週,平休日フラグ,時間帯,end_day,start_day,居住都道府県,市区町村,都道府県,population_inflow
202001_W1,全日,day,20200105,20191230,32:島根県,19443:丹波山村,19:山梨県,0
202001_W1,全日,day,20200105,20191230,31:鳥取県,19443:丹波山村,19:山梨県,2
202001_W1,全日,day,20200105,20191230,23:愛知県,19443:丹波山村,19:山梨県,0
202001_W1,全日,day,20200105,20191230,22:静岡県,19443:丹波山村,19:山梨県,0
202001_W1,全日,day,20200105,20191230,20:長野県,19443:丹波山村,19:山梨県,27
202001_W1,全日,day,20200105,20191230,19:山梨県,19443:丹波山村,19:山梨県,500
202001_W1,全日,day,20200105,20191230,18:福井県,19443:丹波山村,19:山梨県,0
202001_W1,全日,day,20200105,20191230,16:富山県,19443:丹波山村,19:山梨県,0
202001_W1,全日,day,20200105,20191230,15:新潟県,19443:丹波山村,19:山梨県,26
202001_W1,全日,day,20200105,20191230,14:神奈川県,19443:丹波山村,19:山梨県,140
202001_W1,全日,day,20200105,20191230,13:東京都,19443:丹波山村,19:山梨県,186
202001_W1,全日,day,20200105,20191230,12:千葉県,19443:丹波山村,19:山梨県,30
202001_W1,全日,day,20200105,20191230,11:埼玉県,19443:丹波山村,19:山梨県,78
202001_W1,全日,day,20200105,20191230,10:群馬県,19443:丹波山村,19:山梨県,0
202001_W1,全日,day,20200105,20191230,09:栃木県,19443:丹波山村,19:山梨県,1
202001_W1,全日,day,20200105,20191230,08:茨城県,19443:丹波山村,19:山梨県,13
202001_W1,全日,day,20200105,20191230,04:宮城県,19443:丹波山村,19:山梨県,7
202001_W1,全日,day,20200105,20191230,40:福岡県,19442:小菅村,19:山梨県,0
202001_W1,全日,day,20200105,20191230,27:大阪府,19442:小菅村,19:山梨県,0
202001_W1,全日,day,20200105,20191230,23:愛知県,19442:小菅村,19:山梨県,0
202001_W1,全日,day,20200105,20191230,21:岐阜県,19442:小菅村,19:山梨県,1
202001_W1,全日,day,20200105,20191230,19:山梨県,19442:小菅村,19:山梨県,616
202001_W1,全日,day,20200105,20191230,16:富山県,19442:小菅村,19:山梨県,17
202001_W1,全日,day,20200105,20191230,15:新潟県,19442:小菅村,19:山梨県,0
202001_W1,全日,day,20200105,20191230,14:神奈川県,19442:小菅村,19:山梨県,23
202001_W1,全日,day,20200105,20191230,13:東京都,19442:小菅村,19:山梨県,197
202001_W1,全日,day,20200105,20191230,11:埼玉県,19442:小菅村,19:山梨県,45
202001_W1,全日,day,20200105,20191230,09:栃木県,19442:小菅村,19:山梨県,0
202001_W1,全日,day,20200105,20191230,08:茨城県,19442:小菅村,19:山梨県,3
202001_W1,全日,day,20200105,20191230,47:沖縄県,19430:富士河口湖町,19:山梨県,163
202001_W1,全日,day,20200105,20191230,46:鹿児島県,19430:富士河口湖町,19:山梨県,26
202001_W1,全日,day,20200105,20191230,44:大分県,19430:富士河口湖町,19:山梨県,20
202001_W1,全日,day,20200105,20191230,43:熊本県,19430:富士河口湖町,19:山梨県,4
202001_W1,全日,day,20200105,20191230,42:長崎県,19430:富士河口湖町,19:山梨県,0
202001_W1,全日,day,20200105,20191230,40:福岡県,19430:富士河口湖町,19:山梨県,29
202001_W1,全日,day,20200105,20191230,39:高知県,19430:富士河口湖町,19:山梨県,6
202001_W1,全日,day,20200105,20191230,38:愛媛県,19430:富士河口湖町,19:山梨県,9
202001_W1,全日,day,20200105,20191230,37:香川県,19430:富士河口湖町,19:山梨県,8
202001_W1,全日,day,20200105,20191230,36:徳島県,19430:富士河口湖町,19:山梨県,11
202001_W1,全日,day,20200105,20191230,35:山口県,19430:富士河口湖町,19:山梨県,46
202001_W1,全日,day,20200105,20191230,34:広島県,19430:富士河口湖町,19:山梨県,46
202001_W1,全日,day,20200105,20191230,33:岡山県,19430:富士河口湖町,19:山梨県,19
202001_W1,全日,day,20200105,20191230,32:島根県,19430:富士河口湖町,19:山梨県,24
202001_W1,全日,day,20200105,20191230,31:鳥取県,19430:富士河口湖町,19:山梨県,7
202001_W1,全日,day,20200105,20191230,30:和歌山県,19430:富士河口湖町,19:山梨県,73
202001_W1,全日,day,20200105,20191230,29:奈良県,19430:富士河口湖町,19:山梨県,31
202001_W1,全日,day,20200105,20191230,28:兵庫県,19430:富士河口湖町,19:山梨県,226
202001_W1,全日,day,20200105,20191230,27:大阪府,19430:富士河口湖町,19:山梨県,480
202001_W1,全日,day,20200105,20191230,26:京都府,19430:富士河口湖町,19:山梨県,151
202001_W1,全日,day,20200105,20191230,25:滋賀県,19430:富士河口湖町,19:山梨県,67
202001_W1,全日,day,20200105,20191230,24:三重県,19430:富士河口湖町,19:山梨県,210
202001_W1,全日,day,20200105,20191230,23:愛知県,19430:富士河口湖町,19:山梨県,708
202001_W1,全日,day,20200105,20191230,22:静岡県,19430:富士河口湖町,19:山梨県,841
202001_W1,全日,day,20200105,20191230,21:岐阜県,19430:富士河口湖町,19:山梨県,126
202001_W1,全日,day,20200105,20191230,20:長野県,19430:富士河口湖町,19:山梨県,480
202001_W1,全日,day,20200105,20191230,19:山梨県,19430:富士河口湖町,19:山梨県,22526
202001_W1,全日,day,20200105,20191230,18:福井県,19430:富士河口湖町,19:山梨県,113
202001_W1,全日,day,20200105,20191230,17:石川県,19430:富士河口湖町,19:山梨県,168
202001_W1,全日,day,20200105,20191230,16:富山県,19430:富士河口湖町,19:山梨県,56
202001_W1,全日,day,20200105,20191230,15:新潟県,19430:富士河口湖町,19:山梨県,164
202001_W1,全日,day,20200105,20191230,14:神奈川県,19430:富士河口湖町,19:山梨県,2456
202001_W1,全日,day,20200105,20191230,13:東京都,19430:富士河口湖町,19:山梨県,4368
202001_W1,全日,day,20200105,20191230,12:千葉県,19430:富士河口湖町,19:山梨県,1146
202001_W1,全日,day,20200105,20191230,11:埼玉県,19430:富士河口湖町,19:山梨県,1357
202001_W1,全日,day,20200105,20191230,10:群馬県,19430:富士河口湖町,19:山梨県,321
202001_W1,全日,day,20200105,20191230,09:栃木県,19430:富士河口湖町,19:山梨県,611
202001_W1,全日,day,20200105,20191230,08:茨城県,19430:富士河口湖町,19:山梨県,487
202001_W1,全日,day,20200105,20191230,07:福島県,19430:富士河口湖町,19:山梨県,75
202001_W1,全日,day,20200105,20191230,06:山形県,19430:富士河口湖町,19:山梨県,18
202001_W1,全日,day,20200105,20191230,05:秋田県,19430:富士河口湖町,19:山梨県,0
202001_W1,全日,day,20200105,20191230,04:宮城県,19430:富士河口湖町,19:山梨県,20
202001_W1,全日,day,20200105,20191230,03:岩手県,19430:富士河口湖町,19:山梨県,4
202001_W1,全日,day,20200105,20191230,02:青森県,19430:富士河口湖町,19:山梨県,1
202001_W1,全日,day,20200105,20191230,01:北海道,19430:富士河口湖町,19:山梨県,70
202001_W1,全日,day,20200105,20191230,47:沖縄県,19429:鳴沢村,19:山梨県,7
202001_W1,全日,day,20200105,20191230,44:大分県,19429:鳴沢村,19:山梨県,1
202001_W1,全日,day,20200105,20191230,43:熊本県,19429:鳴沢村,19:山梨県,2
202001_W1,全日,day,20200105,20191230,42:長崎県,19429:鳴沢村,19:山梨県,2
202001_W1,全日,day,20200105,20191230,40:福岡県,19429:鳴沢村,19:山梨県,1
202001_W1,全日,day,20200105,20191230,39:高知県,19429:鳴沢村,19:山梨県,4
202001_W1,全日,day,20200105,20191230,38:愛媛県,19429:鳴沢村,19:山梨県,0
202001_W1,全日,day,20200105,20191230,37:香川県,19429:鳴沢村,19:山梨県,0
202001_W1,全日,day,20200105,20191230,36:徳島県,19429:鳴沢村,19:山梨県,2
202001_W1,全日,day,20200105,20191230,35:山口県,19429:鳴沢村,19:山梨県,1
202001_W1,全日,day,20200105,20191230,34:広島県,19429:鳴沢村,19:山梨県,35
202001_W1,全日,day,20200105,20191230,33:岡山県,19429:鳴沢村,19:山梨県,5
202001_W1,全日,day,20200105,20191230,32:島根県,19429:鳴沢村,19:山梨県,1
202001_W1,全日,day,20200105,20191230,30:和歌山県,19429:鳴沢村,19:山梨県,1
202001_W1,全日,day,20200105,20191230,29:奈良県,19429:鳴沢村,19:山梨県,13
202001_W1,全日,day,20200105,20191230,28:兵庫県,19429:鳴沢村,19:山梨県,26
202001_W1,全日,day,20200105,20191230,27:大阪府,19429:鳴沢村,19:山梨県,123
202001_W1,全日,day,20200105,20191230,26:京都府,19429:鳴沢村,19:山梨県,15
202001_W1,全日,day,20200105,20191230,25:滋賀県,19429:鳴沢村,19:山梨県,32
202001_W1,全日,day,20200105,20191230,24:三重県,19429:鳴沢村,19:山梨県,5
202001_W1,全日,day,20200105,20191230,23:愛知県,19429:鳴沢村,19:山梨県,112
202001_W1,全日,day,20200105,20191230,22:静岡県,19429:鳴沢村,19:山梨県,266
202001_W1,全日,day,20200105,20191230,21:岐阜県,19429:鳴沢村,19:山梨県,26
202001_W1,全日,day,20200105,20191230,20:長野県,19429:鳴沢村,19:山梨県,84
202001_W1,全日,day,20200105,20191230,19:山梨県,19429:鳴沢村,19:山梨県,2996
202001_W1,全日,day,20200105,20191230,18:福井県,19429:鳴沢村,19:山梨県,1
202001_W1,全日,day,20200105,20191230,17:石川県,19429:鳴沢村,19:山梨県,2
202001_W1,全日,day,20200105,20191230,16:富山県,19429:鳴沢村,19:山梨県,4
202001_W1,全日,day,20200105,20191230,15:新潟県,19429:鳴沢村,19:山梨県,28
202001_W1,全日,day,20200105,20191230,14:神奈川県,19429:鳴沢村,19:山梨県,714
202001_W1,全日,day,20200105,20191230,13:東京都,19429:鳴沢村,19:山梨県,1086
202001_W1,全日,day,20200105,20191230,12:千葉県,19429:鳴沢村,19:山梨県,305
202001_W1,全日,day,20200105,20191230,11:埼玉県,19429:鳴沢村,19:山梨県,149
202001_W1,全日,day,20200105,20191230,10:群馬県,19429:鳴沢村,19:山梨県,27
202001_W1,全日,day,20200105,20191230,09:栃木県,19429:鳴沢村,19:山梨県,70
202001_W1,全日,day,20200105,20191230,08:茨城県,19429:鳴沢村,19:山梨県,43
202001_W1,全日,day,20200105,20191230,07:福島県,19429:鳴沢村,19:山梨県,6
202001_W1,全日,day,20200105,20191230,06:山形県,19429:鳴沢村,19:山梨県,2
202001_W1,全日,day,20200105,20191230,04:宮城県,19429:鳴沢村,19:山梨県,49
202001_W1,全日,day,20200105,20191230,03:岩手県,19429:鳴沢村,19:山梨県,2
202001_W1,全日,day,20200105,20191230,02:青森県,19429:鳴沢村,19:山梨県,1
202001_W1,全日,day,20200105,20191230,01:北海道,19429:鳴沢村,19:山梨県,31
202001_W1,全日,day,20200105,20191230,47:沖縄県,19425:山中湖村,19:山梨県,1
202001_W1,全日,day,20200105,20191230,46:鹿児島県,19425:山中湖村,19:山梨県,0
202001_W1,全日,day,20200105,20191230,44:大分県,19425:山中湖村,19:山梨県,0
202001_W1,全日,day,20200105,20191230,43:熊本県,19425:山中湖村,19:山梨県,18
202001_W1,全日,day,20200105,20191230,42:長崎県,19425:山中湖村,19:山梨県,80
202001_W1,全日,day,20200105,20191230,40:福岡県,19425:山中湖村,19:山梨県,16
202001_W1,全日,day,20200105,20191230,38:愛媛県,19425:山中湖村,19:山梨県,6
202001_W1,全日,day,20200105,20191230,36:徳島県,19425:山中湖村,19:山梨県,0
202001_W1,全日,day,20200105,20191230,35:山口県,19425:山中湖村,19:山梨県,1
202001_W1,全日,day,20200105,20191230,34:広島県,19425:山中湖村,19:山梨県,54
202001_W1,全日,day,20200105,20191230,33:岡山県,19425:山中湖村,19:山梨県,10
202001_W1,全日,day,20200105,20191230,32:島根県,19425:山中湖村,19:山梨県,3
202001_W1,全日,day,20200105,20191230,31:鳥取県,19425:山中湖村,19:山梨県,93
202001_W1,全日,day,20200105,20191230,30:和歌山県,19425:山中湖村,19:山梨県,6
202001_W1,全日,day,20200105,20191230,29:奈良県,19425:山中湖村,19:山梨県,29
202001_W1,全日,day,20200105,20191230,28:兵庫県,19425:山中湖村,19:山梨県,32
202001_W1,全日,day,20200105,20191230,27:大阪府,19425:山中湖村,19:山梨県,151
202001_W1,全日,day,20200105,20191230,26:京都府,19425:山中湖村,19:山梨県,41
202001_W1,全日,day,20200105,20191230,25:滋賀県,19425:山中湖村,19:山梨県,65
202001_W1,全日,day,20200105,20191230,24:三重県,19425:山中湖村,19:山梨県,47
202001_W1,全日,day,20200105,20191230,23:愛知県,19425:山中湖村,19:山梨県,376
202001_W1,全日,day,20200105,20191230,22:静岡県,19425:山中湖村,19:山梨県,545
202001_W1,全日,day,20200105,20191230,21:岐阜県,19425:山中湖村,19:山梨県,16
202001_W1,全日,day,20200105,20191230,20:長野県,19425:山中湖村,19:山梨県,100
202001_W1,全日,day,20200105,20191230,19:山梨県,19425:山中湖村,19:山梨県,4862
