週,平休日フラグ,時間帯,end_day,start_day,居住都道府県,市区町村,都道府県,population_inflow
202101_W1,全日,day,20210110,20210104,25:滋賀県,20583:信濃町,20:長野県,8
202101_W1,全日,day,20210110,20210104,24:三重県,20583:信濃町,20:長野県,198
202101_W1,全日,day,20210110,20210104,23:愛知県,20583:信濃町,20:長野県,68
202101_W1,全日,day,20210110,20210104,22:静岡県,20583:信濃町,20:長野県,7
202101_W1,全日,day,20210110,20210104,21:岐阜県,20583:信濃町,20:長野県,65
202101_W1,全日,day,20210110,20210104,20:長野県,20583:信濃町,20:長野県,7767
202101_W1,全日,day,20210110,20210104,19:山梨県,20583:信濃町,20:長野県,3
202101_W1,全日,day,20210110,20210104,18:福井県,20583:信濃町,20:長野県,1
202101_W1,全日,day,20210110,20210104,17:石川県,20583:信濃町,20:長野県,4
202101_W1,全日,day,20210110,20210104,16:富山県,20583:信濃町,20:長野県,21
202101_W1,全日,day,20210110,20210104,15:新潟県,20583:信濃町,20:長野県,274
202101_W1,全日,day,20210110,20210104,14:神奈川県,20583:信濃町,20:長野県,234
202101_W1,全日,day,20210110,20210104,13:東京都,20583:信濃町,20:長野県,102
202101_W1,全日,day,20210110,20210104,12:千葉県,20583:信濃町,20:長野県,127
202101_W1,全日,day,20210110,20210104,11:埼玉県,20583:信濃町,20:長野県,43
202101_W1,全日,day,20210110,20210104,10:群馬県,20583:信濃町,20:長野県,20
202101_W1,全日,day,20210110,20210104,09:栃木県,20583:信濃町,20:長野県,0
202101_W1,全日,day,20210110,20210104,08:茨城県,20583:信濃町,20:長野県,4
202101_W1,全日,day,20210110,20210104,07:福島県,20583:信濃町,20:長野県,0
202101_W1,全日,day,20210110,20210104,06:山形県,20583:信濃町,20:長野県,0
202101_W1,全日,day,20210110,20210104,05:秋田県,20583:信濃町,20:長野県,22
202101_W1,全日,day,20210110,20210104,01:北海道,20583:信濃町,20:長野県,1
202101_W1,全日,day,20210110,20210104,33:岡山県,20563:野沢温泉村,20:長野県,47
202101_W1,全日,day,20210110,20210104,30:和歌山県,20563:野沢温泉村,20:長野県,42
202101_W1,全日,day,20210110,20210104,29:奈良県,20563:野沢温泉村,20:長野県,28
202101_W1,全日,day,20210110,20210104,28:兵庫県,20563:野沢温泉村,20:長野県,91
202101_W1,全日,day,20210110,20210104,27:大阪府,20563:野沢温泉村,20:長野県,419
202101_W1,全日,day,20210110,20210104,26:京都府,20563:野沢温泉村,20:長野県,227
202101_W1,全日,day,20210110,20210104,25:滋賀県,20563:野沢温泉村,20:長野県,26
202101_W1,全日,day,20210110,20210104,24:三重県,20563:野沢温泉村,20:長野県,59
202101_W1,全日,day,20210110,20210104,23:愛知県,20563:野沢温泉村,20:長野県,160
202101_W1,全日,day,20210110,20210104,22:静岡県,20563:野沢温泉村,20:長野県,80
202101_W1,全日,day,20210110,20210104,21:岐阜県,20563:野沢温泉村,20:長野県,174
202101_W1,全日,day,20210110,20210104,20:長野県,20563:野沢温泉村,20:長野県,3366
202101_W1,全日,day,20210110,20210104,19:山梨県,20563:野沢温泉村,20:長野県,12
202101_W1,全日,day,20210110,20210104,17:石川県,20563:野沢温泉村,20:長野県,11
202101_W1,全日,day,20210110,20210104,16:富山県,20563:野沢温泉村,20:長野県,1
202101_W1,全日,day,20210110,20210104,15:新潟県,20563:野沢温泉村,20:長野県,44
202101_W1,全日,day,20210110,20210104,14:神奈川県,20563:野沢温泉村,20:長野県,500
202101_W1,全日,day,20210110,20210104,13:東京都,20563:野沢温泉村,20:長野県,574
202101_W1,全日,day,20210110,20210104,12:千葉県,20563:野沢温泉村,20:長野県,79
202101_W1,全日,day,20210110,20210104,11:埼玉県,20563:野沢温泉村,20:長野県,147
202101_W1,全日,day,20210110,20210104,10:群馬県,20563:野沢温泉村,20:長野県,15
202101_W1,全日,day,20210110,20210104,09:栃木県,20563:野沢温泉村,20:長野県,56
