date,state,value
2020/5/1,沖縄県,0.676867
2020/5/1,東京都,0.787601
2020/5/1,鹿児島県,0.691772
2020/5/1,宮崎県,0.690917
2020/5/1,長崎県,0.701549
2020/5/1,熊本県,0.705407
2020/5/1,佐賀県,0.737436
2020/5/1,福岡県,0.752156
2020/5/1,大分県,0.639275
2020/5/1,高知県,0.667437
2020/5/1,愛媛県,0.663652
2020/5/1,山口県,0.68212
2020/5/1,徳島県,0.604026
2020/5/1,和歌山県,0.655564
2020/5/1,三重県,0.658408
2020/5/1,奈良県,0.781404
2020/5/1,島根県,0.871963
2020/5/1,広島県,0.750223
2020/5/1,香川県,0.645671
2020/5/1,岡山県,0.568062
2020/5/1,兵庫県,0.747691
2020/5/1,大阪府,0.758359
2020/5/1,愛知県,0.763329
2020/5/1,静岡県,0.677821
2020/5/1,鳥取県,0.541651
2020/5/1,京都府,0.714575
2020/5/1,滋賀県,0.739648
2020/5/1,岐阜県,0.697591
2020/5/1,長野県,0.785157
2020/5/1,山梨県,0.667316
2020/5/1,千葉県,0.770447
2020/5/1,神奈川県,0.803532
2020/5/1,福井県,0.768616
2020/5/1,埼玉県,0.746563
2020/5/1,茨城県,0.710626
2020/5/1,石川県,0.846519
2020/5/1,富山県,0.807572
2020/5/1,群馬県,0.686829
2020/5/1,栃木県,0.697663
2020/5/1,新潟県,0.715293
2020/5/1,福島県,0.69913
2020/5/1,山形県,0.701575
2020/5/1,宮城県,0.749178
2020/5/1,秋田県,0.744153
2020/5/1,岩手県,0.769228
2020/5/1,青森県,0.608685
2020/5/1,北海道,0.713064
2020/5/2,沖縄県,0.736991
2020/5/2,東京都,0.816904
2020/5/2,鹿児島県,0.786126
2020/5/2,宮崎県,0.746855
2020/5/2,長崎県,0.808566
2020/5/2,熊本県,0.80837
2020/5/2,佐賀県,0.79716
2020/5/2,福岡県,0.812862
2020/5/2,大分県,0.796582
2020/5/2,高知県,0.876243
2020/5/2,愛媛県,0.746783
2020/5/2,山口県,0.747318
