date,state,value
2020/12/1,沖縄県,0.302633
2020/12/1,東京都,0.324185
2020/12/1,鹿児島県,0.279431
2020/12/1,宮崎県,0.350082
2020/12/1,長崎県,0.335969
2020/12/1,熊本県,0.335094
2020/12/1,佐賀県,0.281899
2020/12/1,福岡県,0.276705
2020/12/1,大分県,0.387649
2020/12/1,高知県,0.448621
2020/12/1,愛媛県,0.361283
2020/12/1,山口県,0.235894
2020/12/1,徳島県,0.360653
2020/12/1,和歌山県,0.346505
2020/12/1,三重県,0.316393
2020/12/1,奈良県,0.281526
2020/12/1,島根県,0.45505
2020/12/1,広島県,0.245712
2020/12/1,香川県,0.185045
2020/12/1,岡山県,0.262706
2020/12/1,兵庫県,0.269377
2020/12/1,大阪府,0.28519
2020/12/1,愛知県,0.287413
2020/12/1,静岡県,0.300176
2020/12/1,鳥取県,0.265411
2020/12/1,京都府,0.259489
2020/12/1,滋賀県,0.261899
2020/12/1,岐阜県,0.322472
2020/12/1,長野県,0.337122
2020/12/1,山梨県,0.287761
2020/12/1,千葉県,0.30432
2020/12/1,神奈川県,0.323079
2020/12/1,福井県,0.296793
2020/12/1,埼玉県,0.289317
2020/12/1,茨城県,0.329482
2020/12/1,石川県,0.340154
2020/12/1,富山県,0.375428
2020/12/1,群馬県,0.287121
2020/12/1,栃木県,0.290355
2020/12/1,新潟県,0.327051
2020/12/1,福島県,0.327241
2020/12/1,山形県,0.304567
2020/12/1,宮城県,0.285029
2020/12/1,秋田県,0.37992
2020/12/1,岩手県,0.393861
2020/12/1,青森県,0.367129
2020/12/1,北海道,0.416208
2020/12/2,沖縄県,0.308664
2020/12/2,東京都,0.357172
2020/12/2,鹿児島県,0.349071
2020/12/2,宮崎県,0.387694
2020/12/2,長崎県,0.349345
2020/12/2,熊本県,0.295341
2020/12/2,佐賀県,0.293106
2020/12/2,福岡県,0.283138
2020/12/2,大分県,0.326147
2020/12/2,高知県,0.449441
2020/12/2,愛媛県,0.325657
2020/12/2,山口県,0.25127
2020/12/2,徳島県,0.256274
2020/12/2,和歌山県,0.372501
2020/12/2,三重県,0.305352
2020/12/2,奈良県,0.382998
2020/12/2,島根県,0.421229
2020/12/2,広島県,0.28822
2020/12/2,香川県,0.229935
2020/12/2,岡山県,0.328237
2020/12/2,兵庫県,0.347021
2020/12/2,大阪府,0.326174
2020/12/2,愛知県,0.30179
2020/12/2,静岡県,0.343043
2020/12/2,鳥取県,0.274791
2020/12/2,京都府,0.281802
2020/12/2,滋賀県,0.325359
2020/12/2,岐阜県,0.308466
2020/12/2,長野県,0.371003
2020/12/2,山梨県,0.317163
2020/12/2,千葉県,0.350496
2020/12/2,神奈川県,0.363294
2020/12/2,福井県,0.312767
2020/12/2,埼玉県,0.335349
2020/12/2,茨城県,0.3615
2020/12/2,石川県,0.294311
2020/12/2,富山県,0.257209
2020/12/2,群馬県,0.324447
2020/12/2,栃木県,0.323906
2020/12/2,新潟県,0.31557
2020/12/2,福島県,0.365256
2020/12/2,山形県,0.34977
2020/12/2,宮城県,0.349204
2020/12/2,秋田県,0.444034
2020/12/2,岩手県,0.431743
2020/12/2,青森県,0.297889
2020/12/2,北海道,0.41394
2020/12/3,沖縄県,0.322989
2020/12/3,東京都,0.297263
2020/12/3,鹿児島県,0.337091
2020/12/3,宮崎県,0.386184
2020/12/3,長崎県,0.318447
2020/12/3,熊本県,0.29651
2020/12/3,佐賀県,0.288506
2020/12/3,福岡県,0.290968
2020/12/3,大分県,0.363183
2020/12/3,高知県,0.400196
2020/12/3,愛媛県,0.274363
2020/12/3,山口県,0.31462
2020/12/3,徳島県,0.311192
2020/12/3,和歌山県,0.33596
2020/12/3,三重県,0.309955
2020/12/3,奈良県,0.296254
2020/12/3,島根県,0.42222
2020/12/3,広島県,0.261669
2020/12/3,香川県,0.251723
2020/12/3,岡山県,0.331095
2020/12/3,兵庫県,0.28369
2020/12/3,大阪府,0.311644
2020/12/3,愛知県,0.274443
2020/12/3,静岡県,0.319334
2020/12/3,鳥取県,0.332755
2020/12/3,京都府,0.300404
2020/12/3,滋賀県,0.238859
2020/12/3,岐阜県,0.306452
2020/12/3,長野県,0.348736
2020/12/3,山梨県,0.263094
2020/12/3,千葉県,0.296051
2020/12/3,神奈川県,0.318883
2020/12/3,福井県,0.307651
2020/12/3,埼玉県,0.27914
2020/12/3,茨城県,0.294651
2020/12/3,石川県,0.350823
2020/12/3,富山県,0.341665
2020/12/3,群馬県,0.316809
2020/12/3,栃木県,0.263224
2020/12/3,新潟県,0.327128
2020/12/3,福島県,0.29041
2020/12/3,山形県,0.388485
2020/12/3,宮城県,0.311014
2020/12/3,秋田県,0.381974
2020/12/3,岩手県,0.426967
2020/12/3,青森県,0.35306
2020/12/3,北海道,0.447467
2020/12/4,沖縄県,0.119157
2020/12/4,東京都,0.116391
2020/12/4,鹿児島県,0.180205
2020/12/4,宮崎県,0.193425
2020/12/4,長崎県,0.107092
2020/12/4,熊本県,0.183641
2020/12/4,佐賀県,0.09041
2020/12/4,福岡県,0.062573
2020/12/4,大分県,0.240736
2020/12/4,高知県,0.28927
2020/12/4,愛媛県,0.155934
2020/12/4,山口県,0.100914
2020/12/4,徳島県,0.254362
2020/12/4,和歌山県,0.104125
2020/12/4,三重県,0.086593
2020/12/4,奈良県,0.157794
2020/12/4,島根県,0.206448
2020/12/4,広島県,0.071986
2020/12/4,香川県,0.086496
2020/12/4,岡山県,0.126049
2020/12/4,兵庫県,0.10866
2020/12/4,大阪府,0.141339
2020/12/4,愛知県,0.057893
2020/12/4,静岡県,0.182931
2020/12/4,鳥取県,0.103946
2020/12/4,京都府,0.04768
2020/12/4,滋賀県,0.031459
2020/12/4,岐阜県,0.102179
2020/12/4,長野県,0.155519
2020/12/4,山梨県,0.132612
2020/12/4,千葉県,0.130827
2020/12/4,神奈川県,0.128167
2020/12/4,福井県,0.056926
2020/12/4,埼玉県,0.102578
2020/12/4,茨城県,0.115226
2020/12/4,石川県,0.172243
2020/12/4,富山県,0.05264
2020/12/4,群馬県,0.137006
2020/12/4,栃木県,0.088895
2020/12/4,新潟県,0.154751
2020/12/4,福島県,0.236008
2020/12/4,山形県,0.31808
2020/12/4,宮城県,0.207155
2020/12/4,秋田県,0.305062
2020/12/4,岩手県,0.343571
2020/12/4,青森県,0.135438
2020/12/4,北海道,0.312217
2020/12/5,沖縄県,0.186623
2020/12/5,東京都,0.17045
2020/12/5,鹿児島県,0.147951
2020/12/5,宮崎県,0.247219
2020/12/5,長崎県,0.150703
2020/12/5,熊本県,0.207989
2020/12/5,佐賀県,0.162293
2020/12/5,福岡県,0.108507
2020/12/5,大分県,0.353946
2020/12/5,高知県,0.507717
2020/12/5,愛媛県,0.278876
2020/12/5,山口県,0.246537
2020/12/5,徳島県,0.336095
2020/12/5,和歌山県,0.293611
2020/12/5,三重県,0.254238
2020/12/5,奈良県,0.265228
2020/12/5,島根県,0.315476
2020/12/5,広島県,0.209955
2020/12/5,香川県,0.163612
2020/12/5,岡山県,0.247376
2020/12/5,兵庫県,0.231995
2020/12/5,大阪府,0.28847
2020/12/5,愛知県,0.221373
2020/12/5,静岡県,0.352816
2020/12/5,鳥取県,0.221093
2020/12/5,京都府,0.188215
2020/12/5,滋賀県,0.20965
2020/12/5,岐阜県,0.271714
2020/12/5,長野県,0.346595
2020/12/5,山梨県,0.333606
2020/12/5,千葉県,0.239865
2020/12/5,神奈川県,0.199137
2020/12/5,福井県,0.288717
2020/12/5,埼玉県,0.192248
2020/12/5,茨城県,0.278266
2020/12/5,石川県,0.283012
2020/12/5,富山県,0.185894
2020/12/5,群馬県,0.282296
2020/12/5,栃木県,0.339797
2020/12/5,新潟県,0.21852
2020/12/5,福島県,0.262149
2020/12/5,山形県,0.409104
2020/12/5,宮城県,0.209196
2020/12/5,秋田県,0.251239
2020/12/5,岩手県,0.463106
2020/12/5,青森県,0.269249
2020/12/5,北海道,0.425384
2020/12/6,沖縄県,0.336764
2020/12/6,東京都,0.392084
2020/12/6,鹿児島県,0.477276
2020/12/6,宮崎県,0.445874
2020/12/6,長崎県,0.457076
2020/12/6,熊本県,0.463159
2020/12/6,佐賀県,0.43382
2020/12/6,福岡県,0.443037
2020/12/6,大分県,0.405272
2020/12/6,高知県,0.582368
2020/12/6,愛媛県,0.308207
2020/12/6,山口県,0.456448
2020/12/6,徳島県,0.328719
2020/12/6,和歌山県,0.323589
2020/12/6,三重県,0.353349
2020/12/6,奈良県,0.392809
2020/12/6,島根県,0.539016
2020/12/6,広島県,0.395628
2020/12/6,香川県,0.401072
2020/12/6,岡山県,0.443671
2020/12/6,兵庫県,0.404992
2020/12/6,大阪府,0.450611
2020/12/6,愛知県,0.41703
2020/12/6,静岡県,0.369656
2020/12/6,鳥取県,0.257513
2020/12/6,京都府,0.359807
2020/12/6,滋賀県,0.297689
2020/12/6,岐阜県,0.420193
2020/12/6,長野県,0.422461
2020/12/6,山梨県,0.279761
2020/12/6,千葉県,0.349723
2020/12/6,神奈川県,0.340477
2020/12/6,福井県,0.296579
2020/12/6,埼玉県,0.362122
2020/12/6,茨城県,0.35799
2020/12/6,石川県,0.256487
2020/12/6,富山県,0.392303
2020/12/6,群馬県,0.406383
2020/12/6,栃木県,0.390269
2020/12/6,新潟県,0.414932
2020/12/6,福島県,0.470259
2020/12/6,山形県,0.374682
2020/12/6,宮城県,0.430261
2020/12/6,秋田県,0.489698
2020/12/6,岩手県,0.466495
2020/12/6,青森県,0.458174
2020/12/6,北海道,0.500198
2020/12/7,沖縄県,0.279987
2020/12/7,東京都,0.347967
