date,state,value
2020/8/1,沖縄県,0.378638
2020/8/1,東京都,0.300978
2020/8/1,鹿児島県,0.298604
2020/8/1,宮崎県,0.57664
2020/8/1,長崎県,0.354285
2020/8/1,熊本県,0.335758
2020/8/1,佐賀県,0.371989
2020/8/1,福岡県,0.30428
2020/8/1,大分県,0.312292
2020/8/1,高知県,0.34909
2020/8/1,愛媛県,0.249272
2020/8/1,山口県,0.293525
2020/8/1,徳島県,0.332781
2020/8/1,和歌山県,0.348751
2020/8/1,三重県,0.302134
2020/8/1,奈良県,0.287259
2020/8/1,島根県,0.54503
2020/8/1,広島県,0.307397
2020/8/1,香川県,0.277729
2020/8/1,岡山県,0.34951
2020/8/1,兵庫県,0.283372
2020/8/1,大阪府,0.273613
2020/8/1,愛知県,0.376757
2020/8/1,静岡県,0.366901
2020/8/1,鳥取県,0.455272
2020/8/1,京都府,0.291721
2020/8/1,滋賀県,0.26313
2020/8/1,岐阜県,0.388821
2020/8/1,長野県,0.379126
2020/8/1,山梨県,0.438242
2020/8/1,千葉県,0.295666
2020/8/1,神奈川県,0.277015
2020/8/1,福井県,0.363777
2020/8/1,埼玉県,0.276614
2020/8/1,茨城県,0.292613
2020/8/1,石川県,0.247926
2020/8/1,富山県,0.283932
2020/8/1,群馬県,0.375836
2020/8/1,栃木県,0.36537
2020/8/1,新潟県,0.304627
2020/8/1,福島県,0.295589
2020/8/1,山形県,0.395827
2020/8/1,宮城県,0.290365
2020/8/1,秋田県,0.296208
2020/8/1,岩手県,0.409706
2020/8/1,青森県,0.246074
2020/8/1,北海道,0.250434
2020/8/2,沖縄県,0.395111
2020/8/2,東京都,0.436906
2020/8/2,鹿児島県,0.444411
2020/8/2,宮崎県,0.449484
2020/8/2,長崎県,0.408692
2020/8/2,熊本県,0.426458
2020/8/2,佐賀県,0.470084
2020/8/2,福岡県,0.455222
2020/8/2,大分県,0.433563
2020/8/2,高知県,0.494943
2020/8/2,愛媛県,0.288901
2020/8/2,山口県,0.465786
2020/8/2,徳島県,0.337512
2020/8/2,和歌山県,0.315762
2020/8/2,三重県,0.305859
2020/8/2,奈良県,0.329724
2020/8/2,島根県,0.372729
2020/8/2,広島県,0.385492
2020/8/2,香川県,0.383968
2020/8/2,岡山県,0.449714
2020/8/2,兵庫県,0.361678
2020/8/2,大阪府,0.420319
2020/8/2,愛知県,0.403114
2020/8/2,静岡県,0.346055
2020/8/2,鳥取県,0.241423
2020/8/2,京都府,0.315354
2020/8/2,滋賀県,0.219461
2020/8/2,岐阜県,0.359742
2020/8/2,長野県,0.412505
2020/8/2,山梨県,0.278305
2020/8/2,千葉県,0.376552
2020/8/2,神奈川県,0.362934
2020/8/2,福井県,0.217637
2020/8/2,埼玉県,0.376674
2020/8/2,茨城県,0.360055
2020/8/2,石川県,0.342187
2020/8/2,富山県,0.421101
2020/8/2,群馬県,0.450949
2020/8/2,栃木県,0.39193
2020/8/2,新潟県,0.352365
2020/8/2,福島県,0.410522
2020/8/2,山形県,0.419593
2020/8/2,宮城県,0.444704
2020/8/2,秋田県,0.440968
2020/8/2,岩手県,0.52172
2020/8/2,青森県,0.423649
2020/8/2,北海道,0.446552
2020/8/3,沖縄県,0.418525
2020/8/3,東京都,0.408698
2020/8/3,鹿児島県,0.373332
2020/8/3,宮崎県,0.556511
2020/8/3,長崎県,0.352224
2020/8/3,熊本県,0.377773
2020/8/3,佐賀県,0.278056
2020/8/3,福岡県,0.310431
2020/8/3,大分県,0.359341
2020/8/3,高知県,0.4307
2020/8/3,愛媛県,0.249702
2020/8/3,山口県,0.252382
2020/8/3,徳島県,0.323992
2020/8/3,和歌山県,0.287316
2020/8/3,三重県,0.290044
2020/8/3,奈良県,0.307809
2020/8/3,島根県,0.397241
2020/8/3,広島県,0.237829
2020/8/3,香川県,0.242737
2020/8/3,岡山県,0.277015
2020/8/3,兵庫県,0.290872
2020/8/3,大阪府,0.307252
2020/8/3,愛知県,0.258981
2020/8/3,静岡県,0.232065
2020/8/3,鳥取県,0.340675
2020/8/3,京都府,0.304087
2020/8/3,滋賀県,0.233671
2020/8/3,岐阜県,0.321273
2020/8/3,長野県,0.315015
2020/8/3,山梨県,0.310562
2020/8/3,千葉県,0.344538
2020/8/3,神奈川県,0.373959
2020/8/3,福井県,0.243268
2020/8/3,埼玉県,0.317797
2020/8/3,茨城県,0.285517
2020/8/3,石川県,0.318666
2020/8/3,富山県,0.267185
2020/8/3,群馬県,0.261374
2020/8/3,栃木県,0.225182
2020/8/3,新潟県,0.301213
2020/8/3,福島県,0.370285
2020/8/3,山形県,0.314934
2020/8/3,宮城県,0.277628
2020/8/3,秋田県,0.36473
2020/8/3,岩手県,0.342698
2020/8/3,青森県,0.302072
2020/8/3,北海道,0.309506
2020/8/4,沖縄県,0.40739
2020/8/4,東京都,0.413621
2020/8/4,鹿児島県,0.373299
2020/8/4,宮崎県,0.494913
2020/8/4,長崎県,0.482243
2020/8/4,熊本県,0.414328
2020/8/4,佐賀県,0.356799
2020/8/4,福岡県,0.356076
2020/8/4,大分県,0.30926
2020/8/4,高知県,0.35691
2020/8/4,愛媛県,0.333961
2020/8/4,山口県,0.287373
2020/8/4,徳島県,0.326085
2020/8/4,和歌山県,0.270801
2020/8/4,三重県,0.294545
2020/8/4,奈良県,0.318969
2020/8/4,島根県,0.445765
2020/8/4,広島県,0.328275
2020/8/4,香川県,0.290845
2020/8/4,岡山県,0.31133
2020/8/4,兵庫県,0.28827
2020/8/4,大阪府,0.317723
2020/8/4,愛知県,0.332187
2020/8/4,静岡県,0.332937
2020/8/4,鳥取県,0.307545
2020/8/4,京都府,0.3107
2020/8/4,滋賀県,0.304077
2020/8/4,岐阜県,0.337269
2020/8/4,長野県,0.40443
2020/8/4,山梨県,0.255543
2020/8/4,千葉県,0.376149
2020/8/4,神奈川県,0.385655
2020/8/4,福井県,0.418799
2020/8/4,埼玉県,0.370909
2020/8/4,茨城県,0.345308
2020/8/4,石川県,0.340545
2020/8/4,富山県,0.314101
2020/8/4,群馬県,0.323404
2020/8/4,栃木県,0.28276
2020/8/4,新潟県,0.355507
2020/8/4,福島県,0.342701
2020/8/4,山形県,0.281623
2020/8/4,宮城県,0.336366
2020/8/4,秋田県,0.333682
2020/8/4,岩手県,0.400581
2020/8/4,青森県,0.278151
2020/8/4,北海道,0.326578
2020/8/5,沖縄県,0.47596
2020/8/5,東京都,0.398659
2020/8/5,鹿児島県,0.361486
2020/8/5,宮崎県,0.528444
2020/8/5,長崎県,0.325556
2020/8/5,熊本県,0.391277
2020/8/5,佐賀県,0.40919
2020/8/5,福岡県,0.344048
2020/8/5,大分県,0.361123
2020/8/5,高知県,0.391586
2020/8/5,愛媛県,0.248309
2020/8/5,山口県,0.267315
2020/8/5,徳島県,0.392729
2020/8/5,和歌山県,0.285399
2020/8/5,三重県,0.314581
2020/8/5,奈良県,0.300264
2020/8/5,島根県,0.474231
2020/8/5,広島県,0.325106
2020/8/5,香川県,0.258018
2020/8/5,岡山県,0.313192
2020/8/5,兵庫県,0.306686
2020/8/5,大阪府,0.302643
2020/8/5,愛知県,0.349906
2020/8/5,静岡県,0.288571
2020/8/5,鳥取県,0.316817
2020/8/5,京都府,0.310829
2020/8/5,滋賀県,0.293103
2020/8/5,岐阜県,0.305081
2020/8/5,長野県,0.377309
2020/8/5,山梨県,0.372555
2020/8/5,千葉県,0.373052
2020/8/5,神奈川県,0.375825
2020/8/5,福井県,0.309361
2020/8/5,埼玉県,0.358711
2020/8/5,茨城県,0.333069
2020/8/5,石川県,0.287307
2020/8/5,富山県,0.383717
2020/8/5,群馬県,0.308266
2020/8/5,栃木県,0.318817
2020/8/5,新潟県,0.310113
2020/8/5,福島県,0.416532
2020/8/5,山形県,0.45091
2020/8/5,宮城県,0.407484
2020/8/5,秋田県,0.424111
2020/8/5,岩手県,0.455891
2020/8/5,青森県,0.40543
2020/8/5,北海道,0.332217
2020/8/6,沖縄県,0.400115
2020/8/6,東京都,0.382305
2020/8/6,鹿児島県,0.346298
2020/8/6,宮崎県,0.525492
2020/8/6,長崎県,0.360687
2020/8/6,熊本県,0.415438
2020/8/6,佐賀県,0.362156
2020/8/6,福岡県,0.352886
2020/8/6,大分県,0.372903
2020/8/6,高知県,0.414695
2020/8/6,愛媛県,0.292805
2020/8/6,山口県,0.297047
2020/8/6,徳島県,0.331188
2020/8/6,和歌山県,0.28986
2020/8/6,三重県,0.296875
2020/8/6,奈良県,0.301425
2020/8/6,島根県,0.523366
2020/8/6,広島県,0.270226
2020/8/6,香川県,0.300385
2020/8/6,岡山県,0.299183
2020/8/6,兵庫県,0.310526
2020/8/6,大阪府,0.297636
2020/8/6,愛知県,0.329366
2020/8/6,静岡県,0.295993
2020/8/6,鳥取県,0.276655
2020/8/6,京都府,0.299505
2020/8/6,滋賀県,0.349699
2020/8/6,岐阜県,0.310188
2020/8/6,長野県,0.400945
2020/8/6,山梨県,0.306991
2020/8/6,千葉県,0.355367
2020/8/6,神奈川県,0.35735
2020/8/6,福井県,0.367976
2020/8/6,埼玉県,0.347558
2020/8/6,茨城県,0.308193
2020/8/6,石川県,0.361716
2020/8/6,富山県,0.335246
2020/8/6,群馬県,0.331126
2020/8/6,栃木県,0.296261
2020/8/6,新潟県,0.335837
2020/8/6,福島県,0.361033
2020/8/6,山形県,0.299498
2020/8/6,宮城県,0.329229
2020/8/6,秋田県,0.289698
2020/8/6,岩手県,0.366393
2020/8/6,青森県,0.350436
2020/8/6,北海道,0.339312
2020/8/7,沖縄県,0.397843
2020/8/7,東京都,0.244924
2020/8/7,鹿児島県,0.236935
2020/8/7,宮崎県,0.473815
2020/8/7,長崎県,0.22916
2020/8/7,熊本県,0.325237
2020/8/7,佐賀県,0.335427
2020/8/7,福岡県,0.209713
2020/8/7,大分県,0.1242
2020/8/7,高知県,0.224847
2020/8/7,愛媛県,0.076006
2020/8/7,山口県,0.136613
2020/8/7,徳島県,0.421661
2020/8/7,和歌山県,0.121058
2020/8/7,三重県,0.214469
2020/8/7,奈良県,0.17228
2020/8/7,島根県,0.371793
2020/8/7,広島県,0.12518
2020/8/7,香川県,0.110785
2020/8/7,岡山県,0.200494
2020/8/7,兵庫県,0.169946
2020/8/7,大阪府,0.135992
2020/8/7,愛知県,0.212742
2020/8/7,静岡県,0.147354
2020/8/7,鳥取県,0.375195
2020/8/7,京都府,0.145315
2020/8/7,滋賀県,0.170361
2020/8/7,岐阜県,0.2193
2020/8/7,長野県,0.282984
2020/8/7,山梨県,0.197177
2020/8/7,千葉県,0.239113
2020/8/7,神奈川県,0.241572
2020/8/7,福井県,0.162576
2020/8/7,埼玉県,0.229411
2020/8/7,茨城県,0.182976
2020/8/7,石川県,0.197543
2020/8/7,富山県,0.152831
2020/8/7,群馬県,0.17305
2020/8/7,栃木県,0.239972
2020/8/7,新潟県,0.233584
2020/8/7,福島県,0.155504
2020/8/7,山形県,0.183421
2020/8/7,宮城県,0.183515
2020/8/7,秋田県,0.232527
2020/8/7,岩手県,0.339895
2020/8/7,青森県,0.094717
2020/8/7,北海道,0.165477
2020/8/8,沖縄県,0.403144
2020/8/8,東京都,0.215567
2020/8/8,鹿児島県,0.350363
2020/8/8,宮崎県,0.656277
2020/8/8,長崎県,0.430557
2020/8/8,熊本県,0.424174
2020/8/8,佐賀県,0.436857
2020/8/8,福岡県,0.258075
2020/8/8,大分県,0.400063
2020/8/8,高知県,0.42931
2020/8/8,愛媛県,0.274096
2020/8/8,山口県,0.295997
2020/8/8,徳島県,0.475709
2020/8/8,和歌山県,0.416953
2020/8/8,三重県,0.377785
2020/8/8,奈良県,0.261697
2020/8/8,島根県,0.562554
2020/8/8,広島県,0.243833
2020/8/8,香川県,0.322295
2020/8/8,岡山県,0.324881
2020/8/8,兵庫県,0.25486
2020/8/8,大阪府,0.208232
2020/8/8,愛知県,0.344854
2020/8/8,静岡県,0.337036
2020/8/8,鳥取県,0.462735
2020/8/8,京都府,0.299886
2020/8/8,滋賀県,0.321369
2020/8/8,岐阜県,0.444175
2020/8/8,長野県,0.535769
2020/8/8,山梨県,0.554418
2020/8/8,千葉県,0.33241
2020/8/8,神奈川県,0.272971
2020/8/8,福井県,0.541991
2020/8/8,埼玉県,0.280149
2020/8/8,茨城県,0.416624
2020/8/8,石川県,0.332663
2020/8/8,富山県,0.392105
2020/8/8,群馬県,0.498951
2020/8/8,栃木県,0.460422
2020/8/8,新潟県,0.41233
2020/8/8,福島県,0.408143
2020/8/8,山形県,0.406137
2020/8/8,宮城県,0.281361
2020/8/8,秋田県,0.464357
2020/8/8,岩手県,0.538401
2020/8/8,青森県,0.303701
2020/8/8,北海道,0.194971
2020/8/9,沖縄県,0.52633
2020/8/9,東京都,0.119364
2020/8/9,鹿児島県,0.268644
2020/8/9,宮崎県,0.427723
2020/8/9,長崎県,0.348927
2020/8/9,熊本県,0.286375
2020/8/9,佐賀県,0.490811
2020/8/9,福岡県,0.158431
2020/8/9,大分県,0.37206
2020/8/9,高知県,0.412442
2020/8/9,愛媛県,0.172165
2020/8/9,山口県,0.276244
2020/8/9,徳島県,0.423472
2020/8/9,和歌山県,0.32657
2020/8/9,三重県,0.262209
2020/8/9,奈良県,0.225503
2020/8/9,島根県,0.393803
2020/8/9,広島県,0.065183
2020/8/9,香川県,0.21898
2020/8/9,岡山県,0.259072
2020/8/9,兵庫県,0.127752
2020/8/9,大阪府,0.054922
2020/8/9,愛知県,0.080593
2020/8/9,静岡県,0.064021
2020/8/9,鳥取県,0.443122
2020/8/9,京都府,0.103745
2020/8/9,滋賀県,0.184943
2020/8/9,岐阜県,0.380114
2020/8/9,長野県,0.422324
2020/8/9,山梨県,0.34663
2020/8/9,千葉県,0.203932
2020/8/9,神奈川県,0.106048
2020/8/9,福井県,0.063869
2020/8/9,埼玉県,0.165916
2020/8/9,茨城県,0.257556
2020/8/9,石川県,0.134721
2020/8/9,富山県,0.187583
2020/8/9,群馬県,0.281119
2020/8/9,栃木県,0.165365
2020/8/9,新潟県,0.280947
2020/8/9,福島県,0.231953
2020/8/9,山形県,0.392213
2020/8/9,宮城県,0.117887
2020/8/9,秋田県,0.42285
2020/8/9,岩手県,0.5342
2020/8/9,青森県,0.383076
2020/8/9,北海道,0.202778
2020/8/10,沖縄県,0.592579
2020/8/10,東京都,0.56062
2020/8/10,鹿児島県,0.586897
2020/8/10,宮崎県,0.672487
2020/8/10,長崎県,0.586128
2020/8/10,熊本県,0.595484
2020/8/10,佐賀県,0.608191
2020/8/10,福岡県,0.600014
2020/8/10,大分県,0.491965
2020/8/10,高知県,0.645032
2020/8/10,愛媛県,0.440803
2020/8/10,山口県,0.528772
2020/8/10,徳島県,0.544779
2020/8/10,和歌山県,0.470874
2020/8/10,三重県,0.437325
2020/8/10,奈良県,0.498972
2020/8/10,島根県,0.651635
2020/8/10,広島県,0.519339
2020/8/10,香川県,0.510816
2020/8/10,岡山県,0.537577
2020/8/10,兵庫県,0.514857
2020/8/10,大阪府,0.538516
2020/8/10,愛知県,0.499885
2020/8/10,静岡県,0.452897
2020/8/10,鳥取県,0.766905
2020/8/10,京都府,0.545938
2020/8/10,滋賀県,0.457735
2020/8/10,岐阜県,0.447681
2020/8/10,長野県,0.533119
2020/8/10,山梨県,0.37679
2020/8/10,千葉県,0.491896
2020/8/10,神奈川県,0.52929
2020/8/10,福井県,0.471573
2020/8/10,埼玉県,0.517946
2020/8/10,茨城県,0.422961
2020/8/10,石川県,0.512119
2020/8/10,富山県,0.510037
2020/8/10,群馬県,0.438994
2020/8/10,栃木県,0.431984
2020/8/10,新潟県,0.463284
2020/8/10,福島県,0.493871
2020/8/10,山形県,0.472138
2020/8/10,宮城県,0.484955
2020/8/10,秋田県,0.570604
2020/8/10,岩手県,0.608412
2020/8/10,青森県,0.490863
2020/8/10,北海道,0.593072
2020/8/11,沖縄県,0.461097
2020/8/11,東京都,0.451852
