date,state,value
2020/3/1,沖縄県,0.340572
2020/3/1,東京都,0.354629
2020/3/1,鹿児島県,0.431321
2020/3/1,宮崎県,0.445557
2020/3/1,長崎県,0.179432
2020/3/1,熊本県,0.421157
2020/3/1,佐賀県,0.281122
2020/3/1,福岡県,0.231611
2020/3/1,大分県,0.421151
2020/3/1,高知県,0.420638
2020/3/1,愛媛県,0.150554
2020/3/1,山口県,0.247421
2020/3/1,徳島県,0.352916
2020/3/1,和歌山県,0.23902
2020/3/1,三重県,0.202094
2020/3/1,奈良県,0.227189
2020/3/1,島根県,0.394341
2020/3/1,広島県,0.20435
2020/3/1,香川県,0.345494
2020/3/1,岡山県,0.279909
2020/3/1,兵庫県,0.254739
2020/3/1,大阪府,0.276342
2020/3/1,愛知県,0.310097
2020/3/1,静岡県,0.352547
2020/3/1,鳥取県,0.240626
2020/3/1,京都府,0.302843
2020/3/1,滋賀県,0.187685
2020/3/1,岐阜県,0.227252
2020/3/1,長野県,0.326079
2020/3/1,山梨県,0.178952
2020/3/1,千葉県,0.375408
2020/3/1,神奈川県,0.34364
2020/3/1,福井県,0.273842
2020/3/1,埼玉県,0.328235
2020/3/1,茨城県,0.269847
2020/3/1,石川県,0.351764
2020/3/1,富山県,0.305598
2020/3/1,群馬県,0.387776
2020/3/1,栃木県,0.251692
2020/3/1,新潟県,0.399206
2020/3/1,福島県,0.216765
2020/3/1,山形県,0.220216
2020/3/1,宮城県,0.297354
2020/3/1,秋田県,0.498789
2020/3/1,岩手県,0.421739
2020/3/1,青森県,0.287271
2020/3/1,北海道,0.526228
2020/3/2,沖縄県,0.194171
2020/3/2,東京都,0.241712
2020/3/2,鹿児島県,0.190784
2020/3/2,宮崎県,0.30473
2020/3/2,長崎県,0.227742
2020/3/2,熊本県,0.314482
2020/3/2,佐賀県,0.171039
2020/3/2,福岡県,0.157416
2020/3/2,大分県,0.229884
2020/3/2,高知県,0.328779
2020/3/2,愛媛県,0.210505
2020/3/2,山口県,0.264657
2020/3/2,徳島県,0.186997
2020/3/2,和歌山県,0.155306
2020/3/2,三重県,0.172069
2020/3/2,奈良県,0.198349
2020/3/2,島根県,0.285155
2020/3/2,広島県,0.199344
2020/3/2,香川県,0.092763
2020/3/2,岡山県,0.121035
2020/3/2,兵庫県,0.194691
2020/3/2,大阪府,0.169181
2020/3/2,愛知県,0.128285
2020/3/2,静岡県,0.136848
2020/3/2,鳥取県,0.216057
2020/3/2,京都府,0.185593
2020/3/2,滋賀県,0.171945
2020/3/2,岐阜県,0.206816
2020/3/2,長野県,0.176122
2020/3/2,山梨県,0.03266
2020/3/2,千葉県,0.228484
2020/3/2,神奈川県,0.239503
2020/3/2,福井県,0.273283
2020/3/2,埼玉県,0.174063
2020/3/2,茨城県,0.1917
2020/3/2,石川県,0.215025
2020/3/2,富山県,0.154789
2020/3/2,群馬県,0.175747
2020/3/2,栃木県,0.112566
2020/3/2,新潟県,0.149463
2020/3/2,福島県,0.22796
2020/3/2,山形県,0.215712
2020/3/2,宮城県,0.202871
2020/3/2,秋田県,0.177085
2020/3/2,岩手県,0.238946
2020/3/2,青森県,0.222194
2020/3/2,北海道,0.358987
2020/3/3,沖縄県,0.252622
2020/3/3,東京都,0.245736
2020/3/3,鹿児島県,0.269919
2020/3/3,宮崎県,0.323135
2020/3/3,長崎県,0.268577
2020/3/3,熊本県,0.34017
2020/3/3,佐賀県,0.251359
2020/3/3,福岡県,0.237835
2020/3/3,大分県,0.361384
2020/3/3,高知県,0.379128
2020/3/3,愛媛県,0.216214
2020/3/3,山口県,0.280185
2020/3/3,徳島県,0.280527
2020/3/3,和歌山県,0.181558
2020/3/3,三重県,0.236119
2020/3/3,奈良県,0.229379
2020/3/3,島根県,0.367385
2020/3/3,広島県,0.246476
2020/3/3,香川県,0.213424
2020/3/3,岡山県,0.230153
2020/3/3,兵庫県,0.262428
2020/3/3,大阪府,0.244263
2020/3/3,愛知県,0.230508
2020/3/3,静岡県,0.224846
2020/3/3,鳥取県,0.345163
2020/3/3,京都府,0.258428
2020/3/3,滋賀県,0.194592
2020/3/3,岐阜県,0.262202
2020/3/3,長野県,0.250338
2020/3/3,山梨県,0.23521
2020/3/3,千葉県,0.268557
2020/3/3,神奈川県,0.257144
2020/3/3,福井県,0.265016
2020/3/3,埼玉県,0.22137
2020/3/3,茨城県,0.25253
2020/3/3,石川県,0.292157
2020/3/3,富山県,0.236343
2020/3/3,群馬県,0.282169
2020/3/3,栃木県,0.166519
2020/3/3,新潟県,0.312433
2020/3/3,福島県,0.266425
2020/3/3,山形県,0.249927
2020/3/3,宮城県,0.265323
2020/3/3,秋田県,0.342579
2020/3/3,岩手県,0.361495
2020/3/3,青森県,0.225044
2020/3/3,北海道,0.477376
2020/3/4,沖縄県,0.265132
2020/3/4,東京都,0.264857
2020/3/4,鹿児島県,0.240192
2020/3/4,宮崎県,0.319279
2020/3/4,長崎県,0.285923
2020/3/4,熊本県,0.392633
2020/3/4,佐賀県,0.378107
2020/3/4,福岡県,0.255812
2020/3/4,大分県,0.371633
2020/3/4,高知県,0.331049
2020/3/4,愛媛県,0.297643
2020/3/4,山口県,0.336743
2020/3/4,徳島県,0.337686
2020/3/4,和歌山県,0.366875
2020/3/4,三重県,0.291479
2020/3/4,奈良県,0.367901
2020/3/4,島根県,0.301522
2020/3/4,広島県,0.264232
2020/3/4,香川県,0.262063
2020/3/4,岡山県,0.262803
2020/3/4,兵庫県,0.345669
2020/3/4,大阪府,0.308458
2020/3/4,愛知県,0.362183
2020/3/4,静岡県,0.346989
2020/3/4,鳥取県,0.16907
2020/3/4,京都府,0.316201
2020/3/4,滋賀県,0.35291
2020/3/4,岐阜県,0.293034
2020/3/4,長野県,0.278187
2020/3/4,山梨県,0.333467
2020/3/4,千葉県,0.372856
2020/3/4,神奈川県,0.311008
2020/3/4,福井県,0.304146
2020/3/4,埼玉県,0.365854
2020/3/4,茨城県,0.312576
2020/3/4,石川県,0.290147
2020/3/4,富山県,0.242693
2020/3/4,群馬県,0.278829
2020/3/4,栃木県,0.304905
2020/3/4,新潟県,0.346802
2020/3/4,福島県,0.320752
2020/3/4,山形県,0.279237
2020/3/4,宮城県,0.278877
2020/3/4,秋田県,0.285534
2020/3/4,岩手県,0.350476
2020/3/4,青森県,0.319522
2020/3/4,北海道,0.400775
2020/3/5,沖縄県,0.212517
2020/3/5,東京都,0.220927
2020/3/5,鹿児島県,0.325191
2020/3/5,宮崎県,0.320061
2020/3/5,長崎県,0.25283
2020/3/5,熊本県,0.340755
2020/3/5,佐賀県,0.282499
2020/3/5,福岡県,0.242313
2020/3/5,大分県,0.353605
2020/3/5,高知県,0.427286
2020/3/5,愛媛県,0.258439
2020/3/5,山口県,0.276202
2020/3/5,徳島県,0.341786
2020/3/5,和歌山県,0.238266
2020/3/5,三重県,0.250002
2020/3/5,奈良県,0.214537
2020/3/5,島根県,0.330652
2020/3/5,広島県,0.238664
2020/3/5,香川県,0.189549
2020/3/5,岡山県,0.208439
2020/3/5,兵庫県,0.236967
2020/3/5,大阪府,0.230067
2020/3/5,愛知県,0.240419
2020/3/5,静岡県,0.22035
2020/3/5,鳥取県,0.142441
2020/3/5,京都府,0.243813
2020/3/5,滋賀県,0.274256
2020/3/5,岐阜県,0.291716
2020/3/5,長野県,0.275196
2020/3/5,山梨県,0.269628
2020/3/5,千葉県,0.268703
2020/3/5,神奈川県,0.247751
2020/3/5,福井県,0.252982
2020/3/5,埼玉県,0.225857
2020/3/5,茨城県,0.265476
2020/3/5,石川県,0.314904
2020/3/5,富山県,0.273278
2020/3/5,群馬県,0.31218
2020/3/5,栃木県,0.20242
2020/3/5,新潟県,0.395913
2020/3/5,福島県,0.29789
2020/3/5,山形県,0.287638
2020/3/5,宮城県,0.228539
2020/3/5,秋田県,0.309821
2020/3/5,岩手県,0.268496
2020/3/5,青森県,0.280378
2020/3/5,北海道,0.507593
2020/3/6,沖縄県,-0.014383
2020/3/6,東京都,0.035871
2020/3/6,鹿児島県,0.098852
2020/3/6,宮崎県,0.152138
2020/3/6,長崎県,0.043609
2020/3/6,熊本県,0.170567
2020/3/6,佐賀県,0.164351
2020/3/6,福岡県,0.050893
2020/3/6,大分県,0.261398
2020/3/6,高知県,0.285549
2020/3/6,愛媛県,0.131132
2020/3/6,山口県,0.065219
2020/3/6,徳島県,0.202071
2020/3/6,和歌山県,0.061864
2020/3/6,三重県,0.023348
2020/3/6,奈良県,0.099891
2020/3/6,島根県,0.05584
2020/3/6,広島県,0.021891
2020/3/6,香川県,0.030678
2020/3/6,岡山県,0.009039
2020/3/6,兵庫県,0.056617
2020/3/6,大阪府,0.040165
2020/3/6,愛知県,0.057786
2020/3/6,静岡県,0.029102
2020/3/6,鳥取県,-0.016165
2020/3/6,京都府,0.056223
2020/3/6,滋賀県,0.066017
2020/3/6,岐阜県,0.057811
2020/3/6,長野県,0.18414
2020/3/6,山梨県,0.181342
2020/3/6,千葉県,0.118247
2020/3/6,神奈川県,0.09055
2020/3/6,福井県,0.01322
2020/3/6,埼玉県,0.087436
2020/3/6,茨城県,0.082265
2020/3/6,石川県,0.138563
2020/3/6,富山県,-0.002781
2020/3/6,群馬県,0.12844
2020/3/6,栃木県,0.205622
2020/3/6,新潟県,0.267134
2020/3/6,福島県,0.166681
2020/3/6,山形県,0.272404
2020/3/6,宮城県,0.168409
2020/3/6,秋田県,0.254729
2020/3/6,岩手県,0.178964
2020/3/6,青森県,0.184756
2020/3/6,北海道,0.340884
2020/3/7,沖縄県,0.128953
2020/3/7,東京都,0.174851
2020/3/7,鹿児島県,0.154927
2020/3/7,宮崎県,0.314153
2020/3/7,長崎県,0.197684
2020/3/7,熊本県,0.302453
2020/3/7,佐賀県,0.200304
2020/3/7,福岡県,0.232313
2020/3/7,大分県,0.348522
2020/3/7,高知県,0.42098
2020/3/7,愛媛県,0.237975
2020/3/7,山口県,0.310988
2020/3/7,徳島県,0.299892
2020/3/7,和歌山県,0.233007
2020/3/7,三重県,0.181025
2020/3/7,奈良県,0.22241
2020/3/7,島根県,0.369203
2020/3/7,広島県,0.282576
2020/3/7,香川県,0.171497
2020/3/7,岡山県,0.260938
2020/3/7,兵庫県,0.281963
2020/3/7,大阪府,0.233162
2020/3/7,愛知県,0.276125
2020/3/7,静岡県,0.20872
2020/3/7,鳥取県,0.120498
2020/3/7,京都府,0.21121
2020/3/7,滋賀県,0.265807
2020/3/7,岐阜県,0.275342
2020/3/7,長野県,0.234978
2020/3/7,山梨県,0.191277
2020/3/7,千葉県,0.230251
2020/3/7,神奈川県,0.229033
2020/3/7,福井県,0.130599
2020/3/7,埼玉県,0.208952
2020/3/7,茨城県,0.205273
2020/3/7,石川県,0.244932
2020/3/7,富山県,0.077748
2020/3/7,群馬県,0.273905
2020/3/7,栃木県,0.300133
2020/3/7,新潟県,0.293881
2020/3/7,福島県,0.200559
2020/3/7,山形県,0.261419
2020/3/7,宮城県,0.128688
2020/3/7,秋田県,0.247125
2020/3/7,岩手県,0.27139
2020/3/7,青森県,0.128483
2020/3/7,北海道,0.411516
2020/3/8,沖縄県,0.219227
2020/3/8,東京都,0.426448
2020/3/8,鹿児島県,0.311571
2020/3/8,宮崎県,0.344672
2020/3/8,長崎県,0.231796
2020/3/8,熊本県,0.356337
2020/3/8,佐賀県,0.301637
2020/3/8,福岡県,0.297147
2020/3/8,大分県,0.350485
2020/3/8,高知県,0.489571
2020/3/8,愛媛県,0.320617
2020/3/8,山口県,0.32907
2020/3/8,徳島県,0.287042
2020/3/8,和歌山県,0.359253
2020/3/8,三重県,0.300596
2020/3/8,奈良県,0.327797
2020/3/8,島根県,0.393179
2020/3/8,広島県,0.340175
2020/3/8,香川県,0.422899
2020/3/8,岡山県,0.321872
2020/3/8,兵庫県,0.333113
2020/3/8,大阪府,0.320387
2020/3/8,愛知県,0.420407
2020/3/8,静岡県,0.365237
2020/3/8,鳥取県,0.330829
2020/3/8,京都府,0.293714
2020/3/8,滋賀県,0.286546
2020/3/8,岐阜県,0.293618
2020/3/8,長野県,0.333147
2020/3/8,山梨県,0.355573
2020/3/8,千葉県,0.400708
2020/3/8,神奈川県,0.417934
2020/3/8,福井県,0.27688
2020/3/8,埼玉県,0.383803
2020/3/8,茨城県,0.322351
2020/3/8,石川県,0.318869
2020/3/8,富山県,0.39623
2020/3/8,群馬県,0.418082
2020/3/8,栃木県,0.316519
2020/3/8,新潟県,0.370446
2020/3/8,福島県,0.416247
2020/3/8,山形県,0.380985
2020/3/8,宮城県,0.340151
2020/3/8,秋田県,0.322914
2020/3/8,岩手県,0.471072
2020/3/8,青森県,0.294941
2020/3/8,北海道,0.457609
2020/3/9,沖縄県,0.249016
2020/3/9,東京都,0.240753
2020/3/9,鹿児島県,0.300939
2020/3/9,宮崎県,0.413562
2020/3/9,長崎県,0.309074
2020/3/9,熊本県,0.316825
2020/3/9,佐賀県,0.303713
2020/3/9,福岡県,0.220203
2020/3/9,大分県,0.324716
2020/3/9,高知県,0.38814
2020/3/9,愛媛県,0.220514
2020/3/9,山口県,0.238091
2020/3/9,徳島県,0.282118
2020/3/9,和歌山県,0.222842
2020/3/9,三重県,0.119212
2020/3/9,奈良県,0.215474
2020/3/9,島根県,0.336662
2020/3/9,広島県,0.182948
2020/3/9,香川県,0.213922
2020/3/9,岡山県,0.177684
2020/3/9,兵庫県,0.239172
2020/3/9,大阪府,0.209188
2020/3/9,愛知県,0.128885
2020/3/9,静岡県,0.152105
2020/3/9,鳥取県,0.168952
2020/3/9,京都府,0.223305
2020/3/9,滋賀県,0.191273
2020/3/9,岐阜県,0.230851
2020/3/9,長野県,0.212792
2020/3/9,山梨県,0.286481
2020/3/9,千葉県,0.233123
2020/3/9,神奈川県,0.2465
2020/3/9,福井県,0.256375
2020/3/9,埼玉県,0.193775
2020/3/9,茨城県,0.163342
2020/3/9,石川県,0.240763
2020/3/9,富山県,0.21098
2020/3/9,群馬県,0.198717
2020/3/9,栃木県,0.139104
2020/3/9,新潟県,0.215162
2020/3/9,福島県,0.214829
