エリア,期間(週次),飲食店のジャンル,2019年同週比[%]
静岡県全体,2020年11月第3週,カフェ・スイーツ,2.440309154
静岡県全体,2020年11月第3週,すべて,-4.169385000
静岡県全体,2020年11月第3週,ファミレス・ファストフード,-27.739015652
静岡県全体,2020年11月第3週,中華,-11.568840521
静岡県全体,2020年11月第3週,和食,-2.096092714
静岡県全体,2020年11月第3週,居酒屋・バー,-25.099433020
静岡県全体,2020年11月第3週,洋食・西洋料理,-11.404748241
静岡県全体,2020年11月第3週,肉料理,-4.502215512
静岡県全体,2020年11月第3週,鍋料理,-29.403451354
静岡県全体,2020年11月第4週,アジア・エスニック,-11.666349990
静岡県全体,2020年11月第4週,カフェ・スイーツ,-2.749734454
静岡県全体,2020年11月第4週,すべて,-13.868875169
静岡県全体,2020年11月第4週,ファミレス・ファストフード,-27.527975585
静岡県全体,2020年11月第4週,中華,-15.867152390
静岡県全体,2020年11月第4週,和食,-12.941280116
静岡県全体,2020年11月第4週,居酒屋・バー,-38.250144311
静岡県全体,2020年11月第4週,洋食・西洋料理,-17.776454815
静岡県全体,2020年11月第4週,肉料理,-24.801665317
静岡県全体,2020年11月第4週,鍋料理,-46.697923644
静岡県全体,2020年12月第1週,アジア・エスニック,-45.258936867
静岡県全体,2020年12月第1週,カフェ・スイーツ,-12.129371171
静岡県全体,2020年12月第1週,すべて,-23.408115912
静岡県全体,2020年12月第1週,ファミレス・ファストフード,-34.946820056
静岡県全体,2020年12月第1週,中華,-23.301448868
静岡県全体,2020年12月第1週,和食,-21.481524002
静岡県全体,2020年12月第1週,居酒屋・バー,-49.590843633
静岡県全体,2020年12月第1週,洋食・西洋料理,-27.748884504
静岡県全体,2020年12月第1週,肉料理,-27.083154868
静岡県全体,2020年12月第1週,鍋料理,-51.540561622
静岡県全体,2020年12月第2週,アジア・エスニック,-35.244099954
静岡県全体,2020年12月第2週,カフェ・スイーツ,-13.524348238
静岡県全体,2020年12月第2週,すべて,-24.338028169
静岡県全体,2020年12月第2週,ファミレス・ファストフード,-40.707964602
静岡県全体,2020年12月第2週,中華,-29.410973189
静岡県全体,2020年12月第2週,和食,-23.386173293
静岡県全体,2020年12月第2週,居酒屋・バー,-47.108380313
静岡県全体,2020年12月第2週,洋食・西洋料理,-30.307473310
静岡県全体,2020年12月第2週,肉料理,-23.668264987
静岡県全体,2020年12月第2週,鍋料理,-38.739156347
静岡県全体,2020年12月第3週,アジア・エスニック,-23.188797944
静岡県全体,2020年12月第3週,カフェ・スイーツ,-14.623035845
静岡県全体,2020年12月第3週,すべて,-25.376498631
静岡県全体,2020年12月第3週,ファミレス・ファストフード,-38.611050448
静岡県全体,2020年12月第3週,中華,-25.201589342
静岡県全体,2020年12月第3週,和食,-26.205810748
静岡県全体,2020年12月第3週,居酒屋・バー,-47.348891410
静岡県全体,2020年12月第3週,洋食・西洋料理,-29.615863766
静岡県全体,2020年12月第3週,肉料理,-22.034326098
静岡県全体,2020年12月第3週,鍋料理,-48.778415126
静岡県全体,2020年12月第4週,アジア・エスニック,-32.587836884
静岡県全体,2020年12月第4週,カフェ・スイーツ,-12.704244849
静岡県全体,2020年12月第4週,すべて,-28.031343457
静岡県全体,2020年12月第4週,ファミレス・ファストフード,-41.785714286
静岡県全体,2020年12月第4週,中華,-32.650952409
静岡県全体,2020年12月第4週,和食,-32.366622680
静岡県全体,2020年12月第4週,居酒屋・バー,-49.237975445
静岡県全体,2020年12月第4週,洋食・西洋料理,-26.658045551
静岡県全体,2020年12月第4週,肉料理,-22.827892286
静岡県全体,2020年12月第4週,鍋料理,-44.310738766
静岡県全体,2020年12月第5週,アジア・エスニック,-21.275045537
静岡県全体,2020年12月第5週,カフェ・スイーツ,-20.567846633
静岡県全体,2020年12月第5週,すべて,-30.129106801
静岡県全体,2020年12月第5週,ファミレス・ファストフード,-46.779661017
静岡県全体,2020年12月第5週,中華,-29.707477403
静岡県全体,2020年12月第5週,和食,-33.620708211
静岡県全体,2020年12月第5週,居酒屋・バー,-41.332355816
静岡県全体,2020年12月第5週,洋食・西洋料理,-31.290204972
静岡県全体,2020年12月第5週,肉料理,-23.500284339
静岡県全体,2020年12月第5週,鍋料理,-40.802556818
静岡県全体,2021年1月第1週,アジア・エスニック,-27.313993900
静岡県全体,2021年1月第1週,カフェ・スイーツ,-29.560311661
静岡県全体,2021年1月第1週,すべて,-42.136874839
静岡県全体,2021年1月第1週,ファミレス・ファストフード,-57.620516150
静岡県全体,2021年1月第1週,中華,-26.599942808
静岡県全体,2021年1月第1週,和食,-45.450152018
静岡県全体,2021年1月第1週,居酒屋・バー,-52.554179567
静岡県全体,2021年1月第1週,洋食・西洋料理,-36.572356348
静岡県全体,2021年1月第1週,肉料理,-35.127560483
静岡県全体,2021年1月第1週,鍋料理,-51.005281990
静岡県全体,2021年1月第2週,アジア・エスニック,-28.364005736
静岡県全体,2021年1月第2週,カフェ・スイーツ,-26.733674772
静岡県全体,2021年1月第2週,すべて,-43.444323577
静岡県全体,2021年1月第2週,ファミレス・ファストフード,-46.914940502
静岡県全体,2021年1月第2週,中華,-23.700857227
静岡県全体,2021年1月第2週,和食,-46.182477085
静岡県全体,2021年1月第2週,居酒屋・バー,-61.548424802
静岡県全体,2021年1月第2週,洋食・西洋料理,-43.976340662
静岡県全体,2021年1月第2週,肉料理,-37.964215326
静岡県全体,2021年1月第2週,鍋料理,-57.008196721
静岡県全体,2021年1月第3週,アジア・エスニック,-39.914560708
静岡県全体,2021年1月第3週,カフェ・スイーツ,-35.456268935
静岡県全体,2021年1月第3週,すべて,-47.354179802
静岡県全体,2021年1月第3週,ファミレス・ファストフード,-51.624548736
静岡県全体,2021年1月第3週,中華,-35.368371969
静岡県全体,2021年1月第3週,和食,-50.054885732
静岡県全体,2021年1月第3週,居酒屋・バー,-62.222896569
静岡県全体,2021年1月第3週,洋食・西洋料理,-47.054594347
静岡県全体,2021年1月第3週,肉料理,-38.975523467
静岡県全体,2021年1月第3週,鍋料理,-58.304268394
静岡県全体,2021年1月第4週,アジア・エスニック,-28.069246651
静岡県全体,2021年1月第4週,カフェ・スイーツ,-15.281783290
静岡県全体,2021年1月第4週,すべて,-25.178349781
静岡県全体,2021年1月第4週,ファミレス・ファストフード,-32.258739795
静岡県全体,2021年1月第4週,中華,-17.397572771
静岡県全体,2021年1月第4週,和食,-17.871450919
静岡県全体,2021年1月第4週,居酒屋・バー,-50.201427256
静岡県全体,2021年1月第4週,洋食・西洋料理,-32.435886884
静岡県全体,2021年1月第4週,肉料理,-24.068808644
静岡県全体,2021年1月第4週,鍋料理,-47.587282336
静岡県全体,2021年2月第1週,アジア・エスニック,-33.384146341
静岡県全体,2021年2月第1週,カフェ・スイーツ,-21.919379071
静岡県全体,2021年2月第1週,すべて,-33.594660418
静岡県全体,2021年2月第1週,ファミレス・ファストフード,-36.568799299
静岡県全体,2021年2月第1週,中華,10.777489819
静岡県全体,2021年2月第1週,和食,-33.909515842
静岡県全体,2021年2月第1週,居酒屋・バー,-53.209161632
静岡県全体,2021年2月第1週,洋食・西洋料理,-36.906955543
静岡県全体,2021年2月第1週,肉料理,-34.860367494
静岡県全体,2021年2月第1週,鍋料理,-55.917581037
静岡県全体,2021年2月第2週,アジア・エスニック,-42.324631101
静岡県全体,2021年2月第2週,カフェ・スイーツ,-26.647405164
静岡県全体,2021年2月第2週,すべて,-38.008879902
静岡県全体,2021年2月第2週,ファミレス・ファストフード,-47.849005271
静岡県全体,2021年2月第2週,中華,-23.946328240
静岡県全体,2021年2月第2週,和食,-40.103848745
静岡県全体,2021年2月第2週,居酒屋・バー,-54.199904449
静岡県全体,2021年2月第2週,洋食・西洋料理,-37.006973033
静岡県全体,2021年2月第2週,肉料理,-36.823112785
静岡県全体,2021年2月第2週,鍋料理,-55.233494364
静岡県全体,2021年2月第3週,アジア・エスニック,-35.904628331
静岡県全体,2021年2月第3週,カフェ・スイーツ,-21.776701441
静岡県全体,2021年2月第3週,すべて,-32.815281520
静岡県全体,2021年2月第3週,ファミレス・ファストフード,-40.154516640
静岡県全体,2021年2月第3週,中華,-25.782756404
静岡県全体,2021年2月第3週,和食,-35.345452072
静岡県全体,2021年2月第3週,居酒屋・バー,-45.800874784
静岡県全体,2021年2月第3週,洋食・西洋料理,-31.377533650
静岡県全体,2021年2月第3週,肉料理,-26.658103976
静岡県全体,2021年2月第3週,鍋料理,-50.119250426
静岡県全体,2021年2月第4週,アジア・エスニック,-24.058936846
静岡県全体,2021年2月第4週,カフェ・スイーツ,-20.586058289
静岡県全体,2021年2月第4週,すべて,-34.254206256
静岡県全体,2021年2月第4週,ファミレス・ファストフード,-33.013251392
静岡県全体,2021年2月第4週,中華,-20.348780725
静岡県全体,2021年2月第4週,和食,-38.063025029
静岡県全体,2021年2月第4週,居酒屋・バー,-47.389521571
静岡県全体,2021年2月第4週,洋食・西洋料理,-32.346542659
静岡県全体,2021年2月第4週,肉料理,-44.100416873
静岡県全体,2021年2月第4週,鍋料理,-45.715389817
静岡県全体,2021年3月第1週,アジア・エスニック,-29.103946576
静岡県全体,2021年3月第1週,カフェ・スイーツ,-19.396601049
静岡県全体,2021年3月第1週,すべて,-33.010702287
静岡県全体,2021年3月第1週,ファミレス・ファストフード,-41.427687229
静岡県全体,2021年3月第1週,中華,-27.596649708
静岡県全体,2021年3月第1週,和食,-37.397775637
静岡県全体,2021年3月第1週,居酒屋・バー,-45.690226133
静岡県全体,2021年3月第1週,洋食・西洋料理,-29.493426936
静岡県全体,2021年3月第1週,肉料理,-35.002352529
静岡県全体,2021年3月第1週,鍋料理,-39.562737643
静岡県全体,2021年3月第2週,アジア・エスニック,-32.772536688
静岡県全体,2021年3月第2週,カフェ・スイーツ,-17.558684365
静岡県全体,2021年3月第2週,すべて,-29.637569387
静岡県全体,2021年3月第2週,ファミレス・ファストフード,-42.047967341
静岡県全体,2021年3月第2週,中華,-25.984857348
静岡県全体,2021年3月第2週,和食,-30.530705566
静岡県全体,2021年3月第2週,居酒屋・バー,-43.366045788
静岡県全体,2021年3月第2週,洋食・西洋料理,-29.558371441
静岡県全体,2021年3月第2週,肉料理,-41.237897649
静岡県全体,2021年3月第2週,鍋料理,-54.100794181
静岡県全体,2021年3月第3週,アジア・エスニック,-39.637100761
静岡県全体,2021年3月第3週,カフェ・スイーツ,-24.049662148
静岡県全体,2021年3月第3週,すべて,-30.205079433
静岡県全体,2021年3月第3週,ファミレス・ファストフード,-32.742709487
静岡県全体,2021年3月第3週,中華,-30.284848001
静岡県全体,2021年3月第3週,和食,-30.232016378
静岡県全体,2021年3月第3週,居酒屋・バー,-43.508087811
静岡県全体,2021年3月第3週,洋食・西洋料理,-29.101843849
静岡県全体,2021年3月第3週,肉料理,-28.488491964
静岡県全体,2021年3月第3週,鍋料理,-44.584700833
静岡県全体,2021年3月第4週,アジア・エスニック,-36.227711269
静岡県全体,2021年3月第4週,カフェ・スイーツ,-22.258626010
静岡県全体,2021年3月第4週,すべて,-30.013302392
静岡県全体,2021年3月第4週,ファミレス・ファストフード,-41.459877538
静岡県全体,2021年3月第4週,中華,-24.914992759
静岡県全体,2021年3月第4週,和食,-30.769829686
静岡県全体,2021年3月第4週,居酒屋・バー,-42.345527316
静岡県全体,2021年3月第4週,洋食・西洋料理,-28.250110849
静岡県全体,2021年3月第4週,肉料理,-29.780879727
静岡県全体,2021年3月第4週,鍋料理,-42.952965235
静岡県全体,2021年4月第1週,アジア・エスニック,-34.877100783
静岡県全体,2021年4月第1週,カフェ・スイーツ,-20.099382668
静岡県全体,2021年4月第1週,すべて,-24.031523639
静岡県全体,2021年4月第1週,ファミレス・ファストフード,-38.844196355
静岡県全体,2021年4月第1週,中華,-22.727424081
静岡県全体,2021年4月第1週,和食,-25.106039229
静岡県全体,2021年4月第1週,居酒屋・バー,-20.618118540
静岡県全体,2021年4月第1週,洋食・西洋料理,-24.640126599
静岡県全体,2021年4月第1週,肉料理,-20.537005822
静岡県全体,2021年4月第1週,鍋料理,-38.475378788
静岡県全体,2021年4月第2週,アジア・エスニック,-32.201570533
静岡県全体,2021年4月第2週,カフェ・スイーツ,-18.692073262
静岡県全体,2021年4月第2週,すべて,-24.722133405
静岡県全体,2021年4月第2週,ファミレス・ファストフード,-41.362831858
静岡県全体,2021年4月第2週,中華,-23.289383351
静岡県全体,2021年4月第2週,和食,-23.701393567
静岡県全体,2021年4月第2週,居酒屋・バー,-36.220888629
静岡県全体,2021年4月第2週,洋食・西洋料理,-25.114383037
静岡県全体,2021年4月第2週,肉料理,-25.468444577
静岡県全体,2021年4月第2週,鍋料理,-41.591229129
静岡県全体,2021年4月第3週,アジア・エスニック,-42.081180812
静岡県全体,2021年4月第3週,カフェ・スイーツ,-22.658505244
静岡県全体,2021年4月第3週,すべて,-31.521225915
静岡県全体,2021年4月第3週,ファミレス・ファストフード,-41.553009638
静岡県全体,2021年4月第3週,中華,-24.258687777
静岡県全体,2021年4月第3週,和食,-33.124792137
静岡県全体,2021年4月第3週,居酒屋・バー,-46.571823606
静岡県全体,2021年4月第3週,洋食・西洋料理,-30.281084485
静岡県全体,2021年4月第3週,肉料理,-28.248643437
静岡県全体,2021年4月第3週,鍋料理,-39.209471427
静岡県全体,2021年4月第4週,アジア・エスニック,-43.103699742
静岡県全体,2021年4月第4週,カフェ・スイーツ,-26.657809698
静岡県全体,2021年4月第4週,すべて,-35.383611137
静岡県全体,2021年4月第4週,ファミレス・ファストフード,-41.596563451
静岡県全体,2021年4月第4週,中華,-30.864158265
静岡県全体,2021年4月第4週,和食,-36.056512805
静岡県全体,2021年4月第4週,居酒屋・バー,-51.871296782
静岡県全体,2021年4月第4週,洋食・西洋料理,-35.973430069
静岡県全体,2021年4月第4週,肉料理,-32.435107914
静岡県全体,2021年4月第4週,鍋料理,-48.424042514
静岡県全体,2021年4月第5週,アジア・エスニック,-34.730655268
静岡県全体,2021年4月第5週,カフェ・スイーツ,-18.591335861
静岡県全体,2021年4月第5週,すべて,-29.263660695
静岡県全体,2021年4月第5週,ファミレス・ファストフード,-45.060422961
静岡県全体,2021年4月第5週,中華,-25.472126771
静岡県全体,2021年4月第5週,和食,-29.490039841
静岡県全体,2021年4月第5週,居酒屋・バー,-48.386999043
静岡県全体,2021年4月第5週,洋食・西洋料理,-30.451859056
静岡県全体,2021年4月第5週,肉料理,-24.579512275
静岡県全体,2021年4月第5週,鍋料理,-39.724299486
静岡県全体,2021年5月第1週,アジア・エスニック,-46.102473130
静岡県全体,2021年5月第1週,カフェ・スイーツ,-39.154749918
静岡県全体,2021年5月第1週,すべて,-51.422973269
静岡県全体,2021年5月第1週,ファミレス・ファストフード,-69.470752089
静岡県全体,2021年5月第1週,中華,-49.068465907
静岡県全体,2021年5月第1週,和食,-55.674680172
静岡県全体,2021年5月第1週,居酒屋・バー,-58.688929213
静岡県全体,2021年5月第1週,洋食・西洋料理,-46.327721297
静岡県全体,2021年5月第1週,肉料理,-47.472205170
静岡県全体,2021年5月第1週,鍋料理,-52.346972177
静岡県全体,2021年5月第2週,アジア・エスニック,-49.414911401
静岡県全体,2021年5月第2週,カフェ・スイーツ,-34.280010197
静岡県全体,2021年5月第2週,すべて,-40.895453937
静岡県全体,2021年5月第2週,ファミレス・ファストフード,-64.028776978
静岡県全体,2021年5月第2週,中華,-39.440814758
静岡県全体,2021年5月第2週,和食,-41.605640005
静岡県全体,2021年5月第2週,居酒屋・バー,-52.669787954
静岡県全体,2021年5月第2週,洋食・西洋料理,-42.640017792
静岡県全体,2021年5月第2週,肉料理,-36.189886825
静岡県全体,2021年5月第2週,鍋料理,-55.424341236
静岡県全体,2021年5月第3週,アジア・エスニック,-52.530089846
静岡県全体,2021年5月第3週,カフェ・スイーツ,-33.855751154
静岡県全体,2021年5月第3週,すべて,-41.135225266
静岡県全体,2021年5月第3週,ファミレス・ファストフード,-67.365801635
静岡県全体,2021年5月第3週,中華,-39.648598131
静岡県全体,2021年5月第3週,和食,-39.743393164
静岡県全体,2021年5月第3週,居酒屋・バー,-56.977458870
静岡県全体,2021年5月第3週,洋食・西洋料理,-43.252876465
静岡県全体,2021年5月第3週,肉料理,-40.694441226
静岡県全体,2021年5月第3週,鍋料理,-58.679054365
静岡県全体,2021年5月第4週,アジア・エスニック,-46.781115880
静岡県全体,2021年5月第4週,カフェ・スイーツ,-30.665262807
静岡県全体,2021年5月第4週,すべて,-35.925806428
静岡県全体,2021年5月第4週,ファミレス・ファストフード,-63.645359193
静岡県全体,2021年5月第4週,中華,-37.221890097
静岡県全体,2021年5月第4週,和食,-34.185484152
静岡県全体,2021年5月第4週,居酒屋・バー,-53.547304887
静岡県全体,2021年5月第4週,洋食・西洋料理,-37.592812388
静岡県全体,2021年5月第4週,肉料理,-35.125629351
静岡県全体,2021年5月第4週,鍋料理,-40.656565657
静岡県全体,2021年6月第1週,アジア・エスニック,-40.249184796
静岡県全体,2021年6月第1週,カフェ・スイーツ,-30.854773422
静岡県全体,2021年6月第1週,すべて,-36.335392403
静岡県全体,2021年6月第1週,ファミレス・ファストフード,-67.721400487
静岡県全体,2021年6月第1週,中華,-35.752523461
静岡県全体,2021年6月第1週,和食,-33.980639126
静岡県全体,2021年6月第1週,居酒屋・バー,-53.607309314
静岡県全体,2021年6月第1週,洋食・西洋料理,-39.281907687
静岡県全体,2021年6月第1週,肉料理,-37.817149943
静岡県全体,2021年6月第1週,鍋料理,-52.646803587
静岡県全体,2021年6月第2週,アジア・エスニック,-47.905273670
静岡県全体,2021年6月第2週,カフェ・スイーツ,-29.157585240
静岡県全体,2021年6月第2週,すべて,-36.295050381
静岡県全体,2021年6月第2週,ファミレス・ファストフード,-63.929180887
静岡県全体,2021年6月第2週,中華,-38.960789031
静岡県全体,2021年6月第2週,和食,-34.826597407
静岡県全体,2021年6月第2週,居酒屋・バー,-54.822716004
静岡県全体,2021年6月第2週,洋食・西洋料理,-39.245798939
静岡県全体,2021年6月第2週,肉料理,-33.375434165
静岡県全体,2021年6月第2週,鍋料理,-47.305644302
静岡県全体,2021年6月第3週,アジア・エスニック,-49.704031694
静岡県全体,2021年6月第3週,カフェ・スイーツ,-31.764018536
静岡県全体,2021年6月第3週,すべて,-39.157951841
静岡県全体,2021年6月第3週,ファミレス・ファストフード,-67.875354108
静岡県全体,2021年6月第3週,中華,-38.572110793
静岡県全体,2021年6月第3週,和食,-39.456015931
静岡県全体,2021年6月第3週,居酒屋・バー,-55.274003741
静岡県全体,2021年6月第3週,洋食・西洋料理,-39.008059576
静岡県全体,2021年6月第3週,肉料理,-34.853496886
静岡県全体,2021年6月第3週,鍋料理,-52.547415396
静岡県全体,2021年6月第4週,アジア・エスニック,-47.314880530
静岡県全体,2021年6月第4週,カフェ・スイーツ,-35.459507661
静岡県全体,2021年6月第4週,すべて,-40.323021406
静岡県全体,2021年6月第4週,ファミレス・ファストフード,-68.615265100
静岡県全体,2021年6月第4週,中華,-40.221302340
静岡県全体,2021年6月第4週,和食,-40.062741483
静岡県全体,2021年6月第4週,居酒屋・バー,-54.376496093
静岡県全体,2021年6月第4週,洋食・西洋料理,-39.101545573
静岡県全体,2021年6月第4週,肉料理,-35.751352817
静岡県全体,2021年6月第4週,鍋料理,-50.566516898
静岡県全体,2021年7月第1週,アジア・エスニック,-50.857519789
静岡県全体,2021年7月第1週,カフェ・スイーツ,-38.789019292
静岡県全体,2021年7月第1週,すべて,-42.268565149
静岡県全体,2021年7月第1週,ファミレス・ファストフード,-68.258891646
静岡県全体,2021年7月第1週,中華,-31.192042688
静岡県全体,2021年7月第1週,和食,-41.137756311
静岡県全体,2021年7月第1週,居酒屋・バー,-58.002281294
静岡県全体,2021年7月第1週,洋食・西洋料理,-41.505097798
静岡県全体,2021年7月第1週,肉料理,-41.685763042
静岡県全体,2021年7月第1週,鍋料理,-52.848378615
静岡県全体,2021年7月第2週,アジア・エスニック,-58.415279879
静岡県全体,2021年7月第2週,カフェ・スイーツ,-35.705005276
静岡県全体,2021年7月第2週,すべて,-39.798841734
静岡県全体,2021年7月第2週,ファミレス・ファストフード,-64.734299517
静岡県全体,2021年7月第2週,中華,-38.818929534
静岡県全体,2021年7月第2週,和食,-40.335529274
静岡県全体,2021年7月第2週,居酒屋・バー,-55.661043790
静岡県全体,2021年7月第2週,洋食・西洋料理,-41.461863444
静岡県全体,2021年7月第2週,肉料理,-28.162420095
静岡県全体,2021年7月第2週,鍋料理,-57.203950718
静岡県全体,2021年7月第3週,アジア・エスニック,-57.707224678
静岡県全体,2021年7月第3週,カフェ・スイーツ,-42.131888986
静岡県全体,2021年7月第3週,すべて,-44.880493610
静岡県全体,2021年7月第3週,ファミレス・ファストフード,-71.589707437
静岡県全体,2021年7月第3週,中華,-47.317849383
静岡県全体,2021年7月第3週,和食,-42.547361486
静岡県全体,2021年7月第3週,居酒屋・バー,-56.692845801
静岡県全体,2021年7月第3週,洋食・西洋料理,-46.977677222
静岡県全体,2021年7月第3週,肉料理,-43.628482972
静岡県全体,2021年7月第3週,鍋料理,-53.803650715
静岡県全体,2021年7月第4週,アジア・エスニック,-49.672372632
静岡県全体,2021年7月第4週,カフェ・スイーツ,-31.044121532
静岡県全体,2021年7月第4週,すべて,-34.113231820
静岡県全体,2021年7月第4週,ファミレス・ファストフード,-64.146576663
静岡県全体,2021年7月第4週,中華,-42.131915029
静岡県全体,2021年7月第4週,和食,-30.455650046
静岡県全体,2021年7月第4週,居酒屋・バー,-48.929616272
静岡県全体,2021年7月第4週,洋食・西洋料理,-40.564859027
静岡県全体,2021年7月第4週,肉料理,-35.273160574
静岡県全体,2021年7月第4週,鍋料理,-51.267518549
静岡県全体,2021年7月第5週,アジア・エスニック,-55.681517190
静岡県全体,2021年7月第5週,カフェ・スイーツ,-40.342574721
静岡県全体,2021年7月第5週,すべて,-43.090133464
静岡県全体,2021年7月第5週,ファミレス・ファストフード,-66.503167791
静岡県全体,2021年7月第5週,中華,-41.773647457
静岡県全体,2021年7月第5週,和食,-42.838401338
静岡県全体,2021年7月第5週,居酒屋・バー,-56.869539137
静岡県全体,2021年7月第5週,洋食・西洋料理,-43.116927901
静岡県全体,2021年7月第5週,肉料理,-40.086064217
静岡県全体,2021年7月第5週,鍋料理,-48.760781745
静岡県全体,2021年8月第1週,アジア・エスニック,-56.937509457
静岡県全体,2021年8月第1週,カフェ・スイーツ,-38.420933151
静岡県全体,2021年8月第1週,すべて,-43.198582408
静岡県全体,2021年8月第1週,ファミレス・ファストフード,-67.683490479
静岡県全体,2021年8月第1週,中華,-36.890102615
静岡県全体,2021年8月第1週,和食,-44.539950929
静岡県全体,2021年8月第1週,居酒屋・バー,-57.218949651
静岡県全体,2021年8月第1週,洋食・西洋料理,-44.385483227
静岡県全体,2021年8月第1週,肉料理,-32.933672246
静岡県全体,2021年8月第1週,鍋料理,-55.129183473
静岡県全体,2021年8月第2週,アジア・エスニック,-42.798987241
静岡県全体,2021年8月第2週,カフェ・スイーツ,-29.189916226
静岡県全体,2021年8月第2週,すべて,-38.296768446
静岡県全体,2021年8月第2週,ファミレス・ファストフード,-66.317228806
静岡県全体,2021年8月第2週,中華,-32.728552112
静岡県全体,2021年8月第2週,和食,-38.714285183
静岡県全体,2021年8月第2週,居酒屋・バー,-63.751222128
静岡県全体,2021年8月第2週,洋食・西洋料理,-39.529676239
静岡県全体,2021年8月第2週,肉料理,-37.064663977
静岡県全体,2021年8月第2週,鍋料理,-62.704193480
静岡県全体,2021年8月第3週,アジア・エスニック,-80.365417216
静岡県全体,2021年8月第3週,カフェ・スイーツ,-74.887614636
静岡県全体,2021年8月第3週,すべて,-78.687335495
静岡県全体,2021年8月第3週,ファミレス・ファストフード,-86.649338374
静岡県全体,2021年8月第3週,中華,-78.828937574
静岡県全体,2021年8月第3週,和食,-79.857921650
静岡県全体,2021年8月第3週,居酒屋・バー,-86.849840633
静岡県全体,2021年8月第3週,洋食・西洋料理,-77.723347082
静岡県全体,2021年8月第3週,肉料理,-77.061215958
静岡県全体,2021年8月第3週,鍋料理,-85.180781873
静岡県全体,2021年8月第4週,アジア・エスニック,-64.080274204
静岡県全体,2021年8月第4週,カフェ・スイーツ,-51.517739429
静岡県全体,2021年8月第4週,すべて,-61.097146424
静岡県全体,2021年8月第4週,ファミレス・ファストフード,-76.153256705
静岡県全体,2021年8月第4週,中華,-58.652354396
静岡県全体,2021年8月第4週,和食,-62.708709845
静岡県全体,2021年8月第4週,居酒屋・バー,-79.964120156
静岡県全体,2021年8月第4週,洋食・西洋料理,-64.162168740
静岡県全体,2021年8月第4週,肉料理,-61.592052779
静岡県全体,2021年8月第4週,鍋料理,-75.364131892
静岡県全体,2021年9月第1週,アジア・エスニック,-65.885454812
静岡県全体,2021年9月第1週,カフェ・スイーツ,-50.083770120
静岡県全体,2021年9月第1週,すべて,-58.984512862
静岡県全体,2021年9月第1週,ファミレス・ファストフード,-74.914706410
静岡県全体,2021年9月第1週,中華,-54.616904374
静岡県全体,2021年9月第1週,和食,-59.620153678
静岡県全体,2021年9月第1週,居酒屋・バー,-79.249016123
静岡県全体,2021年9月第1週,洋食・西洋料理,-60.865233640
静岡県全体,2021年9月第1週,肉料理,-63.095313190
静岡県全体,2021年9月第1週,鍋料理,-76.421188630
静岡県全体,2021年9月第2週,アジア・エスニック,-61.373769046
静岡県全体,2021年9月第2週,カフェ・スイーツ,-43.115488199
静岡県全体,2021年9月第2週,すべて,-53.436058427
静岡県全体,2021年9月第2週,ファミレス・ファストフード,-69.847634322
静岡県全体,2021年9月第2週,中華,-48.600614690
静岡県全体,2021年9月第2週,和食,-52.799450669
静岡県全体,2021年9月第2週,居酒屋・バー,-77.342005977
静岡県全体,2021年9月第2週,洋食・西洋料理,-58.556558201
静岡県全体,2021年9月第2週,肉料理,-57.924666535
静岡県全体,2021年9月第2週,鍋料理,-69.369685281
静岡県全体,2021年9月第3週,アジア・エスニック,-60.931353265
静岡県全体,2021年9月第3週,カフェ・スイーツ,-40.834992692
静岡県全体,2021年9月第3週,すべて,-51.786623626
静岡県全体,2021年9月第3週,ファミレス・ファストフード,-71.152494729
静岡県全体,2021年9月第3週,中華,-49.827264711
静岡県全体,2021年9月第3週,和食,-51.998607484
静岡県全体,2021年9月第3週,居酒屋・バー,-76.417453571
静岡県全体,2021年9月第3週,洋食・西洋料理,-53.864346497
静岡県全体,2021年9月第3週,肉料理,-55.865326195
静岡県全体,2021年9月第3週,鍋料理,-64.365195184
静岡県全体,2021年9月第4週,アジア・エスニック,-57.306618820
静岡県全体,2021年9月第4週,カフェ・スイーツ,-32.078581179
静岡県全体,2021年9月第4週,すべて,-45.139876810
静岡県全体,2021年9月第4週,ファミレス・ファストフード,-68.103448276
静岡県全体,2021年9月第4週,中華,-44.078008803
静岡県全体,2021年9月第4週,和食,-45.154598383
静岡県全体,2021年9月第4週,居酒屋・バー,-71.954052659
静岡県全体,2021年9月第4週,洋食・西洋料理,-48.310177528
静岡県全体,2021年9月第4週,肉料理,-51.352637382
静岡県全体,2021年9月第4週,鍋料理,-61.573090971
静岡県全体,2021年9月第5週,アジア・エスニック,-61.630659213
静岡県全体,2021年9月第5週,カフェ・スイーツ,-37.078740043
静岡県全体,2021年9月第5週,すべて,-47.756563395
静岡県全体,2021年9月第5週,ファミレス・ファストフード,-72.243864433
静岡県全体,2021年9月第5週,中華,-52.235235251
静岡県全体,2021年9月第5週,和食,-48.043997774
静岡県全体,2021年9月第5週,居酒屋・バー,-65.218839827
静岡県全体,2021年9月第5週,洋食・西洋料理,-49.670479509
静岡県全体,2021年9月第5週,肉料理,-52.037021435
静岡県全体,2021年9月第5週,鍋料理,-61.691629956
静岡県全体,2021年10月第1週,アジア・エスニック,-51.155188653
静岡県全体,2021年10月第1週,カフェ・スイーツ,-28.381022522
静岡県全体,2021年10月第1週,すべて,-34.549711856
