week,week_JP,weeknum,pref,newcase_day,newdeath_day,emergency,GZnew,cumGZ,newcaseday14,resview,in_city,in_pref,out_pref,treat,avg_temp,avg_rain,infectious_l1,infectious_l2,sum_pop,pop_resid,tests,newcase_lead1,newcase_lead2,tests_lead1,tests_lead2,cumcases,susceptible,sales_per,customers_per
2020-01-13,2020年1月第3週,3,Gunma,0,0,0,0,0,0,3.24702333,-1.90661631,-1.094252431,12.373607638,Neighboring_prefs,43.13428571428572,0.07142857142857142,0,0.0068285774585925,1965557,1942000,0,0,0,0,0,0,1942000,764994.45,220.17
2020-01-13,2020年1月第3週,3,Ibaraki,0,0,0,0,0,0,-2.489891712,-2.033044431,0.063597851,11.818820867,Neighboring_prefs,42.59428571428572,1,0,0.00778228465907845,2838112,2860000,0,0,0,1,9,0,2860000,889366.0465116279,320.2325581395349
2020-01-13,2020年1月第3週,3,Nagano,0,0,0,0,0,0,-2.137822013,-2.707943741,-1.424666483,4.215343109,Neighboring_prefs,36.152857142857144,0.21428571428571427,0,0.01114238454007504,2120306,2049000,0,0,0,0,0,0,2049000,637634.2205882353,363.80882352941177
2020-01-13,2020年1月第3週,3,Shizuoka,0,0,0,0,0,0,-3.819798083,-2.233952493,1.522140106,12.775233795,Neighboring_prefs,45.542857142857144,2.142857142857143,0,0.0229710414796373,3721893,3644000,0,0,0,0,0,0,3644000,697786.1293103448,296.8103448275862
2020-01-13,2020年1月第3週,3,Tochigi,0,0,0,0,0,0,-7.064713977,-1.105543919,-2.31393814,8.210048584,Neighboring_prefs,41.55285714285714,0.5,0,0.00604002532630015,1964567,1934000,0,0,0,0,3,0,1934000,923039.1034482758,468.7586206896552
2020-01-13,2020年1月第3週,3,Yamanashi,0,0,0,0,0,0,-6.764005522,-2.422890782,-2.457260001,7.603616863,Yamanashi,37.168571428571425,1.1428571428571428,0,0.00586623967175966,832072,811000,0,0,0,0,1,0,811000,762457.0555555555,272.27777777777777
2020-01-20,2020年1月第4週,4,Gunma,0,0,0,0,0,0,5.975943258,-2.517189848,1.324276391,12.938769123,Neighboring_prefs,42.95428571428572,0.07142857142857142,0.00414617809625795,0.00651466197447836,1967418,1942000,0,0,0,0,0,0,1942000,769502.87,220.76
2020-01-20,2020年1月第4週,4,Ibaraki,0,0,0,0,0,0,2.734368236,-2.194517861,0.415116751,9.885945244,Neighboring_prefs,42.26,0.4047619047619048,0.00501447117136461,0.01393694988196966,2825948,2860000,1,0,0,9,6,0,2860000,924767.2674418605,331.4767441860465
2020-01-20,2020年1月第4週,4,Nagano,0,0,0,0,0,0,5.504448502,-3.055282064,0.72012406,3.069890287,Neighboring_prefs,38.46714285714286,1.2142857142857142,0.00656854873891756,0.01211712768642573,2113866,2049000,0,0,0,0,0,0,2049000,670225.5882352941,358.19117647058823
2020-01-20,2020年1月第4週,4,Shizuoka,0,0,0,0,0,0,2.639338169,-1.719628141,0.196065183,10.986246133,Neighboring_prefs,48.885714285714286,4.761904761904762,0.013814826532172,0.02296244222862294,3721866,3644000,0,0,0,0,0,0,3644000,734266.8879310344,299.87068965517244
2020-01-20,2020年1月第4週,4,Tochigi,0,0,0,0,0,0,-1.229192488,-1.359978496,-0.104626627,7.203837031,Neighboring_prefs,41.09,0.07142857142857142,0.00345540541781506,0.00615077474758662,1969341,1934000,0,0,0,3,1,0,1934000,940999.1206896552,466.7413793103448
2020-01-20,2020年1月第4週,4,Yamanashi,0,0,0,0,0,0,-0.678182298,-3.627933802,-0.766221475,6.312064131,Yamanashi,39.22571428571429,1.0357142857142858,0.00328789156649914,0.00467179181915441,829229,811000,0,0,0,1,4,0,811000,786004.7777777778,262.05555555555554
2020-01-27,2020年1月第5週,5,Gunma,0,0,0,0,0,0,-0.304457168,-1.864979489,0.792914312,13.054321132,Neighboring_prefs,44.02142857142857,7.464285714285714,0.00621141353768622,0.00544717310424011,1968597,1942000,0,0,0,0,0,0,1942000,765881.05,214.1
2020-01-27,2020年1月第5週,5,Ibaraki,0,0,0,0,0,0,3.523025133,-1.532332185,0.566505166,9.498613906,Neighboring_prefs,45.5,15.69047619047619,0.01387535118192087,0.02445700921315494,2836620,2860000,9,0,0,6,18,0,2860000,898683.023255814,318.0581395348837
2020-01-27,2020年1月第5週,5,Nagano,0,0,0,0,0,0,-0.136266513,-2.41147868,-1.283563927,4.0511705,Neighboring_prefs,38.03642857142857,1.5892857142857142,0.01180027220005402,0.00927048339455383,2121067,2049000,0,0,0,0,6,0,2049000,640734.9411764706,343.13235294117646
2020-01-27,2020年1月第5週,5,Shizuoka,0,0,0,0,0,0,-0.348095979,-1.561925242,1.586095287,12.772915052,Neighboring_prefs,48.87714285714286,3.571428571428571,0.02204176440807272,0.01690525718970968,3726761,3644000,0,0,0,0,0,0,3644000,695476.7672413794,295.12068965517244
2020-01-27,2020年1月第5週,5,Tochigi,0,0,0,0,0,0,-5.22926598,-1.221453634,-1.273781422,6.132263398,Neighboring_prefs,42.941428571428574,8.178571428571429,0.0058240429263787,0.00560696369988284,1963256,1934000,3,0,0,1,6,0,1934000,887538.3103448276,435.58620689655174
2020-01-27,2020年1月第5週,5,Yamanashi,0,0,0,0,0,0,-5.805434574,-1.802709241,-3.130702504,7.309811561,Yamanashi,38.78857142857143,8.464285714285714,0.00460717980902555,0.00333683486718409,834220,811000,1,0,0,4,3,0,811000,688467.4444444445,229.83333333333334
2020-02-03,2020年2月第1週,6,Gunma,0,0,0,0,0,0,-3.823966337,0.618423366,-1.171588019,-8.659837196,Neighboring_prefs,38.917142857142856,0,0.00530952295717696,0.0283951418094126,1967183,1942000,0,0,0,0,0,0,1942000,673481.04,198.5
2020-02-03,2020年2月第1週,6,Ibaraki,0,0,0,0,0,0,3.832124188,-0.260246966,2.309492826,-3.093950834,Neighboring_prefs,39.20857142857143,0.04761904761904761,0.02423932699149399,0.05380514230141272,2827199,2860000,6,0,0,18,68,0,2860000,849275.4302325582,314.66279069767444
2020-02-03,2020年2月第1週,6,Nagano,0,0,0,0,0,0,-9.119350405,1.404795066,-2.516698099,-14.793108783,Neighboring_prefs,32.604285714285716,0.125,0.00910561846277857,0.04074524158091927,2140727,2049000,0,0,0,6,31,0,2049000,638735.7205882353,354.8235294117647
2020-02-03,2020年2月第1週,6,Shizuoka,0,0,0,0,0,0,-4.231370774,0.586686129,1.315456939,-12.477386239,Neighboring_prefs,44.3,0,0.01652687374915001,0.06847157358188048,3730607,3644000,0,0,0,0,0,0,3644000,689565.5172413794,292.5689655172414
2020-02-03,2020年2月第1週,6,Tochigi,0,0,0,0,0,0,-2.769067925,0.81888779,0.073789837,-8.161335619,Neighboring_prefs,37.605714285714285,0,0.00538040120916485,0.0246661643287348,1962623,1934000,1,0,1,6,31,0,1934000,869898.1379310344,439.37931034482756
2020-02-03,2020年2月第1週,6,Yamanashi,0,0,0,0,0,0,-10.026661504,0.931750448,-2.103237637,-6.363874632,Yamanashi,35.831428571428575,0,0.00340303762787261,0.02129237981238381,837237,811000,4,0,0,3,25,0,811000,737277.1111111111,253
2020-02-10,2020年2月第2週,7,Gunma,0,0,0,0,0,0,9.101489814,1.077369572,-0.269290055,-7.876314141,Neighboring_prefs,46.90142857142857,0.21428571428571427,0.031206498011201272,0.08890249036875088,1973630,1942000,0,0,0,0,36,0,1942000,792546.05,231.27
2020-02-10,2020年2月第2週,7,Ibaraki,0,0,0,0,0,0,11.736586186,0.346036865,-0.680514782,-9.781212844,Neighboring_prefs,45.56,1.2857142857142856,0.05580723119639676,0.14555831872713665,2832301,2860000,18,0,0,68,125,0,2860000,890027.9418604651,331.4418604651163
2020-02-10,2020年2月第2週,7,Nagano,0,0,0,0,0,0,3.564069554,1.736820471,-4.193513805,-10.880022521,Neighboring_prefs,40.395714285714284,3.928571428571429,0.0484315789018788,0.1304437247872893,2141422,2049000,6,0,2,31,69,0,2049000,670807.8823529412,366.7647058823529
2020-02-10,2020年2月第2週,7,Shizuoka,0,0,0,0,0,0,5.332259787,1.339534056,-2.024183424,-5.950712906,Neighboring_prefs,50.959999999999994,7.666666666666666,0.07387629539909944,0.24183605197554664,3745180,3644000,0,0,1,0,0,0,3644000,693689.5862068966,311.12068965517244
2020-02-10,2020年2月第2週,7,Tochigi,0,0,0,0,0,0,3.19429184,1.840962964,-3.37396244,-8.867775867,Neighboring_prefs,45.037142857142854,0.35714285714285715,0.0263670634147143,1.0087384906526324,1967000,1934000,6,1,0,31,36,0,1934000,951632.4137931034,481.8448275862069
2020-02-10,2020年2月第2週,7,Yamanashi,0,0,0,0,0,0,4.696892037,0.528107033,-1.331027586,-8.25039658,Yamanashi,42.81285714285714,1.4285714285714286,0.02512621121144354,0.05639526321554316,834391,811000,3,0,0,25,55,0,811000,768174,272.72222222222223
2020-02-17,2020年2月第3週,8,Gunma,0,0,0,0,0,0,5.77219484,1.036128169,-1.7539475,2.68927099,Neighboring_prefs,46.785714285714285,0.03571428571428571,0.0953494182298374,0.11506378799620924,1982478,1942000,0,0,1,36,0,0,1942000,790532.59,228.79
2020-02-17,2020年2月第3週,8,Ibaraki,0,0,0,0,0,0,1.841845583,0.687470107,-1.696672177,-5.034142746,Neighboring_prefs,45.92857142857143,2.5238095238095237,0.14312223088576037,0.18187222225563815,2838767,2860000,68,0,0,125,153,0,2860000,927689.1279069767,336.04651162790697
2020-02-17,2020年2月第3週,8,Nagano,0,0,0,0,0,0,-0.019396793,1.310081744,-2.599509672,11.285018564,Neighboring_prefs,38.94285714285714,0.9285714285714286,0.13600987032120365,2.143110689792786,2158987,2049000,31,2,1,69,104,0,2049000,700215.1617647059,372.0735294117647
2020-02-17,2020年2月第3週,8,Shizuoka,0,0,0,0,0,0,-0.516870306,0.328520316,0.689101781,5.102008693,Neighboring_prefs,49.074285714285715,2.7142857142857144,0.25842847716510736,1.3396971427947442,3773292,3644000,0,1,0,0,0,0,3644000,769069.2155172414,328.91379310344826
2020-02-17,2020年2月第3週,8,Tochigi,1,0,0,0,0,1,-4.873975068,1.831568039,-3.944337103,-0.569780475,Neighboring_prefs,45.02428571428571,1.8214285714285712,1.0142038601352634,1.0300999542414029,1976637,1934000,31,0,1,36,89,1,1933999,938001.724137931,458.5344827586207
2020-02-17,2020年2月第3週,8,Yamanashi,0,0,0,0,0,0,6.983863844,1.378723311,-3.178600985,16.012208646,Yamanashi,42.144285714285715,0.6785714285714286,0.06010209385654037,0.07915892949395928,846463,811000,25,0,2,55,100,0,811000,758851.2777777778,265.05555555555554
2020-02-24,2020年2月第4週,9,Gunma,0,0,0,0,0,0,-4.975000252,3.197936859,-9.628916456,-4.461833362,Neighboring_prefs,46.322857142857146,0.6785714285714286,0.1250902066165574,1.1694508083235045,1980774,1942000,36,1,4,0,99,0,1942000,714542.03,204.11
2020-02-24,2020年2月第4週,9,Ibaraki,0,0,0,0,0,0,-13.647868622,3.527168298,-8.298390447,-11.941147081,Neighboring_prefs,44.65142857142857,1.0714285714285714,0.1875141926106679,0.2875972662908226,2859256,2860000,125,0,0,153,140,0,2860000,801242.9534883721,301.6046511627907
2020-02-24,2020年2月第4週,9,Nagano,2,0,0,0,0,2,-13.18145172,3.260774924,-10.669610796,-6.223707747,Neighboring_prefs,38.81428571428572,1.3214285714285714,2.1433189992413824,3.3574348381185373,2141839,2049000,69,1,1,104,75,2,2048998,566941.8823529412,322.77941176470586
2020-02-24,2020年2月第4週,9,Shizuoka,1,0,0,0,0,1,-14.309897591,2.692567595,-6.943666647,-11.740805258,Neighboring_prefs,49.23714285714286,1.976190476190476,1.3721162064888286,1.7558450780544896,3749760,3644000,0,0,2,0,0,1,3643999,632125.4051724138,289.7586206896552
2020-02-24,2020年2月第4週,9,Tochigi,0,0,0,0,0,0,-19.638723169,3.682947504,-11.678480718,-9.59913147,Neighboring_prefs,44.638571428571424,0.6071428571428571,1.040267582532372,1.1287547653566865,1979996,1934000,36,1,0,89,58,1,1933999,850200.3620689656,442.63793103448273
2020-02-24,2020年2月第4週,9,Yamanashi,0,0,0,0,0,0,-7.433359436,3.546485796,-9.724171287,-3.632889072,Yamanashi,42.002857142857145,0.14285714285714285,0.0901049277551636,2.0570827381198074,843426,811000,55,2,0,100,105,0,811000,729938.2222222222,263.22222222222223
2020-03-02,2020年3月第1週,10,Gunma,1,0,0,0,0,1,-14.032365705,3.093124421,-6.08083853,-10.297432241,Neighboring_prefs,46.15571428571428,0.17857142857142858,1.1583981807577666,5.173902272636341,1975256,1942000,0,4,6,99,71,1,1941999,559864.8,174.29
2020-03-02,2020年3月第1週,10,Ibaraki,0,0,0,0,0,0,-16.83485623,3.533758284,-5.086876765,-14.423630884,Neighboring_prefs,45.44,2.9047619047619047,0.2796377826176155,0.4913870450004984,2872277,2860000,153,0,4,140,134,0,2860000,687818.2093023256,258.9767441860465
2020-03-02,2020年3月第1週,10,Nagano,1,0,0,0,0,1,-20.69764469,3.211845978,-6.600707714,-20.851468078,Neighboring_prefs,40.942142857142855,0.9642857142857144,3.302096551396311,2.620428615526839,2128251,2049000,104,1,0,75,54,3,2048997,503849.9411764706,290.6617647058824
2020-03-02,2020年3月第1週,10,Shizuoka,0,0,0,0,0,0,-20.202320147,3.559198732,-6.516634635,-21.545681183,Neighboring_prefs,50.81428571428572,9.166666666666666,1.6762284009435569,3.0785464623137044,3742953,3644000,0,2,0,0,0,1,3643999,515028.3793103448,241.95689655172413
2020-03-02,2020年3月第1週,10,Tochigi,1,0,0,0,0,1,-20.959512319,3.653169494,-7.983554223,-17.992833289,Neighboring_prefs,45.152857142857144,0.75,1.1262583022412629,1.3098930764577006,1977074,1934000,89,0,2,58,73,2,1933998,748306.724137931,398.5689655172414
2020-03-02,2020年3月第1週,10,Yamanashi,2,0,0,0,0,2,-18.755143092,3.894696641,-7.3187638,-21.148887291,Yamanashi,43.777142857142856,1.7142857142857142,2.073345800199029,2.117274238966138,837422,811000,100,0,0,105,65,2,810998,582680.0555555555,205.94444444444446
2020-03-09,2020年3月第2週,11,Gunma,4,0,0,0,0,5,-11.154707983,4.029185656,-7.720844054,-14.230508144,Neighboring_prefs,51.26,3.4642857142857144,5.146283421487578,10.06775788350578,1974374,1942000,99,6,7,71,262,5,1941995,609362.25,183.67
2020-03-09,2020年3月第2週,11,Ibaraki,0,0,0,0,0,0,-12.518455238,3.942082176,-5.675694043,-15.671266485,Neighboring_prefs,50.73714285714286,4.904761904761904,0.4729558113840765,4.424380540516032,2871333,2860000,140,4,12,134,329,0,2860000,771202.6744186047,292.3720930232558
2020-03-09,2020年3月第2週,11,Nagano,1,0,0,0,0,1,-15.760494748,3.675255624,-4.762616682,-22.621520961,Neighboring_prefs,44.65785714285714,3.9107142857142856,2.503949232404554,1.5750477252257005,2125260,2049000,75,0,4,54,165,4,2048996,554959.8529411765,315.5147058823529
2020-03-09,2020年3月第2週,11,Shizuoka,2,0,0,0,0,2,-12.810196284,4.023875794,-7.426317453,-23.911544843,Neighboring_prefs,53.84,11.19047619047619,2.932434884401771,2.9338450919463734,3745371,3644000,0,0,1,0,0,3,3643997,580028.0344827586,264.5086206896552
2020-03-09,2020年3月第2週,11,Tochigi,0,0,0,0,0,0,-12.383466178,4.160750536,-8.350844014,-16.831616085,Neighboring_prefs,50.72,6.357142857142857,1.2833762830811453,2.426116322699159,1984436,1934000,58,2,8,73,145,2,1933998,827618.6206896552,443.82758620689657
2020-03-09,2020年3月第2週,11,Yamanashi,0,0,0,0,0,0,-21.184163823,5.225883907,-8.924800702,-19.662793939,Yamanashi,46.502857142857145,5.357142857142857,2.1054390729907864,0.2120994929048995,843208,811000,105,0,2,65,96,2,810998,632939.8333333334,221.33333333333334
2020-03-16,2020年3月第3週,12,Gunma,6,1,0,0,0,5,-10.310476406,3.427004143,-6.861378013,-7.884035265,Neighboring_prefs,51.42714285714286,0,10.051973772443574,13.551936520993166,1986549,1942000,71,7,8,262,892,11,1941989,654994.41,202.63
2020-03-16,2020年3月第3週,12,Ibaraki,4,0,0,0,0,5,-7.859119142,3.554610897,-5.104236099,-7.507398004,Neighboring_prefs,50.78,0.5,4.42605090515654,17.238204627144583,2884111,2860000,134,12,48,329,672,4,2859996,884899.83720930235,341.0232558139535
2020-03-16,2020年3月第3週,12,Nagano,0,0,0,0,0,0,-13.840748185,3.928307772,-5.57835706,-5.597346501,Neighboring_prefs,44.6,1.3928571428571428,1.5093798286109117,5.016382783709966,2150739,2049000,54,4,4,165,265,4,2048996,689974.3970588235,367.38235294117646
2020-03-16,2020年3月第3週,12,Shizuoka,0,0,0,0,0,0,-5.77022105,3.589122887,-4.582393534,-7.862027385,Neighboring_prefs,53.99428571428571,0.7380952380952381,2.9068990468739155,2.8777292681046323,3790235,3644000,0,1,12,0,0,3,3643997,716031.5948275862,337.5603448275862
2020-03-16,2020年3月第3週,12,Tochigi,2,0,0,0,0,2,-9.949683759,3.55445005,-7.029906789,-7.989790392,Neighboring_prefs,50.65571428571428,0,2.426595865584128,10.772904669583658,2008292,1934000,73,8,5,145,322,4,1933996,983955.4655172414,516.5172413793103
2020-03-16,2020年3月第3週,12,Yamanashi,0,0,0,0,0,0,-5.008611094,3.502589899,-5.949927243,-2.296158036,Yamanashi,47.582857142857144,0.10714285714285714,0.20552157996873852,2.582358886555564,864284,811000,65,2,10,96,295,2,810998,829117.5555555555,297.27777777777777
2020-03-23,2020年3月第4週,13,Gunma,7,0,0,0,0,7,-25.591598408,5.098988792,-8.48702043,-21.748077012,Neighboring_prefs,50.244285714285716,7.964285714285714,13.766462727757792,17.505350295987178,1975586,1942000,262,8,64,892,343,18,1941982,612969.18,179.27
2020-03-23,2020年3月第4週,13,Ibaraki,12,0,0,0,0,15,-27.148713761,5.243226561,-6.8300218599999996,-23.235450246,Neighboring_prefs,48.31142857142857,7.119047619047619,17.454011839844632,61.589832056276755,2870132,2860000,329,48,45,672,749,16,2859984,769812.1162790698,287.90697674418607
2020-03-23,2020年3月第4週,13,Nagano,4,0,0,0,0,4,-26.646892233,4.822001235,-8.846205231,-28.085301616,Neighboring_prefs,44.22071428571429,8.25,5.367415709230243,11.355049004203392,2115167,2049000,165,4,17,265,375,8,2048992,577248.7352941176,318.0147058823529
2020-03-23,2020年3月第4週,13,Shizuoka,1,0,0,0,0,5,-24.541077,4.616536556,-6.342159445,-29.78669295,Neighboring_prefs,54.42285714285714,14.571428571428571,3.4707261608267856,18.661447780621653,3753875,3644000,0,12,24,0,0,4,3643996,648549.2586206896,292.92241379310343
2020-03-23,2020年3月第4週,13,Tochigi,8,0,0,0,0,8,-28.373487537,5.104447116,-8.4056779,-23.065871279,Neighboring_prefs,48.70142857142857,7.357142857142857,11.095358658847353,16.188804099586765,1985433,1934000,145,5,18,322,324,12,1933988,809318.1896551724,408.62068965517244
2020-03-23,2020年3月第4週,13,Yamanashi,2,0,0,0,0,3,-30.556088102,5.639782692,-9.445623204,-33.168818199,Yamanashi,47.73714285714286,7.857142857142857,2.9025676483982585,13.92561643101716,843544,811000,96,10,21,295,408,4,810996,699792.3888888889,261.8888888888889
2020-03-30,2020年4月第1週,14,Gunma,8,0,0,0,0,8,-42.117304121,4.58486905,-8.881063043,-20.550720883,Neighboring_prefs,50.99,2.5714285714285716,17.151787285933892,74.72729782849025,1967710,1942000,892,64,32,343,396,26,1941974,399767.66,122.13
2020-03-30,2020年4月第1週,14,Ibaraki,48,2,0,0,0,51,-46.069045606,5.009306683,-9.017434309,-18.557101649,Neighboring_prefs,51.028571428571425,5.142857142857143,61.445253025833885,96.36715371107717,2876018,2860000,672,45,30,749,665,64,2859936,439216.3953488372,174.01162790697674
2020-03-30,2020年4月第1週,14,Nagano,4,0,0,0,0,6,-47.310457048,3.22586882,-8.067220411,-27.577856627,Neighboring_prefs,46.32928571428572,2.0535714285714284,10.70057950701012,26.4916453394095,2100567,2049000,265,17,23,375,335,12,2048988,386762.8382352941,232.52941176470588
2020-03-30,2020年4月第1週,14,Shizuoka,12,0,0,0,0,10,-48.804023544,3.943176975,-7.938008262,-29.43814881,Neighboring_prefs,55.64857142857143,5.380952380952381,18.118032628898423,45.86067355415035,3726802,3644000,0,24,11,0,0,16,3643984,383086.3620689655,189.7155172413793
2020-03-30,2020年4月第1週,14,Tochigi,5,0,0,0,0,5,-46.487184788,4.584026411,-8.714952837,-20.128922208,Neighboring_prefs,50.69428571428571,3.142857142857143,15.737730949327322,28.86656309765646,1977722,1934000,322,18,11,324,399,17,1933983,546305.5862068966,286.17241379310343
2020-03-30,2020年4月第1週,14,Yamanashi,10,0,0,0,0,14,-55.898318043,4.624065923,-9.673836492,-34.786024526,Yamanashi,48.35428571428571,2.642857142857143,13.588574330831232,33.89856881943341,842342,811000,295,21,14,408,496,14,810986,367614,173.16666666666666
2020-04-06,2020年4月第2週,15,Gunma,64,1,0,0,0,64,-51.334424251,7.632840934,-15.237954564,-37.611880327,Neighboring_prefs,52.35285714285714,0.21428571428571427,73.82601048545607,98.37194867250308,1972124,1942000,343,32,19,396,423,90,1941910,298095.6,84.94
2020-04-06,2020年4月第2週,15,Ibaraki,45,3,0,0,0,39,-56.897899034,9.096307149,-16.894966686,-37.228031507,Neighboring_prefs,49.77714285714286,1.4523809523809523,95.8008738531593,81.04708169843471,2884750,2860000,749,30,22,665,621,109,2859891,279523.0581395349,122.32558139534883
2020-04-06,2020年4月第2週,15,Nagano,17,0,0,0,0,22,-62.076990444,7.831288944,-18.140365162,-55.732232442,Neighboring_prefs,45.699285714285715,0.32142857142857145,24.557669578610735,44.63590687593747,2100834,2049000,375,23,14,335,314,29,2048971,266916.51470588235,167.9558823529412
2020-04-06,2020年4月第2週,15,Shizuoka,24,0,0,0,0,27,-60.500410488,8.861907861,-18.382041666,-51.936853437,Neighboring_prefs,55.44285714285714,0.6190476190476191,43.276280514156554,44.67746361588963,3719283,3644000,0,11,11,0,0,40,3643960,271553.0517241379,142.33620689655172
2020-04-06,2020年4月第2週,15,Tochigi,18,0,0,0,0,19,-56.065627399,7.941849019,-15.92353643,-40.344662727,Neighboring_prefs,50.36,1.5,27.573460869557067,34.76279075637467,1978934,1934000,324,11,8,399,345,35,1933965,374448.6206896552,203.31034482758622
2020-04-06,2020年4月第2週,15,Yamanashi,21,0,0,0,0,17,-64.865534955,8.746732103,-17.89514947,-54.723492039,Yamanashi,48.855714285714285,1.0357142857142858,33.0846267451276,37.77790436657384,837744,811000,408,14,3,496,419,35,810965,263449,141.16666666666666
2020-04-13,2020年4月第3週,16,Gunma,32,4,1,0,0,34,-51.671223912,9.527919257,-20.365418755,-36.336088247,Neighboring_prefs,53.535714285714285,15.035714285714286,97.9139318900339,53.72817287014017,1978344,1942000,396,19,5,423,328,122,1941878,229272.54,63.58
2020-04-13,2020年4月第3週,16,Ibaraki,30,0,1,0,0,33,-57.331941193,10.78333322,-19.90655876,-38.351678371,Neighboring_prefs,51.26857142857143,14.666666666666668,80.4902087680393,57.00877386568168,2901326,2860000,665,22,4,621,513,139,2859861,208516.97674418605,83.27906976744185
2020-04-13,2020年4月第3週,16,Nagano,23,0,1,0,0,16,-63.544607369,8.467332295,-20.803302294,-60.781381758,Neighboring_prefs,48.29642857142857,9.910714285714286,43.480921435603584,39.87465298658034,2097832,2049000,335,14,4,314,319,52,2048948,195365.5,126.05882352941177
2020-04-13,2020年4月第3週,16,Shizuoka,11,0,1,0,0,6,-60.559319678,9.670033448,-20.313421125,-51.794800167,Neighboring_prefs,56.925714285714285,20.0952380952381,42.123406668075816,28.24268061875097,3719842,3644000,0,11,10,0,762,51,3643949,230669.62931034484,107.87931034482759
2020-04-13,2020年4月第3週,16,Tochigi,11,0,1,0,0,13,-55.801757461,8.725775534,-19.09056153,-41.579084048,Neighboring_prefs,51.71,15.892857142857142,33.88861346134595,23.022404594680673,1976893,1934000,399,8,0,345,390,46,1933954,284741.0862068966,148.94827586206895
2020-04-13,2020年4月第3週,16,Yamanashi,14,0,1,0,0,13,-61.920026038,9.583856815,-19.147072276,-56.37251549,Yamanashi,48.95857142857143,15.821428571428571,37.34611949688103,19.23612497152915,838280,811000,496,3,4,419,516,49,810951,211969.44444444444,105.88888888888889
2020-04-20,2020年4月第4週,17,Gunma,19,8,1,0,0,22,-57.138147517,11.386308892,-23.300201409,-49.820541438,Neighboring_prefs,54.42285714285714,0.6071428571428571,53.574664837903455,25.90493163477505,1974279,1942000,423,5,1,328,207,141,1941859,184446.54,54.98
2020-04-20,2020年4月第4週,17,Ibaraki,22,1,1,0,0,18,-63.67527041,13.347761322,-25.057828701,-48.04605129,Neighboring_prefs,53.540000000000006,3.261904761904762,56.572008015708505,29.076291588731536,2903365,2860000,621,4,3,513,305,161,2859839,227172.51162790696,87.61627906976744
2020-04-20,2020年4月第4週,17,Nagano,14,0,1,0,0,14,-71.853063039,10.805666539,-24.493116332,-72.863765016,Neighboring_prefs,48.91357142857143,1.7857142857142858,39.542841200202,19.795291840027996,2100844,2049000,314,4,5,319,266,66,2048934,182531.39705882352,113.92647058823529
2020-04-20,2020年4月第4週,17,Shizuoka,11,0,1,0,0,12,-68.699868284,12.502612716,-25.919151747,-64.307413842,Neighboring_prefs,57.86,3.452380952380953,26.84967135710047,24.425316300486394,3718639,3644000,0,10,0,762,509,62,3643938,208372.0344827586,88.78448275862068
2020-04-20,2020年4月第4週,17,Tochigi,8,0,1,0,0,5,-65.854847593,11.170254373,-23.391950928,-53.91837948,Neighboring_prefs,53.36857142857143,2.2142857142857144,22.499348748289727,10.381274587520528,1976227,1934000,345,0,2,390,398,54,1933946,257455.6724137931,136.08620689655172
2020-04-20,2020年4月第4週,17,Yamanashi,3,0,1,0,0,3,-75.463393364,11.879466247,-23.390384452,-68.033248312,Yamanashi,51.47857142857143,2.2142857142857144,18.88496383910924,8.486001238106056,837264,811000,419,4,0,516,393,52,810948,256301.38888888888,113.83333333333333
2020-04-27,2020年4月第5週,18,Gunma,5,2,1,0,0,0,-68.972456938,16.00837289,-10.44253387,-80.613290939,Neighboring_prefs,64.33571428571429,0,25.857087684445045,7.305507564126144,1973922,1942000,328,1,0,207,237,146,1941854,198343.44,61.5
2020-04-27,2020年4月第5週,18,Ibaraki,4,2,1,0,0,6,-73.00153027,17.380768671,-19.953961929,-74.751535282,Neighboring_prefs,60.86857142857143,0.7857142857142857,28.94418329413159,8.846403154742585,2903315,2860000,513,3,0,305,407,165,2859835,220762.66279069768,83.15116279069767
2020-04-27,2020年4月第5週,18,Nagano,4,0,1,0,0,6,-81.927852605,17.275179194,-25.075448049,-93.329563134,Neighboring_prefs,59.84857142857143,0,19.669563632974988,9.987824713218853,2105400,2049000,319,5,1,266,312,70,2048930,230981.88235294117,142.55882352941177
2020-04-27,2020年4月第5週,18,Shizuoka,10,1,1,0,0,9,-79.975602105,18.368128072,-21.194412559,-89.189899689,Neighboring_prefs,63.894285714285715,0,24.047257004790534,11.787796001152454,3717371,3644000,762,0,0,509,514,72,3643928,197774.06896551725,73.86206896551724
2020-04-27,2020年4月第5週,18,Tochigi,0,0,1,0,0,0,-76.752142074,17.388045484,-16.935617884,-82.593412852,Neighboring_prefs,61.82857142857142,0.75,10.187679548092063,3.2885966703823417,1975767,1934000,390,2,4,398,519,54,1933946,311517.1034482759,147.74137931034483
2020-04-27,2020年4月第5週,18,Yamanashi,4,0,1,0,0,4,-85.300651297,17.396114266,-14.959982854,-91.273761942,Yamanashi,59.01285714285714,0,8.366833278287622,4.851990225966115,837595,811000,516,0,1,393,356,56,810944,271178.72222222225,119.22222222222223
2020-05-04,2020年5月第1週,19,Gunma,1,2,1,0,0,1,-38.010588816,17.189948697,-46.83174017,-72.925975592,Neighboring_prefs,64.20714285714286,2.2142857142857144,7.270960874297304,1.761423308851782,1971119,1942000,207,0,2,237,166,147,1941853,292643.47,82.69
