date,prefecture,M15,M20,M30,M40,M50,M60,M70,F15,F20,F30,F40,F50,F60,F70
2/1/20,沖縄県,0.007234,-0.029005,-0.017871,-0.024017,-0.032874,-0.04592,-0.073183,0.042889,0.004127,-0.003715,-0.027348,-0.053983,-0.040334,-0.011276
2/1/20,鹿児島県,-0.006848,-0.021124,-0.030854,-0.044126,-0.025025,-0.036705,-0.06186,-0.013246,-0.030563,-0.047437,-0.052428,-0.059282,-0.032084,-0.047467
2/1/20,東京都,-0.048244,0.014906,0.025043,0.005113,-0.010324,-0.013816,-0.01584,-0.072371,-0.015235,-0.024377,-0.043647,-0.017043,-0.011394,-0.013327
2/1/20,宮崎県,0.092048,-0.002461,0.016036,-0.01917,-0.066594,-0.00474,-0.079333,0.048372,-0.014584,-0.027203,-0.018738,-0.026759,-0.003078,-0.024982
2/1/20,長崎県,0.051521,-0.0271,-0.003465,-0.021556,-0.004255,-0.00134,-0.004089,0.054517,-0.018598,-0.047294,-0.008308,0.017569,-0.000294,-0.007131
2/1/20,熊本県,0.091559,-0.005127,0.009699,-0.014456,-0.004444,-0.033144,-0.09257,0.081114,-0.028093,-0.018703,-0.026108,-0.051594,-0.0362,-0.041282
2/1/20,佐賀県,-0.024417,0.032212,0.013236,0.002852,0.015273,0.034307,0.027358,-0.081097,-0.009843,-0.050107,-0.013617,-0.022364,0.040323,0.042943
2/1/20,福岡県,-0.016462,0.002503,0.021181,0.005367,-0.016197,-0.015872,-0.038291,-0.030842,-0.018465,0.003714,-0.015491,-0.032666,-0.009203,-0.015278
2/1/20,大分県,-0.062938,0.005876,0.01174,-0.027558,-0.033098,-0.007611,-0.021076,-0.068166,-0.016802,-0.037407,-0.039435,-0.069719,0.024236,-0.037857
2/1/20,高知県,-0.181019,-0.080299,0.006662,-0.002375,-0.032281,0.017304,0.012847,0.017387,-0.118719,0.024992,-0.019725,-0.010987,0.066359,0.023336
2/1/20,愛媛県,0.021905,0.039924,0.036109,-0.009581,-0.008494,0.01091,-0.037441,0.01005,0.042074,-0.001818,-0.012042,-0.029886,0.015862,0.027488
2/1/20,山口県,-0.093064,0.008676,-0.023242,-0.031578,0.003809,-0.015873,-0.031894,0.02949,-0.053212,-0.049889,-0.038009,-0.03641,-0.01931,-0.028441
2/1/20,徳島県,0.030678,-0.009944,-0.008143,-0.002041,-0.03722,-0.012162,0.069225,0.006917,-0.048705,-0.018528,-0.029624,-0.02382,-0.005726,0.061073
2/1/20,和歌山県,0.005292,0.081949,0.040037,0.017766,0.024904,0.04096,0.05649,0.042165,0.03399,0.012847,0.004373,-0.014025,0.028916,0.052501
2/1/20,三重県,0.00779,0.020075,0.063897,0.040567,0.055877,0.038058,0.005531,0.015062,0.007255,0.033789,-0.000721,0.019907,0.029885,0.0727
2/1/20,島根県,-0.147168,0.116994,0.009175,-0.031369,0.03458,0.08435,0.113783,-0.012365,0.051161,-0.033801,0.003441,0.008908,0.031167,0.126982
2/1/20,広島県,-0.054754,0.057784,0.033286,-0.00386,0.006671,-0.017028,0.014943,-0.031042,-0.027817,-0.026448,-0.017954,-0.026937,0.002963,0.011249
2/1/20,香川県,-0.059402,0.027837,-0.011405,0.009338,0.022598,-0.018297,-0.010524,-0.002115,-0.012617,-0.009796,-0.036983,-0.067323,-0.001407,0.025359
2/1/20,岡山県,0.028971,-0.003388,0.023106,0.010122,-0.014672,-0.001983,0.013566,-0.039502,-0.037123,-0.019088,-0.030602,-0.048257,-0.013711,-0.005569
2/1/20,兵庫県,-0.008261,0.038718,0.045868,0.022105,0.019659,0.007026,0.033863,-0.022962,0.013133,0.01126,-0.014676,0.005746,0.012403,0.055333
2/1/20,奈良県,-0.042905,-0.000307,0.048,0.007262,-0.015437,-0.004609,0.052098,-0.029215,0.011037,0.013136,0.009644,-0.029358,0.023413,0.018956
2/1/20,大阪府,-0.079464,0.033128,0.030368,0.018963,0.008755,0.01904,0.017267,-0.058313,-0.001577,0.018271,0.006697,0.00286,0.01665,0.055548
2/1/20,愛知県,-0.039772,0.096315,0.133867,0.090113,0.074615,0.056739,0.041335,-0.040635,0.012468,0.040766,0.013697,0.024359,0.044577,0.05602
2/1/20,静岡県,-0.052366,0.078196,0.106938,0.051663,0.055595,0.040137,-0.007019,-0.016456,0.013937,0.013478,0.004794,0.005072,0.007608,0.001784
2/1/20,鳥取県,-0.070981,-0.044972,-0.006376,0.016038,0.020538,0.009039,0.035256,-0.085159,0.010438,0.035797,-0.041148,0.026894,0.023883,0.047534
2/1/20,京都府,-0.07512,-0.008789,0.019805,0.005192,-0.015026,0.013916,0.037711,-0.00056,-0.01414,0.00623,-0.022723,-0.007485,0.035544,0.048313
2/1/20,滋賀県,-0.037161,0.055001,0.071057,0.043969,0.032433,0.019781,0.024728,0.02493,0.009064,0.030779,0.018566,0.00529,-0.002767,0.089662
2/1/20,岐阜県,-0.009847,0.054927,0.058274,0.025017,0.026911,-0.002458,0.029064,0.024147,-0.002187,0.015325,-0.019867,-0.000654,0.00375,0.03921
2/1/20,長野県,0.049604,0.073515,0.042367,0.030246,0.046582,0.040945,0.014771,0.048777,0.04527,0.011583,0.018651,0.0286,0.000157,0.033591
2/1/20,山梨県,-0.084749,0.009738,0.01241,-0.002673,-0.001317,0.000165,0.012749,0.010193,-0.031554,0.021578,0.000325,-0.000614,0.017872,-0.014701
2/1/20,千葉県,-0.064706,0.009879,0.026763,0.008445,-0.003645,-0.017542,-0.033243,-0.014339,-0.009819,0.004347,-0.022334,-0.009895,0.003514,-0.02805
2/1/20,神奈川県,0.04842,0.031007,0.028089,0.022709,0.015922,-0.003938,-0.020127,0.004059,-0.013983,-0.005004,-0.012031,-0.014098,-0.015067,-0.008076
2/1/20,福井県,0.005465,0.001907,0.05976,0.009149,0.044305,0.010685,0.040248,-0.031816,0.035153,0.002726,-0.011099,-0.027923,0.00252,-0.050237
2/1/20,埼玉県,-0.038153,-0.003031,0.024952,0.022387,0.011907,0.014326,-0.015756,-0.014629,-0.013615,0.000798,-0.012111,0.001849,0.017195,0.015456
2/1/20,茨城県,0.019122,0.006992,0.048077,0.001882,0.005665,0.023185,0.02987,0.023771,-0.006075,-0.004533,0.002637,-0.007386,0.008435,0.050989
2/1/20,石川県,-0.006162,-0.000852,0.02432,0.007428,0.027343,0.028134,0.039379,0.101941,-0.044473,0.01519,-0.001419,0.009832,0.060173,0.065485
2/1/20,富山県,0.05663,0.005081,0.032636,0.045272,0.037836,0.021818,0.040034,0.155679,0.026755,0.04604,0.009138,-0.007495,-0.026281,-0.007277
2/1/20,群馬県,-0.00019,0.06291,0.069842,0.038798,0.054187,0.03031,0.037802,-0.01206,-0.003789,0.021133,-0.003921,0.025644,0.02423,0.048981
2/1/20,栃木県,0.069744,0.105696,0.0701,0.042516,0.052252,0.042663,0.049605,0.005866,0.030004,0.054878,0.011494,0.014587,0.051444,0.033485
2/1/20,新潟県,0.067796,0.031223,0.033527,0.031691,0.04033,0.036121,0.083644,0.113462,0.023013,0.030323,0.032778,0.01095,0.058513,0.102228
2/1/20,福島県,-0.029839,-0.052155,-0.016976,-0.024834,-0.02114,-0.001625,0.038364,-0.033444,-0.022236,0.020996,-0.068035,-0.007641,0.001385,-0.039074
2/1/20,山形県,0.16502,-0.014065,0.00818,0.037331,0.044837,0.008,0.023855,0.276147,-0.029312,-0.010115,-0.016939,-0.012522,-0.001823,0.032021
2/1/20,宮城県,-0.069937,-0.007403,-0.001854,-0.007922,-0.01454,-0.023495,-0.006301,-0.034877,-0.03228,0.000889,-0.028344,-0.036532,-0.022626,0.009149
2/1/20,秋田県,-0.113301,0.031301,-0.003214,-0.008798,0.029539,0.083996,0.083204,0.11427,-0.003719,-0.010621,-0.009242,0.029077,0.047003,0.067721
2/1/20,岩手県,0.164913,0.012027,0.045043,0.023855,0.044402,0.053628,0.082016,0.16651,-0.038652,0.009039,0.002187,0.031074,-0.001445,0.070281
2/1/20,青森県,0.051367,0.02651,-0.016447,0.003956,0.006722,0.043253,0.040788,-0.039725,0.001324,-0.02494,-0.033483,-0.004303,0.024197,0.076207
2/1/20,北海道,-0.051942,0.016538,0.010945,0.002183,-0.004291,-0.006216,-0.034811,-0.01818,-0.017468,-0.000149,-0.016849,-0.012088,-0.021075,-0.001267
2/2/20,沖縄県,-0.045226,-0.065115,-0.012628,-0.041873,-0.017946,-0.069721,-0.080581,0.019566,-0.005003,0.026337,-0.038823,-0.010454,-0.04435,0.037883
2/2/20,鹿児島県,0.11935,0.055848,-0.019771,-0.027461,-0.032667,-0.073176,-0.129525,0.032475,0.024353,-0.031067,-0.043367,-0.030614,-0.048843,-0.07229
2/2/20,東京都,-0.079511,-0.002934,0.020187,0.014822,-0.004789,0.006876,-0.000035,-0.0898,-0.01153,0.039699,0.012716,0.002201,0.028958,0.019314
2/2/20,宮崎県,-0.026063,-0.046495,-0.024622,-0.014984,-0.032385,0.011068,-0.01893,-0.045905,-0.019342,-0.00467,-0.01807,-0.016006,-0.006558,-0.020701
2/2/20,長崎県,0.056093,0.005019,-0.025631,0.016266,0.025803,-0.027419,-0.035547,0.118297,0.078419,0.017939,0.045754,0.019072,0.037021,-0.008635
2/2/20,熊本県,0.071692,0.04956,0.014755,0.018059,0.003834,-0.042133,-0.093352,0.167529,0.08245,0.02155,0.043659,0.004627,-0.001307,-0.067056
2/2/20,佐賀県,-0.012985,0.057826,-0.004771,0.037884,0.023637,0.034535,-0.017966,0.07938,0.039241,0.036824,0.053036,0.016113,0.082367,0.025936
2/2/20,福岡県,-0.008794,-0.02944,-0.00871,-0.004525,0.009892,-0.018218,-0.045333,0.010934,0.033355,0.004594,0.017549,0.014459,0.016276,-0.006515
2/2/20,大分県,0.094671,0.040872,-0.005757,-0.008515,0.003208,0.009797,0.016923,0.07006,0.042058,0.051699,0.044656,-0.00466,0.053525,0.065709
2/2/20,高知県,-0.023862,0.065025,0.019367,0.030121,-0.015411,-0.019656,0.007584,0.11508,0.118482,-0.01602,0.041956,0.008885,0.06203,0.018455
2/2/20,愛媛県,0.026389,0.009731,0.030014,-0.018595,-0.008101,0.0284,-0.004068,0.124132,0.051726,0.045054,0.021225,0.032731,0.05568,-0.006306
2/2/20,山口県,0.046565,0.075504,-0.037884,-0.004781,0.001996,0.004573,-0.011628,-0.0066,0.016128,0.039883,0.027417,0.049262,0.021759,-0.007186
2/2/20,徳島県,0.066628,0.05114,-0.002184,-0.015724,0.013129,-0.032575,0.006728,0.060476,-0.008369,0.028092,0.012598,0.025396,0.02837,0.1049
2/2/20,和歌山県,-0.004895,0.113072,0.023716,0.034988,0.026339,0.033988,0.090806,0.034371,0.118008,0.062798,0.062552,0.077571,0.026556,0.165017
2/2/20,三重県,0.082116,0.003228,0.04829,0.042708,0.034596,0.024119,0.007407,0.050828,0.035442,0.027305,0.03346,0.040599,0.021261,0.025929
2/2/20,島根県,0.101773,0.09814,0.033681,0.058711,0.094112,0.139298,0.207463,0.128399,0.11249,0.048852,0.072237,0.098906,0.089694,0.069669
2/2/20,広島県,-0.034044,-0.022006,0.02669,0.020107,0.000479,0.012936,-0.013921,0.050856,-0.00285,0.03396,0.033959,0.030642,0.05206,0.014161
2/2/20,香川県,0.030952,0.042141,0.014428,-0.027342,0.014353,0.007096,0.010339,0.100766,0.072815,0.020077,0.026166,0.035328,0.043365,0.038048
2/2/20,岡山県,0.143004,0.043628,0.023392,0.027199,0.027092,0.048923,0.049515,0.012515,0.040562,0.015627,0.023647,0.013926,0.043301,0.042185
2/2/20,兵庫県,-0.020214,0.017269,0.02767,0.022284,0.011735,0.018596,0.024727,-0.014207,0.031191,0.048585,0.029779,0.036522,0.051158,0.060302
