date,prefecture,M15,M20,M30,M40,M50,M60,M70,F15,F20,F30,F40,F50,F60,F70
12/1/20,沖縄県,0.007014,0.057276,0.039425,0.038551,0.038338,0.070066,0.089449,0.075136,0.092056,0.075841,0.06282,0.041673,0.136187,0.139976
12/1/20,鹿児島県,-0.005333,0.010231,-0.007012,-0.01306,0.022138,0.047259,-0.016157,-0.009093,0.054121,0.038473,-0.002089,0.037879,0.043065,0.070262
12/1/20,東京都,0.153915,0.214504,0.208253,0.185138,0.14048,0.150291,0.074666,0.174981,0.173426,0.178169,0.175529,0.120354,0.153656,0.16713
12/1/20,宮崎県,0.036994,0.054188,0.036032,0.013061,0.017668,0.097176,0.021431,0.034973,0.051599,0.074817,0.028251,0.027245,0.139395,0.025442
12/1/20,長崎県,0.088606,0.066362,0.042196,0.003385,0.022328,0.058612,-0.055184,0.049903,0.054288,0.052443,0.036517,0.020634,0.070213,0.07246
12/1/20,熊本県,0.117758,0.017374,0.031305,0.001041,0.020762,0.052979,-0.018644,0.014774,0.010374,0.016167,0.007036,0.025957,0.07379,0.086949
12/1/20,佐賀県,0.111792,-0.009551,0.102562,0.021485,0.006034,0.091212,-0.008947,-0.016629,0.063209,0.032377,0.021634,0.025474,0.118621,0.160571
12/1/20,福岡県,0.123793,0.071186,0.068312,0.040358,0.047343,0.074858,0.011144,0.109378,0.076968,0.068018,0.044388,0.036279,0.102807,0.057343
12/1/20,大分県,0.143247,0.015895,0.032489,-0.009716,0.011627,0.056777,0.01094,0.073653,0.024883,0.040407,0.024479,0.025533,0.077159,0.124426
12/1/20,高知県,-0.118698,-0.03333,0.053463,-0.008058,-0.024834,0.103882,0.01196,-0.041797,-0.004241,0.003045,-0.016465,0.001699,0.107236,0.049611
12/1/20,愛媛県,0.131374,0.036276,0.008286,0.014483,0.018123,0.077263,0.007228,0.099673,0.010001,0.069295,0.059556,0.043423,0.060024,0.054209
12/1/20,山口県,0.159685,-0.005088,0.023033,0.003908,-0.010167,0.057286,-0.020014,0.100194,0.017417,-0.017903,0.017919,-0.006426,0.076547,0.043771
12/1/20,徳島県,0.050086,0.068642,0.026275,-0.010029,0.007936,0.054477,-0.030458,-0.081647,0.001275,0.030556,0.033014,0.008533,0.107229,0.053427
12/1/20,和歌山県,0.039889,-0.001383,0.016615,0.022162,0.018837,0.075977,0.04426,0.054287,0.015551,0.027715,0.026484,0.000854,0.099181,0.080882
12/1/20,三重県,0.097601,0.01293,0.056571,0.047109,0.021165,0.088047,0.04248,0.129431,0.055939,0.057269,0.062605,0.037088,0.093496,0.103275
12/1/20,奈良県,0.060345,0.098712,0.038585,0.057201,0.03622,0.089431,0.064804,0.086302,0.0916,0.04818,0.061518,0.036477,0.12735,0.077454
12/1/20,島根県,-0.081295,-0.00928,0.02029,0.005372,-0.001485,0.100043,0.015512,-0.03591,-0.124606,-0.008505,0.021839,-0.006307,0.082126,-0.048931
12/1/20,広島県,0.155125,0.04351,0.048335,0.021645,-0.000245,0.047211,0.003291,0.116069,0.026573,0.039752,0.039419,0.007214,0.088304,0.061574
12/1/20,香川県,0.122641,-0.007268,0.00693,0.024307,-0.002722,0.078126,0.034017,0.051393,-0.003085,0.059277,0.014283,0.027772,0.116153,0.089416
12/1/20,岡山県,0.005461,0.015791,0.016725,-0.007773,-0.034216,0.048328,-0.071378,0.026195,0.026649,-0.007168,0.009099,-0.01839,0.0601,0.037181
12/1/20,兵庫県,0.050412,0.089984,0.052964,0.059486,0.017764,0.083217,0.041174,0.00865,0.083085,0.066096,0.064581,0.035589,0.111899,0.093686
12/1/20,大阪府,0.136065,0.067437,0.063604,0.070357,0.031444,0.083906,0.040871,0.093046,0.060406,0.070373,0.084851,0.036907,0.120686,0.127989
12/1/20,愛知県,0.187715,0.068311,0.069427,0.072166,0.032758,0.088679,0.023163,0.213268,0.087095,0.075295,0.099078,0.046979,0.108518,0.107045
12/1/20,静岡県,0.125381,0.082538,0.07724,0.054758,0.048437,0.075386,0.044839,0.130641,0.051236,0.048514,0.055096,0.045991,0.11836,0.110697
