date,prefecture,M15,M20,M30,M40,M50,M60,M70,F15,F20,F30,F40,F50,F60,F70
1/1/20,沖縄県,0.781241,0.843483,0.633934,0.624337,0.666723,0.575802,0.535291,0.79462,0.703538,0.581968,0.609659,0.62134,0.492321,0.511356
1/1/20,鹿児島県,0.535763,0.53983,0.484851,0.523578,0.562518,0.553585,0.52634,0.477986,0.456108,0.429601,0.488154,0.494807,0.470432,0.511168
1/1/20,東京都,0.738138,0.76501,0.712892,0.688831,0.719108,0.692072,0.619048,0.667718,0.724731,0.672611,0.662374,0.684384,0.629119,0.604342
1/1/20,宮崎県,0.520901,0.606671,0.534331,0.51932,0.559817,0.582989,0.533321,0.338729,0.507112,0.440166,0.493416,0.509079,0.506568,0.524214
1/1/20,長崎県,0.533987,0.683892,0.554426,0.569981,0.607831,0.595396,0.57686,0.416464,0.543235,0.506157,0.527319,0.582697,0.542711,0.590333
1/1/20,熊本県,0.679897,0.670712,0.561189,0.578767,0.62064,0.58879,0.578437,0.584583,0.578147,0.487473,0.549916,0.575055,0.533439,0.578747
1/1/20,佐賀県,0.747103,0.726258,0.613235,0.651189,0.633986,0.641234,0.540285,0.595412,0.702823,0.608421,0.628699,0.640784,0.568591,0.615072
1/1/20,福岡県,0.682634,0.702145,0.626892,0.62861,0.657851,0.639298,0.606624,0.583617,0.59753,0.552286,0.585965,0.599607,0.578405,0.601849
1/1/20,大分県,0.607884,0.5945,0.562324,0.570467,0.588304,0.597072,0.552534,0.520484,0.478294,0.465019,0.488514,0.522183,0.503178,0.5574
1/1/20,高知県,0.673368,0.608915,0.551858,0.576346,0.598399,0.562492,0.536628,0.520699,0.485956,0.479024,0.555555,0.556594,0.564159,0.597871
1/1/20,愛媛県,0.643466,0.640965,0.52489,0.559981,0.592175,0.569696,0.565188,0.473369,0.476569,0.471347,0.528791,0.536431,0.514429,0.52956
1/1/20,山口県,0.685269,0.668975,0.569617,0.596233,0.614297,0.602266,0.55719,0.583877,0.52736,0.509052,0.556475,0.566162,0.521073,0.513986
1/1/20,徳島県,0.665182,0.56748,0.510571,0.535896,0.598348,0.547508,0.474536,0.481695,0.513377,0.406602,0.513789,0.540982,0.477716,0.42081
1/1/20,和歌山県,0.609868,0.678145,0.562289,0.584319,0.60133,0.550687,0.558051,0.530474,0.534682,0.514512,0.54107,0.518153,0.524494,0.520206
1/1/20,三重県,0.704887,0.73502,0.669176,0.636696,0.660738,0.629555,0.574578,0.550576,0.571939,0.517293,0.560745,0.594316,0.533104,0.55272
1/1/20,奈良県,0.819315,0.796264,0.690372,0.674758,0.697343,0.677404,0.597122,0.748542,0.695838,0.626215,0.640202,0.643397,0.566761,0.572495
1/1/20,島根県,0.708187,0.604658,0.574868,0.600807,0.654615,0.653044,0.656116,0.575934,0.518775,0.562208,0.603396,0.648026,0.55674,0.62708
1/1/20,広島県,0.60725,0.695305,0.631199,0.633602,0.658403,0.651314,0.600927,0.541195,0.542147,0.530397,0.563632,0.602867,0.563863,0.595265
1/1/20,香川県,0.627754,0.713993,0.561725,0.590098,0.629669,0.592649,0.527677,0.443392,0.550178,0.467395,0.555023,0.552662,0.505927,0.494162
1/1/20,岡山県,0.716151,0.691226,0.593526,0.613422,0.638699,0.617646,0.554333,0.62959,0.585532,0.513295,0.581458,0.590879,0.536488,0.502872
1/1/20,兵庫県,0.695814,0.747392,0.668844,0.645844,0.668517,0.658434,0.613235,0.614471,0.653326,0.587918,0.601534,0.610011,0.568442,0.582928
1/1/20,大阪府,0.780667,0.775911,0.68051,0.672434,0.692575,0.666163,0.617511,0.707558,0.698362,0.61637,0.636224,0.657369,0.581023,0.593898
