日付,時間帯,市区町村,平休日フラグ,都道府県,人流
2019/04/14,day,19368:富士川町,休日,19:山梨県,13141
2019/04/14,day,19366:南部町,休日,19:山梨県,7693
2019/04/14,day,19365:身延町,休日,19:山梨県,14144
2019/04/14,day,19364:早川町,休日,19:山梨県,1361
2019/04/14,day,19346:市川三郷町,休日,19:山梨県,14757
2019/04/14,day,19214:中央市,休日,19:山梨県,29566
2019/04/14,day,19213:甲州市,休日,19:山梨県,30753
2019/04/14,day,19212:上野原市,休日,19:山梨県,27871
2019/04/14,day,19211:笛吹市,休日,19:山梨県,77009
2019/04/14,day,19210:甲斐市,休日,19:山梨県,69589
2019/04/14,day,19209:北杜市,休日,19:山梨県,48893
2019/04/14,day,19208:南アルプス市,休日,19:山梨県,66872
2019/04/14,day,19207:韮崎市,休日,19:山梨県,31279
2019/04/14,day,19206:大月市,休日,19:山梨県,25949
2019/04/14,day,19205:山梨市,休日,19:山梨県,34293
2019/04/14,day,19204:都留市,休日,19:山梨県,30515
2019/04/14,day,19202:富士吉田市,休日,19:山梨県,50806
2019/04/14,day,19201:甲府市,休日,19:山梨県,197883
2019/04/15,day,19443:丹波山村,平日,19:山梨県,571
2019/04/15,day,19442:小菅村,平日,19:山梨県,567
2019/04/15,day,19430:富士河口湖町,平日,19:山梨県,29540
2019/04/15,day,19429:鳴沢村,平日,19:山梨県,3734
2019/04/15,day,19425:山中湖村,平日,19:山梨県,8093
2019/04/15,day,19424:忍野村,平日,19:山梨県,8932
2019/04/15,day,19423:西桂町,平日,19:山梨県,4149
2019/04/15,day,19422:道志村,平日,19:山梨県,846
2019/04/15,day,19384:昭和町,平日,19:山梨県,27316
2019/04/15,day,19368:富士川町,平日,19:山梨県,13161
2019/04/15,day,19366:南部町,平日,19:山梨県,6577
2019/04/15,day,19365:身延町,平日,19:山梨県,11573
2019/04/15,day,19364:早川町,平日,19:山梨県,1287
2019/04/15,day,19346:市川三郷町,平日,19:山梨県,13369
2019/04/15,day,19214:中央市,平日,19:山梨県,32648
2019/04/15,day,19213:甲州市,平日,19:山梨県,28248
2019/04/15,day,19212:上野原市,平日,19:山梨県,23387
2019/04/15,day,19211:笛吹市,平日,19:山梨県,69700
2019/04/15,day,19210:甲斐市,平日,19:山梨県,64870
2019/04/15,day,19209:北杜市,平日,19:山梨県,43862
2019/04/15,day,19208:南アルプス市,平日,19:山梨県,62287
2019/04/15,day,19207:韮崎市,平日,19:山梨県,34179
2019/04/15,day,19206:大月市,平日,19:山梨県,24017
2019/04/15,day,19205:山梨市,平日,19:山梨県,31246
2019/04/15,day,19204:都留市,平日,19:山梨県,29049
2019/04/15,day,19202:富士吉田市,平日,19:山梨県,48278
2019/04/15,day,19201:甲府市,平日,19:山梨県,209836
2019/04/16,day,19443:丹波山村,平日,19:山梨県,194
2019/04/16,day,19442:小菅村,平日,19:山梨県,364
2019/04/16,day,19430:富士河口湖町,平日,19:山梨県,28721
2019/04/16,day,19429:鳴沢村,平日,19:山梨県,3765
2019/04/16,day,19425:山中湖村,平日,19:山梨県,8029
2019/04/16,day,19424:忍野村,平日,19:山梨県,9488
2019/04/16,day,19423:西桂町,平日,19:山梨県,4101
2019/04/16,day,19422:道志村,平日,19:山梨県,1121
2019/04/16,day,19384:昭和町,平日,19:山梨県,26971
2019/04/16,day,19368:富士川町,平日,19:山梨県,13416
2019/04/16,day,19366:南部町,平日,19:山梨県,7324
2019/04/16,day,19365:身延町,平日,19:山梨県,11310
2019/04/16,day,19364:早川町,平日,19:山梨県,1480
2019/04/16,day,19346:市川三郷町,平日,19:山梨県,12827
2019/04/16,day,19214:中央市,平日,19:山梨県,32455
2019/04/16,day,19213:甲州市,平日,19:山梨県,28608
2019/04/16,day,19212:上野原市,平日,19:山梨県,23744
2019/04/16,day,19211:笛吹市,平日,19:山梨県,70996
2019/04/16,day,19210:甲斐市,平日,19:山梨県,63581
2019/04/16,day,19209:北杜市,平日,19:山梨県,41771
2019/04/16,day,19208:南アルプス市,平日,19:山梨県,61544
2019/04/16,day,19207:韮崎市,平日,19:山梨県,34195
2019/04/16,day,19206:大月市,平日,19:山梨県,24028
2019/04/16,day,19205:山梨市,平日,19:山梨県,30702
2019/04/16,day,19204:都留市,平日,19:山梨県,30752
2019/04/16,day,19202:富士吉田市,平日,19:山梨県,48964
2019/04/16,day,19201:甲府市,平日,19:山梨県,211384
2019/04/17,day,19443:丹波山村,平日,19:山梨県,401
2019/04/17,day,19442:小菅村,平日,19:山梨県,452
2019/04/17,day,19430:富士河口湖町,平日,19:山梨県,28189
2019/04/17,day,19429:鳴沢村,平日,19:山梨県,3802
2019/04/17,day,19425:山中湖村,平日,19:山梨県,8086
2019/04/17,day,19424:忍野村,平日,19:山梨県,9413
2019/04/17,day,19423:西桂町,平日,19:山梨県,4130
2019/04/17,day,19422:道志村,平日,19:山梨県,1371
2019/04/17,day,19384:昭和町,平日,19:山梨県,27757
2019/04/17,day,19368:富士川町,平日,19:山梨県,12519
2019/04/17,day,19366:南部町,平日,19:山梨県,6722
2019/04/17,day,19365:身延町,平日,19:山梨県,11625
2019/04/17,day,19364:早川町,平日,19:山梨県,1601
2019/04/17,day,19346:市川三郷町,平日,19:山梨県,13658
2019/04/17,day,19214:中央市,平日,19:山梨県,31888
2019/04/17,day,19213:甲州市,平日,19:山梨県,27934
2019/04/17,day,19212:上野原市,平日,19:山梨県,23994
2019/04/17,day,19211:笛吹市,平日,19:山梨県,69503
2019/04/17,day,19210:甲斐市,平日,19:山梨県,62166
2019/04/17,day,19209:北杜市,平日,19:山梨県,43522
2019/04/17,day,19208:南アルプス市,平日,19:山梨県,62979
2019/04/17,day,19207:韮崎市,平日,19:山梨県,33861
2019/04/17,day,19206:大月市,平日,19:山梨県,24112
2019/04/17,day,19205:山梨市,平日,19:山梨県,29904
2019/04/17,day,19204:都留市,平日,19:山梨県,30893
2019/04/17,day,19202:富士吉田市,平日,19:山梨県,48613
2019/04/17,day,19201:甲府市,平日,19:山梨県,210238
2019/04/18,day,19443:丹波山村,平日,19:山梨県,482
2019/04/18,day,19442:小菅村,平日,19:山梨県,320
2019/04/18,day,19430:富士河口湖町,平日,19:山梨県,27203
2019/04/18,day,19429:鳴沢村,平日,19:山梨県,3705
2019/04/18,day,19425:山中湖村,平日,19:山梨県,9417
2019/04/18,day,19424:忍野村,平日,19:山梨県,8955
2019/04/18,day,19423:西桂町,平日,19:山梨県,4163
2019/04/18,day,19422:道志村,平日,19:山梨県,1120
2019/04/18,day,19384:昭和町,平日,19:山梨県,29121
2019/04/18,day,19368:富士川町,平日,19:山梨県,12564
2019/04/18,day,19366:南部町,平日,19:山梨県,6935
2019/04/18,day,19365:身延町,平日,19:山梨県,11355
2019/04/18,day,19364:早川町,平日,19:山梨県,1768
2019/04/18,day,19346:市川三郷町,平日,19:山梨県,13053
2019/04/18,day,19214:中央市,平日,19:山梨県,32567
2019/04/18,day,19213:甲州市,平日,19:山梨県,27601
2019/04/18,day,19212:上野原市,平日,19:山梨県,23301
2019/04/18,day,19211:笛吹市,平日,19:山梨県,69976
2019/04/18,day,19210:甲斐市,平日,19:山梨県,63377
2019/04/18,day,19209:北杜市,平日,19:山梨県,42183
2019/04/18,day,19208:南アルプス市,平日,19:山梨県,61159
2019/04/18,day,19207:韮崎市,平日,19:山梨県,33924
2019/04/18,day,19206:大月市,平日,19:山梨県,23876
2019/04/18,day,19205:山梨市,平日,19:山梨県,30171
2019/04/18,day,19204:都留市,平日,19:山梨県,30829
2019/04/18,day,19202:富士吉田市,平日,19:山梨県,49644
2019/04/18,day,19201:甲府市,平日,19:山梨県,209006
2019/04/19,day,19443:丹波山村,平日,19:山梨県,450
2019/04/19,day,19442:小菅村,平日,19:山梨県,234
2019/04/19,day,19430:富士河口湖町,平日,19:山梨県,28979
2019/04/19,day,19429:鳴沢村,平日,19:山梨県,3926
2019/04/19,day,19425:山中湖村,平日,19:山梨県,9668
2019/04/19,day,19424:忍野村,平日,19:山梨県,8125
2019/04/19,day,19423:西桂町,平日,19:山梨県,4409
2019/04/19,day,19422:道志村,平日,19:山梨県,1452
2019/04/19,day,19384:昭和町,平日,19:山梨県,29836
2019/04/19,day,19368:富士川町,平日,19:山梨県,12982
2019/04/19,day,19366:南部町,平日,19:山梨県,7324
2019/04/19,day,19365:身延町,平日,19:山梨県,11530
2019/04/19,day,19364:早川町,平日,19:山梨県,1769
2019/04/19,day,19346:市川三郷町,平日,19:山梨県,12892
2019/04/19,day,19214:中央市,平日,19:山梨県,31046
2019/04/19,day,19213:甲州市,平日,19:山梨県,28137
2019/04/19,day,19212:上野原市,平日,19:山梨県,23214
2019/04/19,day,19211:笛吹市,平日,19:山梨県,69440
2019/04/19,day,19210:甲斐市,平日,19:山梨県,65656
2019/04/19,day,19209:北杜市,平日,19:山梨県,43732
2019/04/19,day,19208:南アルプス市,平日,19:山梨県,60726
2019/04/19,day,19207:韮崎市,平日,19:山梨県,31914
2019/04/19,day,19206:大月市,平日,19:山梨県,22925
2019/04/19,day,19205:山梨市,平日,19:山梨県,30391
2019/04/19,day,19204:都留市,平日,19:山梨県,29105
2019/04/19,day,19202:富士吉田市,平日,19:山梨県,50939
2019/04/19,day,19201:甲府市,平日,19:山梨県,210082
2019/04/20,day,19443:丹波山村,休日,19:山梨県,991
2019/04/20,day,19442:小菅村,休日,19:山梨県,581
2019/04/20,day,19430:富士河口湖町,休日,19:山梨県,37571
2019/04/20,day,19429:鳴沢村,休日,19:山梨県,4090
2019/04/20,day,19425:山中湖村,休日,19:山梨県,12402
2019/04/20,day,19424:忍野村,休日,19:山梨県,7757
2019/04/20,day,19423:西桂町,休日,19:山梨県,4013
2019/04/20,day,19422:道志村,休日,19:山梨県,4306
2019/04/20,day,19384:昭和町,休日,19:山梨県,30796
2019/04/20,day,19368:富士川町,休日,19:山梨県,13732
2019/04/20,day,19366:南部町,休日,19:山梨県,7275
2019/04/20,day,19365:身延町,休日,19:山梨県,12716
2019/04/20,day,19364:早川町,休日,19:山梨県,1529
2019/04/20,day,19346:市川三郷町,休日,19:山梨県,14338
2019/04/20,day,19214:中央市,休日,19:山梨県,30974
2019/04/20,day,19213:甲州市,休日,19:山梨県,30736
2019/04/20,day,19212:上野原市,休日,19:山梨県,26300
2019/04/20,day,19211:笛吹市,休日,19:山梨県,72844
2019/04/20,day,19210:甲斐市,休日,19:山梨県,69836
2019/04/20,day,19209:北杜市,休日,19:山梨県,48853
2019/04/20,day,19208:南アルプス市,休日,19:山梨県,62855
2019/04/20,day,19207:韮崎市,休日,19:山梨県,31592
2019/04/20,day,19206:大月市,休日,19:山梨県,25036
2019/04/20,day,19205:山梨市,休日,19:山梨県,32461
2019/04/20,day,19204:都留市,休日,19:山梨県,30465
2019/04/20,day,19202:富士吉田市,休日,19:山梨県,54288
2019/04/20,day,19201:甲府市,休日,19:山梨県,202414
2019/04/21,day,19443:丹波山村,休日,19:山梨県,1148
2019/04/21,day,19442:小菅村,休日,19:山梨県,749
2019/04/21,day,19430:富士河口湖町,休日,19:山梨県,36239
2019/04/21,day,19429:鳴沢村,休日,19:山梨県,4234
2019/04/21,day,19425:山中湖村,休日,19:山梨県,12816
2019/04/21,day,19424:忍野村,休日,19:山梨県,9228
2019/04/21,day,19423:西桂町,休日,19:山梨県,4147
2019/04/21,day,19422:道志村,休日,19:山梨県,3398
2019/04/21,day,19384:昭和町,休日,19:山梨県,28732
2019/04/21,day,19368:富士川町,休日,19:山梨県,13938
2019/04/21,day,19366:南部町,休日,19:山梨県,8003
2019/04/21,day,19365:身延町,休日,19:山梨県,12673
2019/04/21,day,19364:早川町,休日,19:山梨県,1147
2019/04/21,day,19346:市川三郷町,休日,19:山梨県,15053
2019/04/21,day,19214:中央市,休日,19:山梨県,31077
2019/04/21,day,19213:甲州市,休日,19:山梨県,30955
2019/04/21,day,19212:上野原市,休日,19:山梨県,26841
2019/04/21,day,19211:笛吹市,休日,19:山梨県,74628
2019/04/21,day,19210:甲斐市,休日,19:山梨県,72174
2019/04/21,day,19209:北杜市,休日,19:山梨県,48514
2019/04/21,day,19208:南アルプス市,休日,19:山梨県,63686
2019/04/21,day,19207:韮崎市,休日,19:山梨県,31433
2019/04/21,day,19206:大月市,休日,19:山梨県,26160
2019/04/21,day,19205:山梨市,休日,19:山梨県,33345
2019/04/21,day,19204:都留市,休日,19:山梨県,30703
2019/04/21,day,19202:富士吉田市,休日,19:山梨県,54582
2019/04/21,day,19201:甲府市,休日,19:山梨県,192149
2019/04/22,day,19443:丹波山村,平日,19:山梨県,426
2019/04/22,day,19442:小菅村,平日,19:山梨県,482
2019/04/22,day,19430:富士河口湖町,平日,19:山梨県,28807
2019/04/22,day,19429:鳴沢村,平日,19:山梨県,3326
2019/04/22,day,19425:山中湖村,平日,19:山梨県,9358
2019/04/22,day,19424:忍野村,平日,19:山梨県,8350
2019/04/22,day,19423:西桂町,平日,19:山梨県,4176
2019/04/22,day,19422:道志村,平日,19:山梨県,1115
2019/04/22,day,19384:昭和町,平日,19:山梨県,27776
2019/04/22,day,19368:富士川町,平日,19:山梨県,12689
2019/04/22,day,19366:南部町,平日,19:山梨県,7505
2019/04/22,day,19365:身延町,平日,19:山梨県,11762
2019/04/22,day,19364:早川町,平日,19:山梨県,1632
2019/04/22,day,19346:市川三郷町,平日,19:山梨県,13167
2019/04/22,day,19214:中央市,平日,19:山梨県,32624
2019/04/22,day,19213:甲州市,平日,19:山梨県,28274
2019/04/22,day,19212:上野原市,平日,19:山梨県,22847
2019/04/22,day,19211:笛吹市,平日,19:山梨県,70068
2019/04/22,day,19210:甲斐市,平日,19:山梨県,63185
2019/04/22,day,19209:北杜市,平日,19:山梨県,44266
2019/04/22,day,19208:南アルプス市,平日,19:山梨県,61173
2019/04/22,day,19207:韮崎市,平日,19:山梨県,35654
2019/04/22,day,19206:大月市,平日,19:山梨県,22517
2019/04/22,day,19205:山梨市,平日,19:山梨県,31373
2019/04/22,day,19204:都留市,平日,19:山梨県,30326
2019/04/22,day,19202:富士吉田市,平日,19:山梨県,50351
2019/04/22,day,19201:甲府市,平日,19:山梨県,206620
2019/04/23,day,19443:丹波山村,平日,19:山梨県,430
2019/04/23,day,19442:小菅村,平日,19:山梨県,558
2019/04/23,day,19430:富士河口湖町,平日,19:山梨県,27236
2019/04/23,day,19429:鳴沢村,平日,19:山梨県,3098
2019/04/23,day,19425:山中湖村,平日,19:山梨県,9219
2019/04/23,day,19424:忍野村,平日,19:山梨県,8241
2019/04/23,day,19423:西桂町,平日,19:山梨県,4139
2019/04/23,day,19422:道志村,平日,19:山梨県,1190
2019/04/23,day,19384:昭和町,平日,19:山梨県,29062
2019/04/23,day,19368:富士川町,平日,19:山梨県,12309
2019/04/23,day,19366:南部町,平日,19:山梨県,7747
2019/04/23,day,19365:身延町,平日,19:山梨県,11687
2019/04/23,day,19364:早川町,平日,19:山梨県,1477
2019/04/23,day,19346:市川三郷町,平日,19:山梨県,12218
2019/04/23,day,19214:中央市,平日,19:山梨県,31934
2019/04/23,day,19213:甲州市,平日,19:山梨県,28546
2019/04/23,day,19212:上野原市,平日,19:山梨県,24260
2019/04/23,day,19211:笛吹市,平日,19:山梨県,68696
2019/04/23,day,19210:甲斐市,平日,19:山梨県,63274
2019/04/23,day,19209:北杜市,平日,19:山梨県,42654
2019/04/23,day,19208:南アルプス市,平日,19:山梨県,62349
2019/04/23,day,19207:韮崎市,平日,19:山梨県,34597
2019/04/23,day,19206:大月市,平日,19:山梨県,22172
2019/04/23,day,19205:山梨市,平日,19:山梨県,30697
2019/04/23,day,19204:都留市,平日,19:山梨県,29936
2019/04/23,day,19202:富士吉田市,平日,19:山梨県,48679
2019/04/23,day,19201:甲府市,平日,19:山梨県,208174
2019/04/24,day,19443:丹波山村,平日,19:山梨県,484
2019/04/24,day,19442:小菅村,平日,19:山梨県,267
2019/04/24,day,19430:富士河口湖町,平日,19:山梨県,26030
2019/04/24,day,19429:鳴沢村,平日,19:山梨県,3485
2019/04/24,day,19425:山中湖村,平日,19:山梨県,8425
2019/04/24,day,19424:忍野村,平日,19:山梨県,7679
2019/04/24,day,19423:西桂町,平日,19:山梨県,4016
2019/04/24,day,19422:道志村,平日,19:山梨県,936
2019/04/24,day,19384:昭和町,平日,19:山梨県,28794
2019/04/24,day,19368:富士川町,平日,19:山梨県,12280
2019/04/24,day,19366:南部町,平日,19:山梨県,7057
2019/04/24,day,19365:身延町,平日,19:山梨県,11143
2019/04/24,day,19364:早川町,平日,19:山梨県,1688
2019/04/24,day,19346:市川三郷町,平日,19:山梨県,12839
2019/04/24,day,19214:中央市,平日,19:山梨県,31653
2019/04/24,day,19213:甲州市,平日,19:山梨県,27121
2019/04/24,day,19212:上野原市,平日,19:山梨県,24293
2019/04/24,day,19211:笛吹市,平日,19:山梨県,69476
2019/04/24,day,19210:甲斐市,平日,19:山梨県,65294
2019/04/24,day,19209:北杜市,平日,19:山梨県,41703
2019/04/24,day,19208:南アルプス市,平日,19:山梨県,62968
2019/04/24,day,19207:韮崎市,平日,19:山梨県,34940
2019/04/24,day,19206:大月市,平日,19:山梨県,21139
2019/04/24,day,19205:山梨市,平日,19:山梨県,30268
2019/04/24,day,19204:都留市,平日,19:山梨県,29941
2019/04/24,day,19202:富士吉田市,平日,19:山梨県,49632
2019/04/24,day,19201:甲府市,平日,19:山梨県,209218
2019/04/25,day,19443:丹波山村,平日,19:山梨県,449
2019/04/25,day,19442:小菅村,平日,19:山梨県,235
2019/04/25,day,19430:富士河口湖町,平日,19:山梨県,28124
2019/04/25,day,19429:鳴沢村,平日,19:山梨県,2899
2019/04/25,day,19425:山中湖村,平日,19:山梨県,7639
2019/04/25,day,19424:忍野村,平日,19:山梨県,8066
2019/04/25,day,19423:西桂町,平日,19:山梨県,3818
2019/04/25,day,19422:道志村,平日,19:山梨県,960
2019/04/25,day,19384:昭和町,平日,19:山梨県,27992
2019/04/25,day,19368:富士川町,平日,19:山梨県,12854
2019/04/25,day,19366:南部町,平日,19:山梨県,7221
2019/04/25,day,19365:身延町,平日,19:山梨県,11208
2019/04/25,day,19364:早川町,平日,19:山梨県,1581
2019/04/25,day,19346:市川三郷町,平日,19:山梨県,11908
2019/04/25,day,19214:中央市,平日,19:山梨県,31268
2019/04/25,day,19213:甲州市,平日,19:山梨県,27916
2019/04/25,day,19212:上野原市,平日,19:山梨県,23545
2019/04/25,day,19211:笛吹市,平日,19:山梨県,69456
2019/04/25,day,19210:甲斐市,平日,19:山梨県,65222
2019/04/25,day,19209:北杜市,平日,19:山梨県,42851
2019/04/25,day,19208:南アルプス市,平日,19:山梨県,62127
2019/04/25,day,19207:韮崎市,平日,19:山梨県,32745
2019/04/25,day,19206:大月市,平日,19:山梨県,23184
2019/04/25,day,19205:山梨市,平日,19:山梨県,31108
2019/04/25,day,19204:都留市,平日,19:山梨県,29575
2019/04/25,day,19202:富士吉田市,平日,19:山梨県,47866
2019/04/25,day,19201:甲府市,平日,19:山梨県,212448
2019/04/26,day,19443:丹波山村,平日,19:山梨県,370
2019/04/26,day,19442:小菅村,平日,19:山梨県,358
2019/04/26,day,19430:富士河口湖町,平日,19:山梨県,30109
2019/04/26,day,19429:鳴沢村,平日,19:山梨県,3852
2019/04/26,day,19425:山中湖村,平日,19:山梨県,8526
2019/04/26,day,19424:忍野村,平日,19:山梨県,7965
2019/04/26,day,19423:西桂町,平日,19:山梨県,3767
2019/04/26,day,19422:道志村,平日,19:山梨県,879
2019/04/26,day,19384:昭和町,平日,19:山梨県,29474
2019/04/26,day,19368:富士川町,平日,19:山梨県,13232
2019/04/26,day,19366:南部町,平日,19:山梨県,7342
2019/04/26,day,19365:身延町,平日,19:山梨県,10957
2019/04/26,day,19364:早川町,平日,19:山梨県,934
2019/04/26,day,19346:市川三郷町,平日,19:山梨県,12818
2019/04/26,day,19214:中央市,平日,19:山梨県,32008
2019/04/26,day,19213:甲州市,平日,19:山梨県,27065
2019/04/26,day,19212:上野原市,平日,19:山梨県,23709
2019/04/26,day,19211:笛吹市,平日,19:山梨県,69481
2019/04/26,day,19210:甲斐市,平日,19:山梨県,65237
2019/04/26,day,19209:北杜市,平日,19:山梨県,42944
2019/04/26,day,19208:南アルプス市,平日,19:山梨県,60626
2019/04/26,day,19207:韮崎市,平日,19:山梨県,33020
2019/04/26,day,19206:大月市,平日,19:山梨県,22980
2019/04/26,day,19205:山梨市,平日,19:山梨県,30065
2019/04/26,day,19204:都留市,平日,19:山梨県,29381
2019/04/26,day,19202:富士吉田市,平日,19:山梨県,48426
2019/04/26,day,19201:甲府市,平日,19:山梨県,212713
2019/04/27,day,19443:丹波山村,休日,19:山梨県,720
2019/04/27,day,19442:小菅村,休日,19:山梨県,673
2019/04/27,day,19430:富士河口湖町,休日,19:山梨県,45093
2019/04/27,day,19429:鳴沢村,休日,19:山梨県,6913
2019/04/27,day,19425:山中湖村,休日,19:山梨県,17288
2019/04/27,day,19424:忍野村,休日,19:山梨県,9423
2019/04/27,day,19423:西桂町,休日,19:山梨県,4644
2019/04/27,day,19422:道志村,休日,19:山梨県,3370
2019/04/27,day,19384:昭和町,休日,19:山梨県,30884
2019/04/27,day,19368:富士川町,休日,19:山梨県,13414
2019/04/27,day,19366:南部町,休日,19:山梨県,8348
2019/04/27,day,19365:身延町,休日,19:山梨県,12907
2019/04/27,day,19364:早川町,休日,19:山梨県,1267
2019/04/27,day,19346:市川三郷町,休日,19:山梨県,12107
2019/04/27,day,19214:中央市,休日,19:山梨県,30370
2019/04/27,day,19213:甲州市,休日,19:山梨県,32806
2019/04/27,day,19212:上野原市,休日,19:山梨県,26310
2019/04/27,day,19211:笛吹市,休日,19:山梨県,73843
2019/04/27,day,19210:甲斐市,休日,19:山梨県,71101
2019/04/27,day,19209:北杜市,休日,19:山梨県,58648
2019/04/27,day,19208:南アルプス市,休日,19:山梨県,65239
2019/04/27,day,19207:韮崎市,休日,19:山梨県,30536
2019/04/27,day,19206:大月市,休日,19:山梨県,26319
2019/04/27,day,19205:山梨市,休日,19:山梨県,33622
2019/04/27,day,19204:都留市,休日,19:山梨県,30617
2019/04/27,day,19202:富士吉田市,休日,19:山梨県,54680
2019/04/27,day,19201:甲府市,休日,19:山梨県,198366
2019/04/28,day,19443:丹波山村,休日,19:山梨県,1938
2019/04/28,day,19442:小菅村,休日,19:山梨県,1234
2019/04/28,day,19430:富士河口湖町,休日,19:山梨県,61708
2019/04/28,day,19429:鳴沢村,休日,19:山梨県,9111
2019/04/28,day,19425:山中湖村,休日,19:山梨県,27110
2019/04/28,day,19424:忍野村,休日,19:山梨県,8718
2019/04/28,day,19423:西桂町,休日,19:山梨県,4329
2019/04/28,day,19422:道志村,休日,19:山梨県,7550
2019/04/28,day,19384:昭和町,休日,19:山梨県,27532
2019/04/28,day,19368:富士川町,休日,19:山梨県,13958
2019/04/28,day,19366:南部町,休日,19:山梨県,9127
2019/04/28,day,19365:身延町,休日,19:山梨県,14527
2019/04/28,day,19364:早川町,休日,19:山梨県,1790
2019/04/28,day,19346:市川三郷町,休日,19:山梨県,14034
2019/04/28,day,19214:中央市,休日,19:山梨県,29697
2019/04/28,day,19213:甲州市,休日,19:山梨県,35568
2019/04/28,day,19212:上野原市,休日,19:山梨県,29881
2019/04/28,day,19211:笛吹市,休日,19:山梨県,78779
2019/04/28,day,19210:甲斐市,休日,19:山梨県,73761
2019/04/28,day,19209:北杜市,休日,19:山梨県,77127
2019/04/28,day,19208:南アルプス市,休日,19:山梨県,63929
2019/04/28,day,19207:韮崎市,休日,19:山梨県,31051
2019/04/28,day,19206:大月市,休日,19:山梨県,30207
2019/04/28,day,19205:山梨市,休日,19:山梨県,35669
2019/04/28,day,19204:都留市,休日,19:山梨県,30592
2019/04/28,day,19202:富士吉田市,休日,19:山梨県,56974
2019/04/28,day,19201:甲府市,休日,19:山梨県,190461
2019/04/29,day,19443:丹波山村,休日,19:山梨県,1646
2019/04/29,day,19442:小菅村,休日,19:山梨県,1062
2019/04/29,day,19430:富士河口湖町,休日,19:山梨県,58297
2019/04/29,day,19429:鳴沢村,休日,19:山梨県,10494
2019/04/29,day,19425:山中湖村,休日,19:山梨県,24966
2019/04/29,day,19424:忍野村,休日,19:山梨県,8826
2019/04/29,day,19423:西桂町,休日,19:山梨県,4155
2019/04/29,day,19422:道志村,休日,19:山梨県,7887
2019/04/29,day,19384:昭和町,休日,19:山梨県,27653
2019/04/29,day,19368:富士川町,休日,19:山梨県,14398
2019/04/29,day,19366:南部町,休日,19:山梨県,9829
2019/04/29,day,19365:身延町,休日,19:山梨県,14730
2019/04/29,day,19364:早川町,休日,19:山梨県,2506
2019/04/29,day,19346:市川三郷町,休日,19:山梨県,14397
2019/04/29,day,19214:中央市,休日,19:山梨県,30255
2019/04/29,day,19213:甲州市,休日,19:山梨県,34528
2019/04/29,day,19212:上野原市,休日,19:山梨県,30373
2019/04/29,day,19211:笛吹市,休日,19:山梨県,81554
2019/04/29,day,19210:甲斐市,休日,19:山梨県,72616
2019/04/29,day,19209:北杜市,休日,19:山梨県,85124
2019/04/29,day,19208:南アルプス市,休日,19:山梨県,64774
2019/04/29,day,19207:韮崎市,休日,19:山梨県,30245
2019/04/29,day,19206:大月市,休日,19:山梨県,29369
2019/04/29,day,19205:山梨市,休日,19:山梨県,37329
2019/04/29,day,19204:都留市,休日,19:山梨県,34099
2019/04/29,day,19202:富士吉田市,休日,19:山梨県,58578
2019/04/29,day,19201:甲府市,休日,19:山梨県,189116
2019/04/30,day,19443:丹波山村,休日,19:山梨県,806
2019/04/30,day,19442:小菅村,休日,19:山梨県,922
2019/04/30,day,19430:富士河口湖町,休日,19:山梨県,49597
2019/04/30,day,19429:鳴沢村,休日,19:山梨県,9537
2019/04/30,day,19425:山中湖村,休日,19:山梨県,22531
2019/04/30,day,19424:忍野村,休日,19:山梨県,8235
2019/04/30,day,19423:西桂町,休日,19:山梨県,3900
2019/04/30,day,19422:道志村,休日,19:山梨県,4671
2019/04/30,day,19384:昭和町,休日,19:山梨県,29751
2019/04/30,day,19368:富士川町,休日,19:山梨県,15220
2019/04/30,day,19366:南部町,休日,19:山梨県,8724
2019/04/30,day,19365:身延町,休日,19:山梨県,13765
2019/04/30,day,19364:早川町,休日,19:山梨県,2219
2019/04/30,day,19346:市川三郷町,休日,19:山梨県,13942
2019/04/30,day,19214:中央市,休日,19:山梨県,30901
2019/04/30,day,19213:甲州市,休日,19:山梨県,33075
2019/04/30,day,19212:上野原市,休日,19:山梨県,28640
2019/04/30,day,19211:笛吹市,休日,19:山梨県,83033
2019/04/30,day,19210:甲斐市,休日,19:山梨県,74293
2019/04/30,day,19209:北杜市,休日,19:山梨県,79792
2019/04/30,day,19208:南アルプス市,休日,19:山梨県,63157
2019/04/30,day,19207:韮崎市,休日,19:山梨県,30486
2019/04/30,day,19206:大月市,休日,19:山梨県,26487
2019/04/30,day,19205:山梨市,休日,19:山梨県,35262
2019/04/30,day,19204:都留市,休日,19:山梨県,31625
2019/04/30,day,19202:富士吉田市,休日,19:山梨県,55988
2019/04/30,day,19201:甲府市,休日,19:山梨県,194489
2019/05/01,day,19443:丹波山村,休日,19:山梨県,987
2019/05/01,day,19442:小菅村,休日,19:山梨県,1064
2019/05/01,day,19430:富士河口湖町,休日,19:山梨県,55350
2019/05/01,day,19429:鳴沢村,休日,19:山梨県,11277
2019/05/01,day,19425:山中湖村,休日,19:山梨県,23385
2019/05/01,day,19424:忍野村,休日,19:山梨県,9796
2019/05/01,day,19423:西桂町,休日,19:山梨県,3846
2019/05/01,day,19422:道志村,休日,19:山梨県,5338
2019/05/01,day,19384:昭和町,休日,19:山梨県,29244
2019/05/01,day,19368:富士川町,休日,19:山梨県,14229
2019/05/01,day,19366:南部町,休日,19:山梨県,9131
