date,prefecture,M15,M20,M30,M40,M50,M60,M70,F15,F20,F30,F40,F50,F60,F70
9/1/20,沖縄県,0.758457,0.732203,0.678768,0.708915,0.740526,0.753318,0.757705,0.737751,0.746955,0.742764,0.754443,0.734976,0.775396,0.754928
9/1/20,鹿児島県,0.005739,0.050567,-0.003652,-0.000935,0.02324,0.084561,0.197292,0.072609,0.075361,0.073989,0.047361,0.068447,0.131092,0.209377
9/1/20,東京都,0.168097,0.250601,0.230538,0.204569,0.199993,0.175218,0.192735,0.141666,0.225631,0.218734,0.21272,0.192422,0.204466,0.265041
9/1/20,宮崎県,0.126874,0.071155,0.025831,0.015897,0.031066,0.11759,0.21027,0.12136,0.063225,0.046313,0.03651,0.064579,0.150993,0.176973
9/1/20,長崎県,0.065206,0.0491,0.020493,0.007712,0.040857,0.089444,0.135138,0.145722,0.084188,0.02986,0.047976,0.043503,0.109734,0.170559
9/1/20,熊本県,0.121023,0.071853,0.012657,0.012918,0.0292,0.07209,0.159992,0.042864,0.051865,0.011009,0.023181,0.053324,0.097258,0.196871
9/1/20,佐賀県,0.103754,0.070509,0.028546,0.020287,0.016086,0.075702,0.119141,-0.000791,0.081557,0.008937,0.005283,0.031048,0.115705,0.11305
9/1/20,福岡県,0.1492,0.103001,0.04833,0.046177,0.06894,0.082238,0.148417,0.112329,0.128305,0.062972,0.061843,0.07199,0.110071,0.196286
9/1/20,大分県,0.102461,0.054846,0.031166,0.009891,0.007493,0.055545,0.184051,0.016562,0.049496,0.047151,0.029033,0.050218,0.067345,0.176174
9/1/20,高知県,0.071204,0.011954,0.006775,0.015263,0.005029,0.046665,0.115296,0.045696,0.000156,-0.030205,-0.012677,0.011229,0.045548,0.160976
9/1/20,愛媛県,0.144608,0.015523,-0.012452,0.005289,0.032344,0.073605,0.11634,0.117908,0.020143,0.022342,0.041248,0.026386,0.075564,0.147003
9/1/20,山口県,0.116441,0.032963,-0.023559,0.006809,0.020496,0.046717,0.090245,0.077884,0.07715,0.00295,0.036344,0.033292,0.088588,0.172676
9/1/20,徳島県,0.090831,0.060214,0.009836,-0.009033,0.037686,0.04053,0.156554,-0.002633,0.130869,0.042213,0.036847,0.058125,0.113134,0.139426
9/1/20,和歌山県,-0.056864,0.043531,0.02172,0.018728,0.024351,0.058414,0.128766,-0.007878,0.067507,0.00626,-0.007622,0.013096,0.09231,0.119895
9/1/20,三重県,0.066548,0.043757,0.031279,0.012353,0.037743,0.063558,0.155011,0.056289,0.080798,0.034771,0.035889,0.067222,0.078875,0.184993
9/1/20,奈良県,0.207689,0.125539,0.043007,0.051006,0.095676,0.088482,0.15392,0.171793,0.137922,0.056887,0.082889,0.110126,0.143787,0.232062
9/1/20,島根県,0.099693,0.037315,-0.045282,0.001532,0.004329,0.061221,0.099972,0.044159,0.00165,-0.004889,-0.004565,0.012602,0.021826,0.060378
9/1/20,広島県,0.15493,0.065361,0.031321,0.018559,0.037116,0.037821,0.109984,0.137353,0.069233,0.037471,0.046029,0.05397,0.08605,0.170605
9/1/20,香川県,0.096782,0.031912,-0.003273,-0.004685,0.024456,0.07151,0.156246,0.002296,0.06668,0.028092,0.015376,0.042126,0.097475,0.210549
9/1/20,岡山県,-0.004033,0.04589,-0.007681,-0.009845,-0.004949,0.053953,0.121676,-0.005177,0.063288,0.004371,0.024196,0.038869,0.118881,0.168621
9/1/20,兵庫県,0.129846,0.11569,0.052979,0.049244,0.069724,0.085461,0.151931,0.103601,0.120132,0.075749,0.070664,0.093978,0.127286,0.217456
9/1/20,大阪府,0.129395,0.1178,0.06211,0.060055,0.082921,0.094229,0.156196,0.125665,0.128733,0.086388,0.0895,0.112449,0.14223,0.238565
9/1/20,愛知県,0.128429,0.112173,0.06309,0.050192,0.066971,0.074912,0.144778,0.141406,0.132668,0.082569,0.088567,0.097619,0.11831,0.218637
9/1/20,静岡県,0.062103,0.053568,0.019197,0.02314,0.04291,0.047021,0.131467,0.056315,0.057434,0.014017,0.020441,0.054018,0.076803,0.202382
9/1/20,鳥取県,0.013051,0.043021,0.0347,-0.009086,0.00793,0.014112,0.178122,0.029312,-0.031639,0.01395,-0.005996,0.025498,0.048271,0.173408
9/1/20,京都府,0.155994,0.15311,0.036617,0.040323,0.078142,0.080038,0.131691,0.195727,0.148082,0.068467,0.073479,0.103581,0.127146,0.241557
9/1/20,滋賀県,0.117473,0.144033,0.035293,0.04045,0.064796,0.075286,0.179209,0.072608,0.100561,0.064589,0.050769,0.078278,0.147923,0.23661
9/1/20,岐阜県,0.168152,0.050765,0.020786,0.025267,0.042502,0.087773,0.153602,0.118156,0.104221,0.052972,0.055099,0.058246,0.115197,0.162697
9/1/20,長野県,0.040653,0.048408,0.004396,-0.001615,0.019321,0.055539,0.121642,0.017681,0.034347,0.036533,0.030974,0.054632,0.096656,0.164318
9/1/20,山梨県,0.11343,0.029632,0.004007,-0.003358,0.036593,0.035088,0.112994,0.084229,0.037379,0.017321,0.02012,0.055045,0.079423,0.148369
9/1/20,千葉県,0.156602,0.178458,0.129168,0.125034,0.143761,0.134124,0.180443,0.175217,0.183601,0.141979,0.137989,0.134798,0.159131,0.237931
9/1/20,神奈川県,0.193846,0.218802,0.170941,0.165519,0.187347,0.155247,0.193325,0.190491,0.192351,0.170192,0.176545,0.171891,0.173826,0.247163
