date,prefecture,M15,M20,M30,M40,M50,M60,M70,F15,F20,F30,F40,F50,F60,F70
2/1/21,栃木県,0.208613,0.07296,0.05276,0.036684,0.040194,0.14595,0.029847,0.25611,0.105156,0.089654,0.072461,0.075451,0.145041,0.169856
2/1/21,新潟県,0.240476,0.067367,0.018371,0.028478,0.005448,0.082851,0.055198,0.230528,0.089965,0.071309,0.066854,0.03947,0.13005,0.102637
2/1/21,福島県,0.236763,0.02978,0.019649,0.018584,0.034646,0.077763,0.028203,0.279327,0.064154,0.095997,0.059518,0.084107,0.107855,0.104863
2/1/21,山形県,0.208587,0.017513,0.02516,-0.010163,0.049455,0.120871,0.02532,0.25254,0.119193,0.098838,0.07246,0.0494,0.150832,0.107684
2/1/21,宮城県,0.173756,0.044656,0.005796,0.0075,0.009829,0.082266,0.051488,0.16128,0.070301,0.073038,0.07181,0.065808,0.154214,0.13338
2/1/21,秋田県,0.081537,0.097506,0.029697,0.003606,0.027761,0.09858,-0.039989,0.171833,0.106343,0.061491,0.028204,0.083496,0.136084,0.178004
2/1/21,岩手県,0.095854,-0.041142,-0.001924,-0.024454,0.005091,0.099852,0.036311,0.147079,0.058555,0.092987,0.032981,0.032958,0.147957,0.153856
2/1/21,青森県,0.250551,0.06157,0.037316,0.036533,0.039052,0.065527,0.015943,0.139895,0.132871,0.068683,0.061642,0.055947,0.114331,0.100738
2/1/21,北海道,0.109611,0.070149,0.038867,0.022186,0.028882,0.08307,0.086768,0.180286,0.114358,0.105216,0.072179,0.076336,0.151326,0.185244
2/2/21,沖縄県,0.127297,0.117871,0.06196,0.063768,0.059253,0.061998,0.064332,0.228234,0.164681,0.093295,0.086703,0.089919,0.125447,0.198895
2/2/21,鹿児島県,0.186628,0.053363,0.025499,0.001325,0.045446,0.062155,0.077789,0.213489,0.088648,0.046742,0.038449,0.053444,0.076149,0.117862
2/2/21,東京都,0.374348,0.296435,0.286234,0.278245,0.233892,0.234669,0.201593,0.371848,0.252226,0.266188,0.267068,0.212241,0.238647,0.287713
2/2/21,宮崎県,0.218397,0.123677,0.085801,0.023659,0.066141,0.112621,0.120059,0.241113,0.118253,0.081556,0.050607,0.093871,0.189144,0.160955
2/2/21,長崎県,0.206014,0.142312,0.080211,0.053463,0.08218,0.109848,0.106539,0.24975,0.136166,0.101588,0.080617,0.072445,0.144145,0.159932
2/2/21,熊本県,0.228067,0.075425,0.025832,0.027766,0.057759,0.093991,0.06949,0.187526,0.109425,0.07124,0.043802,0.050406,0.11939,0.159307
2/2/21,佐賀県,0.179589,0.037794,0.106802,0.050004,0.077829,0.109637,0.021086,0.139293,0.114064,0.083332,0.028272,0.0454,0.112578,0.099547
2/2/21,福岡県,0.264253,0.120745,0.098591,0.088362,0.093453,0.111959,0.052654,0.265073,0.134385,0.112924,0.101146,0.077279,0.129396,0.142483
2/2/21,大分県,0.445542,0.075434,0.05135,0.038317,0.067789,0.087963,0.119386,0.365771,0.109356,0.070818,0.100524,0.068425,0.127046,0.140593
2/2/21,高知県,0.119313,0.030333,0.043418,0.028818,0.002121,0.093809,0.012943,0.182176,0.037051,0.020618,0.022563,0.04428,0.05202,0.125888
2/2/21,愛媛県,0.230678,0.061529,0.006201,0.029651,0.045949,0.082864,0.045775,0.221465,0.05324,0.068775,0.068892,0.029722,0.108537,0.046027
2/2/21,山口県,0.224097,0.056233,0.03342,0.044557,0.035072,0.089961,0.023247,0.212564,0.074046,0.039663,0.056487,0.04832,0.118834,0.05031
2/2/21,徳島県,0.246338,0.104676,0.059042,0.050538,0.089271,0.09768,0.067213,0.153507,0.123097,0.090551,0.062489,0.061298,0.14476,0.17216
2/2/21,和歌山県,0.191857,0.084013,0.049217,0.067993,0.062986,0.103656,0.121924,0.209738,0.122095,0.075562,0.08839,0.074257,0.148264,0.176023
2/2/21,三重県,0.202201,0.10761,0.096897,0.094884,0.071765,0.125019,0.121548,0.234819,0.153451,0.094351,0.104376,0.090434,0.133049,0.121423
2/2/21,奈良県,0.252547,0.202851,0.087756,0.105346,0.103076,0.137312,0.139929,0.256595,0.174556,0.101644,0.124768,0.096335,0.176424,0.22029
2/2/21,島根県,0.078773,0.081287,0.031573,0.048366,0.035805,0.129802,0.064513,0.076697,-0.043003,0.000452,0.057861,0.034745,0.083263,0.134034
2/2/21,広島県,0.259295,0.104715,0.073486,0.059732,0.044793,0.088733,0.066008,0.296595,0.103057,0.058694,0.082575,0.052688,0.135954,0.118638
2/2/21,香川県,0.210293,0.042651,0.036181,0.052722,0.050322,0.105921,0.084714,0.162029,0.092586,0.081955,0.064973,0.068593,0.15602,0.13137
2/2/21,岡山県,0.140018,0.04674,0.021583,0.043392,-0.015427,0.10596,0.028266,0.208412,0.086564,0.029782,0.059806,0.034009,0.119988,0.100588
2/2/21,兵庫県,0.184507,0.165366,0.104646,0.113009,0.096007,0.14833,0.132525,0.203223,0.169694,0.123054,0.120029,0.092114,0.170602,0.200764
2/2/21,大阪府,0.232096,0.134546,0.103183,0.115787,0.093809,0.149175,0.151941,0.237174,0.132593,0.119399,0.137434,0.09058,0.185777,0.225241
2/2/21,愛知県,0.243127,0.118156,0.111664,0.108147,0.082898,0.125983,0.142478,0.254791,0.150033,0.118837,0.139936,0.090577,0.159882,0.224978
2/2/21,静岡県,0.290095,0.115689,0.082511,0.112709,0.092199,0.112153,0.147577,0.313028,0.126287,0.082204,0.111356,0.102445,0.150384,0.188139
2/2/21,鳥取県,0.093066,0.086528,0.03444,0.044591,0.05203,0.081378,0.028633,0.140892,0.077376,0.093715,0.032043,0.058447,0.097918,0.093397
2/2/21,京都府,0.213122,0.126591,0.095612,0.100484,0.079418,0.158882,0.093546,0.295643,0.151339,0.123038,0.114436,0.072118,0.197058,0.16694
2/2/21,滋賀県,0.253422,0.101206,0.064024,0.05844,0.081457,0.120676,0.084531,0.223604,0.119625,0.079876,0.092494,0.056035,0.128224,0.140364
2/2/21,岐阜県,0.265653,0.116136,0.082203,0.090847,0.091808,0.162687,0.168224,0.256969,0.1461,0.122762,0.108656,0.086833,0.182752,0.172063
2/2/21,長野県,0.139265,0.084826,0.049857,0.043675,0.042523,0.117312,0.104503,0.19437,0.107284,0.084628,0.056448,0.053872,0.113421,0.125411
2/2/21,山梨県,0.268063,0.063138,0.030183,0.042402,0.035397,0.081117,0.023653,0.166442,0.071644,0.0535,0.054073,0.044163,0.101302,0.062643
2/2/21,千葉県,0.249343,0.221132,0.191531,0.187064,0.169409,0.214033,0.22051,0.289418,0.225198,0.192433,0.184086,0.1435,0.228531,0.283676
2/2/21,神奈川県,0.345345,0.260724,0.24904,0.254216,0.228875,0.223085,0.219058,0.366786,0.235231,0.224962,0.237096,0.183683,0.230067,0.293453
2/2/21,福井県,0.282041,0.023278,0.012679,0.049442,0.041007,0.076011,-0.005445,0.308078,0.091858,0.011036,0.076147,0.015769,0.090706,-0.016057
2/2/21,埼玉県,0.301576,0.209453,0.174716,0.168529,0.157047,0.200788,0.178689,0.336955,0.199589,0.162004,0.170019,0.126597,0.210767,0.27297
2/2/21,茨城県,0.226592,0.110531,0.088731,0.075025,0.088976,0.133107,0.167925,0.249277,0.141081,0.093611,0.097354,0.086899,0.147095,0.19427
2/2/21,石川県,0.189295,0.127295,0.059023,0.052199,0.061842,0.117992,0.070074,0.154533,0.153721,0.070878,0.06744,0.050504,0.128316,0.138888
2/2/21,富山県,0.103385,0.066816,0.049282,0.031533,-0.017962,0.082486,0.117065,0.128536,0.117701,0.0701,0.045966,0.012879,0.097885,0.091543
2/2/21,群馬県,0.169762,0.06044,0.05839,0.059685,0.055463,0.085234,0.129012,0.151137,0.108425,0.076908,0.061048,0.040393,0.147388,0.133666
2/2/21,栃木県,0.160446,0.10898,0.096172,0.07859,0.067276,0.167976,0.094275,0.237377,0.094297,0.075832,0.076673,0.081072,0.141309,0.147208
2/2/21,新潟県,0.208272,0.102823,0.05366,0.048826,0.036159,0.125136,0.112491,0.220107,0.102939,0.076723,0.050944,0.026964,0.119918,0.176819
2/2/21,福島県,0.235274,0.076816,0.050744,0.043465,0.056307,0.105652,0.105948,0.286022,0.085607,0.072902,0.062523,0.10082,0.129485,0.124217
2/2/21,山形県,0.249726,0.074771,0.063643,0.042558,0.062565,0.15396,0.117497,0.274969,0.110548,0.120833,0.059069,0.060035,0.126307,0.156226
2/2/21,宮城県,0.183709,0.079807,0.058624,0.056226,0.032413,0.107309,0.088568,0.172352,0.06163,0.077746,0.066176,0.054845,0.131844,0.152532
2/2/21,秋田県,0.069428,0.135667,0.06668,0.011551,0.081117,0.164252,0.101362,0.091379,0.129969,0.072927,0.058282,0.078488,0.136473,0.164347
2/2/21,岩手県,0.042831,0.055282,0.06136,0.044202,0.055547,0.151085,0.187934,0.188469,0.086576,0.110509,0.055956,0.064363,0.173107,0.216228
2/2/21,青森県,0.212628,0.065542,0.052037,0.054028,0.058088,0.132174,0.104519,0.178598,0.149412,0.056685,0.069665,0.054873,0.153051,0.113225
2/2/21,北海道,0.109535,0.111615,0.077401,0.056372,0.049537,0.099997,0.101165,0.147532,0.116644,0.100008,0.065046,0.063271,0.147093,0.157255
2/3/21,沖縄県,0.117874,0.085657,0.052368,0.070643,0.062536,0.078252,0.047509,0.187737,0.172482,0.097889,0.094401,0.096134,0.137459,0.186236
2/3/21,鹿児島県,0.193292,0.081701,0.033253,0.01662,0.059184,0.061329,0.053147,0.220006,0.105482,0.082905,0.061268,0.088074,0.132348,0.143452
2/3/21,東京都,0.338078,0.285434,0.287618,0.26889,0.225478,0.227534,0.172661,0.346964,0.241965,0.261956,0.274211,0.21115,0.240072,0.281754
2/3/21,宮崎県,0.410523,0.073165,0.087835,0.026785,0.073189,0.124714,0.116964,0.373576,0.132013,0.106943,0.107373,0.104331,0.192945,0.181378
2/3/21,長崎県,0.341522,0.128794,0.090506,0.069861,0.068543,0.121994,0.090942,0.3185,0.123762,0.104382,0.13454,0.103434,0.151714,0.240394
2/3/21,熊本県,0.196251,0.081701,0.04847,0.024408,0.056447,0.088564,0.064359,0.196123,0.117619,0.080781,0.057962,0.075488,0.147086,0.181589
2/3/21,佐賀県,0.276897,0.069848,0.115971,0.060016,0.08647,0.107538,0.026532,0.214005,0.138166,0.09892,0.055398,0.075341,0.164865,0.153684
2/3/21,福岡県,0.285893,0.146834,0.110378,0.099359,0.106378,0.124368,0.09627,0.263311,0.146522,0.137181,0.123922,0.096463,0.161927,0.173495
2/3/21,大分県,0.381953,0.075674,0.050893,0.027268,0.081707,0.075797,0.052426,0.291143,0.134605,0.078213,0.112429,0.070755,0.142013,0.114443
2/3/21,高知県,0.109703,0.008286,0.045565,0.044542,-0.013364,0.084329,0.053471,0.182092,0.028854,0.07166,0.048472,0.093055,0.123941,0.140738
2/3/21,愛媛県,0.222853,0.080147,0.013298,0.040231,0.046099,0.113661,0.072757,0.254782,0.060605,0.100142,0.093141,0.070342,0.13699,0.138761
2/3/21,山口県,0.226051,0.078911,0.034487,0.044111,0.054985,0.109894,0.030669,0.214907,0.094045,0.065786,0.085381,0.07039,0.143094,0.152251
2/3/21,徳島県,0.374426,0.097069,0.083539,0.070384,0.073187,0.105039,0.127932,0.263654,0.125262,0.116551,0.117859,0.11654,0.190972,0.217723
2/3/21,和歌山県,0.17155,0.092327,0.052166,0.054999,0.03426,0.089419,0.068553,0.18397,0.11154,0.080841,0.072501,0.056787,0.17769,0.152312
2/3/21,三重県,0.394812,0.126378,0.099422,0.116228,0.105186,0.153134,0.149083,0.366925,0.152756,0.144641,0.16483,0.126924,0.200426,0.203539
2/3/21,奈良県,0.260281,0.202119,0.09315,0.11836,0.113866,0.140228,0.139862,0.268511,0.192006,0.109391,0.151313,0.123917,0.194111,0.236251
2/3/21,島根県,0.091264,0.063307,0.052115,0.024314,0.024457,0.12,0.143426,0.07559,0.034583,0.083039,0.056142,0.013027,0.137897,0.172004
2/3/21,広島県,0.454364,0.121199,0.081317,0.095672,0.084511,0.109136,0.116136,0.445085,0.112144,0.114075,0.148672,0.09299,0.177201,0.212622
2/3/21,香川県,0.331451,0.044502,0.05186,0.083625,0.042739,0.122372,0.119409,0.264259,0.09817,0.114181,0.101227,0.076406,0.203449,0.200315
2/3/21,岡山県,0.148655,0.065555,0.024439,0.03999,-0.012212,0.119725,0.08486,0.141851,0.107214,0.068415,0.076321,0.033401,0.141481,0.155934
2/3/21,兵庫県,0.226235,0.17216,0.112556,0.121356,0.098529,0.150993,0.132638,0.207212,0.166336,0.151234,0.13714,0.106012,0.193592,0.226521
2/3/21,大阪府,0.22596,0.141067,0.105513,0.123736,0.091929,0.160122,0.164847,0.231342,0.140592,0.143752,0.165474,0.114477,0.21327,0.266831
2/3/21,愛知県,0.245421,0.127925,0.125926,0.123332,0.092883,0.152668,0.172088,0.258124,0.166654,0.148496,0.164203,0.118763,0.220248,0.275668
2/3/21,静岡県,0.280513,0.116171,0.084114,0.104078,0.086399,0.120762,0.085298,0.319883,0.13486,0.110053,0.123219,0.106359,0.158678,0.164271
2/3/21,鳥取県,0.114306,0.095294,0.060034,0.053621,0.049905,0.123775,0.066379,0.186038,0.087671,0.095831,0.050234,0.08173,0.110065,0.17917
2/3/21,京都府,0.251229,0.16379,0.100973,0.116531,0.096871,0.179491,0.119855,0.271692,0.160745,0.139898,0.139294,0.100455,0.227625,0.26423
