date,prefecture,M15,M20,M30,M40,M50,M60,M70,F15,F20,F30,F40,F50,F60,F70
3/1/20,沖縄県,0.088655,0.113702,0.1511,0.105403,0.041987,0.107076,0.087342,-0.055225,0.030571,0.163779,0.088842,0.080333,0.120126,0.280076
3/1/20,鹿児島県,0.198194,0.127299,0.151551,0.18163,0.125157,0.144235,0.196883,0.155491,0.147224,0.227619,0.20738,0.150437,0.173689,0.218947
3/1/20,東京都,0.288179,0.145473,0.175367,0.213306,0.195932,0.207805,0.255337,0.25431,0.156654,0.245558,0.26651,0.228775,0.258402,0.326384
3/1/20,宮崎県,0.186998,0.084227,0.145514,0.120046,0.049151,0.174727,0.204481,0.052243,0.151574,0.235567,0.132951,0.137275,0.175459,0.261182
3/1/20,長崎県,-0.04768,0.08451,0.106182,0.064316,0.055258,0.098611,0.182225,0.008441,0.14297,0.171436,0.110332,0.103271,0.18243,0.231177
3/1/20,熊本県,0.084265,0.148621,0.160097,0.140272,0.098577,0.130852,0.199402,0.084467,0.185456,0.249852,0.174437,0.142302,0.228724,0.310802
3/1/20,佐賀県,-0.232988,0.045191,0.068931,0.049695,0.063384,0.080404,0.138481,-0.128415,0.110638,0.178976,0.02655,0.033716,0.107661,0.242162
3/1/20,福岡県,-0.021152,0.097245,0.111232,0.101524,0.086302,0.114971,0.162079,0.003652,0.137821,0.211441,0.150673,0.104014,0.180204,0.222328
3/1/20,大分県,0.187511,0.135566,0.085881,0.106653,0.065994,0.084476,0.129625,0.130643,0.104517,0.234514,0.135684,0.13128,0.156965,0.224185
3/1/20,高知県,0.032866,0.068001,0.10746,0.092105,0.043766,0.127313,0.13092,0.028457,0.138445,0.176998,0.106742,0.051961,0.165175,0.188359
3/1/20,愛媛県,-0.32659,0.058637,0.079027,0.018072,-0.023281,0.046949,0.097292,-0.225564,0.107325,0.135259,0.040367,0.02637,0.13044,0.190274
3/1/20,山口県,0.004419,0.058174,0.094059,0.069157,0.01367,0.062221,0.096537,-0.06092,0.064809,0.139068,0.071481,0.07512,0.0855,0.143116
3/1/20,徳島県,-0.054306,0.130777,0.094763,0.104653,0.06098,0.1356,0.143639,-0.221713,0.132818,0.221582,0.092955,0.096475,0.182178,0.235872
