date,prefecture,M15,M20,M30,M40,M50,M60,M70,F15,F20,F30,F40,F50,F60,F70
5/1/20,沖縄県,0.76467,0.286753,0.221973,0.281926,0.269719,0.28074,0.350188,0.820438,0.388882,0.330687,0.356616,0.323437,0.362256,0.456848
5/1/20,鹿児島県,0.706543,0.161966,0.117502,0.186986,0.155702,0.155759,0.268892,0.729468,0.196885,0.173419,0.234071,0.197316,0.217383,0.32797
5/1/20,東京都,0.816612,0.603149,0.521816,0.511508,0.51609,0.482075,0.479061,0.809459,0.587711,0.549627,0.550244,0.509806,0.497168,0.582831
5/1/20,宮崎県,0.580056,0.279642,0.125673,0.182218,0.177228,0.217407,0.232246,0.614866,0.184764,0.155966,0.192304,0.202791,0.231822,0.327031
5/1/20,長崎県,0.641141,0.284501,0.211811,0.225583,0.220825,0.228663,0.293709,0.628681,0.25502,0.20707,0.256269,0.225394,0.263243,0.387431
5/1/20,熊本県,0.716424,0.242493,0.204261,0.245577,0.239057,0.245021,0.310596,0.71353,0.271344,0.234999,0.268171,0.220921,0.263161,0.39407
5/1/20,佐賀県,0.678186,0.303176,0.23345,0.286696,0.250089,0.231444,0.287916,0.695348,0.29742,0.24104,0.280397,0.231,0.292211,0.354522
5/1/20,福岡県,0.764436,0.400272,0.294247,0.328408,0.329309,0.330553,0.363728,0.775111,0.392623,0.331535,0.367895,0.324504,0.341988,0.438325
5/1/20,大分県,0.790953,0.279768,0.195595,0.219386,0.228341,0.198748,0.278904,0.753439,0.217128,0.185327,0.250004,0.192231,0.243899,0.303952
5/1/20,高知県,0.643731,0.1997,0.12781,0.218702,0.175217,0.184193,0.192545,0.720332,0.269401,0.212616,0.232463,0.180113,0.192487,0.338027
5/1/20,愛媛県,0.700638,0.193593,0.195963,0.241071,0.220869,0.215702,0.260907,0.708425,0.166592,0.226781,0.268403,0.2282,0.255433,0.352773
5/1/20,山口県,0.717346,0.30775,0.246981,0.285392,0.280713,0.291522,0.256405,0.718262,0.247515,0.218553,0.309837,0.25648,0.264167,0.32242
5/1/20,徳島県,0.693677,0.214347,0.183429,0.243873,0.180552,0.198456,0.242687,0.765164,0.207455,0.192839,0.274559,0.20515,0.205901,0.300087
5/1/20,和歌山県,0.704461,0.244028,0.177991,0.218217,0.215228,0.259987,0.268555,0.684714,0.235566,0.221978,0.284856,0.202971,0.245777,0.267464
5/1/20,三重県,0.744802,0.35949,0.290582,0.315161,0.314587,0.278117,0.292412,0.717869,0.309154,0.280544,0.335007,0.270925,0.289577,0.340455
5/1/20,奈良県,0.812194,0.423062,0.312887,0.341576,0.364876,0.32309,0.387321,0.79312,0.433646,0.349897,0.402559,0.365199,0.36535,0.485252
5/1/20,島根県,0.59759,0.221573,0.194662,0.22578,0.193851,0.225032,0.202984,0.663541,0.11053,0.18938,0.245672,0.207158,0.181489,0.305829
5/1/20,広島県,0.728826,0.368862,0.289628,0.326737,0.323767,0.305988,0.354453,0.763435,0.335951,0.305772,0.349287,0.303991,0.330996,0.417953
5/1/20,香川県,0.715421,0.276474,0.226002,0.285475,0.253332,0.287653,0.349203,0.702478,0.219156,0.266861,0.303241,0.238673,0.297532,0.401327
5/1/20,岡山県,0.642301,0.308851,0.231591,0.259745,0.246442,0.259622,0.248479,0.682058,0.263276,0.228118,0.296701,0.23096,0.258276,0.326702
5/1/20,兵庫県,0.770303,0.475503,0.363386,0.375656,0.386063,0.354111,0.379521,0.775097,0.430315,0.377728,0.402515,0.367721,0.36836,0.47643
5/1/20,大阪府,0.79852,0.477888,0.352823,0.365429,0.383456,0.359039,0.378844,0.822263,0.464244,0.401807,0.434628,0.400598,0.397743,0.512205
5/1/20,愛知県,0.791024,0.470946,0.392181,0.379913,0.383391,0.355396,0.37744,0.802449,0.43463,0.367949,0.417163,0.366034,0.365174,0.477818
5/1/20,静岡県,0.750411,0.327893,0.276973,0.311009,0.316715,0.314007,0.335863,0.750605,0.280857,0.278178,0.33929,0.283775,0.309971,0.408308
5/1/20,鳥取県,0.651111,0.170458,0.150334,0.22284,0.168388,0.137649,0.19409,0.692371,0.124331,0.184383,0.22632,0.168345,0.195852,0.288808
5/1/20,京都府,0.759674,0.426474,0.302518,0.315295,0.345615,0.322614,0.333469,0.807968,0.445584,0.354804,0.395832,0.368984,0.380519,0.470135
5/1/20,滋賀県,0.760609,0.42536,0.340238,0.364861,0.348528,0.323073,0.382352,0.747002,0.370442,0.348505,0.410158,0.320325,0.360405,0.419509
5/1/20,岐阜県,0.753787,0.330152,0.269119,0.323521,0.309611,0.300226,0.340865,0.777856,0.339296,0.316041,0.349714,0.288612,0.331312,0.408315
5/1/20,長野県,0.73131,0.248747,0.209413,0.269039,0.282369,0.218291,0.258748,0.754282,0.224874,0.221456,0.304812,0.245985,0.258973,0.364097
5/1/20,山梨県,0.755689,0.286606,0.263713,0.320445,0.302752,0.239992,0.279895,0.729708,0.259105,0.272652,0.330953,0.259804,0.282744,0.288975
5/1/20,千葉県,0.794994,0.466176,0.38944,0.412297,0.431711,0.406344,0.407289,0.810218,0.494941,0.433949,0.443576,0.399576,0.397498,0.502292
5/1/20,神奈川県,0.816791,0.563872,0.482391,0.487684,0.514494,0.464189,0.479777,0.822193,0.548202,0.491805,0.504266,0.471003,0.46758,0.554781
5/1/20,福井県,0.790408,0.276414,0.200973,0.27062,0.235889,0.242559,0.284118,0.763753,0.255519,0.237839,0.273053,0.230706,0.224866,0.345971
5/1/20,埼玉県,0.805111,0.468101,0.378896,0.398489,0.413491,0.401425,0.395918,0.823727,0.473927,0.418834,0.433591,0.397817,0.40177,0.479502
5/1/20,茨城県,0.73792,0.373257,0.324578,0.371628,0.357645,0.337463,0.332421,0.753105,0.325329,0.307038,0.35387,0.293915,0.310782,0.38289
5/1/20,石川県,0.813182,0.44683,0.325671,0.347442,0.338224,0.291121,0.3158,0.783975,0.394271,0.325828,0.373246,0.329471,0.328653,0.444881
5/1/20,富山県,0.789103,0.339984,0.2869,0.310849,0.290028,0.289134,0.397753,0.796114,0.346437,0.259725,0.320871,0.265753,0.300081,0.438436
5/1/20,群馬県,0.745254,0.300799,0.241395,0.299541,0.31063,0.292174,0.321777,0.762121,0.283454,0.277042,0.315231,0.26189,0.295374,0.346998
5/1/20,栃木県,0.752986,0.345339,0.271535,0.312827,0.307787,0.306749,0.302942,0.758832,0.277343,0.279125,0.321512,0.281072,0.283355,0.364128
5/1/20,新潟県,0.772305,0.265427,0.18694,0.254126,0.228531,0.200487,0.208306,0.794164,0.240284,0.184121,0.261673,0.223505,0.238509,0.327818
5/1/20,福島県,0.652493,0.2306,0.212701,0.281673,0.26223,0.243912,0.252048,0.731677,0.222169,0.234011,0.285231,0.242257,0.221273,0.319373
5/1/20,山形県,0.732881,0.244759,0.170824,0.230683,0.241042,0.191776,0.188856,0.701316,0.189916,0.206589,0.216985,0.200152,0.228703,0.179838
5/1/20,宮城県,0.780373,0.364483,0.277239,0.316191,0.297548,0.308752,0.309909,0.795791,0.340771,0.295869,0.344589,0.309218,0.325085,0.463302
5/1/20,秋田県,0.678383,0.211674,0.15916,0.228774,0.177367,0.186069,0.215272,0.732066,0.16717,0.144818,0.210532,0.153067,0.174221,0.316642
5/1/20,岩手県,0.673428,0.195919,0.206672,0.232156,0.219408,0.234226,0.237863,0.658764,0.21379,0.173846,0.22968,0.199449,0.226948,0.369388
5/1/20,青森県,0.727408,0.247096,0.150741,0.225668,0.187226,0.15562,0.098164,0.657938,0.199728,0.133346,0.210774,0.156206,0.180973,0.22663
5/1/20,北海道,0.711063,0.298045,0.231347,0.260711,0.242693,0.226628,0.241078,0.702137,0.28934,0.254286,0.29018,0.250933,0.276926,0.411856
5/2/20,沖縄県,0.607404,0.268317,0.309158,0.388641,0.36942,0.437761,0.506182,0.650553,0.392631,0.437158,0.479694,0.412672,0.494802,0.563738
5/2/20,鹿児島県,0.585777,0.182829,0.17309,0.258022,0.22751,0.23402,0.299287,0.620402,0.285645,0.251364,0.306149,0.28364,0.274542,0.38916
5/2/20,東京都,0.757371,0.538707,0.486023,0.514265,0.542057,0.552993,0.554355,0.74398,0.603504,0.590874,0.609489,0.597321,0.605143,0.656873
