date,state,value
2020/2/4,愛知県,0.044663
2020/2/4,静岡県,0.116354
2020/2/4,鳥取県,0.040596
2020/2/4,京都府,0.097866
2020/2/4,滋賀県,0.163547
2020/2/4,岐阜県,0.043829
2020/2/4,長野県,0.191739
2020/2/4,山梨県,0.106087
2020/2/4,千葉県,0.057987
2020/2/4,神奈川県,0.04144
2020/2/4,福井県,0.17323
2020/2/4,埼玉県,0.028999
2020/2/4,茨城県,0.105064
2020/2/4,石川県,0.151091
2020/2/4,富山県,0.160442
2020/2/4,群馬県,0.122701
2020/2/4,栃木県,0.113673
2020/2/4,新潟県,0.14351
2020/2/4,福島県,0.147553
2020/2/4,山形県,0.211876
2020/2/4,宮城県,0.110926
2020/2/4,秋田県,0.242896
2020/2/4,岩手県,0.242904
2020/2/4,青森県,0.17793
2020/2/4,北海道,0.184464
2020/2/5,沖縄県,0.110461
2020/2/5,鹿児島県,0.180844
2020/2/5,東京都,0.063247
2020/2/5,宮崎県,0.226286
2020/2/5,長崎県,0.207948
2020/2/5,熊本県,0.151019
2020/2/5,佐賀県,0.191761
2020/2/5,福岡県,0.117771
2020/2/5,大分県,0.205829
2020/2/5,高知県,0.212326
2020/2/5,愛媛県,0.161174
2020/2/5,山口県,0.042941
2020/2/5,徳島県,0.134392
2020/2/5,和歌山県,0.14404
2020/2/5,三重県,0.153922
2020/2/5,奈良県,0.110737
2020/2/5,島根県,0.376361
2020/2/5,広島県,0.207369
2020/2/5,香川県,0.11238
2020/2/5,岡山県,0.16372
2020/2/5,兵庫県,0.140008
2020/2/5,大阪府,0.089812
2020/2/5,愛知県,0.106902
2020/2/5,静岡県,0.168038
2020/2/5,鳥取県,0.180511
2020/2/5,京都府,0.10186
2020/2/5,滋賀県,0.117734
2020/2/5,岐阜県,0.173753
2020/2/5,長野県,0.211445
2020/2/5,山梨県,0.076483
2020/2/5,千葉県,0.075562
2020/2/5,神奈川県,0.099773
2020/2/5,福井県,0.237737
2020/2/5,埼玉県,0.101708
2020/2/5,茨城県,0.13384
2020/2/5,石川県,0.206073
2020/2/5,富山県,0.219471
2020/2/5,群馬県,0.19022
2020/2/5,栃木県,0.130314
2020/2/5,新潟県,0.22777
2020/2/5,福島県,0.319675
2020/2/5,山形県,0.44092
2020/2/5,宮城県,0.204556
2020/2/5,秋田県,0.334327
2020/2/5,岩手県,0.315902
2020/2/5,青森県,0.353903
2020/2/5,北海道,0.181163
2020/2/6,沖縄県,0.071512
2020/2/6,東京都,0.032393
2020/2/6,鹿児島県,0.151366
2020/2/6,宮崎県,0.154543
2020/2/6,長崎県,0.167102
2020/2/6,熊本県,0.138732
2020/2/6,佐賀県,0.271002
2020/2/6,福岡県,0.097501
2020/2/6,大分県,0.159257
2020/2/6,高知県,0.284752
2020/2/6,愛媛県,0.184981
2020/2/6,山口県,0.241978
2020/2/6,徳島県,0.162423
2020/2/6,和歌山県,0.10823
2020/2/6,三重県,0.134174
2020/2/6,奈良県,0.172754
2020/2/6,島根県,0.268045
2020/2/6,広島県,0.129206
2020/2/6,香川県,0.088594
2020/2/6,岡山県,0.130039
2020/2/6,兵庫県,0.127423
2020/2/6,大阪府,0.090916
2020/2/6,愛知県,0.068536
2020/2/6,静岡県,0.108332
2020/2/6,鳥取県,0.289348
2020/2/6,京都府,0.096048
2020/2/6,滋賀県,0.156156
2020/2/6,岐阜県,0.151397
2020/2/6,長野県,0.163329
2020/2/6,山梨県,0.164453
2020/2/6,千葉県,0.07985
2020/2/6,神奈川県,0.074142
2020/2/6,福井県,0.26255
2020/2/6,埼玉県,0.077208
2020/2/6,茨城県,0.131922
2020/2/6,石川県,0.077713
2020/2/6,富山県,0.204268
2020/2/6,群馬県,0.162383
2020/2/6,栃木県,0.106225
2020/2/6,新潟県,0.278089
2020/2/6,福島県,0.191804
2020/2/6,山形県,0.207769
2020/2/6,宮城県,0.140415
2020/2/6,秋田県,0.224945
2020/2/6,岩手県,0.224242
2020/2/6,青森県,0.172912
2020/2/6,北海道,0.13157
2020/2/7,沖縄県,-0.139531
2020/2/7,東京都,-0.224436
2020/2/7,鹿児島県,0.095759
2020/2/7,宮崎県,0.035306
2020/2/7,長崎県,-0.042209
2020/2/7,熊本県,-0.014216
2020/2/7,佐賀県,0.054298
2020/2/7,福岡県,-0.109851
2020/2/7,大分県,-0.03144
2020/2/7,高知県,0.058297
2020/2/7,愛媛県,-0.084961
2020/2/7,山口県,-0.02474
2020/2/7,徳島県,-0.079398
2020/2/7,和歌山県,-0.017277
2020/2/7,三重県,-0.225702
2020/2/7,奈良県,-0.151672
2020/2/7,島根県,0.105541
2020/2/7,広島県,-0.247723
2020/2/7,香川県,-0.146187
2020/2/7,岡山県,-0.208614
2020/2/7,兵庫県,-0.136316
2020/2/7,大阪府,-0.177248
2020/2/7,愛知県,-0.236978
2020/2/7,静岡県,-0.236786
2020/2/7,鳥取県,-0.15895
2020/2/7,京都府,-0.182537
2020/2/7,滋賀県,-0.245448
2020/2/7,岐阜県,-0.222117
2020/2/7,長野県,-0.11055
2020/2/7,山梨県,-0.100065
2020/2/7,千葉県,-0.141662
2020/2/7,神奈川県,-0.172911
2020/2/7,福井県,-0.290952
2020/2/7,埼玉県,-0.14832
2020/2/7,茨城県,-0.115818
2020/2/7,石川県,-0.093623
2020/2/7,富山県,-0.211073
2020/2/7,群馬県,-0.031879
2020/2/7,栃木県,-0.038396
2020/2/7,新潟県,-0.007302
2020/2/7,福島県,-0.076351
2020/2/7,山形県,-0.133107
2020/2/7,宮城県,-0.172874
2020/2/7,秋田県,0.051043
2020/2/7,岩手県,0.043701
2020/2/7,青森県,-0.052754
2020/2/7,北海道,-0.142193
2020/2/8,沖縄県,-0.070886
2020/2/8,東京都,-0.127582
2020/2/8,鹿児島県,-0.023161
2020/2/8,宮崎県,-0.024241
2020/2/8,長崎県,-0.006921
2020/2/8,熊本県,-0.074205
2020/2/8,佐賀県,0.01331
2020/2/8,福岡県,-0.128166
2020/2/8,大分県,0.060923
2020/2/8,高知県,0.119049
2020/2/8,愛媛県,0.010337
2020/2/8,山口県,-0.040108
2020/2/8,徳島県,0.05466
2020/2/8,和歌山県,0.100004
2020/2/8,三重県,0.004799
2020/2/8,奈良県,-0.022933
2020/2/8,島根県,0.175383
2020/2/8,広島県,-0.024211
2020/2/8,香川県,-0.066013
2020/2/8,岡山県,0.009171
2020/2/8,兵庫県,0.020807
2020/2/8,大阪府,-0.0426
2020/2/8,愛知県,-0.048269
2020/2/8,静岡県,-0.037396
