date,state,value
2020/6/7,熊本県,0.435156
2020/6/7,佐賀県,0.418787
2020/6/7,福岡県,0.507112
2020/6/7,大分県,0.52039
2020/6/7,高知県,0.569131
2020/6/7,愛媛県,0.368488
2020/6/7,山口県,0.432574
2020/6/7,徳島県,0.437226
2020/6/7,和歌山県,0.296717
2020/6/7,三重県,0.308439
2020/6/7,奈良県,0.372602
2020/6/7,島根県,0.466972
2020/6/7,広島県,0.48432
2020/6/7,香川県,0.436196
2020/6/7,岡山県,0.429565
2020/6/7,兵庫県,0.453659
2020/6/7,大阪府,0.459032
2020/6/7,愛知県,0.454515
2020/6/7,静岡県,0.396025
2020/6/7,鳥取県,0.380876
2020/6/7,京都府,0.4716
2020/6/7,滋賀県,0.412558
2020/6/7,岐阜県,0.398525
2020/6/7,長野県,0.497997
2020/6/7,山梨県,0.378756
2020/6/7,千葉県,0.482424
2020/6/7,神奈川県,0.509686
2020/6/7,福井県,0.226203
2020/6/7,埼玉県,0.481387
2020/6/7,茨城県,0.459662
2020/6/7,石川県,0.449961
2020/6/7,富山県,0.512551
2020/6/7,群馬県,0.488431
2020/6/7,栃木県,0.365886
2020/6/7,新潟県,0.356606
2020/6/7,福島県,0.479246
2020/6/7,山形県,0.241196
2020/6/7,宮城県,0.497321
2020/6/7,秋田県,0.368406
2020/6/7,岩手県,0.530692
2020/6/7,青森県,0.395345
2020/6/7,北海道,0.57481
2020/6/8,沖縄県,0.396311
2020/6/8,東京都,0.512579
2020/6/8,鹿児島県,0.247989
2020/6/8,宮崎県,0.419715
2020/6/8,長崎県,0.347138
2020/6/8,熊本県,0.367558
2020/6/8,佐賀県,0.304634
2020/6/8,福岡県,0.37151
2020/6/8,大分県,0.339342
2020/6/8,高知県,0.427168
2020/6/8,愛媛県,0.290292
2020/6/8,山口県,0.286992
2020/6/8,徳島県,0.296338
2020/6/8,和歌山県,0.281848
2020/6/8,三重県,0.238557
2020/6/8,奈良県,0.343414
2020/6/8,島根県,0.365173
2020/6/8,広島県,0.326844
2020/6/8,香川県,0.247639
2020/6/8,岡山県,0.293698
2020/6/8,兵庫県,0.365741
2020/6/8,大阪府,0.380364
2020/6/8,愛知県,0.293966
2020/6/8,静岡県,0.298421
2020/6/8,鳥取県,0.308522
2020/6/8,京都府,0.389566
2020/6/8,滋賀県,0.299027
2020/6/8,岐阜県,0.330299
2020/6/8,長野県,0.41324
2020/6/8,山梨県,0.343006
2020/6/8,千葉県,0.456307
2020/6/8,神奈川県,0.501662
2020/6/8,福井県,0.3988
2020/6/8,埼玉県,0.434078
2020/6/8,茨城県,0.334824
2020/6/8,石川県,0.412083
2020/6/8,富山県,0.34758
2020/6/8,群馬県,0.380989
2020/6/8,栃木県,0.380044
2020/6/8,新潟県,0.340148
2020/6/8,福島県,0.395109
2020/6/8,山形県,0.304822
2020/6/8,宮城県,0.343898
2020/6/8,秋田県,0.283875
2020/6/8,岩手県,0.340461
2020/6/8,青森県,0.248761
2020/6/8,北海道,0.376351
2020/6/9,沖縄県,0.299979
2020/6/9,東京都,0.507604
2020/6/9,鹿児島県,0.313933
2020/6/9,宮崎県,0.405058
2020/6/9,長崎県,0.35455
2020/6/9,熊本県,0.333297
2020/6/9,佐賀県,0.364131
2020/6/9,福岡県,0.417456
2020/6/9,大分県,0.36532
2020/6/9,高知県,0.378647
2020/6/9,愛媛県,0.385324
2020/6/9,山口県,0.303586
2020/6/9,徳島県,0.328499
2020/6/9,和歌山県,0.44786
2020/6/9,三重県,0.284843
2020/6/9,奈良県,0.416265
2020/6/9,島根県,0.431921
2020/6/9,広島県,0.341193
2020/6/9,香川県,0.361485
2020/6/9,岡山県,0.323257
2020/6/9,兵庫県,0.460607
2020/6/9,大阪府,0.409833
2020/6/9,愛知県,0.375558
2020/6/9,静岡県,0.376415
2020/6/9,鳥取県,0.389398
2020/6/9,京都府,0.445192
2020/6/9,滋賀県,0.461276
