mesh1kmid,prefcode,citycode,year,month,dayflag,timezone,population
53382419,19,19201,2020,12,0,0,28
53382419,19,19201,2020,12,0,2,17
53382419,19,19201,2020,12,1,0,22
53382419,19,19201,2020,12,1,2,12
53382419,19,19201,2020,12,2,0,23
53382419,19,19201,2020,12,2,2,13
53382429,19,19201,2020,12,0,0,47
53382429,19,19201,2020,12,0,1,27
53382429,19,19201,2020,12,0,2,25
53382429,19,19201,2020,12,1,0,16
53382429,19,19201,2020,12,1,1,11
53382429,19,19201,2020,12,1,2,16
53382429,19,19201,2020,12,2,0,24
53382429,19,19201,2020,12,2,1,15
53382429,19,19201,2020,12,2,2,18
53382438,19,19201,2020,12,0,0,45
53382438,19,19201,2020,12,0,2,14
53382438,19,19201,2020,12,1,0,61
53382438,19,19201,2020,12,1,1,18
53382438,19,19201,2020,12,1,2,41
53382438,19,19201,2020,12,2,0,57
53382438,19,19201,2020,12,2,1,13
53382438,19,19201,2020,12,2,2,34
53382439,19,19201,2020,12,0,0,59
53382439,19,19201,2020,12,0,2,32
53382439,19,19201,2020,12,1,0,83
53382439,19,19201,2020,12,1,1,15
53382439,19,19201,2020,12,1,2,43
53382439,19,19201,2020,12,2,0,77
53382439,19,19201,2020,12,2,1,12
53382439,19,19201,2020,12,2,2,40
53382447,19,19201,2020,12,0,0,64
53382447,19,19201,2020,12,0,1,61
53382447,19,19201,2020,12,0,2,48
53382447,19,19201,2020,12,1,0,60
53382447,19,19201,2020,12,1,2,27
53382447,19,19201,2020,12,2,0,61
53382447,19,19201,2020,12,2,1,22
53382447,19,19201,2020,12,2,2,32
53382448,19,19201,2020,12,1,0,15
53382448,19,19201,2020,12,2,0,12
53382467,19,19201,2020,12,0,0,16
53382477,19,19201,2020,12,0,0,16
53382477,19,19201,2020,12,2,0,11
53382486,19,19201,2020,12,0,0,940
53382486,19,19201,2020,12,0,1,949
53382486,19,19201,2020,12,0,2,948
53382486,19,19201,2020,12,1,0,599
53382486,19,19201,2020,12,1,1,861
53382486,19,19201,2020,12,1,2,737
53382486,19,19201,2020,12,2,0,687
53382486,19,19201,2020,12,2,1,884
53382486,19,19201,2020,12,2,2,791
53382487,19,19201,2020,12,0,0,281
53382487,19,19201,2020,12,0,1,534
53382487,19,19201,2020,12,0,2,408
53382487,19,19201,2020,12,1,0,277
53382487,19,19201,2020,12,1,1,501
53382487,19,19201,2020,12,1,2,400
53382487,19,19201,2020,12,2,0,278
53382487,19,19201,2020,12,2,1,510
53382487,19,19201,2020,12,2,2,402
53382488,19,19201,2020,12,0,0,144
53382488,19,19201,2020,12,0,1,126
53382488,19,19201,2020,12,0,2,135
53382488,19,19201,2020,12,1,0,71
53382488,19,19201,2020,12,1,1,128
53382488,19,19201,2020,12,1,2,100
53382488,19,19201,2020,12,2,0,90
53382488,19,19201,2020,12,2,1,128
53382488,19,19201,2020,12,2,2,109
53382496,19,19201,2020,12,0,0,179
53382496,19,19201,2020,12,0,1,392
53382496,19,19201,2020,12,0,2,302
53382496,19,19201,2020,12,1,0,130
53382496,19,19201,2020,12,1,1,364
53382496,19,19201,2020,12,1,2,262
53382496,19,19201,2020,12,2,0,142
53382496,19,19201,2020,12,2,1,371
53382496,19,19201,2020,12,2,2,272
53382497,19,19201,2020,12,0,0,323
