mesh1kmid,prefcode,citycode,year,month,dayflag,timezone,population
53382409,19,19201,2019,05,0,0,18
53382409,19,19201,2019,05,0,2,10
53382409,19,19201,2019,05,2,0,11
53382419,19,19201,2019,05,0,0,89
53382419,19,19201,2019,05,0,2,46
53382419,19,19201,2019,05,1,0,26
53382419,19,19201,2019,05,1,1,10
53382419,19,19201,2019,05,1,2,19
53382419,19,19201,2019,05,2,0,51
53382419,19,19201,2019,05,2,2,30
53382429,19,19201,2019,05,0,0,99
53382429,19,19201,2019,05,0,1,40
53382429,19,19201,2019,05,0,2,75
53382429,19,19201,2019,05,1,0,31
53382429,19,19201,2019,05,1,2,22
53382429,19,19201,2019,05,2,0,57
53382429,19,19201,2019,05,2,1,19
53382429,19,19201,2019,05,2,2,42
53382438,19,19201,2019,05,0,0,155
53382438,19,19201,2019,05,0,1,95
53382438,19,19201,2019,05,0,2,123
53382438,19,19201,2019,05,1,0,115
53382438,19,19201,2019,05,1,1,26
53382438,19,19201,2019,05,1,2,69
53382438,19,19201,2019,05,2,0,130
53382438,19,19201,2019,05,2,1,53
53382438,19,19201,2019,05,2,2,90
53382439,19,19201,2019,05,0,0,119
53382439,19,19201,2019,05,0,1,24
53382439,19,19201,2019,05,0,2,71
53382439,19,19201,2019,05,1,0,104
53382439,19,19201,2019,05,1,2,53
53382439,19,19201,2019,05,2,0,109
53382439,19,19201,2019,05,2,1,11
53382439,19,19201,2019,05,2,2,60
53382447,19,19201,2019,05,0,0,88
53382447,19,19201,2019,05,0,1,13
53382447,19,19201,2019,05,0,2,51
53382447,19,19201,2019,05,1,0,34
53382447,19,19201,2019,05,1,2,18
53382447,19,19201,2019,05,2,0,55
53382447,19,19201,2019,05,2,2,31
53382448,19,19201,2019,05,0,0,21
53382448,19,19201,2019,05,0,2,11
53382448,19,19201,2019,05,2,0,11
53382467,19,19201,2019,05,0,0,24
53382467,19,19201,2019,05,0,1,13
53382467,19,19201,2019,05,0,2,15
53382467,19,19201,2019,05,1,0,12
53382467,19,19201,2019,05,2,0,17
53382467,19,19201,2019,05,2,2,11
53382477,19,19201,2019,05,0,0,32
53382477,19,19201,2019,05,0,2,19
53382477,19,19201,2019,05,1,0,44
53382477,19,19201,2019,05,1,2,25
53382477,19,19201,2019,05,2,0,39
53382477,19,19201,2019,05,2,2,23
53382486,19,19201,2019,05,0,0,668
53382486,19,19201,2019,05,0,1,725
53382486,19,19201,2019,05,0,2,683
53382486,19,19201,2019,05,1,0,498
53382486,19,19201,2019,05,1,1,728
53382486,19,19201,2019,05,1,2,584
53382486,19,19201,2019,05,2,0,564
53382486,19,19201,2019,05,2,1,726
53382486,19,19201,2019,05,2,2,622
53382487,19,19201,2019,05,0,0,475
53382487,19,19201,2019,05,0,1,306
53382487,19,19201,2019,05,0,2,333
53382487,19,19201,2019,05,1,0,168
53382487,19,19201,2019,05,1,1,267
53382487,19,19201,2019,05,1,2,222
53382487,19,19201,2019,05,2,0,287
53382487,19,19201,2019,05,2,1,282
53382487,19,19201,2019,05,2,2,265
53382488,19,19201,2019,05,0,0,65
53382488,19,19201,2019,05,0,1,32
53382488,19,19201,2019,05,0,2,49
53382488,19,19201,2019,05,1,0,55
53382488,19,19201,2019,05,1,1,45
53382488,19,19201,2019,05,1,2,48
53382488,19,19201,2019,05,2,0,59
53382488,19,19201,2019,05,2,1,40
53382488,19,19201,2019,05,2,2,48
53382496,19,19201,2019,05,0,0,149
53382496,19,19201,2019,05,0,1,172
53382496,19,19201,2019,05,0,2,173
53382496,19,19201,2019,05,1,0,76
53382496,19,19201,2019,05,1,1,111
53382496,19,19201,2019,05,1,2,94
53382496,19,19201,2019,05,2,0,104
53382496,19,19201,2019,05,2,1,134
53382496,19,19201,2019,05,2,2,124
53382497,19,19201,2019,05,0,0,395
53382497,19,19201,2019,05,0,1,322
53382497,19,19201,2019,05,0,2,340
53382497,19,19201,2019,05,1,0,115
53382497,19,19201,2019,05,1,1,283
53382497,19,19201,2019,05,1,2,190
53382497,19,19201,2019,05,2,0,223
53382497,19,19201,2019,05,2,1,298
53382497,19,19201,2019,05,2,2,248
53382540,19,19201,2019,05,1,0,10
53383405,19,19201,2019,05,0,0,60
53383405,19,19201,2019,05,0,1,137
53383405,19,19201,2019,05,0,2,88
53383405,19,19201,2019,05,1,0,77
53383405,19,19201,2019,05,1,1,94
53383405,19,19201,2019,05,1,2,68
53383405,19,19201,2019,05,2,0,70
53383405,19,19201,2019,05,2,1,110
53383405,19,19201,2019,05,2,2,76
53383406,19,19201,2019,05,0,0,411
53383406,19,19201,2019,05,0,1,166
53383406,19,19201,2019,05,0,2,241
53383406,19,19201,2019,05,1,0,178
53383406,19,19201,2019,05,1,1,113
53383406,19,19201,2019,05,1,2,136
53383406,19,19201,2019,05,2,0,268
53383406,19,19201,2019,05,2,1,133
53383406,19,19201,2019,05,2,2,177
53383415,19,19201,2019,05,0,0,857
53383415,19,19201,2019,05,0,1,555
53383415,19,19201,2019,05,0,2,700
53383415,19,19201,2019,05,1,0,1476
53383415,19,19201,2019,05,1,1,700
53383415,19,19201,2019,05,1,2,1086
53383415,19,19201,2019,05,2,0,1237
53383415,19,19201,2019,05,2,1,644
53383415,19,19201,2019,05,2,2,937
53383416,19,19201,2019,05,0,0,898
53383416,19,19201,2019,05,0,1,602
53383416,19,19201,2019,05,0,2,753
53383416,19,19201,2019,05,1,0,729
53383416,19,19201,2019,05,1,1,562
53383416,19,19201,2019,05,1,2,671
53383416,19,19201,2019,05,2,0,794
53383416,19,19201,2019,05,2,1,577
53383416,19,19201,2019,05,2,2,702
53383425,19,19201,2019,05,0,0,1269
53383425,19,19201,2019,05,0,1,691
53383425,19,19201,2019,05,0,2,928
53383425,19,19201,2019,05,1,0,2613
53383425,19,19201,2019,05,1,1,882
53383425,19,19201,2019,05,1,2,1653
53383425,19,19201,2019,05,2,0,2092
53383425,19,19201,2019,05,2,1,808
53383425,19,19201,2019,05,2,2,1372
53383426,19,19201,2019,05,0,0,410
53383426,19,19201,2019,05,0,1,167
53383426,19,19201,2019,05,0,2,288
53383426,19,19201,2019,05,1,0,462
53383426,19,19201,2019,05,1,1,159
53383426,19,19201,2019,05,1,2,317
53383426,19,19201,2019,05,2,0,442
53383426,19,19201,2019,05,2,1,162
53383426,19,19201,2019,05,2,2,306
53383427,19,19201,2019,05,0,0,602
53383427,19,19201,2019,05,0,1,515
