mesh1kmid,prefcode,citycode,year,month,dayflag,timezone,population
53382419,19,19201,2020,01,0,0,41
53382419,19,19201,2020,01,0,1,90
53382419,19,19201,2020,01,0,2,72
53382419,19,19201,2020,01,1,0,33
53382419,19,19201,2020,01,1,1,124
53382419,19,19201,2020,01,1,2,83
53382419,19,19201,2020,01,2,0,35
53382419,19,19201,2020,01,2,1,113
53382419,19,19201,2020,01,2,2,79
53382429,19,19201,2020,01,0,0,33
53382429,19,19201,2020,01,0,2,20
53382429,19,19201,2020,01,1,0,25
53382429,19,19201,2020,01,1,1,15
53382429,19,19201,2020,01,1,2,21
53382429,19,19201,2020,01,2,0,28
53382429,19,19201,2020,01,2,1,11
53382429,19,19201,2020,01,2,2,20
53382438,19,19201,2020,01,0,0,23
53382438,19,19201,2020,01,0,2,15
53382438,19,19201,2020,01,1,0,19
53382438,19,19201,2020,01,1,2,10
53382438,19,19201,2020,01,2,0,20
53382438,19,19201,2020,01,2,2,12
53382439,19,19201,2020,01,0,0,46
53382439,19,19201,2020,01,0,2,26
53382439,19,19201,2020,01,1,0,62
53382439,19,19201,2020,01,1,2,29
53382439,19,19201,2020,01,2,0,56
53382439,19,19201,2020,01,2,2,28
53382447,19,19201,2020,01,0,0,21
53382447,19,19201,2020,01,0,2,13
53382447,19,19201,2020,01,1,0,26
53382447,19,19201,2020,01,1,2,15
53382447,19,19201,2020,01,2,0,24
53382447,19,19201,2020,01,2,2,14
53382467,19,19201,2020,01,0,0,10
53382477,19,19201,2020,01,0,0,16
53382477,19,19201,2020,01,0,2,12
53382477,19,19201,2020,01,1,0,30
53382477,19,19201,2020,01,1,2,20
53382477,19,19201,2020,01,2,0,26
53382477,19,19201,2020,01,2,2,17
53382486,19,19201,2020,01,0,0,533
53382486,19,19201,2020,01,0,1,598
53382486,19,19201,2020,01,0,2,568
53382486,19,19201,2020,01,1,0,469
53382486,19,19201,2020,01,1,1,567
53382486,19,19201,2020,01,1,2,520
53382486,19,19201,2020,01,2,0,490
53382486,19,19201,2020,01,2,1,577
53382486,19,19201,2020,01,2,2,536
53382487,19,19201,2020,01,0,0,482
53382487,19,19201,2020,01,0,1,496
53382487,19,19201,2020,01,0,2,496
53382487,19,19201,2020,01,1,0,401
53382487,19,19201,2020,01,1,1,493
53382487,19,19201,2020,01,1,2,433
53382487,19,19201,2020,01,2,0,427
53382487,19,19201,2020,01,2,1,494
53382487,19,19201,2020,01,2,2,453
53382488,19,19201,2020,01,0,0,77
53382488,19,19201,2020,01,0,1,90
53382488,19,19201,2020,01,0,2,73
53382488,19,19201,2020,01,1,0,28
53382488,19,19201,2020,01,1,1,49
53382488,19,19201,2020,01,1,2,38
53382488,19,19201,2020,01,2,0,44
53382488,19,19201,2020,01,2,1,62
53382488,19,19201,2020,01,2,2,50
53382496,19,19201,2020,01,0,0,131
53382496,19,19201,2020,01,0,1,308
53382496,19,19201,2020,01,0,2,246
53382496,19,19201,2020,01,1,0,80
53382496,19,19201,2020,01,1,1,295
53382496,19,19201,2020,01,1,2,197
53382496,19,19201,2020,01,2,0,97
53382496,19,19201,2020,01,2,1,299
53382496,19,19201,2020,01,2,2,213
53382497,19,19201,2020,01,0,0,176
53382497,19,19201,2020,01,0,1,215
53382497,19,19201,2020,01,0,2,183
53382497,19,19201,2020,01,1,0,210
