mesh1kmid,prefcode,citycode,year,month,dayflag,timezone,population
53382409,19,19201,2019,11,0,0,11
53382419,19,19201,2019,11,0,0,64
53382419,19,19201,2019,11,0,2,44
53382419,19,19201,2019,11,1,0,42
53382419,19,19201,2019,11,1,2,19
53382419,19,19201,2019,11,2,0,49
53382419,19,19201,2019,11,2,2,28
53382429,19,19201,2019,11,0,0,76
53382429,19,19201,2019,11,0,2,32
53382429,19,19201,2019,11,1,0,26
53382429,19,19201,2019,11,1,2,16
53382429,19,19201,2019,11,2,0,42
53382429,19,19201,2019,11,2,2,21
53382438,19,19201,2019,11,0,0,76
53382438,19,19201,2019,11,0,2,35
53382438,19,19201,2019,11,1,0,88
53382438,19,19201,2019,11,1,2,37
53382438,19,19201,2019,11,2,0,84
53382438,19,19201,2019,11,2,2,36
53382439,19,19201,2019,11,0,0,154
53382439,19,19201,2019,11,0,2,79
53382439,19,19201,2019,11,1,0,116
53382439,19,19201,2019,11,1,2,52
53382439,19,19201,2019,11,2,0,129
53382439,19,19201,2019,11,2,2,61
53382447,19,19201,2019,11,0,0,49
53382447,19,19201,2019,11,0,2,29
53382447,19,19201,2019,11,1,0,39
53382447,19,19201,2019,11,1,1,11
53382447,19,19201,2019,11,1,2,26
53382447,19,19201,2019,11,2,0,42
53382447,19,19201,2019,11,2,2,27
53382448,19,19201,2019,11,0,0,15
53382448,19,19201,2019,11,0,2,13
53382448,19,19201,2019,11,1,0,16
53382448,19,19201,2019,11,1,2,10
53382448,19,19201,2019,11,2,0,16
53382448,19,19201,2019,11,2,2,11
53382467,19,19201,2019,11,0,0,29
53382467,19,19201,2019,11,0,1,14
53382467,19,19201,2019,11,0,2,20
53382467,19,19201,2019,11,2,0,14
53382467,19,19201,2019,11,2,1,10
53382467,19,19201,2019,11,2,2,11
53382477,19,19201,2019,11,0,0,137
53382477,19,19201,2019,11,0,1,114
53382477,19,19201,2019,11,0,2,109
53382477,19,19201,2019,11,1,0,126
53382477,19,19201,2019,11,1,1,59
53382477,19,19201,2019,11,1,2,82
53382477,19,19201,2019,11,2,0,130
53382477,19,19201,2019,11,2,1,77
53382477,19,19201,2019,11,2,2,91
53382486,19,19201,2019,11,0,0,602
53382486,19,19201,2019,11,0,1,811
53382486,19,19201,2019,11,0,2,704
53382486,19,19201,2019,11,1,0,508
53382486,19,19201,2019,11,1,1,649
53382486,19,19201,2019,11,1,2,589
53382486,19,19201,2019,11,2,0,540
53382486,19,19201,2019,11,2,1,703
53382486,19,19201,2019,11,2,2,628
53382487,19,19201,2019,11,0,0,491
53382487,19,19201,2019,11,0,1,378
53382487,19,19201,2019,11,0,2,410
53382487,19,19201,2019,11,1,0,391
53382487,19,19201,2019,11,1,1,443
53382487,19,19201,2019,11,1,2,420
53382487,19,19201,2019,11,2,0,425
53382487,19,19201,2019,11,2,1,422
53382487,19,19201,2019,11,2,2,417
53382488,19,19201,2019,11,0,0,71
53382488,19,19201,2019,11,0,1,79
53382488,19,19201,2019,11,0,2,72
53382488,19,19201,2019,11,1,0,80
53382488,19,19201,2019,11,1,1,114
53382488,19,19201,2019,11,1,2,90
53382488,19,19201,2019,11,2,0,77
53382488,19,19201,2019,11,2,1,103
53382488,19,19201,2019,11,2,2,84
53382496,19,19201,2019,11,0,0,82
53382496,19,19201,2019,11,0,1,282
53382496,19,19201,2019,11,0,2,193
53382496,19,19201,2019,11,1,0,91
53382496,19,19201,2019,11,1,1,261
53382496,19,19201,2019,11,1,2,184
53382496,19,19201,2019,11,2,0,88
53382496,19,19201,2019,11,2,1,268
53382496,19,19201,2019,11,2,2,187
53382497,19,19201,2019,11,0,0,261
53382497,19,19201,2019,11,0,1,205
53382497,19,19201,2019,11,0,2,245
53382497,19,19201,2019,11,1,0,85
53382497,19,19201,2019,11,1,1,148
53382497,19,19201,2019,11,1,2,123
53382497,19,19201,2019,11,2,0,144
53382497,19,19201,2019,11,2,1,167
53382497,19,19201,2019,11,2,2,164
53383405,19,19201,2019,11,0,0,40
53383405,19,19201,2019,11,0,1,59
53383405,19,19201,2019,11,0,2,68
53383405,19,19201,2019,11,1,0,37
53383405,19,19201,2019,11,1,1,37
53383405,19,19201,2019,11,1,2,52
53383405,19,19201,2019,11,2,0,38
53383405,19,19201,2019,11,2,1,45
53383405,19,19201,2019,11,2,2,57
53383406,19,19201,2019,11,0,0,144
53383406,19,19201,2019,11,0,1,21
53383406,19,19201,2019,11,0,2,58
53383406,19,19201,2019,11,1,0,72
53383406,19,19201,2019,11,1,1,47
53383406,19,19201,2019,11,1,2,52
53383406,19,19201,2019,11,2,0,96
53383406,19,19201,2019,11,2,1,39
53383406,19,19201,2019,11,2,2,54
53383415,19,19201,2019,11,0,0,715
53383415,19,19201,2019,11,0,1,504
53383415,19,19201,2019,11,0,2,596
53383415,19,19201,2019,11,1,0,1100
53383415,19,19201,2019,11,1,1,641
53383415,19,19201,2019,11,1,2,867
53383415,19,19201,2019,11,2,0,972
53383415,19,19201,2019,11,2,1,596
53383415,19,19201,2019,11,2,2,777
53383416,19,19201,2019,11,0,0,790
53383416,19,19201,2019,11,0,1,554
53383416,19,19201,2019,11,0,2,663
53383416,19,19201,2019,11,1,0,673
53383416,19,19201,2019,11,1,1,567
53383416,19,19201,2019,11,1,2,641
53383416,19,19201,2019,11,2,0,712
53383416,19,19201,2019,11,2,1,563
53383416,19,19201,2019,11,2,2,648
53383425,19,19201,2019,11,0,0,2333
53383425,19,19201,2019,11,0,1,1002
53383425,19,19201,2019,11,0,2,1453
53383425,19,19201,2019,11,1,0,2743
53383425,19,19201,2019,11,1,1,1152
53383425,19,19201,2019,11,1,2,1934
53383425,19,19201,2019,11,2,0,2607
53383425,19,19201,2019,11,2,1,1102
53383425,19,19201,2019,11,2,2,1774
53383426,19,19201,2019,11,0,0,410
53383426,19,19201,2019,11,0,1,116
53383426,19,19201,2019,11,0,2,281
53383426,19,19201,2019,11,1,0,590
53383426,19,19201,2019,11,1,1,167
53383426,19,19201,2019,11,1,2,361
53383426,19,19201,2019,11,2,0,530
53383426,19,19201,2019,11,2,1,150
53383426,19,19201,2019,11,2,2,335
53383427,19,19201,2019,11,0,0,632
53383427,19,19201,2019,11,0,1,540
53383427,19,19201,2019,11,0,2,607
53383427,19,19201,2019,11,1,0,761
53383427,19,19201,2019,11,1,1,566
53383427,19,19201,2019,11,1,2,638
53383427,19,19201,2019,11,2,0,718
53383427,19,19201,2019,11,2,1,557
53383427,19,19201,2019,11,2,2,628
53383428,19,19201,2019,11,0,0,1063
53383428,19,19201,2019,11,0,1,966
53383428,19,19201,2019,11,0,2,1031
53383428,19,19201,2019,11,1,0,1096
53383428,19,19201,2019,11,1,1,1172
53383428,19,19201,2019,11,1,2,1112
53383428,19,19201,2019,11,2,0,1085
53383428,19,19201,2019,11,2,1,1103
53383428,19,19201,2019,11,2,2,1085
53383434,19,19201,2019,11,0,0,1989
53383434,19,19201,2019,11,0,1,1933
53383434,19,19201,2019,11,0,2,1891
53383434,19,19201,2019,11,1,0,5466
53383434,19,19201,2019,11,1,1,2254
53383434,19,19201,2019,11,1,2,3649
53383434,19,19201,2019,11,2,0,4307
53383434,19,19201,2019,11,2,1,2147
53383434,19,19201,2019,11,2,2,3063
53383435,19,19201,2019,11,0,0,2216
53383435,19,19201,2019,11,0,1,3026
53383435,19,19201,2019,11,0,2,2683
53383435,19,19201,2019,11,1,0,1665
53383435,19,19201,2019,11,1,1,3083
53383435,19,19201,2019,11,1,2,2440
53383435,19,19201,2019,11,2,0,1849
53383435,19,19201,2019,11,2,1,3064
53383435,19,19201,2019,11,2,2,2521
53383436,19,19201,2019,11,0,0,930
53383436,19,19201,2019,11,0,1,1213
53383436,19,19201,2019,11,0,2,1090
53383436,19,19201,2019,11,1,0,643
53383436,19,19201,2019,11,1,1,1367
53383436,19,19201,2019,11,1,2,1019
53383436,19,19201,2019,11,2,0,739
53383436,19,19201,2019,11,2,1,1315
53383436,19,19201,2019,11,2,2,1043
53383437,19,19201,2019,11,0,0,643
53383437,19,19201,2019,11,0,1,753
53383437,19,19201,2019,11,0,2,690
53383437,19,19201,2019,11,1,0,559
53383437,19,19201,2019,11,1,1,747
53383437,19,19201,2019,11,1,2,670
53383437,19,19201,2019,11,2,0,587
53383437,19,19201,2019,11,2,1,749
53383437,19,19201,2019,11,2,2,677
53383438,19,19201,2019,11,0,0,303
53383438,19,19201,2019,11,0,1,222
53383438,19,19201,2019,11,0,2,252
53383438,19,19201,2019,11,1,0,205
53383438,19,19201,2019,11,1,1,236
53383438,19,19201,2019,11,1,2,217
53383438,19,19201,2019,11,2,0,238
53383438,19,19201,2019,11,2,1,232
53383438,19,19201,2019,11,2,2,229
53383444,19,19201,2019,11,0,0,3438
53383444,19,19201,2019,11,0,1,3723
53383444,19,19201,2019,11,0,2,3782
53383444,19,19201,2019,11,1,0,6654
53383444,19,19201,2019,11,1,1,4226
53383444,19,19201,2019,11,1,2,5345
53383444,19,19201,2019,11,2,0,5582
53383444,19,19201,2019,11,2,1,4058
53383444,19,19201,2019,11,2,2,4824
53383445,19,19201,2019,11,0,0,3944
53383445,19,19201,2019,11,0,1,5505
53383445,19,19201,2019,11,0,2,4899
53383445,19,19201,2019,11,1,0,2292
53383445,19,19201,2019,11,1,1,5148
53383445,19,19201,2019,11,1,2,3875
53383445,19,19201,2019,11,2,0,2843
53383445,19,19201,2019,11,2,1,5267
53383445,19,19201,2019,11,2,2,4217
53383446,19,19201,2019,11,0,0,3567
53383446,19,19201,2019,11,0,1,3018
53383446,19,19201,2019,11,0,2,3137
53383446,19,19201,2019,11,1,0,1840
53383446,19,19201,2019,11,1,1,2772
53383446,19,19201,2019,11,1,2,2300
53383446,19,19201,2019,11,2,0,2415
53383446,19,19201,2019,11,2,1,2854
53383446,19,19201,2019,11,2,2,2579
53383447,19,19201,2019,11,0,0,6228
53383447,19,19201,2019,11,0,1,877
53383447,19,19201,2019,11,0,2,2441
53383447,19,19201,2019,11,1,0,1024
53383447,19,19201,2019,11,1,1,619
53383447,19,19201,2019,11,1,2,827
53383447,19,19201,2019,11,2,0,2759
53383447,19,19201,2019,11,2,1,705
53383447,19,19201,2019,11,2,2,1365
53383454,19,19201,2019,11,0,0,4500
53383454,19,19201,2019,11,0,1,6031
53383454,19,19201,2019,11,0,2,5416
53383454,19,19201,2019,11,1,0,4286
53383454,19,19201,2019,11,1,1,6610
53383454,19,19201,2019,11,1,2,5565
53383454,19,19201,2019,11,2,0,4357
53383454,19,19201,2019,11,2,1,6417
53383454,19,19201,2019,11,2,2,5515
53383455,19,19201,2019,11,0,0,4492
53383455,19,19201,2019,11,0,1,2916
53383455,19,19201,2019,11,0,2,3624
53383455,19,19201,2019,11,1,0,4665
53383455,19,19201,2019,11,1,1,2541
53383455,19,19201,2019,11,1,2,3601
53383455,19,19201,2019,11,2,0,4607
53383455,19,19201,2019,11,2,1,2666
53383455,19,19201,2019,11,2,2,3609
53383456,19,19201,2019,11,0,0,3425
53383456,19,19201,2019,11,0,1,4078
53383456,19,19201,2019,11,0,2,3696
53383456,19,19201,2019,11,1,0,2309
53383456,19,19201,2019,11,1,1,3978
53383456,19,19201,2019,11,1,2,3151
53383456,19,19201,2019,11,2,0,2681
53383456,19,19201,2019,11,2,1,4012
53383456,19,19201,2019,11,2,2,3333
