mesh1kmid,prefcode,citycode,year,month,dayflag,timezone,population
53382419,19,19201,2020,05,0,0,31
53382419,19,19201,2020,05,0,2,15
53382419,19,19201,2020,05,1,0,13
53382419,19,19201,2020,05,1,2,13
53382419,19,19201,2020,05,2,0,20
53382419,19,19201,2020,05,2,2,14
53382429,19,19201,2020,05,0,0,27
53382429,19,19201,2020,05,0,2,12
53382429,19,19201,2020,05,2,0,16
53382438,19,19201,2020,05,0,0,49
53382438,19,19201,2020,05,0,1,17
53382438,19,19201,2020,05,0,2,30
53382438,19,19201,2020,05,1,0,11
53382438,19,19201,2020,05,2,0,27
53382438,19,19201,2020,05,2,2,18
53382439,19,19201,2020,05,0,0,52
53382439,19,19201,2020,05,0,2,23
53382439,19,19201,2020,05,1,0,44
53382439,19,19201,2020,05,1,2,19
53382439,19,19201,2020,05,2,0,47
53382439,19,19201,2020,05,2,2,20
53382447,19,19201,2020,05,0,0,41
53382447,19,19201,2020,05,0,1,22
53382447,19,19201,2020,05,0,2,22
53382447,19,19201,2020,05,1,0,24
53382447,19,19201,2020,05,1,1,25
53382447,19,19201,2020,05,1,2,21
53382447,19,19201,2020,05,2,0,31
53382447,19,19201,2020,05,2,1,23
53382447,19,19201,2020,05,2,2,21
53382467,19,19201,2020,05,0,0,11
53382476,19,19201,2020,05,0,1,14
53382477,19,19201,2020,05,0,0,12
53382477,19,19201,2020,05,1,1,10
53382486,19,19201,2020,05,0,0,734
53382486,19,19201,2020,05,0,1,721
53382486,19,19201,2020,05,0,2,718
53382486,19,19201,2020,05,1,0,578
53382486,19,19201,2020,05,1,1,677
53382486,19,19201,2020,05,1,2,623
53382486,19,19201,2020,05,2,0,643
53382486,19,19201,2020,05,2,1,696
53382486,19,19201,2020,05,2,2,663
53382487,19,19201,2020,05,0,0,581
53382487,19,19201,2020,05,0,1,658
53382487,19,19201,2020,05,0,2,602
53382487,19,19201,2020,05,1,0,383
53382487,19,19201,2020,05,1,1,506
53382487,19,19201,2020,05,1,2,457
53382487,19,19201,2020,05,2,0,466
53382487,19,19201,2020,05,2,1,570
53382487,19,19201,2020,05,2,2,518
53382488,19,19201,2020,05,0,0,107
53382488,19,19201,2020,05,0,1,97
53382488,19,19201,2020,05,0,2,104
53382488,19,19201,2020,05,1,0,59
53382488,19,19201,2020,05,1,1,94
53382488,19,19201,2020,05,1,2,86
53382488,19,19201,2020,05,2,0,79
53382488,19,19201,2020,05,2,1,95
53382488,19,19201,2020,05,2,2,93
53382496,19,19201,2020,05,0,0,412
53382496,19,19201,2020,05,0,1,365
53382496,19,19201,2020,05,0,2,376
53382496,19,19201,2020,05,1,0,164
53382496,19,19201,2020,05,1,1,354
53382496,19,19201,2020,05,1,2,269
53382496,19,19201,2020,05,2,0,268
53382496,19,19201,2020,05,2,1,359
53382496,19,19201,2020,05,2,2,314
53382497,19,19201,2020,05,0,0,233
53382497,19,19201,2020,05,0,1,285
53382497,19,19201,2020,05,0,2,242
53382497,19,19201,2020,05,1,0,153
53382497,19,19201,2020,05,1,1,258
53382497,19,19201,2020,05,1,2,203
53382497,19,19201,2020,05,2,0,187
53382497,19,19201,2020,05,2,1,270
53382497,19,19201,2020,05,2,2,219
53383405,19,19201,2020,05,0,0,103
53383405,19,19201,2020,05,0,1,218
53383405,19,19201,2020,05,0,2,187
53383405,19,19201,2020,05,1,0,70
53383405,19,19201,2020,05,1,1,189
53383405,19,19201,2020,05,1,2,127
53383405,19,19201,2020,05,2,0,84
53383405,19,19201,2020,05,2,1,201
53383405,19,19201,2020,05,2,2,152
53383406,19,19201,2020,05,0,0,57
53383406,19,19201,2020,05,0,1,30
53383406,19,19201,2020,05,0,2,39
53383406,19,19201,2020,05,1,0,81
53383406,19,19201,2020,05,1,1,11
53383406,19,19201,2020,05,1,2,30
53383406,19,19201,2020,05,2,0,71
53383406,19,19201,2020,05,2,1,19
53383406,19,19201,2020,05,2,2,34
53383415,19,19201,2020,05,0,0,574
53383415,19,19201,2020,05,0,1,314
53383415,19,19201,2020,05,0,2,452
53383415,19,19201,2020,05,1,0,1209
53383415,19,19201,2020,05,1,1,508
53383415,19,19201,2020,05,1,2,832
53383415,19,19201,2020,05,2,0,943
53383415,19,19201,2020,05,2,1,427
53383415,19,19201,2020,05,2,2,672
53383416,19,19201,2020,05,0,0,561
53383416,19,19201,2020,05,0,1,317
53383416,19,19201,2020,05,0,2,410
53383416,19,19201,2020,05,1,0,663
53383416,19,19201,2020,05,1,1,419
53383416,19,19201,2020,05,1,2,499
53383416,19,19201,2020,05,2,0,620
53383416,19,19201,2020,05,2,1,376
53383416,19,19201,2020,05,2,2,462
53383425,19,19201,2020,05,0,0,800
53383425,19,19201,2020,05,0,1,850
