mesh1kmid,prefcode,citycode,year,month,dayflag,timezone,population
53382409,19,19201,2020,08,0,0,32
53382409,19,19201,2020,08,0,2,15
53382409,19,19201,2020,08,2,0,14
53382419,19,19201,2020,08,0,0,62
53382419,19,19201,2020,08,0,2,30
53382419,19,19201,2020,08,1,0,47
53382419,19,19201,2020,08,1,2,21
53382419,19,19201,2020,08,2,0,52
53382419,19,19201,2020,08,2,2,24
53382429,19,19201,2020,08,0,0,60
53382429,19,19201,2020,08,0,1,16
53382429,19,19201,2020,08,0,2,33
53382429,19,19201,2020,08,1,0,24
53382429,19,19201,2020,08,1,2,18
53382429,19,19201,2020,08,2,0,36
53382429,19,19201,2020,08,2,2,23
53382438,19,19201,2020,08,0,0,67
53382438,19,19201,2020,08,0,1,23
53382438,19,19201,2020,08,0,2,31
53382438,19,19201,2020,08,1,0,49
53382438,19,19201,2020,08,1,1,12
53382438,19,19201,2020,08,1,2,30
53382438,19,19201,2020,08,2,0,55
53382438,19,19201,2020,08,2,1,16
53382438,19,19201,2020,08,2,2,30
53382439,19,19201,2020,08,0,0,114
53382439,19,19201,2020,08,0,1,63
53382439,19,19201,2020,08,0,2,66
53382439,19,19201,2020,08,1,0,146
53382439,19,19201,2020,08,1,1,15
53382439,19,19201,2020,08,1,2,69
53382439,19,19201,2020,08,2,0,135
53382439,19,19201,2020,08,2,1,32
53382439,19,19201,2020,08,2,2,68
53382447,19,19201,2020,08,0,0,38
53382447,19,19201,2020,08,0,2,20
53382447,19,19201,2020,08,1,0,31
53382447,19,19201,2020,08,1,2,20
53382447,19,19201,2020,08,2,0,34
53382447,19,19201,2020,08,2,2,20
53382448,19,19201,2020,08,0,0,48
53382448,19,19201,2020,08,0,2,22
53382448,19,19201,2020,08,1,0,14
53382448,19,19201,2020,08,2,0,26
53382448,19,19201,2020,08,2,2,12
53382467,19,19201,2020,08,0,0,19
53382467,19,19201,2020,08,0,1,14
53382467,19,19201,2020,08,0,2,14
53382467,19,19201,2020,08,1,0,15
53382467,19,19201,2020,08,1,2,11
53382467,19,19201,2020,08,2,0,17
53382467,19,19201,2020,08,2,2,12
53382477,19,19201,2020,08,0,0,28
53382477,19,19201,2020,08,0,1,24
53382477,19,19201,2020,08,0,2,20
53382477,19,19201,2020,08,1,0,12
53382477,19,19201,2020,08,1,2,15
53382477,19,19201,2020,08,2,0,18
53382477,19,19201,2020,08,2,1,12
53382477,19,19201,2020,08,2,2,17
53382486,19,19201,2020,08,0,0,689
53382486,19,19201,2020,08,0,1,772
53382486,19,19201,2020,08,0,2,726
53382486,19,19201,2020,08,1,0,538
53382486,19,19201,2020,08,1,1,646
53382486,19,19201,2020,08,1,2,592
53382486,19,19201,2020,08,2,0,591
53382486,19,19201,2020,08,2,1,691
53382486,19,19201,2020,08,2,2,640
53382487,19,19201,2020,08,0,0,543
53382487,19,19201,2020,08,0,1,531
53382487,19,19201,2020,08,0,2,519
53382487,19,19201,2020,08,1,0,395
53382487,19,19201,2020,08,1,1,493
53382487,19,19201,2020,08,1,2,437
53382487,19,19201,2020,08,2,0,448
53382487,19,19201,2020,08,2,1,506
53382487,19,19201,2020,08,2,2,466
53382488,19,19201,2020,08,0,0,36
53382488,19,19201,2020,08,0,1,35
