mesh1kmid,prefcode,citycode,year,month,dayflag,timezone,population
53382409,19,19201,2020,06,0,0,18
53382409,19,19201,2020,06,0,1,21
53382409,19,19201,2020,06,0,2,15
53382419,19,19201,2020,06,0,0,46
53382419,19,19201,2020,06,0,2,22
53382419,19,19201,2020,06,1,0,34
53382419,19,19201,2020,06,1,2,18
53382419,19,19201,2020,06,2,0,37
53382419,19,19201,2020,06,2,2,19
53382429,19,19201,2020,06,0,0,44
53382429,19,19201,2020,06,0,1,27
53382429,19,19201,2020,06,0,2,34
53382429,19,19201,2020,06,1,0,13
53382429,19,19201,2020,06,1,2,11
53382429,19,19201,2020,06,2,0,21
53382429,19,19201,2020,06,2,2,17
53382438,19,19201,2020,06,0,0,48
53382438,19,19201,2020,06,0,1,25
53382438,19,19201,2020,06,0,2,30
53382438,19,19201,2020,06,1,0,21
53382438,19,19201,2020,06,1,2,11
53382438,19,19201,2020,06,2,0,28
53382438,19,19201,2020,06,2,2,16
53382439,19,19201,2020,06,0,0,54
53382439,19,19201,2020,06,0,2,30
53382439,19,19201,2020,06,1,0,36
53382439,19,19201,2020,06,1,2,21
53382439,19,19201,2020,06,2,0,41
53382439,19,19201,2020,06,2,2,24
53382447,19,19201,2020,06,0,0,26
53382447,19,19201,2020,06,0,2,14
53382447,19,19201,2020,06,1,0,19
53382447,19,19201,2020,06,1,2,10
53382447,19,19201,2020,06,2,0,20
53382447,19,19201,2020,06,2,2,11
53382448,19,19201,2020,06,0,0,10
53382448,19,19201,2020,06,0,1,26
53382448,19,19201,2020,06,0,2,13
53382467,19,19201,2020,06,0,0,18
53382476,19,19201,2020,06,0,0,10
53382477,19,19201,2020,06,0,0,31
53382477,19,19201,2020,06,0,2,11
53382477,19,19201,2020,06,1,0,44
53382477,19,19201,2020,06,1,2,18
53382477,19,19201,2020,06,2,0,40
53382477,19,19201,2020,06,2,2,16
53382486,19,19201,2020,06,0,0,601
53382486,19,19201,2020,06,0,1,601
53382486,19,19201,2020,06,0,2,605
53382486,19,19201,2020,06,1,0,450
53382486,19,19201,2020,06,1,1,591
53382486,19,19201,2020,06,1,2,525
53382486,19,19201,2020,06,2,0,490
53382486,19,19201,2020,06,2,1,594
53382486,19,19201,2020,06,2,2,546
53382487,19,19201,2020,06,0,0,471
53382487,19,19201,2020,06,0,1,526
53382487,19,19201,2020,06,0,2,501
53382487,19,19201,2020,06,1,0,327
53382487,19,19201,2020,06,1,1,454
53382487,19,19201,2020,06,1,2,386
53382487,19,19201,2020,06,2,0,365
53382487,19,19201,2020,06,2,1,474
53382487,19,19201,2020,06,2,2,417
53382488,19,19201,2020,06,0,0,64
53382488,19,19201,2020,06,0,1,67
53382488,19,19201,2020,06,0,2,72
53382488,19,19201,2020,06,1,0,69
53382488,19,19201,2020,06,1,1,112
53382488,19,19201,2020,06,1,2,85
53382488,19,19201,2020,06,2,0,68
53382488,19,19201,2020,06,2,1,100
53382488,19,19201,2020,06,2,2,82
53382496,19,19201,2020,06,0,0,362
53382496,19,19201,2020,06,0,1,396
53382496,19,19201,2020,06,0,2,379
53382496,19,19201,2020,06,1,0,111
53382496,19,19201,2020,06,1,1,362
53382496,19,19201,2020,06,1,2,256
53382496,19,19201,2020,06,2,0,178
53382496,19,19201,2020,06,2,1,371
53382496,19,19201,2020,06,2,2,289
53382497,19,19201,2020,06,0,0,233
53382497,19,19201,2020,06,0,1,221
53382497,19,19201,2020,06,0,2,214
53382497,19,19201,2020,06,1,0,128
53382497,19,19201,2020,06,1,1,213
53382497,19,19201,2020,06,1,2,163
53382497,19,19201,2020,06,2,0,156
53382497,19,19201,2020,06,2,1,215
53382497,19,19201,2020,06,2,2,177
53383405,19,19201,2020,06,0,0,71
53383405,19,19201,2020,06,0,1,216
53383405,19,19201,2020,06,0,2,156
53383405,19,19201,2020,06,1,0,31
53383405,19,19201,2020,06,1,1,173
53383405,19,19201,2020,06,1,2,107
53383405,19,19201,2020,06,2,0,41
53383405,19,19201,2020,06,2,1,185
53383405,19,19201,2020,06,2,2,120
53383406,19,19201,2020,06,0,0,91
53383406,19,19201,2020,06,0,2,38
53383406,19,19201,2020,06,1,0,104
53383406,19,19201,2020,06,1,1,41
53383406,19,19201,2020,06,1,2,67
53383406,19,19201,2020,06,2,0,101
53383406,19,19201,2020,06,2,1,30
53383406,19,19201,2020,06,2,2,59
53383415,19,19201,2020,06,0,0,511
53383415,19,19201,2020,06,0,1,295
53383415,19,19201,2020,06,0,2,379
53383415,19,19201,2020,06,1,0,823
53383415,19,19201,2020,06,1,1,397
53383415,19,19201,2020,06,1,2,614
53383415,19,19201,2020,06,2,0,740
53383415,19,19201,2020,06,2,1,370
53383415,19,19201,2020,06,2,2,551
53383416,19,19201,2020,06,0,0,835
53383416,19,19201,2020,06,0,1,498
53383416,19,19201,2020,06,0,2,671
53383416,19,19201,2020,06,1,0,779
53383416,19,19201,2020,06,1,1,472
53383416,19,19201,2020,06,1,2,610
53383416,19,19201,2020,06,2,0,794
53383416,19,19201,2020,06,2,1,479
53383416,19,19201,2020,06,2,2,626
53383425,19,19201,2020,06,0,0,955
53383425,19,19201,2020,06,0,1,916
53383425,19,19201,2020,06,0,2,934
53383425,19,19201,2020,06,1,0,2065
53383425,19,19201,2020,06,1,1,1133
53383425,19,19201,2020,06,1,2,1562
53383425,19,19201,2020,06,2,0,1769
53383425,19,19201,2020,06,2,1,1075
53383425,19,19201,2020,06,2,2,1394
53383426,19,19201,2020,06,0,0,294
53383426,19,19201,2020,06,0,1,63
53383426,19,19201,2020,06,0,2,154
53383426,19,19201,2020,06,1,0,554
53383426,19,19201,2020,06,1,1,155
53383426,19,19201,2020,06,1,2,301
53383426,19,19201,2020,06,2,0,485
53383426,19,19201,2020,06,2,1,130
53383426,19,19201,2020,06,2,2,262
53383427,19,19201,2020,06,0,0,828
53383427,19,19201,2020,06,0,1,688
53383427,19,19201,2020,06,0,2,771
