mesh1kmid,prefcode,citycode,year,month,dayflag,timezone,population
53382419,19,19201,2019,10,0,0,77
53382419,19,19201,2019,10,0,2,46
53382419,19,19201,2019,10,1,0,47
53382419,19,19201,2019,10,1,1,16
53382419,19,19201,2019,10,1,2,32
53382419,19,19201,2019,10,2,0,57
53382419,19,19201,2019,10,2,1,12
53382419,19,19201,2019,10,2,2,36
53382429,19,19201,2019,10,0,0,44
53382429,19,19201,2019,10,0,2,26
53382429,19,19201,2019,10,1,0,19
53382429,19,19201,2019,10,1,2,19
53382429,19,19201,2019,10,2,0,27
53382429,19,19201,2019,10,2,2,21
53382438,19,19201,2019,10,0,0,88
53382438,19,19201,2019,10,0,1,15
53382438,19,19201,2019,10,0,2,50
53382438,19,19201,2019,10,1,0,103
53382438,19,19201,2019,10,1,1,13
53382438,19,19201,2019,10,1,2,48
53382438,19,19201,2019,10,2,0,98
53382438,19,19201,2019,10,2,1,14
53382438,19,19201,2019,10,2,2,48
53382439,19,19201,2019,10,0,0,85
53382439,19,19201,2019,10,0,1,27
53382439,19,19201,2019,10,0,2,55
53382439,19,19201,2019,10,1,0,104
53382439,19,19201,2019,10,1,1,18
53382439,19,19201,2019,10,1,2,60
53382439,19,19201,2019,10,2,0,98
53382439,19,19201,2019,10,2,1,21
53382439,19,19201,2019,10,2,2,59
53382447,19,19201,2019,10,0,0,32
53382447,19,19201,2019,10,0,1,15
53382447,19,19201,2019,10,0,2,26
53382447,19,19201,2019,10,1,0,23
53382447,19,19201,2019,10,1,2,17
53382447,19,19201,2019,10,2,0,26
53382447,19,19201,2019,10,2,1,11
53382447,19,19201,2019,10,2,2,20
53382448,19,19201,2019,10,0,0,22
53382448,19,19201,2019,10,1,0,10
53382448,19,19201,2019,10,2,0,14
53382467,19,19201,2019,10,0,0,10
53382467,19,19201,2019,10,1,0,11
53382467,19,19201,2019,10,2,0,10
53382477,19,19201,2019,10,0,0,21
53382477,19,19201,2019,10,0,2,16
53382477,19,19201,2019,10,1,0,61
53382477,19,19201,2019,10,1,2,30
53382477,19,19201,2019,10,2,0,48
53382477,19,19201,2019,10,2,2,25
53382486,19,19201,2019,10,0,0,554
53382486,19,19201,2019,10,0,1,620
53382486,19,19201,2019,10,0,2,576
53382486,19,19201,2019,10,1,0,461
53382486,19,19201,2019,10,1,1,586
53382486,19,19201,2019,10,1,2,525
53382486,19,19201,2019,10,2,0,491
53382486,19,19201,2019,10,2,1,597
53382486,19,19201,2019,10,2,2,541
53382487,19,19201,2019,10,0,0,623
53382487,19,19201,2019,10,0,1,445
53382487,19,19201,2019,10,0,2,505
53382487,19,19201,2019,10,1,0,373
53382487,19,19201,2019,10,1,1,423
53382487,19,19201,2019,10,1,2,401
53382487,19,19201,2019,10,2,0,453
53382487,19,19201,2019,10,2,1,430
53382487,19,19201,2019,10,2,2,434
53382488,19,19201,2019,10,0,0,43
53382488,19,19201,2019,10,0,1,61
53382488,19,19201,2019,10,0,2,50
53382488,19,19201,2019,10,1,0,56
53382488,19,19201,2019,10,1,1,56
53382488,19,19201,2019,10,1,2,52
53382488,19,19201,2019,10,2,0,52
53382488,19,19201,2019,10,2,1,58
53382488,19,19201,2019,10,2,2,51
53382496,19,19201,2019,10,0,0,126
53382496,19,19201,2019,10,0,1,252
53382496,19,19201,2019,10,0,2,198
53382496,19,19201,2019,10,1,0,83
53382496,19,19201,2019,10,1,1,250
53382496,19,19201,2019,10,1,2,169
53382496,19,19201,2019,10,2,0,97
53382496,19,19201,2019,10,2,1,250
53382496,19,19201,2019,10,2,2,178
53382497,19,19201,2019,10,0,0,194
53382497,19,19201,2019,10,0,1,157
53382497,19,19201,2019,10,0,2,178
53382497,19,19201,2019,10,1,0,203
53382497,19,19201,2019,10,1,1,173
53382497,19,19201,2019,10,1,2,184
53382497,19,19201,2019,10,2,0,200
53382497,19,19201,2019,10,2,1,168
53382497,19,19201,2019,10,2,2,182
53383405,19,19201,2019,10,0,0,31
53383405,19,19201,2019,10,0,1,129
53383405,19,19201,2019,10,0,2,101
53383405,19,19201,2019,10,1,0,48
53383405,19,19201,2019,10,1,1,87
53383405,19,19201,2019,10,1,2,81
53383405,19,19201,2019,10,2,0,42
53383405,19,19201,2019,10,2,1,100
53383405,19,19201,2019,10,2,2,87
53383406,19,19201,2019,10,0,0,292
53383406,19,19201,2019,10,0,1,112
53383406,19,19201,2019,10,0,2,182
53383406,19,19201,2019,10,1,0,127
53383406,19,19201,2019,10,1,1,57
53383406,19,19201,2019,10,1,2,91
53383406,19,19201,2019,10,2,0,181
53383406,19,19201,2019,10,2,1,75
53383406,19,19201,2019,10,2,2,121
53383415,19,19201,2019,10,0,0,644
