mesh1kmid,prefcode,citycode,year,month,dayflag,timezone,population
53382409,19,19201,2019,09,0,0,26
53382409,19,19201,2019,09,0,2,12
53382409,19,19201,2019,09,1,0,11
53382409,19,19201,2019,09,2,0,17
53382419,19,19201,2019,09,0,0,62
53382419,19,19201,2019,09,0,2,35
53382419,19,19201,2019,09,1,0,22
53382419,19,19201,2019,09,1,2,17
53382419,19,19201,2019,09,2,0,37
53382419,19,19201,2019,09,2,2,24
53382429,19,19201,2019,09,0,0,63
53382429,19,19201,2019,09,0,2,42
53382429,19,19201,2019,09,1,0,36
53382429,19,19201,2019,09,1,1,10
53382429,19,19201,2019,09,1,2,22
53382429,19,19201,2019,09,2,0,46
53382429,19,19201,2019,09,2,1,10
53382429,19,19201,2019,09,2,2,30
53382438,19,19201,2019,09,0,0,86
53382438,19,19201,2019,09,0,1,26
53382438,19,19201,2019,09,0,2,45
53382438,19,19201,2019,09,1,0,69
53382438,19,19201,2019,09,1,2,32
53382438,19,19201,2019,09,2,0,75
53382438,19,19201,2019,09,2,1,10
53382438,19,19201,2019,09,2,2,37
53382439,19,19201,2019,09,0,0,95
53382439,19,19201,2019,09,0,1,21
53382439,19,19201,2019,09,0,2,64
53382439,19,19201,2019,09,1,0,89
53382439,19,19201,2019,09,1,2,54
53382439,19,19201,2019,09,2,0,91
53382439,19,19201,2019,09,2,2,57
53382447,19,19201,2019,09,0,0,58
53382447,19,19201,2019,09,0,1,24
53382447,19,19201,2019,09,0,2,39
53382447,19,19201,2019,09,1,0,34
53382447,19,19201,2019,09,1,2,19
53382447,19,19201,2019,09,2,0,43
53382447,19,19201,2019,09,2,1,10
53382447,19,19201,2019,09,2,2,26
53382448,19,19201,2019,09,0,0,25
53382448,19,19201,2019,09,0,2,11
53382448,19,19201,2019,09,1,0,10
53382448,19,19201,2019,09,2,0,15
53382467,19,19201,2019,09,0,0,18
53382467,19,19201,2019,09,0,2,10
53382467,19,19201,2019,09,1,0,21
53382467,19,19201,2019,09,1,2,11
53382467,19,19201,2019,09,2,0,20
53382467,19,19201,2019,09,2,2,11
53382477,19,19201,2019,09,0,0,70
53382477,19,19201,2019,09,0,2,38
53382477,19,19201,2019,09,1,0,57
53382477,19,19201,2019,09,1,2,30
53382477,19,19201,2019,09,2,0,62
53382477,19,19201,2019,09,2,2,33
53382486,19,19201,2019,09,0,0,592
53382486,19,19201,2019,09,0,1,686
53382486,19,19201,2019,09,0,2,648
53382486,19,19201,2019,09,1,0,422
53382486,19,19201,2019,09,1,1,605
53382486,19,19201,2019,09,1,2,488
53382486,19,19201,2019,09,2,0,484
53382486,19,19201,2019,09,2,1,635
53382486,19,19201,2019,09,2,2,547
53382487,19,19201,2019,09,0,0,703
53382487,19,19201,2019,09,0,1,522
53382487,19,19201,2019,09,0,2,575
53382487,19,19201,2019,09,1,0,375
53382487,19,19201,2019,09,1,1,485
53382487,19,19201,2019,09,1,2,434
53382487,19,19201,2019,09,2,0,495
53382487,19,19201,2019,09,2,1,499
53382487,19,19201,2019,09,2,2,486
53382488,19,19201,2019,09,0,0,38
53382488,19,19201,2019,09,0,1,46
53382488,19,19201,2019,09,0,2,36
53382488,19,19201,2019,09,1,0,30
53382488,19,19201,2019,09,1,1,33
53382488,19,19201,2019,09,1,2,31
53382488,19,19201,2019,09,2,0,33
53382488,19,19201,2019,09,2,1,38
53382488,19,19201,2019,09,2,2,33
53382496,19,19201,2019,09,0,0,104
53382496,19,19201,2019,09,0,1,219
53382496,19,19201,2019,09,0,2,166
53382496,19,19201,2019,09,1,0,76
53382496,19,19201,2019,09,1,1,259
53382496,19,19201,2019,09,1,2,167
53382496,19,19201,2019,09,2,0,86
53382496,19,19201,2019,09,2,1,244
53382496,19,19201,2019,09,2,2,167
53382497,19,19201,2019,09,0,0,214
53382497,19,19201,2019,09,0,1,152
53382497,19,19201,2019,09,0,2,172
53382497,19,19201,2019,09,1,0,209
53382497,19,19201,2019,09,1,1,124
53382497,19,19201,2019,09,1,2,162
53382497,19,19201,2019,09,2,0,211
53382497,19,19201,2019,09,2,1,134
53382497,19,19201,2019,09,2,2,166
53383405,19,19201,2019,09,0,0,88
53383405,19,19201,2019,09,0,1,146
53383405,19,19201,2019,09,0,2,117
53383405,19,19201,2019,09,1,0,95
53383405,19,19201,2019,09,1,1,122
53383405,19,19201,2019,09,1,2,113
53383405,19,19201,2019,09,2,0,92
53383405,19,19201,2019,09,2,1,131
53383405,19,19201,2019,09,2,2,114
53383406,19,19201,2019,09,0,0,127
53383406,19,19201,2019,09,0,1,66
53383406,19,19201,2019,09,0,2,81
53383406,19,19201,2019,09,1,0,127
53383406,19,19201,2019,09,1,1,36
53383406,19,19201,2019,09,1,2,75
53383406,19,19201,2019,09,2,0,127
53383406,19,19201,2019,09,2,1,47
53383406,19,19201,2019,09,2,2,77
53383415,19,19201,2019,09,0,0,725
53383415,19,19201,2019,09,0,1,536
53383415,19,19201,2019,09,0,2,613
53383415,19,19201,2019,09,1,0,1406
53383415,19,19201,2019,09,1,1,766
53383415,19,19201,2019,09,1,2,1056
53383415,19,19201,2019,09,2,0,1156
53383415,19,19201,2019,09,2,1,682
53383415,19,19201,2019,09,2,2,893
53383416,19,19201,2019,09,0,0,826
53383416,19,19201,2019,09,0,1,635
53383416,19,19201,2019,09,0,2,729
53383416,19,19201,2019,09,1,0,749
53383416,19,19201,2019,09,1,1,529
53383416,19,19201,2019,09,1,2,646
