mesh1kmid,prefcode,citycode,year,month,dayflag,timezone,population
53382409,19,19201,2019,08,0,0,20
53382409,19,19201,2019,08,0,1,14
53382409,19,19201,2019,08,0,2,15
53382409,19,19201,2019,08,1,0,12
53382409,19,19201,2019,08,1,2,12
53382409,19,19201,2019,08,2,0,14
53382409,19,19201,2019,08,2,2,13
53382419,19,19201,2019,08,0,0,128
53382419,19,19201,2019,08,0,2,64
53382419,19,19201,2019,08,1,0,58
53382419,19,19201,2019,08,1,1,10
53382419,19,19201,2019,08,1,2,31
53382419,19,19201,2019,08,2,0,80
53382419,19,19201,2019,08,2,2,42
53382429,19,19201,2019,08,0,0,97
53382429,19,19201,2019,08,0,1,18
53382429,19,19201,2019,08,0,2,64
53382429,19,19201,2019,08,1,0,46
53382429,19,19201,2019,08,1,2,28
53382429,19,19201,2019,08,2,0,62
53382429,19,19201,2019,08,2,2,40
53382437,19,19201,2019,08,0,1,11
53382438,19,19201,2019,08,0,0,129
53382438,19,19201,2019,08,0,1,24
53382438,19,19201,2019,08,0,2,77
53382438,19,19201,2019,08,1,0,121
53382438,19,19201,2019,08,1,1,13
53382438,19,19201,2019,08,1,2,55
53382438,19,19201,2019,08,2,0,124
53382438,19,19201,2019,08,2,1,17
53382438,19,19201,2019,08,2,2,62
53382439,19,19201,2019,08,0,0,172
53382439,19,19201,2019,08,0,1,23
53382439,19,19201,2019,08,0,2,89
53382439,19,19201,2019,08,1,0,110
53382439,19,19201,2019,08,1,1,30
53382439,19,19201,2019,08,1,2,74
53382439,19,19201,2019,08,2,0,130
53382439,19,19201,2019,08,2,1,28
53382439,19,19201,2019,08,2,2,79
53382447,19,19201,2019,08,0,0,72
53382447,19,19201,2019,08,0,1,10
53382447,19,19201,2019,08,0,2,50
53382447,19,19201,2019,08,1,0,55
53382447,19,19201,2019,08,1,2,32
53382447,19,19201,2019,08,2,0,60
53382447,19,19201,2019,08,2,2,38
53382448,19,19201,2019,08,0,0,24
53382448,19,19201,2019,08,0,1,11
53382448,19,19201,2019,08,0,2,15
53382448,19,19201,2019,08,1,0,12
53382448,19,19201,2019,08,2,0,16
53382467,19,19201,2019,08,0,0,21
53382467,19,19201,2019,08,0,2,15
53382467,19,19201,2019,08,1,0,20
53382467,19,19201,2019,08,1,2,13
53382467,19,19201,2019,08,2,0,20
53382467,19,19201,2019,08,2,2,14
53382477,19,19201,2019,08,0,0,34
53382477,19,19201,2019,08,0,2,30
53382477,19,19201,2019,08,1,0,61
53382477,19,19201,2019,08,1,2,32
53382477,19,19201,2019,08,2,0,52
53382477,19,19201,2019,08,2,2,32
53382486,19,19201,2019,08,0,0,547
53382486,19,19201,2019,08,0,1,727
53382486,19,19201,2019,08,0,2,612
53382486,19,19201,2019,08,1,0,524
53382486,19,19201,2019,08,1,1,674
53382486,19,19201,2019,08,1,2,573
53382486,19,19201,2019,08,2,0,532
53382486,19,19201,2019,08,2,1,691
53382486,19,19201,2019,08,2,2,586
53382487,19,19201,2019,08,0,0,731
53382487,19,19201,2019,08,0,1,614
53382487,19,19201,2019,08,0,2,636
