mesh1kmid,prefcode,citycode,year,month,dayflag,timezone,population
53382409,19,19201,2019,03,1,0,10
53382419,19,19201,2019,03,0,0,56
53382419,19,19201,2019,03,0,1,25
53382419,19,19201,2019,03,0,2,42
53382419,19,19201,2019,03,1,0,22
53382419,19,19201,2019,03,1,2,15
53382419,19,19201,2019,03,2,0,34
53382419,19,19201,2019,03,2,1,14
53382419,19,19201,2019,03,2,2,25
53382429,19,19201,2019,03,0,0,60
53382429,19,19201,2019,03,0,2,41
53382429,19,19201,2019,03,1,0,24
53382429,19,19201,2019,03,1,2,19
53382429,19,19201,2019,03,2,0,37
53382429,19,19201,2019,03,2,2,27
53382438,19,19201,2019,03,0,0,87
53382438,19,19201,2019,03,0,1,25
53382438,19,19201,2019,03,0,2,53
53382438,19,19201,2019,03,1,0,153
53382438,19,19201,2019,03,1,2,61
53382438,19,19201,2019,03,2,0,129
53382438,19,19201,2019,03,2,2,58
53382439,19,19201,2019,03,0,0,61
53382439,19,19201,2019,03,0,1,18
53382439,19,19201,2019,03,0,2,52
53382439,19,19201,2019,03,1,0,65
53382439,19,19201,2019,03,1,1,16
53382439,19,19201,2019,03,1,2,42
53382439,19,19201,2019,03,2,0,64
53382439,19,19201,2019,03,2,1,17
53382439,19,19201,2019,03,2,2,46
53382447,19,19201,2019,03,0,0,43
53382447,19,19201,2019,03,0,1,10
53382447,19,19201,2019,03,0,2,31
53382447,19,19201,2019,03,1,0,38
53382447,19,19201,2019,03,1,1,20
53382447,19,19201,2019,03,1,2,28
53382447,19,19201,2019,03,2,0,40
53382447,19,19201,2019,03,2,1,17
53382447,19,19201,2019,03,2,2,29
53382467,19,19201,2019,03,0,0,13
53382467,19,19201,2019,03,2,0,10
53382477,19,19201,2019,03,0,0,26
53382477,19,19201,2019,03,0,1,22
53382477,19,19201,2019,03,0,2,30
53382477,19,19201,2019,03,1,0,36
53382477,19,19201,2019,03,1,2,23
53382477,19,19201,2019,03,2,0,32
53382477,19,19201,2019,03,2,2,25
53382486,19,19201,2019,03,0,0,442
53382486,19,19201,2019,03,0,1,493
53382486,19,19201,2019,03,0,2,478
53382486,19,19201,2019,03,1,0,291
53382486,19,19201,2019,03,1,1,490
53382486,19,19201,2019,03,1,2,365
53382486,19,19201,2019,03,2,0,345
53382486,19,19201,2019,03,2,1,491
53382486,19,19201,2019,03,2,2,405
53382487,19,19201,2019,03,0,0,313
53382487,19,19201,2019,03,0,1,347
53382487,19,19201,2019,03,0,2,352
53382487,19,19201,2019,03,1,0,247
53382487,19,19201,2019,03,1,1,317
53382487,19,19201,2019,03,1,2,283
53382487,19,19201,2019,03,2,0,270
53382487,19,19201,2019,03,2,1,328
53382487,19,19201,2019,03,2,2,307
53382488,19,19201,2019,03,0,0,70
53382488,19,19201,2019,03,0,1,91
53382488,19,19201,2019,03,0,2,79
53382488,19,19201,2019,03,1,0,55
53382488,19,19201,2019,03,1,1,55
53382488,19,19201,2019,03,1,2,54
53382488,19,19201,2019,03,2,0,61
53382488,19,19201,2019,03,2,1,68
53382488,19,19201,2019,03,2,2,63
53382496,19,19201,2019,03,0,0,123
53382496,19,19201,2019,03,0,1,287
53382496,19,19201,2019,03,0,2,207
53382496,19,19201,2019,03,1,0,71
53382496,19,19201,2019,03,1,1,246
53382496,19,19201,2019,03,1,2,162
