mesh1kmid,prefcode,citycode,year,month,dayflag,timezone,population
53382409,19,19201,2020,10,1,0,19
53382409,19,19201,2020,10,1,1,13
53382409,19,19201,2020,10,1,2,12
53382409,19,19201,2020,10,2,0,15
53382409,19,19201,2020,10,2,1,10
53382409,19,19201,2020,10,2,2,10
53382419,19,19201,2020,10,0,0,89
53382419,19,19201,2020,10,0,1,28
53382419,19,19201,2020,10,0,2,55
53382419,19,19201,2020,10,1,0,35
53382419,19,19201,2020,10,1,2,20
53382419,19,19201,2020,10,2,0,51
53382419,19,19201,2020,10,2,1,11
53382419,19,19201,2020,10,2,2,30
53382429,19,19201,2020,10,0,0,79
53382429,19,19201,2020,10,0,2,34
53382429,19,19201,2020,10,1,0,21
53382429,19,19201,2020,10,1,2,13
53382429,19,19201,2020,10,2,0,38
53382429,19,19201,2020,10,2,2,19
53382438,19,19201,2020,10,0,0,57
53382438,19,19201,2020,10,0,1,27
53382438,19,19201,2020,10,0,2,37
53382438,19,19201,2020,10,1,0,15
53382438,19,19201,2020,10,1,2,11
53382438,19,19201,2020,10,2,0,27
53382438,19,19201,2020,10,2,2,18
53382439,19,19201,2020,10,0,0,105
53382439,19,19201,2020,10,0,1,34
53382439,19,19201,2020,10,0,2,62
53382439,19,19201,2020,10,1,0,112
53382439,19,19201,2020,10,1,2,49
53382439,19,19201,2020,10,2,0,110
53382439,19,19201,2020,10,2,1,13
53382439,19,19201,2020,10,2,2,53
53382447,19,19201,2020,10,0,0,18
53382447,19,19201,2020,10,0,2,15
53382447,19,19201,2020,10,1,0,22
53382447,19,19201,2020,10,1,2,16
53382447,19,19201,2020,10,2,0,21
53382447,19,19201,2020,10,2,2,16
53382448,19,19201,2020,10,0,0,12
53382467,19,19201,2020,10,0,0,21
53382467,19,19201,2020,10,0,2,11
53382467,19,19201,2020,10,1,0,13
53382467,19,19201,2020,10,2,0,15
53382476,19,19201,2020,10,0,0,17
53382477,19,19201,2020,10,0,0,43
53382477,19,19201,2020,10,0,1,21
53382477,19,19201,2020,10,0,2,26
53382477,19,19201,2020,10,2,0,17
53382477,19,19201,2020,10,2,2,12
53382486,19,19201,2020,10,0,0,708
53382486,19,19201,2020,10,0,1,820
53382486,19,19201,2020,10,0,2,754
53382486,19,19201,2020,10,1,0,556
53382486,19,19201,2020,10,1,1,725
53382486,19,19201,2020,10,1,2,637
53382486,19,19201,2020,10,2,0,600
53382486,19,19201,2020,10,2,1,753
53382486,19,19201,2020,10,2,2,671
53382487,19,19201,2020,10,0,0,324
53382487,19,19201,2020,10,0,1,520
53382487,19,19201,2020,10,0,2,402
53382487,19,19201,2020,10,1,0,199
53382487,19,19201,2020,10,1,1,429
53382487,19,19201,2020,10,1,2,314
53382487,19,19201,2020,10,2,0,235
53382487,19,19201,2020,10,2,1,455
53382487,19,19201,2020,10,2,2,339
53382488,19,19201,2020,10,0,0,143
53382488,19,19201,2020,10,0,1,24
53382488,19,19201,2020,10,0,2,100
53382488,19,19201,2020,10,1,0,71
53382488,19,19201,2020,10,1,1,66
53382488,19,19201,2020,10,1,2,72
53382488,19,19201,2020,10,2,0,92
53382488,19,19201,2020,10,2,1,54
53382488,19,19201,2020,10,2,2,80
53382496,19,19201,2020,10,0,0,198
53382496,19,19201,2020,10,0,1,370
53382496,19,19201,2020,10,0,2,293
53382496,19,19201,2020,10,1,0,118
53382496,19,19201,2020,10,1,1,327
53382496,19,19201,2020,10,1,2,237
53382496,19,19201,2020,10,2,0,141
53382496,19,19201,2020,10,2,1,340
53382496,19,19201,2020,10,2,2,253
53382497,19,19201,2020,10,0,0,505
53382497,19,19201,2020,10,0,1,524
53382497,19,19201,2020,10,0,2,491
53382497,19,19201,2020,10,1,0,243
53382497,19,19201,2020,10,1,1,473
53382497,19,19201,2020,10,1,2,370
53382497,19,19201,2020,10,2,0,319
53382497,19,19201,2020,10,2,1,488
53382497,19,19201,2020,10,2,2,406
53383405,19,19201,2020,10,0,1,183
53383405,19,19201,2020,10,0,2,110
53383405,19,19201,2020,10,1,0,44
53383405,19,19201,2020,10,1,1,117
53383405,19,19201,2020,10,1,2,96
53383405,19,19201,2020,10,2,0,34
53383405,19,19201,2020,10,2,1,136
53383405,19,19201,2020,10,2,2,100
53383406,19,19201,2020,10,0,0,89
53383406,19,19201,2020,10,0,2,26
53383406,19,19201,2020,10,1,0,90
53383406,19,19201,2020,10,1,1,33
53383406,19,19201,2020,10,1,2,49
53383406,19,19201,2020,10,2,0,90
53383406,19,19201,2020,10,2,1,24
53383406,19,19201,2020,10,2,2,42
53383415,19,19201,2020,10,0,0,694
53383415,19,19201,2020,10,0,1,690
53383415,19,19201,2020,10,0,2,686
53383415,19,19201,2020,10,1,0,1586
53383415,19,19201,2020,10,1,1,727
53383415,19,19201,2020,10,1,2,1150
53383415,19,19201,2020,10,2,0,1327
53383415,19,19201,2020,10,2,1,716
53383415,19,19201,2020,10,2,2,1015
53383416,19,19201,2020,10,0,0,987
53383416,19,19201,2020,10,0,1,714
53383416,19,19201,2020,10,0,2,827
53383416,19,19201,2020,10,1,0,1169
53383416,19,19201,2020,10,1,1,579
53383416,19,19201,2020,10,1,2,879
53383416,19,19201,2020,10,2,0,1116
53383416,19,19201,2020,10,2,1,618
53383416,19,19201,2020,10,2,2,864
53383425,19,19201,2020,10,0,0,807
53383425,19,19201,2020,10,0,1,764
53383425,19,19201,2020,10,0,2,771
53383425,19,19201,2020,10,1,0,2072
53383425,19,19201,2020,10,1,1,858
53383425,19,19201,2020,10,1,2,1447
53383425,19,19201,2020,10,2,0,1705
53383425,19,19201,2020,10,2,1,831
53383425,19,19201,2020,10,2,2,1251
53383426,19,19201,2020,10,0,0,400
53383426,19,19201,2020,10,0,1,56
53383426,19,19201,2020,10,0,2,207
53383426,19,19201,2020,10,1,0,564
53383426,19,19201,2020,10,1,1,108
53383426,19,19201,2020,10,1,2,291
53383426,19,19201,2020,10,2,0,516
53383426,19,19201,2020,10,2,1,93
53383426,19,19201,2020,10,2,2,267
53383427,19,19201,2020,10,0,0,804
53383427,19,19201,2020,10,0,1,659
53383427,19,19201,2020,10,0,2,735
53383427,19,19201,2020,10,1,0,1029
53383427,19,19201,2020,10,1,1,760
53383427,19,19201,2020,10,1,2,864
53383427,19,19201,2020,10,2,0,963
53383427,19,19201,2020,10,2,1,731
53383427,19,19201,2020,10,2,2,826
53383428,19,19201,2020,10,0,0,1317
53383428,19,19201,2020,10,0,1,1354
53383428,19,19201,2020,10,0,2,1345
53383428,19,19201,2020,10,1,0,1088
53383428,19,19201,2020,10,1,1,1397
53383428,19,19201,2020,10,1,2,1210
53383428,19,19201,2020,10,2,0,1154
