,週,week,weeknum,pref,newcaseday,newcaset.1,newcaset.2,cumcases,newdeath,emergency,GZnew,cumGZ,mobility,resview,in_city,in_pref,out_pref,week_dummy,pref_dummy,population,avg_temp,rain,sum_pop,agrgt_potecovid_lag1,agrgt_potecovid_lag2,susceptable,avg_temp_q,rain_q
97,202005_W1,2020-05-04,19,Gunma,1,0,2,147,2,7,0,0,1971144,-38.01058882,17.1899487,-46.83174017,-72.92597559,D_19,D_Gunma,1942000,17.8928571428571,2.21428571428571,1971119,7.2709608742973,1.76142330885178,1941853,320.154336734694,4.9030612244898
98,202005_W1,2020-05-04,19,Ibaragi,3,0,0,168,1,7,0,0,2900887,-43.71468366,19.00851932,-48.59422056,-71.33021657,D_19,D_Ibaragi,2860000,16.7238095238095,4.07142857142857,2900861,8.84413822326322,3.99449649671858,2859832,279.685804988662,16.5765306122449
99,202005_W1,2020-05-04,19,Nagano,5,1,0,75,0,7,0,0,2104454,-55.93970105,17.7162152,-49.85912409,-89.00769077,D_19,D_Nagano,2049000,16.0428571428571,2.375,2104381,10.004720814732,6.49148275321917,2048925,257.373265306123,5.640625
100,202005_W1,2020-05-04,19,Shizuoka,0,0,2,72,0,7,0,0,3711085,-51.68147043,19.32709356,-52.47101691,-85.60745074,D_19,D_Shizuoka,3644000,18.7428571428572,4.66666666666667,3711031,11.7293386650722,0.915837863116143,3643928,351.294693877552,21.7777777777778
101,202005_W1,2020-05-04,19,Tochigi,2,4,4,56,0,7,0,0,1972284,-46.42948582,17.35482508,-50.34897654,-74.88601904,D_19,D_Tochigi,1934000,17.1428571428571,3.71428571428571,1972270,3.29590584778798,6.52725010231081,1933944,293.877551020408,13.7959183673469
102,202005_W1,2020-05-04,19,Yamanashi,0,1,3,56,0,7,0,0,835515,-61.91884245,21.19905921,-46.70759719,-83.64085886,D_19,D_Yamanashi,811000,15.9642857142857,1.32142857142857,835496,4.87931830488436,1.43135155006425,810944,254.858418367347,1.74617346938776
103,202005_W2,2020-05-11,20,Gunma,0,2,0,147,0,4,0,0,1971143,-46.84197305,10.4241063,-18.66470204,-51.15891009,D_20,D_Gunma,1942000,21.4571428571429,0.535714285714286,1971121,1.73497762357014,2.33579582066303,1941853,460.408979591837,0.286989795918367
104,202005_W2,2020-05-11,20,Ibaragi,0,0,0,168,0,4,0,0,2899859,-50.20557703,12.13980054,-21.10911582,-44.94735123,D_20,D_Ibaragi,2860000,19.5714285714286,1.42857142857143,2899821,4.0122582498823,0.589124965366031,2859832,383.040816326531,2.04081632653061
105,202005_W2,2020-05-11,20,Nagano,1,0,0,76,0,4,0,0,2102206,-59.43011314,11.57233099,-20.29409905,-67.32219391,D_20,D_Nagano,2049000,17.7785714285714,1.92857142857143,2102127,6.52844480606627,1.26771204551523,2048924,316.077602040816,3.71938775510204
106,202005_W2,2020-05-11,20,Shizuoka,0,2,1,72,0,4,0,0,3720269,-57.158921,11.85525908,-21.92139486,-64.52415515,D_20,D_Shizuoka,3644000,20.6142857142857,4.52380952380952,3720237,0.90866193762308,2.54608128136043,3643928,424.948775510203,20.4648526077097
107,202005_W2,2020-05-11,20,Tochigi,4,4,1,60,0,4,0,0,1972143,-51.30801093,10.94745978,-21.22087166,-50.94777003,D_20,D_Tochigi,1934000,20.8428571428571,0.928571428571429,1972121,6.52931852207085,8.14498324000259,1933940,434.424693877551,0.862244897959184
108,202005_W2,2020-05-11,20,Yamanashi,1,3,4,57,0,4,0,0,835379,-66.1570926,13.51839651,-17.8620604,-65.21992027,D_20,D_Yamanashi,811000,18.8214285714286,1.14285714285714,835355,1.48588666409297,4.2342275393872,810943,354.246173469388,1.30612244897959
109,202005_W3,2020-05-18,21,Gunma,2,0,2,149,1,0,0,0,1974948,-27.55411497,9.939971005,-14.48335307,-48.51163651,D_21,D_Gunma,1942000,17.0142857142857,8.53571428571429,1974935,2.32350114057706,2.18799255286963,1941851,289.485918367347,72.858418367347
110,202005_W3,2020-05-18,21,Ibaragi,0,0,0,168,0,0,0,0,2900444,-37.4519441,10.96345539,-15.79872341,-43.54136851,D_21,D_Ibaragi,2860000,16.0095238095238,14.0714285714286,2900399,0.593498091671831,0.38519416492792,2859832,256.304852607709,198.005102040816
111,202005_W3,2020-05-18,21,Nagano,0,0,0,76,0,0,0,0,2102398,-52.13717362,11.11763011,-16.88966044,-70.73434457,D_21,D_Nagano,2049000,17.6357142857143,4.55357142857143,2102344,1.24407029587604,0.180338439243331,2048924,311.018418367347,20.735012755102
112,202005_W3,2020-05-18,21,Shizuoka,2,1,0,74,0,0,0,0,3722492,-47.67205476,10.41502137,-16.57668483,-63.21048257,D_21,D_Shizuoka,3644000,19.7523809523809,7.90476190476191,3722459,2.53647710878553,3.36700762127091,3643926,390.156553287981,62.4852607709751
113,202005_W3,2020-05-18,21,Tochigi,4,1,1,64,0,0,0,0,1976242,-42.36387948,10.38393868,-16.60777266,-50.80177182,D_21,D_Tochigi,1934000,16.2142857142857,7.75,1976230,8.12059251128104,5.09601647045923,1933936,262.90306122449,60.0625
114,202005_W3,2020-05-18,21,Yamanashi,3,4,3,60,0,0,0,0,834991,-58.5480252,12.5611209,-13.97192224,-64.34586732,D_21,D_Yamanashi,811000,16.5642857142857,5.82142857142857,834969,4.2261139453909,7.13584853747009,810940,274.37556122449,33.8890306122449
115,202005_W4,2020-05-25,22,Gunma,0,2,0,149,0,0,0,0,1973343,-31.19605821,8.597039778,-12.46627055,-43.82432782,D_22,D_Gunma,1942000,21.6785714285714,1.89285714285714,1973313,2.20021768218335,2.18474793214222,1941851,469.960459183673,3.58290816326531
116,202005_W4,2020-05-25,22,Ibaragi,0,0,0,168,1,0,0,0,2897976,-31.33320227,9.410330952,-12.77922335,-39.85459028,D_22,D_Ibaragi,2860000,19.8238095238095,3.07142857142857,2897934,0.414363464830026,0.455479808165123,2859832,392.983424036281,9.43367346938772
117,202005_W4,2020-05-25,22,Nagano,0,0,0,76,0,0,0,0,2099169,-45.46865298,9.392182412,-14.85055279,-67.6832952,D_22,D_Nagano,2049000,18.1321428571429,1.76785714285714,2099097,0.1688520135222,0.206279719488348,2048924,328.774604591837,3.12531887755102
118,202005_W4,2020-05-25,22,Shizuoka,1,0,2,75,0,0,0,0,3722915,-41.11834942,8.927241582,-14.69665012,-59.81676123,D_22,D_Shizuoka,3644000,21.8380952380952,0.142857142857143,3722864,3.39771977297244,1.42469527588431,3643925,476.902403628118,0.0204081632653061
119,202005_W4,2020-05-25,22,Tochigi,1,1,0,65,0,0,0,0,1973167,-36.32130695,9.018263472,-15.56559566,-47.93937277,D_22,D_Tochigi,1934000,20.4928571428571,5.96428571428571,1973159,5.08948323917341,2.19164167486058,1933935,419.957193877551,35.5727040816327
120,202005_W4,2020-05-25,22,Yamanashi,4,3,4,64,1,0,0,0,837008,-52.30121135,10.54576276,-10.96983432,-58.98583827,D_22,D_Yamanashi,811000,18.1857142857143,1.17857142857143,836981,7.13176935747469,7.16613690603868,810936,330.720204081633,1.3890306122449
121,202006_W1,2020-06-01,23,Gunma,2,0,0,151,0,0,0,0,1971689,-29.13509096,12.16234936,-23.88073441,-58.312914,D_23,D_Gunma,1942000,23.6714285714286,4.60714285714286,1971661,2.19497562922747,2.27898600442583,1941849,560.336530612245,21.2257653061224
122,202006_W1,2020-06-01,23,Ibaragi,0,0,2,168,0,0,0,0,2885401,-23.63969911,13.65794367,-24.89246442,-56.80483921,D_23,D_Ibaragi,2860000,21.4714285714286,0.166666666666667,2885364,0.483075521039612,0.6221739047123,2859832,461.022244897959,0.0277777777777777
123,202006_W1,2020-06-01,23,Nagano,0,0,1,76,0,0,0,0,2104288,-38.97774188,12.64968175,-26.67578086,-82.86451973,D_23,D_Nagano,2049000,21.5678571428571,0.0178571428571429,2104251,0.202658308994962,0.244680769395245,2048924,465.172461734694,0.000318877551020408
124,202006_W1,2020-06-01,23,Shizuoka,0,2,3,75,0,0,0,0,3724570,-32.22521936,12.47570253,-24.97876746,-77.08257531,D_23,D_Shizuoka,3644000,23.2714285714286,0.214285714285714,3724546,1.46308084437467,2.49735177306601,3643925,541.559387755103,0.0459183673469388
125,202006_W1,2020-06-01,23,Tochigi,1,0,0,66,0,0,0,0,1970919,-32.04995325,12.36497851,-27.0482792,-63.6269547,D_23,D_Tochigi,1934000,22.5285714285714,0.964285714285714,1970890,2.20237010364366,1.29468632410586,1933934,507.536530612245,0.92984693877551
126,202006_W1,2020-06-01,23,Yamanashi,3,4,1,67,0,0,0,0,836601,-47.22410241,15.59853169,-26.29562908,-78.49616297,D_23,D_Yamanashi,811000,20.95,0.392857142857143,836579,7.17639080222559,7.21143439365613,810933,438.9025,0.154336734693878
127,202006_W2,2020-06-08,24,Gunma,0,0,1,151,0,0,0,0,1970638,-23.91465541,11.45731337,-21.19054648,-54.25451165,D_24,D_Gunma,1942000,24.6785714285714,12.7857142857143,1970623,2.31175054385628,0.498885724757851,1941849,609.031887755102,163.474489795918
128,202006_W2,2020-06-08,24,Ibaragi,0,2,3,168,0,0,0,0,2881496,-19.86405388,12.63701493,-22.04268517,-53.28637065,D_24,D_Ibaragi,2860000,23.0047619047619,10.4047619047619,2881468,0.669647104562719,2.73824445032678,2859832,529.219070294784,108.259070294784
129,202006_W2,2020-06-08,24,Nagano,0,1,0,76,0,0,0,0,2101905,-29.16550006,11.89832607,-24.41379278,-78.19323144,D_24,D_Nagano,2049000,22.4678571428571,13.7857142857143,2101847,0.308207702134668,1.38126741795586,2048924,504.804604591837,190.045918367347
130,202006_W2,2020-06-08,24,Shizuoka,2,3,0,77,0,0,0,0,3724615,-26.41647455,12.20714702,-23.96028581,-73.75909,D_24,D_Shizuoka,3644000,23.9714285714286,14.047619047619,3724588,2.57065269935143,5.69284292301528,3643923,574.629387755103,197.33560090703
131,202006_W2,2020-06-08,24,Tochigi,0,0,8,66,0,0,0,0,1976857,-25.67383696,12.0329286,-25.24371957,-58.46327316,D_24,D_Tochigi,1934000,23.6857142857143,12.1785714285714,1976843,1.3310651828664,0.468945184781739,1933934,561.01306122449,148.317602040816
132,202006_W2,2020-06-08,24,Yamanashi,4,1,2,71,0,0,0,0,837848,-39.61282563,15.15431448,-25.38640174,-71.55095208,D_24,D_Yamanashi,811000,22.35,4.92857142857143,837829,7.21670043452241,5.35285642961674,810929,499.5225,24.2908163265306
133,202006_W3,2020-06-15,25,Gunma,0,1,3,151,0,0,0,0,1974264,-18.60583837,5.696906954,-5.202984928,-27.7109025,D_25,D_Gunma,1942000,23.4642857142857,5.96428571428571,1974242,0.527882789110322,2.02314445735168,1941849,550.572704081633,35.5727040816327
134,202006_W3,2020-06-15,25,Ibaragi,2,3,10,170,0,0,0,0,2880328,-9.965806399,6.906716157,-8.919181324,-30.70647159,D_25,D_Ibaragi,2860000,21.7047619047619,4.85714285714286,2880287,2.77310318864656,6.270872774291,2859830,471.096689342404,23.5918367346939
135,202006_W3,2020-06-15,25,Nagano,1,0,0,77,0,0,0,0,2111674,-17.62270889,6.977099474,-10.33080252,-45.51049335,D_25,D_Nagano,2049000,20.5607142857143,5.28571428571429,2111630,1.4071840177137,1.58401980097764,2048923,422.742971938776,27.9387755102041
136,202006_W3,2020-06-15,25,Shizuoka,3,0,6,80,0,0,0,0,3737549,-13.85665881,7.23446659,-10.24212846,-45.93857237,D_25,D_Shizuoka,3644000,23.2380952380952,9.52380952380953,3737514,5.7603155553462,4.11446811518473,3643920,540.009070294784,90.7029478458051
137,202006_W3,2020-06-15,25,Tochigi,0,8,13,66,0,0,0,0,1984371,-17.1703232,7.082955606,-11.66491666,-31.96796045,D_25,D_Tochigi,1934000,22.2857142857143,9.78571428571429,1984353,0.501953654225062,8.60813861698653,1933934,496.65306122449,95.7602040816327
138,202006_W3,2020-06-15,25,Yamanashi,1,2,1,72,0,0,0,0,847240,-22.87675023,7.502494057,-8.681050461,-36.45337836,D_25,D_Yamanashi,811000,20.75,5.67857142857143,847227,5.34550046729919,3.58812334427798,810928,430.5625,32.2461734693878
139,202006_W4,2020-06-22,26,Gunma,1,3,0,152,0,0,0,0,1979070,-17.58980748,5.551646488,-5.941902822,-23.85753265,D_26,D_Gunma,1942000,22.75,7.53571428571429,1979049,2.14119252735569,6.2711064932875,1941848,517.5625,56.7869897959184
140,202006_W4,2020-06-22,26,Ibaragi,3,10,16,173,0,0,0,0,2876576,-12.86039753,6.225044836,-8.557529093,-27.48323554,D_26,D_Ibaragi,2860000,20.5142857142857,11.4285714285714,2876527,6.41700791514153,15.7617594724589,2859827,420.835918367347,130.612244897959
141,202006_W4,2020-06-22,26,Nagano,0,0,1,77,0,0,0,0,2114325,-16.53800125,6.023998994,-9.64229928,-38.89699678,D_26,D_Nagano,2049000,22.5214285714286,5.55357142857143,2114271,1.68329354138063,1.29125350049209,2048923,507.214744897959,30.8421556122449
142,202006_W4,2020-06-22,26,Shizuoka,0,6,8,80,0,0,0,0,3738667,-11.20200777,6.20352004,-9.022762457,-36.22152323,D_26,D_Shizuoka,3644000,24.4857142857143,11.6904761904762,3738637,4.2842359517459,8.45214874016762,3643920,599.550204081633,136.667233560091
143,202006_W4,2020-06-22,26,Tochigi,8,13,8,74,0,0,0,0,1990278,-17.70708971,6.240172318,-9.607364633,-25.42969071,D_26,D_Tochigi,1934000,21.8142857142857,11.3571428571429,1990244,8.72133175399623,22.2906811130573,1933926,475.86306122449,128.984693877551
144,202006_W4,2020-06-22,26,Yamanashi,2,1,1,74,0,0,0,0,852149,-17.98540786,7.572418153,-9.606913074,-25.69218122,D_26,D_Yamanashi,811000,21.7285714285714,8.78571428571429,852124,3.74360735219309,4.44895597145747,810926,472.130816326531,77.1887755102041
145,202007_W1,2020-06-29,27,Gunma,3,0,12,155,0,0,0,0,1969093,-16.62601883,2.902554271,-1.946009313,-21.90303492,D_27,D_Gunma,1942000,24.6,7.21428571428571,1969072,6.45838281748046,7.40302146473527,1941845,605.16,52.0459183673469
146,202007_W1,2020-06-29,27,Ibaragi,10,16,26,183,0,0,0,0,2868219,-15.23490575,3.878846952,-6.115536579,-14.20476285,D_27,D_Ibaragi,2860000,22.8190476190476,11.3809523809524,2868177,15.8621378902938,30.9699061957323,2859817,520.708934240363,129.526077097506
147,202007_W1,2020-06-29,27,Nagano,0,1,6,77,0,0,0,0,2108982,-23.93866,3.788830935,-6.530960213,-35.67369179,D_27,D_Nagano,2049000,21.9214285714286,12.9464285714286,2108921,1.47953989047669,3.67879320151375,2048923,480.549030612245,167.610012755102
148,202007_W1,2020-06-29,27,Shizuoka,6,8,14,86,0,0,0,0,3720823,-16.21798712,4.211058063,-7.896003424,-33.72196282,D_27,D_Shizuoka,3644000,24.1523809523809,37.4523809523809,3720802,8.76403495356871,19.0573191820885,3643914,583.337505668934,1402.68083900227
149,202007_W1,2020-06-29,27,Tochigi,13,8,38,87,0,0,0,0,1979615,-20.70027753,4.452956432,-8.527538299,-21.70289074,D_27,D_Tochigi,1934000,23.5357142857143,10.7142857142857,1979597,22.4745499227514,24.2532420256714,1933913,553.929846938775,114.795918367347
150,202007_W1,2020-06-29,27,Yamanashi,1,1,2,75,0,0,0,0,838837,-23.14858117,4.400515749,-9.239524838,-36.50915321,D_27,D_Yamanashi,811000,21.9,16.8928571428571,838830,4.68597902102758,5.14436991779416,810925,479.61,285.36862244898
151,202007_W2,2020-07-06,28,Gunma,0,12,12,155,0,0,0,0,1971992,-17.39170451,4.954290476,-4.526948705,-34.16656069,D_28,D_Gunma,1942000,25.0642857142857,10.0357142857143,1971972,7.17974324374077,18.1009890351316,1941845,628.218418367347,100.71556122449
152,202007_W2,2020-07-06,28,Ibaragi,16,26,17,199,0,0,0,0,2868190,-15.84807657,6.30784154,-8.535327301,-29.55308781,D_28,D_Ibaragi,2860000,24.7666666666667,6.45238095238095,2868138,30.759131093224,49.3343497369008,2859801,613.387777777778,41.6332199546485
153,202007_W2,2020-07-06,28,Nagano,1,6,8,78,0,0,0,0,2106850,-27.28256646,6.455024695,-13.52969183,-61.22564221,D_28,D_Nagano,2049000,22.7785714285714,22.4285714285714,2106787,3.76711212895004,11.2348456410241,2048922,518.863316326531,503.040816326531
154,202007_W2,2020-07-06,28,Shizuoka,8,14,78,94,0,0,0,0,3721643,-24.71349305,6.20011102,-10.05410344,-50.31172184,D_28,D_Shizuoka,3644000,25.1285714285715,27.8333333333333,3721599,18.6763468508364,29.5390342547853,3643906,631.445102040818,774.694444444445
155,202007_W2,2020-07-06,28,Tochigi,8,38,30,95,0,0,0,0,1973873,-23.92502053,6.419456755,-11.85183222,-38.18449288,D_28,D_Tochigi,1934000,24.5857142857143,10.6428571428571,1973858,24.1539883522539,50.2573426949569,1933905,604.457346938775,113.270408163265
156,202007_W2,2020-07-06,28,Yamanashi,1,2,8,76,0,0,0,0,840809,-33.84852585,7.302675934,-10.98922381,-51.68459654,D_28,D_Yamanashi,811000,23.4071428571429,22.1428571428571,840785,4.75845290943791,7.17310981970339,810924,547.894336734694,490.30612244898
157,202007_W3,2020-07-13,29,Gunma,12,12,13,167,0,0,0,0,1976575,-8.494700572,3.218375974,2.037667803,-25.770676,D_29,D_Gunma,1942000,21.7071428571429,5.53571428571429,1976549,18.0314874524673,31.2084786126008,1941833,471.200051020408,30.6441326530612
158,202007_W3,2020-07-13,29,Ibaragi,26,17,80,225,0,0,0,0,2872821,-8.898517055,4.169009146,-3.857405273,-24.62210833,D_29,D_Ibaragi,2860000,20.2428571428571,4.92857142857142,2872777,49.3221750247811,52.7964127263325,2859775,409.773265306122,24.2908163265306
159,202007_W3,2020-07-13,29,Nagano,6,8,25,84,0,0,0,0,2112880,-20.40306843,3.937112965,-3.87715046,-51.60280614,D_29,D_Nagano,2049000,21.8892857142857,6.28571428571429,2112823,11.1840655380163,19.8431715118759,2048916,479.140829081633,39.5102040816327
160,202007_W3,2020-07-13,29,Shizuoka,14,78,121,108,0,0,0,0,3734969,-14.72711305,3.732610336,-1.81860385,-41.69255333,D_29,D_Shizuoka,3644000,23.6238095238095,16.4761904761905,3734955,29.1652444908835,101.968067747503,3643892,558.084376417234,271.46485260771
161,202007_W3,2020-07-13,29,Tochigi,38,30,36,133,0,0,0,0,1980007,-17.22641646,4.398756201,-5.672079985,-28.02245673,D_29,D_Tochigi,1934000,20.8857142857143,5.53571428571429,1979978,49.9048352605117,72.5674405366228,1933867,436.21306122449,30.6441326530612
162,202007_W3,2020-07-13,29,Yamanashi,2,8,17,78,0,0,5,5,844714,-7.851154688,4.707412336,-2.961442075,-46.52402321,D_29,D_Yamanashi,811000,21.3857142857143,6.28571428571429,844704,6.80947659964012,14.7358808393047,810922,457.348775510204,39.5102040816327
163,202007_W4,2020-07-20,30,Gunma,12,13,34,179,0,0,0,0,1984363,6.318277237,4.414854278,-9.055078857,-14.91257427,D_30,D_Gunma,1942000,25.0428571428571,8.35714285714286,1984348,31.5903267101426,34.5937638461926,1941821,627.144693877551,69.8418367346939
164,202007_W4,2020-07-20,30,Ibaragi,17,80,75,242,0,0,0,0,2888528,7.96460177,5.932285992,-13.21253403,-7.332802287,D_30,D_Ibaragi,2860000,23.4476190476191,7.92857142857143,2888484,52.8019222848012,107.327865635883,2859758,549.790839002268,62.8622448979592
165,202007_W4,2020-07-20,30,Nagano,8,25,14,92,0,0,0,0,2170903,-5.205683316,4.241899967,-12.36310612,-12.03845025,D_30,D_Nagano,2049000,23.2678571428571,12.625,2170827,19.8941295452677,41.5380302180878,2048908,541.393176020408,159.390625
166,202007_W4,2020-07-20,30,Shizuoka,78,121,57,186,0,0,0,0,3772126,-2.856563346,5.072752955,-11.31246073,-18.59751384,D_30,D_Shizuoka,3644000,26.1952380952381,39.4047619047619,3772115,102.648599626048,215.263746920028,3643814,686.190498866213,1552.73526077097
167,202007_W4,2020-07-20,30,Tochigi,30,36,47,163,0,0,0,0,1997254,-0.566943902,5.450831183,-16.49238814,-11.98842907,D_30,D_Tochigi,1934000,24.5428571428571,6.14285714285714,1997233,72.6851631519244,73.0672916170304,1933837,602.351836734694,37.734693877551
168,202007_W4,2020-07-20,30,Yamanashi,8,17,27,86,0,0,0,5,879346,-3.176500474,7.165073951,-16.45512958,-11.54874952,D_30,D_Yamanashi,811000,23.4642857142857,28.5714285714286,879320,14.9675685395103,31.2260421185365,810914,550.572704081633,816.326530612245
169,202007_W5,2020-07-27,31,Gunma,13,34,72,192,0,0,0,0,1972192,-15.18785829,3.730554412,1.698300808,-32.19104782,D_31,D_Gunma,1942000,24.8714285714286,3.82142857142857,1972168,36.6760958237162,60.1658718891393,1941808,618.587959183673,14.6033163265306
170,202007_W5,2020-07-27,31,Ibaragi,80,75,55,322,0,0,0,0,2884262,-17.08609622,4.900651424,-4.155207125,-24.15237796,D_31,D_Ibaragi,2860000,23.1428571428571,3.78571428571429,2884234,108.710618383262,168.074853297114,2859678,535.591836734694,14.3316326530612
171,202007_W5,2020-07-27,31,Nagano,25,14,17,117,0,0,0,0,2129926,-33.30308097,4.320158621,-4.97272329,-52.77089123,D_31,D_Nagano,2049000,24.2464285714286,5.92857142857143,2129845,47.7159221621745,56.8706638304763,2048883,587.889298469388,35.1479591836735
172,202007_W5,2020-07-27,31,Shizuoka,121,57,53,307,0,0,0,0,3736677,-33.04742417,5.040958819,-6.274441814,-49.58027748,D_31,D_Shizuoka,3644000,25.9809523809524,2.97619047619048,3736658,220.340976053347,207.433010365366,3643693,675.009886621316,8.8577097505669
173,202007_W5,2020-07-27,31,Tochigi,36,47,30,199,0,0,0,0,1980819,-26.73341264,4.68936697,-5.413205805,-33.23962311,D_31,D_Tochigi,1934000,23.9285714285714,4.85714285714286,1980791,75.4940892731863,94.7298751570671,1933801,572.576530612245,23.5918367346939
174,202007_W5,2020-07-27,31,Yamanashi,17,27,10,103,0,0,21,26,851218,-36.37240145,5.628480345,-5.994129928,-52.307179,D_31,D_Yamanashi,811000,23.55,4.85714285714286,851215,34.6288617804456,55.1809997182122,810897,554.6025,23.5918367346939
175,202008_W1,2020-08-03,32,Gunma,34,72,82,226,0,0,0,0,1994421,-16.5641808,4.754430863,0.787348596,-29.42287844,D_32,D_Gunma,1942000,29.1142857142857,0,1994398,60.2047211575177,116.003825568633,1941774,847.641632653061,0
176,202008_W1,2020-08-03,32,Ibaragi,75,55,51,397,0,0,0,0,2881094,-16.39549679,5.687149042,-4.388931644,-32.79449054,D_32,D_Ibaragi,2860000,26.6571428571429,0,2881062,168.589342620851,144.172617072736,2859603,710.603265306122,0
177,202008_W1,2020-08-03,32,Nagano,14,17,24,131,0,0,0,0,2178470,-31.18046492,5.937637452,-5.150900377,-50.56469003,D_32,D_Nagano,2049000,26.5642857142857,0.821428571428571,2178406,58.1267536558456,49.6843011360831,2048869,705.661275510204,0.674744897959184
178,202008_W1,2020-08-03,32,Shizuoka,57,53,24,364,0,0,0,0,3773326,-27.44354763,6.574880931,-6.053397281,-47.8236546,D_32,D_Shizuoka,3644000,28.3142857142857,0.309523809523809,3773321,206.163350181945,138.280030372056,3643636,801.698775510204,0.0958049886621312
179,202008_W1,2020-08-03,32,Tochigi,47,30,13,246,0,0,0,0,1986596,-16.03004702,5.372983665,-4.108774276,-35.27260306,D_32,D_Tochigi,1934000,27.7285714285714,0,1986576,94.4142979116166,88.7272433999291,1933754,768.873673469388,0
180,202008_W1,2020-08-03,32,Yamanashi,27,10,27,130,0,0,35,61,882348,-22.55934927,6.003931799,-3.984337048,-41.57827757,D_32,D_Yamanashi,811000,26.2714285714286,0.25,882321,55.8270233933323,48.7673668509622,810870,690.187959183673,0.0625
181,202008_W2,2020-08-10,33,Gunma,72,82,57,298,0,0,0,0,2003508,-39.87259074,7.448239265,-0.538924094,-37.65583494,D_33,D_Gunma,1942000,31.2,3.92857142857143,2003490,115.560579584931,159.310337996249,1941702,973.44,15.4336734693878
182,202008_W2,2020-08-10,33,Ibaragi,55,51,41,452,0,0,0,0,2873769,-35.78782843,8.141017138,-7.110841069,-41.73726757,D_33,D_Ibaragi,2860000,28.6761904761905,2.04761904761904,2873740,143.812009675777,117.934876616448,2859548,822.323900226756,4.19274376417232
183,202008_W2,2020-08-10,33,Nagano,17,24,77,148,0,0,0,0,2258664,-45.1051063,7.153520593,-6.024923304,-51.97127034,D_33,D_Nagano,2049000,28.1464285714286,0.0178571428571429,2258628,48.1384590075334,55.40081360478,2048852,792.221441326531,0.000318877551020408
184,202008_W2,2020-08-10,33,Shizuoka,53,24,39,417,0,0,0,0,3790432,-42.25207836,8.388119094,-3.447950344,-47.79777253,D_33,D_Shizuoka,3644000,30.8095238095238,0,3790417,136.379847500272,98.9429008056084,3643583,949.226757369615,0
185,202008_W2,2020-08-10,33,Tochigi,30,13,14,276,1,0,0,0,2012429,-40.05160011,8.883284582,-6.857068605,-40.78917298,D_33,D_Tochigi,1934000,29.6214285714286,3.03571428571429,2012398,87.8075780910759,54.0731366034141,1933724,877.429030612245,9.21556122448979
186,202008_W2,2020-08-10,33,Yamanashi,10,27,6,140,0,0,22,83,917555,-37.98669909,6.848601351,-4.328390526,-38.56583028,D_33,D_Yamanashi,811000,28.2142857142857,0.0357142857142857,917528,48.6710208343559,46.7725521275083,810860,796.045918367347,0.00127551020408163
187,202008_W3,2020-08-17,34,Gunma,82,57,45,380,0,0,0,0,1980395,-20.18090923,4.352470277,-4.369494379,-26.33590578,D_34,D_Gunma,1942000,30.15,1.17857142857143,1980373,161.987365514007,146.574498603896,1941620,909.0225,1.3890306122449
188,202008_W3,2020-08-17,34,Ibaragi,51,41,39,503,1,0,0,0,2875559,-12.84695574,5.530801501,-5.971883817,-23.63414127,D_34,D_Ibaragi,2860000,27.4857142857143,4,2875530,119.581849750008,104.446641849651,2859497,755.464489795918,16
189,202008_W3,2020-08-17,34,Nagano,24,77,38,172,0,0,0,0,2140753,-26.9451984,4.26310655,-8.21197287,-45.4126733,D_34,D_Nagano,2049000,26.7214285714286,2.66071428571429,2140689,65.4086386316621,120.508256982987,2048828,714.034744897959,7.07940051020408
190,202008_W3,2020-08-17,34,Shizuoka,24,39,14,441,0,0,0,0,3753133,-23.21040884,5.685251477,-7.457676415,-42.33282754,D_34,D_Shizuoka,3644000,29.4761904761905,4.88095238095239,3753123,107.372244448025,88.7603950693097,3643559,868.845804988662,23.8236961451248
191,202008_W3,2020-08-17,34,Tochigi,13,14,7,289,0,0,0,0,1987350,-18.66771716,5.331268463,-10.1342024,-27.86487358,D_34,D_Tochigi,1934000,28.7785714285714,0.821428571428571,1987332,58.2032120723558,41.365572409443,1933711,828.206173469388,0.674744897959184
192,202008_W3,2020-08-17,34,Yamanashi,27,6,3,167,0,0,28,111,871084,-21.3386484,5.212771199,-7.972464608,-32.92617242,D_34,D_Yamanashi,811000,26.9,3.5,871057,52.0922660003369,46.7188463222095,810833,723.61,12.25
193,202008_W4,2020-08-24,35,Gunma,57,45,65,437,0,0,0,0,1979389,-9.799688769,3.460456283,-2.900973016,-19.8959948,D_35,D_Gunma,1942000,29.5857142857143,0.428571428571429,1979358,145.893092410919,108.592539758877,1941563,875.314489795918,0.183673469387755
194,202008_W4,2020-08-24,35,Ibaragi,41,39,29,544,2,0,0,0,2869049,-13.69155622,4.715425646,-3.996400284,-18.58477635,D_35,D_Ibaragi,2860000,27.7428571428571,0,2869012,104.146828039414,89.650834188599,2859456,769.66612244898,0
195,202008_W4,2020-08-24,35,Nagano,77,38,9,249,0,0,0,0,2140573,-25.20239738,4.286396694,-8.267498189,-35.47435297,D_35,D_Nagano,2049000,27.1714285714286,4.05357142857143,2140545,120.796361217167,129.904147982501,2048751,738.286530612245,16.4314413265306
196,202008_W4,2020-08-24,35,Shizuoka,39,14,10,480,0,0,0,0,3744579,-18.86548808,4.093544971,-6.175196049,-37.26186746,D_35,D_Shizuoka,3644000,28.7047619047619,1.16666666666667,3744544,88.9442115301594,73.7892009806229,3643520,823.96335600907,1.36111111111111
