week,week_JP,weeknum,pref,newcase_day,newdeath_day,emergency,GZnew,cumGZ,newcaseday14,resview,in_city,in_pref,out_pref,treat,avg_temp,avg_rain,infectious_l1,infectious_l2,sum_pop,pop_resid,tests,newcase_lead1,newcase_lead2,tests_lead1,tests_lead2,cumcases,susceptible,sales,customers,lsales,lcustomers,sales_per,customers_per,cumGZFood,cumGZHotel,cumGZShuzou,cumGZTransition,cumGZWinery,cumGZFoodHotel,dummy_school_closure,dummy_gathering_restriction,NSHR,M15,M20,M30,M40,M50,M60,M70,F15,F20,F30,F40,F50,F60,F70
2020-01-20,2020年1月第4週,4,Tochigi,0,0,0,0,0,0,-1.229192488,-1.359978496,-0.104626627,7.203837031,Neighboring_prefs,41.09,0.07142857142857142,0.00345540541781506,0.00615077474758662,1969341,1934000,0,0,0,3,1,0,1934000,54577949,27071,17.81514049467105,10.206218323189429,940999.1206896552,466.7413793103448,0,0,0,0,0,0,0,0,-0.01876228571428571,-0.036663,0.016649,0.015369714285714285,0.005074571428571428,0.009478857142857141,-0.004457,-0.018686142857142856,-0.012675571428571427,0.004850000000000001,-0.0020947142857142857,-0.004581428571428572,-0.002324,-0.010054,-0.026047142857142856
2020-01-20,2020年1月第4週,4,Yamanashi,0,0,0,0,0,0,-0.678182298,-3.627933802,-0.766221475,6.312064131,Yamanashi,39.22571428571429,1.0357142857142858,0.00328789156649914,0.00467179181915441,829229,811000,0,0,0,1,4,0,811000,14148086,4717,16.465089907886714,8.458928283284262,786004.7777777778,262.05555555555554,0,0,0,0,0,0,0,0,-0.034289,-0.06987,0.011466571428571428,0.012596,-7.589999999999997e-4,-0.0040417142857142865,-0.0037125714285714292,-0.02048857142857143,-0.044310857142857145,0.008393714285714286,0.006968285714285715,-0.009189,-0.014776285714285714,-0.020925285714285716,-0.03925
2020-01-27,2020年1月第5週,5,Gunma,0,0,0,0,0,0,-0.304457168,-1.864979489,0.792914312,13.054321132,Neighboring_prefs,44.02142857142857,7.464285714285714,0.00621141353768622,0.00544717310424011,1968597,1942000,0,0,0,0,0,0,1942000,76588105,21410,18.153952335446245,9.971613381583728,765881.05,214.1,0,0,0,0,0,0,0,0,0.057670285714285716,0.023553571428571427,0.02633385714285714,0.02170657142857143,0.020744142857142857,0.028602285714285712,0.023520857142857142,0.04155542857142857,0.022141,0.02435657142857143,0.020675714285714283,0.013921857142857142,0.020234571428571428,0.028815857142857147,0.050810999999999995
2020-01-27,2020年1月第5週,5,Ibaraki,0,0,0,0,0,0,3.523025133,-1.532332185,0.566505166,9.498613906,Neighboring_prefs,45.5,15.69047619047619,0.01387535118192087,0.02445700921315494,2836620,2860000,9,0,0,6,18,0,2860000,77286740,27353,18.163032959386413,10.2165814910486,898683.023255814,318.0581395348837,0,0,0,0,0,0,0,0,0.03682842857142857,0.034032714285714284,0.021456714285714287,0.018868714285714287,0.014174714285714285,0.012345142857142857,0.025896,0.04799528571428571,0.012288285714285715,0.023202,0.014366714285714286,0.012195428571428572,0.010188,0.022861857142857146,0.047615142857142856
2020-01-27,2020年1月第5週,5,Nagano,0,0,0,0,0,0,-0.136266513,-2.41147868,-1.283563927,4.0511705,Neighboring_prefs,38.03642857142857,1.5892857142857142,0.01180027220005402,0.00927048339455383,2121067,2049000,0,0,0,0,6,0,2049000,43569976,23333,17.58987884725574,10.05762394654706,640734.9411764706,343.13235294117646,0,0,0,0,0,0,0,0,0.05671428571428572,0.05998642857142857,0.04253942857142857,0.009940285714285716,0.010992285714285713,0.021798428571428573,0.020018428571428572,0.025955714285714283,0.06717385714285715,0.048048428571428575,0.008973285714285715,0.013833857142857143,0.018231285714285714,0.010173857142857144,0.05172342857142857
2020-01-27,2020年1月第5週,5,Shizuoka,0,0,0,0,0,0,-0.348095979,-1.561925242,1.586095287,12.772915052,Neighboring_prefs,48.87714285714286,3.571428571428571,0.02204176440807272,0.01690525718970968,3726761,3644000,0,0,0,0,0,0,3644000,80675305,34234,18.205943076496332,10.44097458125561,695476.7672413794,295.12068965517244,0,0,0,0,0,0,0,0,0.03730857142857142,0.026534285714285715,0.034011,0.023868857142857143,0.011587714285714286,0.021548142857142856,0.015118571428571429,0.016155857142857142,0.04346771428571428,0.02768757142857143,0.011404142857142857,0.01155542857142857,0.010053142857142858,0.01268442857142857,0.02166857142857143
2020-01-27,2020年1月第5週,5,Tochigi,0,0,0,0,0,0,-5.22926598,-1.221453634,-1.273781422,6.132263398,Neighboring_prefs,42.941428571428574,8.178571428571429,0.0058240429263787,0.00560696369988284,1963256,1934000,3,0,0,1,6,0,1934000,51477222,25264,17.7566499765322,10.137135736495424,887538.3103448276,435.58620689655174,0,0,0,0,0,0,0,0,0.044308,0.029053714285714287,0.038997142857142855,0.018487,0.019479285714285713,0.02537757142857143,0.01775042857142857,0.035149,0.033311714285714285,0.03211885714285714,0.016732857142857143,0.010045285714285715,0.014527857142857143,0.02823457142857143,0.038901571428571424
2020-01-27,2020年1月第5週,5,Yamanashi,0,0,0,0,0,0,-5.805434574,-1.802709241,-3.130702504,7.309811561,Yamanashi,38.78857142857143,8.464285714285714,0.00460717980902555,0.00333683486718409,834220,811000,1,0,0,4,3,0,811000,12392414,4137,16.33259506917153,8.327726166461412,688467.4444444445,229.83333333333337,0,0,0,0,0,0,0,0,0.06685085714285714,0.08548614285714286,0.02872057142857143,0.026614714285714287,0.028834428571428573,0.030503428571428574,0.019642285714285713,0.028274571428571427,0.057100285714285715,0.03638557142857143,0.026170857142857145,0.026767857142857142,0.027693285714285715,0.026509285714285714,0.040494999999999996
2020-02-03,2020年2月第1週,6,Gunma,0,0,0,0,0,0,-3.823966337,0.618423366,-1.171588019,-8.659837196,Neighboring_prefs,38.917142857142856,0,0.00530952295717696,0.0283951418094126,1967183,1942000,0,0,0,0,0,0,1942000,67348104,19850,18.025385308976727,9.895959286115335,673481.04,198.5,0,0,0,0,0,0,0,0,0.13407842857142857,0.01872757142857143,0.026214142857142856,0.010617428571428573,0.019683142857142857,0.023258,0.016301857142857142,0.017579,0.06444142857142857,0.022157,0.02451257142857143,0.022947,0.012909285714285713,0.02314557142857143,0.016005142857142857
2020-02-03,2020年2月第1週,6,Ibaraki,0,0,0,0,0,0,3.832124188,-0.260246966,2.309492826,-3.093950834,Neighboring_prefs,39.20857142857143,0.04761904761904761,0.02423932699149399,0.05380514230141272,2827199,2860000,6,0,0,18,68,0,2860000,73037687,27061,18.10648612617015,10.205848855956967,849275.4302325582,314.66279069767444,0,0,0,0,0,0,0,0,0.07061914285714285,0.134809,0.004463428571428573,0.007878428571428571,0.026489285714285715,0.024809857142857144,0.011663428571428571,0.024998,0.12921142857142856,0.016012000000000002,0.013668142857142856,0.026071142857142855,0.015356428571428571,0.02299142857142857,0.034387714285714285
2020-02-03,2020年2月第1週,6,Nagano,0,0,0,0,0,0,-9.119350405,1.404795066,-2.516698099,-14.793108783,Neighboring_prefs,32.604285714285716,0.125,0.00910561846277857,0.04074524158091927,2140727,2049000,0,0,0,6,31,0,2049000,43434029,24128,17.58675377018281,10.091128270807683,638735.7205882353,354.8235294117647,0,0,0,0,0,0,0,0,0.14763914285714286,0.084299,0.03149414285714286,0.013781714285714286,0.02740057142857143,0.03358771428571428,0.030515285714285714,0.031048142857142854,0.10195114285714285,0.04704057142857143,0.020421714285714286,0.029733142857142857,0.018920857142857142,0.023585285714285715,0.041164
2020-02-03,2020年2月第1週,6,Shizuoka,0,0,0,0,0,0,-4.231370774,0.586686129,1.315456939,-12.477386239,Neighboring_prefs,44.3,0,0.01652687374915001,0.06847157358188048,3730607,3644000,0,0,0,0,0,0,3644000,79989600,33938,18.197407184187423,10.432290609532773,689565.5172413794,292.5689655172414,0,0,0,0,0,0,0,0,0.06506328571428571,0.1337057142857143,0.022201571428571428,0.011942571428571429,0.02114942857142857,0.020187285714285717,0.010409714285714286,0.004331714285714286,0.12187128571428571,0.030744428571428572,0.004592142857142857,0.028406,0.014300428571428572,0.004247428571428571,0.022019428571428572
2020-02-03,2020年2月第1週,6,Tochigi,0,0,0,0,0,0,-2.769067925,0.81888779,0.073789837,-8.161335619,Neighboring_prefs,37.605714285714285,0,0.00538040120916485,0.0246661643287348,1962623,1934000,1,0,1,6,31,0,1934000,50454092,25484,17.736574411484565,10.145806083236378,869898.1379310344,439.3793103448275,0,0,0,0,0,0,0,0,0.09401685714285714,0.1404217142857143,0.032368714285714285,0.008942571428571428,0.024299142857142856,0.03818142857142857,0.012732714285714285,0.011719571428571428,0.16824371428571427,0.021176428571428572,0.01762957142857143,0.031685142857142856,0.02171757142857143,0.016695285714285715,0.029636
2020-02-03,2020年2月第1週,6,Yamanashi,0,0,0,0,0,0,-10.026661504,0.931750448,-2.103237637,-6.363874632,Yamanashi,35.831428571428575,0,0.00340303762787261,0.02129237981238381,837237,811000,4,0,0,3,25,0,811000,13270988,4554,16.401090857191715,8.423761246623686,737277.1111111111,253,0,0,0,0,0,0,0,0,0.07298728571428571,0.03713442857142857,0.01439257142857143,-0.009292714285714286,-0.0014812857142857134,6.634285714285714e-4,-0.009645142857142857,-0.027263714285714287,0.027680142857142858,-1.245714285714288e-4,-7.782857142857143e-4,0.004628428571428572,9.627142857142853e-4,-0.017755142857142858,-0.021717
2020-02-10,2020年2月第2週,7,Gunma,0,0,0,0,0,0,9.101489814,1.077369572,-0.269290055,-7.876314141,Neighboring_prefs,46.90142857142857,0.21428571428571427,0.031206498011201272,0.08890249036875088,1973630,1942000,0,0,0,0,36,0,1942000,79254605,23127,18.18817607628902,10.048756045127371,792546.05,231.27,0,0,0,0,0,0,0,0,0.09460771428571428,0.18168614285714285,0.0015194285714285717,-7.170000000000008e-4,0.026129857142857142,0.029307285714285716,0.002494285714285715,-7.141428571428568e-4,0.17807271428571428,0.021705428571428573,0.02463914285714286,0.046490857142857146,0.02924957142857143,0.016321142857142857,0.008197142857142856
2020-02-10,2020年2月第2週,7,Ibaraki,0,0,0,0,0,0,11.736586186,0.346036865,-0.680514782,-9.781212844,Neighboring_prefs,45.56,1.2857142857142856,0.05580723119639676,0.14555831872713665,2832301,2860000,18,0,0,68,125,0,2860000,76542403,28504,18.153355432817843,10.257799707285672,890027.9418604651,331.4418604651163,0,0,0,0,0,0,0,0,0.07402,0.19312314285714285,0.01775157142857143,0.01256442857142857,0.027674142857142855,0.032441142857142856,0.024158142857142857,0.01464,0.15931700000000001,0.032707,0.022327285714285716,0.040478571428571426,0.026625857142857142,0.015114714285714285,0.03453528571428571
2020-02-10,2020年2月第2週,7,Nagano,0,0,0,0,0,0,3.564069554,1.736820471,-4.193513805,-10.880022521,Neighboring_prefs,40.39571428571429,3.928571428571429,0.0484315789018788,0.1304437247872893,2141422,2049000,6,0,2,31,69,0,2049000,45614936,24940,17.635745764713484,10.124228219234029,670807.8823529412,366.7647058823529,0,0,0,0,0,0,0,0,0.13587714285714286,0.12415342857142857,0.030987,0.002764857142857143,0.022723857142857143,0.029629857142857142,0.022131142857142856,-5.787142857142869e-4,0.13925171428571428,0.05517185714285714,0.025262857142857142,0.034806857142857146,0.040047,0.015887000000000002,0.009636714285714287
2020-02-10,2020年2月第2週,7,Shizuoka,0,0,0,0,0,0,5.332259787,1.339534056,-2.024183424,-5.950712906,Neighboring_prefs,50.959999999999994,7.666666666666666,0.07387629539909944,0.24183605197554664,3745180,3644000,0,0,1,0,0,0,3644000,80467992,36090,18.203370048412193,10.493771097636834,693689.5862068966,311.12068965517244,0,0,0,0,0,0,0,0,0.074235,0.11198785714285714,0.015460285714285711,-0.0012822857142857117,0.008624,0.017851285714285715,0.013696,0.01822242857142857,0.10207728571428572,0.03119442857142857,0.020501285714285715,0.028796714285714287,0.024792571428571428,0.01679857142857143,0.033929857142857144
2020-02-10,2020年2月第2週,7,Tochigi,0,0,0,0,0,0,3.19429184,1.840962964,-3.37396244,-8.867775867,Neighboring_prefs,45.037142857142854,0.35714285714285715,0.0263670634147143,1.0087384906526324,1967000,1934000,6,1,0,31,36,0,1934000,55194680,27947,17.826377129791187,10.238065138296545,951632.4137931034,481.8448275862069,0,0,0,0,0,0,0,0,0.07981342857142858,0.16741742857142858,0.003239714285714284,-0.015549571428571426,0.013961428571428573,0.023172142857142856,0.005420571428571428,-0.004960857142857142,0.169426,0.020082857142857142,0.019656714285714288,0.03304814285714286,0.014396857142857144,0.007687,-0.00892742857142857
2020-02-10,2020年2月第2週,7,Yamanashi,0,0,0,0,0,0,4.696892037,0.528107033,-1.331027586,-8.25039658,Yamanashi,42.81285714285714,1.4285714285714286,0.02512621121144354,0.05639526321554316,834391,811000,3,0,0,25,55,0,811000,13827132,4909,16.442143306864565,8.498825534058053,768174,272.72222222222223,0,0,0,0,0,0,0,0,0.05101142857142857,0.154809,0.014915714285714286,-8.378571428571416e-4,0.019150142857142855,0.013228714285714286,-0.021096285714285713,-0.002108285714285714,0.09985285714285715,0.04675842857142857,0.022484428571428572,0.033006,0.013464142857142857,-0.025715285714285715,-0.011111142857142858
2020-02-17,2020年2月第3週,8,Gunma,0,0,0,0,0,0,5.77219484,1.036128169,-1.7539475,2.68927099,Neighboring_prefs,46.785714285714285,0.03571428571428571,0.0953494182298374,0.11506378799620924,1982478,1942000,0,0,1,36,0,0,1942000,79053259,22879,18.185632347841416,10.03797473824488,790532.59,228.79,0,0,0,0,0,0,0,0,0.08168057142857144,0.20963014285714285,0.020403571428571427,0.020651714285714284,0.04234585714285714,0.042562142857142854,0.01352857142857143,-9.424285714285705e-4,0.19668114285714286,0.044644142857142854,0.030003285714285715,0.054078857142857144,0.03820671428571429,0.028182142857142857,0.005801714285714285
2020-02-17,2020年2月第3週,8,Ibaraki,0,0,0,0,0,0,1.841845583,0.687470107,-1.696672177,-5.034142746,Neighboring_prefs,45.92857142857143,2.5238095238095237,0.14312223088576037,0.18187222225563815,2838767,2860000,68,0,0,125,153,0,2860000,79781265,28900,18.194799260420115,10.271596874100524,927689.1279069768,336.04651162790697,0,0,0,0,0,0,0,0,0.025894714285714285,0.10998157142857143,0.02172,0.017846428571428572,0.02906442857142857,0.026902000000000002,0.021203142857142858,0.005343857142857142,0.09874585714285715,0.02804157142857143,0.023907714285714286,0.034872714285714285,0.030210571428571427,0.03008114285714286,0.031476285714285714
2020-02-17,2020年2月第3週,8,Nagano,0,0,0,0,0,0,-0.019396793,1.310081744,-2.599509672,11.285018564,Neighboring_prefs,38.94285714285714,0.9285714285714286,0.13600987032120365,2.143110689792786,2158987,2049000,31,2,1,69,104,0,2049000,47614631,25301,17.678650645921532,10.138599199626192,700215.1617647059,372.0735294117647,0,0,0,0,0,0,0,0,0.081977,0.08538128571428572,0.013026857142857144,0.012818285714285714,0.02397857142857143,0.026779285714285714,0.008108285714285714,0.0014487142857142865,0.08521671428571428,0.02316985714285714,0.011516857142857143,0.03123642857142857,0.020726714285714286,0.003442428571428572,0.0023140000000000005
2020-02-17,2020年2月第3週,8,Shizuoka,0,0,0,0,0,0,-0.516870306,0.328520316,0.689101781,5.102008693,Neighboring_prefs,49.074285714285715,2.7142857142857144,0.25842847716510736,1.3396971427947442,3773292,3644000,0,1,0,0,0,0,3644000,89212029,38154,18.306526442718308,10.549385880495462,769069.2155172414,328.91379310344826,0,0,0,0,0,0,0,0,0.029509142857142855,0.16134228571428572,0.01812585714285714,0.013046285714285713,0.024503857142857143,0.023971714285714284,0.011019857142857144,-0.002686285714285714,0.14633328571428572,0.022036,0.010597714285714285,0.028684857142857144,0.024914142857142857,0.012238142857142855,0.034006857142857144
2020-02-17,2020年2月第3週,8,Tochigi,1,0,0,0,0,1,-4.873975068,1.831568039,-3.944337103,-0.569780475,Neighboring_prefs,45.02428571428571,1.8214285714285712,1.0142038601352634,1.0300999542414029,1976637,1934000,31,0,1,36,89,1,1933999,54404100,26595,17.81195007663323,10.188478507176418,938001.724137931,458.5344827586207,0,0,0,0,0,0,0,0,0.04057271428571429,0.155004,0.015504142857142857,0.021046,0.03768757142857143,0.03014042857142857,0.011959285714285714,-0.009000428571428572,0.1635797142857143,0.031165428571428573,0.025659285714285714,0.030619285714285713,0.02051057142857143,0.024451857142857143,0.015841
2020-02-17,2020年2月第3週,8,Yamanashi,0,0,0,0,0,0,6.983863844,1.378723311,-3.178600985,16.012208646,Yamanashi,42.144285714285715,0.6785714285714286,0.06010209385654037,0.07915892949395928,846463,811000,25,0,2,55,100,0,811000,13659323,4771,16.429932850117396,8.470311205516108,758851.2777777778,265.05555555555554,0,0,0,0,0,0,0,0,0.03751042857142857,0.1539777142857143,0.031751,-4.6542857142857144e-4,0.03045857142857143,0.025183999999999998,-0.021044285714285713,-0.027513714285714287,0.13502414285714284,0.03232614285714286,0.016796,0.038963142857142856,0.03275442857142857,-0.010559714285714285,-0.018461285714285715
2020-02-24,2020年2月第4週,9,Gunma,0,0,0,0,0,0,-4.975000252,3.197936859,-9.628916456,-4.461833362,Neighboring_prefs,46.322857142857146,0.6785714285714286,0.1250902066165574,1.1694508083235045,1980774,1942000,36,1,4,0,99,0,1942000,71454203,20411,18.08456728496276,9.923829250194045,714542.03,204.11,0,0,0,0,0,0,0,0,0.16141142857142857,0.21232071428571428,0.046553,0.022591571428571426,0.05526871428571429,0.039515,0.03644971428571429,0.06381857142857143,0.23103814285714286,0.06987728571428571,0.057406428571428574,0.07844014285714286,0.05885014285714286,0.07086657142857143,0.059593714285714285
2020-02-24,2020年2月第4週,9,Ibaraki,0,0,0,0,0,0,-13.647868622,3.527168298,-8.298390447,-11.941147081,Neighboring_prefs,44.65142857142857,1.0714285714285714,0.1875141926106679,0.2875972662908226,2859256,2860000,125,0,0,153,140,0,2860000,68906894,25938,18.04826678903357,10.163464353895687,801242.9534883721,301.6046511627907,0,0,0,0,0,0,0,0,0.12909271428571428,0.11581,0.038068000000000005,0.024233428571428572,0.04772671428571428,0.03605914285714286,0.04306957142857143,0.06459514285714285,0.12158357142857143,0.07322728571428572,0.06283871428571429,0.062117285714285715,0.05581014285714286,0.07709671428571428,0.10789457142857142
2020-02-24,2020年2月第4週,9,Nagano,2,0,0,0,0,2,-13.18145172,3.260774924,-10.669610796,-6.223707747,Neighboring_prefs,38.81428571428572,1.3214285714285714,2.1433189992413824,3.3574348381185373,2141839,2049000,69,1,1,104,75,2,2048998,38552048,21949,17.467519782373124,9.996476859378957,566941.8823529412,322.77941176470586,0,0,0,0,0,0,0,0,0.20050642857142856,0.180865,0.021868571428571428,0.023865428571428572,0.030732285714285715,0.03366714285714286,0.03747942857142857,0.06286642857142857,0.16209628571428572,0.03458428571428571,0.05789185714285715,0.06524328571428571,0.06025685714285715,0.06566685714285714,0.104225
2020-02-24,2020年2月第4週,9,Shizuoka,1,0,0,0,0,1,-14.309897591,2.692567595,-6.943666647,-11.740805258,Neighboring_prefs,49.23714285714286,1.976190476190476,1.3721162064888286,1.7558450780544896,3749760,3644000,0,0,2,0,0,1,3643999,73326547,33612,18.11043327045726,10.42263842504811,632125.4051724138,289.7586206896552,0,0,0,0,0,0,0,0,0.15470042857142857,0.24116114285714285,0.032170285714285714,0.020990285714285715,0.04106685714285714,0.02771728571428571,0.03444757142857143,0.05531671428571428,0.22040371428571429,0.05471157142857143,0.06068771428571429,0.073192,0.05356528571428571,0.05682157142857143,0.10238714285714286
2020-02-24,2020年2月第4週,9,Tochigi,0,0,0,0,0,0,-19.638723169,3.682947504,-11.678480718,-9.59913147,Neighboring_prefs,44.638571428571424,0.6071428571428571,1.040267582532372,1.1287547653566865,1979996,1934000,36,1,0,89,58,1,1933999,49311621,25673,17.71367033131644,10.153195134975888,850200.3620689656,442.63793103448273,0,0,0,0,0,0,0,0,0.12754785714285716,0.17250485714285715,0.018268,0.007861571428571428,0.03670428571428571,0.020334285714285714,0.042539714285714285,0.053091428571428574,0.18803785714285715,0.054747,0.05710414285714285,0.06376671428571429,0.05502942857142857,0.07002771428571429,0.08950642857142857
2020-02-24,2020年2月第4週,9,Yamanashi,0,0,0,0,0,0,-7.433359436,3.546485796,-9.724171287,-3.632889072,Yamanashi,42.002857142857145,0.14285714285714285,0.0901049277551636,2.0570827381198074,843426,811000,55,2,0,100,105,0,811000,13138888,4738,16.391086940346817,8.463370384718731,729938.2222222222,263.22222222222223,0,0,0,0,0,0,0,0,0.09183714285714285,0.19004414285714286,0.023513999999999997,0.012812857142857143,0.04610057142857143,0.034550285714285714,0.021964428571428572,0.03080957142857143,0.14582385714285714,0.06288257142857143,0.05302985714285714,0.05729728571428571,0.022175,0.04328,0.05950871428571429
