"city","week","infected","newGZ","avg_temp","avg_rainfall","週.x","mobility","cuminfected","cumGZ","infected_2w","infected_1w","infected_yest","pop","mobility_per","susceptible","SOE","週.y","population_inflow","agrgt_potecovid_lag1","agrgt_potecovid_lag2","in_risk_lag1","in_risk_lag2","X1"
"西桂町",2020-05-11,0,0,16.7714285714286,1.42857142857143,"202005_W2",3924,0.04,0,0.005,0,0.005,4238,0.92590844738084,4237.96,1,"202005_W2",3922,0.00548357020199294,0.0199265022838474,6.13378318560539e-09,2.42537296010639e-08,535
"身延町",2020-05-11,0,0,19.2142857142857,1.57142857142857,"202005_W2",12881,0.335,0,0.014,0,0.014,11306,1.13930656288696,11305.665,1,"202005_W2",12882,0.021641299485103,0.0648375832291037,1.9853667002736e-08,7.65137353106266e-08,536
"道志村",2020-05-11,0,0,19.5285714285714,1,"202005_W2",1636,0.016,0,0.002,0,0.002,1652,0.990314769975787,1651.984,1,"202005_W2",1637,0.00813165862005473,0.0103590074218312,2.10635470515617e-09,6.17846170094879e-09,537
"都留市",2020-05-11,0,0,19.5285714285714,1,"202005_W2",32689,0.29,0,0.036,0,0.036,29859,1.09477879366355,29858.71,1,"202005_W2",32689,0.0683684357540614,0.166748583382744,4.98190010045211e-08,1.89268109179611e-07,538
"韮崎市",2020-05-11,0,0,19.0714285714286,1.07142857142857,"202005_W2",31811,0.759,0,0.035,0,0.035,29124,1.09226067847823,29123.241,1,"202005_W2",31810,0.0484770659158349,0.154747860593149,4.75012583006593e-08,1.85784086003234e-07,539
"鳴沢村",2020-05-11,0,0,16.7714285714286,1.42857142857143,"202005_W2",3851,0.072,0,0.004,0,0.004,3133,1.22917331631025,3132.928,1,"202005_W2",3851,0.0343753877189896,0.0318599063916012,7.21098835831927e-09,1.98322095990861e-08,540
"上野原市",2020-05-18,0,0,15.8285714285714,5.64285714285714,"202005_W3",24038,6.222,0,0,0.028,0,22799,1.05434448879337,22792.778,0,"202005_W3",24038,0.129471610668734,0.206800293859296,1.37563398871405e-07,2.39056745986399e-07,541
"中央市",2020-05-18,0.192,0,19.6,6.14285714285714,"202005_W3",31209,2.197,0,0,0.703,0,30978,1.00745690490025,30975.803,0,"202005_W3",31206,0.157383695575405,0.271227900848398,1.89938989148887e-07,3.31608814197347e-07,542
"丹波山村",2020-05-18,0,0,18.2714285714286,5.28571428571429,"202005_W3",596,0.006,0,0,0.001,0,540,1.1037037037037,539.994,0,"202005_W3",595,0.00338413175962719,0.00494322346769272,2.90078986738167e-09,4.98115888046057e-09,543
"北杜市",2020-05-18,0,0,15.5571428571429,4.28571428571429,"202005_W3",44964,2.064,0,0.694,0.056,0.694,46421,0.968613343099028,46418.936,0,"202005_W3",44966,0.239382104258992,0.389438680647153,2.65228692571862e-07,4.61817814994977e-07,544
"南アルプス市",2020-05-18,0,0,18.1142857142857,6.85714285714286,"202005_W3",66999,8.309,0,0,0.087,0,71370,0.938755779739386,71361.691,0,"202005_W3",66993,0.330072213717307,0.57602752744015,4.01347999747774e-07,7.06190219247462e-07,545
"南部町",2020-05-18,0,0,18.7571428571429,10.7857142857143,"202005_W3",7873,0.222,0,0,0.009,0,7569,1.04016382613291,7568.778,0,"202005_W3",7870,0.03605678431612,0.0628380266961247,4.4087494670199e-08,7.69788405649034e-08,546
"大月市",2020-05-18,0,0,15.8285714285714,5.64285714285714,"202005_W3",24189,0.23,0,0,0.029,0,23516,1.02861881272325,23515.77,0,"202005_W3",24187,0.136604903978526,0.214331882142249,1.40809235563686e-07,2.43528858877075e-07,547
"富士吉田市",2020-05-18,0,0,13.5285714285714,5.5,"202005_W3",47644,1.503,0,0.645,0.059,0.645,48331,0.985785520680309,48329.497,0,"202005_W3",47642,0.240863575798972,0.406577117814652,2.83921023989392e-07,4.92918180611723e-07,548
"富士川町",2020-05-18,0,0,18.5142857142857,8.35714285714286,"202005_W3",14374,1.001,0,0,0.018,0,14855,0.967620329855268,14853.999,0,"202005_W3",14370,0.0706639708509599,0.123339621534758,8.6395334945304e-08,1.51525380636241e-07,549
"富士河口湖町",2020-05-18,0,0,13.5285714285714,5.5,"202005_W3",27406,0.598,0,0.355,0.032,0.355,26562,1.03177471575936,26561.402,0,"202005_W3",27404,0.143616026250763,0.227729662592311,1.52841215554333e-07,2.64895443883897e-07,550
"小菅村",2020-05-18,0,0,18.2714285714286,5.28571428571429,"202005_W3",725,0.008,0,0,0.001,0,715,1.01398601398601,714.992,0,"202005_W3",724,0.0039765779202295,0.00612274160826539,4.21231474763991e-09,6.9495295255058e-09,551
"山中湖村",2020-05-18,0,0,12.7428571428571,9.5,"202005_W3",7062,0.056,0,0,0.007,0,5789,1.21989980998445,5788.944,0,"202005_W3",7063,0.0454476218577886,0.0601071333267614,3.57699646398102e-08,5.98845031441066e-08,552
"山梨市",2020-05-18,0.214,0,18.2714285714286,5.28571428571429,"202005_W3",33297,2.55,0,0,0.042,0,34357,0.969147480862706,34354.45,0,"202005_W3",33298,0.16783728702712,0.289917965431858,2.00540393649391e-07,3.53238943207404e-07,553
"市川三郷町",2020-05-18,0,0,18.5142857142857,8.35714285714286,"202005_W3",13726,0.974,0,0,0.354,0,15604,0.879646244552679,15603.026,0,"202005_W3",13727,0.0697425637676419,0.121187890324151,8.5327396199033e-08,1.4905897294852e-07,554
"忍野村",2020-05-18,0,0,12.7428571428571,9.5,"202005_W3",8676,0.094,0,0,0.012,0,9595,0.90422094841063,9594.906,0,"202005_W3",8675,0.0453103484918148,0.0752869047500561,5.11089266963626e-08,8.91215759289723e-08,555
"早川町",2020-05-18,0,0,18.5142857142857,8.35714285714286,"202005_W3",1415,0.028,0,0,0.001,0,1018,1.38998035363458,1017.972,0,"202005_W3",1414,0.0065038533677362,0.0105533471013357,7.71810656492032e-09,1.24938253871046e-08,556
"昭和町",2020-05-18,0,0,19.6,6.14285714285714,"202005_W3",26455,0.413,0,0.306,0.025,0.306,20452,1.29351652650108,20451.587,0,"202005_W3",26456,0.122923220544791,0.205376356745935,1.45516478518082e-07,2.49421384671825e-07,557
"甲州市",2020-05-18,0,0,18.2714285714286,5.28571428571429,"202005_W3",30324,3.728,0,0,0.038,0,30990,0.978509196515005,30986.272,0,"202005_W3",30325,0.153037016129307,0.260250779538255,1.79913203854634e-07,3.15209018488543e-07,558
"甲府市",2020-05-18,2.164,0,19.6,6.14285714285714,"202005_W3",200674,22.517,0,1,1.228,1,187171,1.07214258619124,187148.483,0,"202005_W3",200674,0.987068286562137,1.69479361426546,1.18427870123098e-06,2.06286742482394e-06,559
"甲斐市",2020-05-18,0,0,19.6,6.14285714285714,"202005_W3",68201,2.324,0,0,1.092,0,75522,0.903061359603824,75519.676,0,"202005_W3",68200,0.3444694647079,0.59756976008254,4.15876494438582e-07,7.30376110850423e-07,560
"笛吹市",2020-05-18,0.428,0,16.6285714285714,7.71428571428571,"202005_W3",68306,3.448,0,0,0.084,0,68924,0.991033602228542,68920.552,0,"202005_W3",68304,0.343385573505258,0.591574460341906,4.11663372303224e-07,7.20840790982994e-07,561
"西桂町",2020-05-18,0,0,13.5285714285714,5.5,"202005_W3",3880,0.04,0,0,0.005,0,4238,0.915526191599811,4237.96,0,"202005_W3",3881,0.0194947133081146,0.0340544604229577,2.36956839217258e-08,4.1723697443471e-08,562
"身延町",2020-05-18,0,0,18.5142857142857,8.35714285714286,"202005_W3",12999,0.335,0,0,0.014,0,11306,1.14974349902707,11305.665,0,"202005_W3",12999,0.0649648207427394,0.110208931167545,7.60263941156634e-08,1.33296838324333e-07,563
"道志村",2020-05-18,0,0,15.8285714285714,5.64285714285714,"202005_W3",1692,0.016,0,0,0.002,0,1652,1.02421307506053,1651.984,0,"202005_W3",1692,0.0106060681342435,0.0120937748095061,6.56014986280709e-09,1.05957913097018e-08,564
"都留市",2020-05-18,0,0,15.8285714285714,5.64285714285714,"202005_W3",32232,0.29,0,0,0.036,0,29859,1.07947352557018,29858.71,0,"202005_W3",32233,0.168275984917895,0.279426321458456,1.90800749483004e-07,3.32303715592533e-07,565
"韮崎市",2020-05-18,0,0,18.1142857142857,6.85714285714286,"202005_W3",32371,0.759,0,0,0.035,0,29124,1.11148880648263,29123.241,0,"202005_W3",32369,0.156106304643189,0.267016724795521,1.87409185281715e-07,3.25933724867616e-07,566
"鳴沢村",2020-05-18,0,0,13.5285714285714,5.5,"202005_W3",3664,0.072,0,0,0.004,0,3133,1.16948611554421,3132.928,0,"202005_W3",3664,0.0278161492960611,0.0350506219138748,1.98746412540057e-08,3.33504539107351e-08,567
"上野原市",2020-05-25,0.028,0,18.3285714285714,1.42857142857143,"202005_W4",23643,6.25,0,0,0,0,22799,1.03701916750735,22792.75,0,"202005_W4",23643,0.206376157881113,0.209634156786916,2.36837030274833e-07,2.37353495624019e-07,568
"中央市",2020-05-25,0.703,0,20.9142857142857,0,"202005_W4",30885,2.9,0,0.061,0,0.061,30978,0.996997869455743,30975.1,0,"202005_W4",30884,0.269266055948161,0.270910096834275,3.29121486735763e-07,3.30013870061358e-07,569
"丹波山村",2020-05-25,0.001,0,19.3714285714286,0.5,"202005_W4",498,0.007,0,0,0,0,540,0.922222222222222,539.993,0,"202005_W4",497,0.00512737045315457,0.00567815622380559,5.26617103987576e-09,5.24573883355647e-09,570
"北杜市",2020-05-25,0.056,0,16.7714285714286,0.214285714285714,"202005_W4",46004,2.12,0,0.091,0.694,0.091,46421,0.99101699661791,46418.88,0,"202005_W4",46001,0.3807531521017,0.384922715670501,4.52571187358981e-07,4.54408332821124e-07,571
"南アルプス市",2020-05-25,0.087,0,19.3857142857143,0.357142857142857,"202005_W4",67258,8.396,0,0.14,0,0.14,71370,0.94238475549951,71361.604,0,"202005_W4",67255,0.571574387685744,0.572051425790576,6.99155479811281e-07,6.98321682745936e-07,572
"南部町",2020-05-25,0.009,0,20.6857142857143,0,"202005_W4",8053,0.231,0,0.015,0,0.015,7569,1.06394503897477,7568.769,0,"202005_W4",8054,0.0630396145006173,0.0628029945977004,7.72139427450395e-08,7.71749272830484e-08,573
"大月市",2020-05-25,0.029,0,18.3285714285714,1.42857142857143,"202005_W4",24349,0.259,0,0,0,0,23516,1.03542269093383,23515.741,0,"202005_W4",24347,0.210544192545706,0.21340218047567,2.38052488645576e-07,2.38744708496018e-07,574
"富士吉田市",2020-05-25,0.059,0,15.4571428571429,2.35714285714286,"202005_W4",47418,1.562,0,1,0.645,1,48331,0.981109432869173,48329.438,0,"202005_W4",47416,0.410174811415675,0.409395511044978,4.9601897573739e-07,4.96504488874546e-07,575
"富士川町",2020-05-25,0.018,0,19.7142857142857,0,"202005_W4",13934,1.019,0,0.029,0,0.029,14855,0.938000673174015,14853.981,0,"202005_W4",13934,0.12299774280739,0.123017864327452,1.51139619303472e-07,1.51004294135211e-07,576
"富士河口湖町",2020-05-25,0.032,0,15.4571428571429,2.35714285714286,"202005_W4",27371,0.63,0,0,0.355,0,26562,1.0304570438973,26561.37,0,"202005_W4",27372,0.227853090981451,0.228697767530151,2.68930351295101e-07,2.67996843597333e-07,577
"小菅村",2020-05-25,0.001,0,19.3714285714286,0.5,"202005_W4",777,0.009,0,0,0,0,715,1.08671328671329,714.991,0,"202005_W4",776,0.00649528004696714,0.00681850204261142,7.53693834838248e-09,7.63408929566347e-09,578
"山中湖村",2020-05-25,0.007,0,14.9,0.571428571428571,"202005_W4",8182,0.063,0,0,0,0,5789,1.4133701848333,5788.937,0,"202005_W4",8180,0.06078268344215,0.0614380583087913,6.30317277701187e-08,6.27416854039542e-08,579
"山梨市",2020-05-25,0.042,0,19.3714285714286,0.5,"202005_W4",32938,2.592,0,0,0,0,34357,0.958698372966208,34354.408,0,"202005_W4",32939,0.285798688324907,0.285541641225378,3.48894959000936e-07,3.48220106846177e-07,580
"市川三郷町",2020-05-25,0.354,0,19.7142857142857,0,"202005_W4",13414,1.328,0,0.031,0,0.031,15604,0.85965137144322,15602.672,0,"202005_W4",13412,0.119412739799679,0.119974360731248,1.46557972962769e-07,1.47284878914712e-07,581
"忍野村",2020-05-25,0.012,0,14.9,0.571428571428571,"202005_W4",8289,0.106,0,0,0,0,9595,0.863887441375716,9594.894,0,"202005_W4",8288,0.0747321786952367,0.0761909876505578,8.84600870209111e-08,8.86498873513914e-08,582
"早川町",2020-05-25,0.001,0,19.7142857142857,0,"202005_W4",1503,0.029,0,0.002,0,0.002,1018,1.47642436149312,1017.971,0,"202005_W4",1502,0.0123685574738207,0.0120095419684243,1.46030704181765e-08,1.46070573932142e-08,583
"昭和町",2020-05-25,0.025,0,20.9142857142857,0,"202005_W4",25751,0.438,0,0.04,0.306,0.04,20452,1.25909446508899,20451.562,0,"202005_W4",25752,0.220194224298343,0.218730789305616,2.66293356545045e-07,2.64720149284322e-07,584
"甲州市",2020-05-25,0.038,0,19.3714285714286,0.5,"202005_W4",30507,3.766,0,0,0,0,30990,0.984414327202323,30986.234,0,"202005_W4",30504,0.25884521969179,0.260292182530609,3.12116345838907e-07,3.12266726564554e-07,585
"甲府市",2020-05-25,1.228,0,20.9142857142857,0,"202005_W4",200038,23.745,0,1.366,1,1.366,187171,1.06874462390007,187147.255,0,"202005_W4",200035,1.71465851074599,1.72297153282354,2.08437171043962e-06,2.08338455985322e-06,586
"甲斐市",2020-05-25,1.092,0,20.9142857142857,0,"202005_W4",68462,3.416,0,0.148,0,0.148,75522,0.906517306215407,75518.584,0,"202005_W4",68460,0.585837574315642,0.588225495338693,7.16576432375635e-07,7.1790141613048e-07,587
"笛吹市",2020-05-25,0.084,0,17.7571428571429,0.142857142857143,"202005_W4",69155,3.532,0,0,0,0,68924,1.0033515176136,68920.468,0,"202005_W4",69154,0.586645459444954,0.589201162788014,7.13864669578815e-07,7.14696341867273e-07,588
"西桂町",2020-05-25,0.005,0,15.4571428571429,2.35714285714286,"202005_W4",4281,0.045,0,0,0,0,4238,1.01014629542237,4237.955,0,"202005_W4",4280,0.0335302638983079,0.0335847787043588,4.1031547317018e-08,4.10353901864686e-08,589
"身延町",2020-05-25,0.014,0,19.7142857142857,0,"202005_W4",13184,0.349,0,1.022,0,1.022,11306,1.16610649212807,11305.651,0,"202005_W4",13185,0.108759833483611,0.108857437874262,1.31744124592436e-07,1.31718112734456e-07,590
"道志村",2020-05-25,0.002,0,18.3285714285714,1.42857142857143,"202005_W4",2090,0.018,0,0,0,0,1652,1.26513317191283,1651.982,0,"202005_W4",2090,0.0134881434932808,0.0127661502325283,1.12262982065873e-08,1.11088763822232e-08,591
"都留市",2020-05-25,0.036,0,18.3285714285714,1.42857142857143,"202005_W4",32414,0.326,0,0,0,0,29859,1.08556884021568,29858.674,0,"202005_W4",32414,0.276332948786737,0.279714842197291,3.31089845529895e-07,3.31649946154231e-07,592
"韮崎市",2020-05-25,0.035,0,19.3857142857143,0.357142857142857,"202005_W4",32333,0.794,0,0.057,0,0.057,29124,1.11018404065376,29123.206,0,"202005_W4",32331,0.272316241863066,0.272994669834991,3.3202329349931e-07,3.31254553274662e-07,593
"鳴沢村",2020-05-25,0.004,0,15.4571428571429,2.35714285714286,"202005_W4",4277,0.076,0,0,0,0,3133,1.36514522821577,3132.924,0,"202005_W4",4276,0.0320903555066998,0.0341259411396267,3.24282040702016e-08,3.2772505741717e-08,594
"上野原市",2020-06-01,0,0,21.2428571428571,4.78571428571429,"202006_W1",23415,6.25,0,0,0,0,22799,1.02701872889162,22792.75,0,"202006_W1",23414,0.208164368245003,0.211259684963991,2.34685952658514e-07,2.34512919892908e-07,595
"中央市",2020-06-01,0,0,23.3571428571429,0.714285714285714,"202006_W1",30259,2.9,0,0.602,0.061,0.602,30978,0.976789979985796,30975.1,0,"202006_W1",30259,0.267520028745318,0.268309115385005,3.25539072808705e-07,3.25246615814273e-07,596
"丹波山村",2020-06-01,0,0,22.6,4.28571428571429,"202006_W1",757,0.007,0,0,0,0,540,1.40185185185185,539.993,0,"202006_W1",757,0.00577612581471721,0.00609849206240213,4.77875051160213e-09,4.56613347856138e-09,597
"北杜市",2020-06-01,0.694,0,19.4714285714286,1.57142857142857,"202006_W1",47164,2.814,0,0,0.091,0,46421,1.01600568708128,46418.186,0,"202006_W1",47165,0.385299427834169,0.389548867083984,4.49273356308224e-07,4.50055624070734e-07,598
"南アルプス市",2020-06-01,0,0,21.8142857142857,3.57142857142857,"202006_W1",66466,8.396,0,0,0.14,0,71370,0.93128765587782,71361.604,0,"202006_W1",66465,0.577053564550389,0.578972832528373,7.03381464684582e-07,7.0385999987438e-07,599
"南部町",2020-06-01,0,0,22.9,0.357142857142857,"202006_W1",8018,0.231,0,0,0.015,0,7569,1.05932091425552,7568.769,0,"202006_W1",8015,0.063092199142984,0.0632244895739895,7.70937102051164e-08,7.71369971255115e-08,600
"大月市",2020-06-01,0,0,21.2428571428571,4.78571428571429,"202006_W1",23698,0.259,0,0,0,0,23516,1.00773941146453,23515.741,0,"202006_W1",23698,0.211938133230017,0.216230102177875,2.35631766002196e-07,2.35912882908333e-07,601
"富士吉田市",2020-06-01,0.645,0,18.5428571428571,0.0714285714285714,"202006_W1",47344,2.207,0,0,1,0,48331,0.979578324470836,48328.793,0,"202006_W1",47342,0.407497413920478,0.407354069709552,4.93265862011158e-07,4.93136660263062e-07,602
"富士川町",2020-06-01,0,0,22.0428571428571,0.5,"202006_W1",14084,1.019,0,0,0.029,0,14855,0.948098283406261,14853.981,0,"202006_W1",14082,0.122048331850233,0.121614064789338,1.49582687264866e-07,1.4892347142215e-07,603
"富士河口湖町",2020-06-01,0.355,0,18.5428571428571,0.0714285714285714,"202006_W1",27678,0.985,0,0,0,0,26562,1.04201490851592,26561.015,0,"202006_W1",27677,0.23372103281891,0.234620373840813,2.70316933378642e-07,2.69794580064944e-07,604
"小菅村",2020-06-01,0,0,22.6,4.28571428571429,"202006_W1",802,0.009,0,0,0,0,715,1.12167832167832,714.991,0,"202006_W1",802,0.006854460777188,0.00707935574740684,7.37390481807238e-09,7.40226942991987e-09,605
"山中湖村",2020-06-01,0,0,17.4571428571429,0.857142857142857,"202006_W1",8783,0.063,0,0,0,0,5789,1.51718776990845,5788.937,0,"202006_W1",8780,0.0640292665443924,0.0649802456155703,6.55226792445834e-08,6.60485666464946e-08,606
"山梨市",2020-06-01,0,0,22.6,4.28571428571429,"202006_W1",32688,2.592,0,0,0,0,34357,0.951421835433827,34354.408,0,"202006_W1",32685,0.285163009645551,0.285172421449387,3.48548496211706e-07,3.47853266861544e-07,607
"市川三郷町",2020-06-01,0,0,22.0428571428571,0.5,"202006_W1",13607,1.328,0,0,0.031,0,15604,0.872019994873109,15602.672,0,"202006_W1",13606,0.116475003667541,0.116355688422694,1.42868695602981e-07,1.42413261883494e-07,608
"忍野村",2020-06-01,0,0,17.4571428571429,0.857142857142857,"202006_W1",8143,0.106,0,0,0,0,9595,0.848671182907764,9594.894,0,"202006_W1",8145,0.0740811015469479,0.0745719777936746,8.60090625351557e-08,8.53458083925971e-08,609
"早川町",2020-06-01,0,0,22.0428571428571,0.5,"202006_W1",1766,0.029,0,0,0.002,0,1018,1.73477406679764,1017.971,0,"202006_W1",1766,0.0120306614073065,0.0120823937528341,1.45339798408496e-08,1.46335520383404e-08,610
"昭和町",2020-06-01,0.306,0,23.3571428571429,0.714285714285714,"202006_W1",25975,0.744,0,0.398,0.04,0.398,20452,1.27004693917465,20451.256,0,"202006_W1",25974,0.221658133474415,0.221179449243283,2.68179246312528e-07,2.67276303377346e-07,611
"甲州市",2020-06-01,0,0,22.6,4.28571428571429,"202006_W1",31007,3.766,0,0,0,0,30990,1.00054856405292,30986.234,0,"202006_W1",31007,0.261643786272795,0.26290741058607,3.12333443924307e-07,3.12525620175937e-07,612
"甲府市",2020-06-01,1,0,23.3571428571429,0.714285714285714,"202006_W1",201432,24.745,0,0,1.366,0,187171,1.07619235885901,187146.255,0,"202006_W1",201434,1.72383563859093,1.73032650267929,2.08484665528569e-06,2.08376259745202e-06,613
"甲斐市",2020-06-01,0,0,23.3571428571429,0.714285714285714,"202006_W1",68273,3.416,0,0,0.148,0,75522,0.90401472418633,75518.584,0,"202006_W1",68268,0.584150611225343,0.585622578217926,7.12666573069048e-07,7.12754292692156e-07,614
"笛吹市",2020-06-01,0,0,20.3857142857143,2.14285714285714,"202006_W1",68247,3.532,0,0,0,0,68924,0.990177586907318,68920.468,0,"202006_W1",68246,0.589808090734828,0.592873037612554,7.14604824740313e-07,7.15765661568503e-07,615
"西桂町",2020-06-01,0,0,18.5428571428571,0.0714285714285714,"202006_W1",3809,0.045,0,0,0,0,4238,0.898773006134969,4237.955,0,"202006_W1",3808,0.0349601218261723,0.0354759174773173,4.27457716972006e-08,4.33183410515162e-08,616
"身延町",2020-06-01,0,0,22.0428571428571,0.5,"202006_W1",12636,0.349,0,0,1.022,0,11306,1.11763665310455,11305.651,0,"202006_W1",12635,0.109647776344215,0.110561065856562,1.32886282048312e-07,1.33361017836524e-07,617
"道志村",2020-06-01,0,0,21.2428571428571,4.78571428571429,"202006_W1",2080,0.018,0,0,0,0,1652,1.2590799031477,1651.982,0,"202006_W1",2079,0.016438707969121,0.0163846095723299,1.24138099059238e-08,1.27068344250589e-08,618
"都留市",2020-06-01,0,0,21.2428571428571,4.78571428571429,"202006_W1",31812,0.326,0,0,0,0,29859,1.06540741484979,29858.674,0,"202006_W1",31811,0.27910668235048,0.28155206579901,3.30054253381288e-07,3.3018907648582e-07,619
"韮崎市",2020-06-01,0,0,21.8142857142857,3.57142857142857,"202006_W1",32784,0.794,0,0,0.057,0,29124,1.12566955088587,29123.206,0,"202006_W1",32785,0.275905921236989,0.277514895400571,3.34383997702885e-07,3.34541925838598e-07,620
"鳴沢村",2020-06-01,0,0,18.5428571428571,0.0714285714285714,"202006_W1",3874,0.076,0,0,0,0,3133,1.23651452282158,3132.924,0,"202006_W1",3874,0.0371507576109606,0.0385524133532016,3.1602289493046e-08,3.15236436579984e-08,621
"上野原市",2020-06-08,0,0,23.0142857142857,7.07142857142857,"202006_W2",23124,6.25,0,0.028,0,0.028,22799,1.0142550111847,22792.75,0,"202006_W2",23124,0.209485175140407,0.165228092730181,2.30013030333097e-07,1.67076938436434e-07,622
"中央市",2020-06-08,0.061,0,24.2571428571429,5.28571428571429,"202006_W2",31420,2.961,0,0.038,0.602,0.038,30978,1.01426819032862,30975.039,0,"202006_W2",31418,0.263823606636611,0.192775818221862,3.19841893700241e-07,2.30653689678316e-07,623
"丹波山村",2020-06-08,0,0,23.6571428571429,5.64285714285714,"202006_W2",676,0.007,0,0.001,0,0.001,540,1.25185185185185,539.993,0,"202006_W2",675,0.00732712988432877,0.00701387457738431,4.95165464764716e-09,3.20453743744933e-09,624
"北杜市",2020-06-08,0.091,0,20.4285714285714,13.2857142857143,"202006_W2",45638,2.905,0,0.056,0,0.056,46421,0.983132633937227,46418.095,0,"202006_W2",45637,0.397620770613879,0.304079025854878,4.52234182421019e-07,3.24827704489541e-07,625
"南アルプス市",2020-06-08,0.14,0,22.7571428571429,9.07142857142857,"202006_W2",65845,8.536,0,0.087,0,0.087,71370,0.922586520947177,71361.464,0,"202006_W2",65845,0.575326590065614,0.417299979654804,7.00476697282909e-07,5.02961609008484e-07,626
"南部町",2020-06-08,0.015,0,23.6,12.7142857142857,"202006_W2",7905,0.246,0,0.009,0,0.009,7569,1.0443915973048,7568.754,0,"202006_W2",7906,0.0631156042363619,0.0461074945990095,7.67784301877782e-08,5.52306545453062e-08,627
"大月市",2020-06-08,0,0,23.0142857142857,7.07142857142857,"202006_W2",24207,0.259,0,0.029,0,0.029,23516,1.02938424902194,23515.741,0,"202006_W2",24207,0.215728206870764,0.170396114765169,2.31263160327323e-07,1.68556297143087e-07,628
"富士吉田市",2020-06-08,1,0,20.4428571428571,4.57142857142857,"202006_W2",47360,3.207,0,0.059,0,0.059,48331,0.979909374935342,48327.793,0,"202006_W2",47361,0.405913885880375,0.296158491216511,4.89446036980178e-07,3.51695084497274e-07,629
"富士川町",2020-06-08,0.029,0,22.9,6.28571428571429,"202006_W2",14008,1.048,0,0.018,0,0.018,14855,0.94298216088859,14853.952,0,"202006_W2",14007,0.12095401967263,0.0868827905961386,1.47648271491477e-07,1.05213100681784e-07,630
"富士河口湖町",2020-06-08,0,0,20.4428571428571,4.57142857142857,"202006_W2",27417,0.985,0,0.032,0,0.032,26562,1.03218884120172,26561.015,0,"202006_W2",27417,0.235739538937752,0.182138871815689,2.65568256574734e-07,1.92137553004501e-07,631
"小菅村",2020-06-08,0,0,23.6571428571429,5.64285714285714,"202006_W2",775,0.009,0,0.001,0,0.001,715,1.08391608391608,714.991,0,"202006_W2",774,0.00742643836469273,0.0061259980948498,7.49913534585671e-09,5.40379932051334e-09,632
"山中湖村",2020-06-08,0,0,19.4428571428571,5.07142857142857,"202006_W2",8355,0.063,0,0.007,0,0.007,5789,1.44325444809121,5788.937,0,"202006_W2",8352,0.0715578787652985,0.0611574464364395,6.82577878792598e-08,4.95781796002118e-08,633
"山梨市",2020-06-08,0,0,23.6571428571429,5.64285714285714,"202006_W2",32034,2.592,0,0.042,0,0.042,34357,0.93238641324912,34354.408,0,"202006_W2",32035,0.28247867577371,0.208424800152451,3.40565141933656e-07,2.46123734532125e-07,634
"市川三郷町",2020-06-08,0.031,0,22.9,6.28571428571429,"202006_W2",14296,1.359,0,0.019,0,0.019,15604,0.916175339656498,15602.641,0,"202006_W2",14294,0.116332830332047,0.083264855738298,1.42344963171877e-07,1.0109837164931e-07,635
"忍野村",2020-06-08,0,0,19.4428571428571,5.07142857142857,"202006_W2",8558,0.106,0,0.012,0,0.012,9595,0.891922876498176,9594.894,0,"202006_W2",8558,0.0705943676150535,0.0520395105722927,8.27486570450903e-08,5.93588219645496e-08,636
"早川町",2020-06-08,0.002,0,22.9,6.28571428571429,"202006_W2",1938,0.031,0,0.001,0,0.001,1018,1.90373280943026,1017.969,0,"202006_W2",1937,0.0125583900306395,0.00905983278392979,1.51341228653541e-08,1.07676065347163e-08,637
"昭和町",2020-06-08,0.04,0,24.2571428571429,5.28571428571429,"202006_W2",27558,0.784,0,1.025,0.398,1.025,20452,1.34744768237825,20451.216,0,"202006_W2",27557,0.218861013742185,0.159260120180299,2.64474889116298e-07,1.8930110097974e-07,638
"甲州市",2020-06-08,0,0,23.6571428571429,5.64285714285714,"202006_W2",30871,3.766,0,0.038,0,0.038,30990,0.996160051629558,30986.234,0,"202006_W2",30870,0.266998714543209,0.197009352533575,3.15017061213708e-07,2.24621968101359e-07,639
"甲府市",2020-06-08,1.366,0,24.2571428571429,5.28571428571429,"202006_W2",201288,26.111,0,0.228,0,0.228,187171,1.07542300890629,187144.889,0,"202006_W2",201290,1.73526529978938,1.268839232905,2.08131582758469e-06,1.48845111891261e-06,640
"甲斐市",2020-06-08,0.148,0,24.2571428571429,5.28571428571429,"202006_W2",68727,3.564,0,0.092,0,0.092,75522,0.910026217526019,75518.436,0,"202006_W2",68725,0.584912294695836,0.424036566876273,7.10908432403487e-07,5.09219042383939e-07,641
"笛吹市",2020-06-08,0,0,21.5714285714286,5.57142857142857,"202006_W2",68989,3.532,0,0.084,0,0.084,68924,1.00094306772677,68920.468,0,"202006_W2",68987,0.592589922220156,0.435525275400231,7.11852457437607e-07,5.12596995769839e-07,642
"西桂町",2020-06-08,0,0,20.4428571428571,4.57142857142857,"202006_W2",3839,0.045,0,0.005,0,0.005,4238,0.905851816894762,4237.955,0,"202006_W2",3837,0.0345009023613107,0.0261204762642749,4.19230183634854e-08,3.14244248783818e-08,643
"身延町",2020-06-08,1.022,0,22.9,6.28571428571429,"202006_W2",12756,1.371,0,0.014,0,0.014,11306,1.12825048646736,11304.629,0,"202006_W2",12755,0.108341990446209,0.0813682027673352,1.29989718720703e-07,9.52609174085777e-08,644
